
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹 平安
[00:00:05.000 --> 00:00:07.000]  今天是福音主日
[00:00:07.000 --> 00:00:10.000]  跟往常的福音主日有少少不同
[00:00:10.000 --> 00:00:16.000]  以往的福音主日會講很多關於耶穌給我們永恆的生命
[00:00:16.000 --> 00:00:18.000]  這個當然重要 今天也會講
[00:00:18.000 --> 00:00:21.000]  這是福音 關乎我們永恆的
[00:00:21.000 --> 00:00:24.000]  關乎我們如果離開了這個世界
[00:00:24.000 --> 00:00:27.000]  然後去到的是甚麼地方
[00:00:27.000 --> 00:00:30.000]  但今天很想講另一個福音
[00:00:30.000 --> 00:00:33.000]  另一個福音是關乎身體的
[00:00:33.000 --> 00:00:37.000]  大家有沒有看到現在銀幕上的照片
[00:00:37.000 --> 00:00:40.000]  是甚麼來的 知不知道
[00:00:40.000 --> 00:00:42.000]  是一包血
[00:00:42.000 --> 00:00:45.000]  這包血是做甚麼的 通常你會看到這包血這樣擺
[00:00:45.000 --> 00:00:47.000]  輸血
[00:00:47.000 --> 00:00:50.000]  這包血是在威爾斯醫院拍攝的
[00:00:50.000 --> 00:00:52.000]  輸血給誰呢
[00:00:52.000 --> 00:00:55.000]  輸血給呂裕俊
[00:00:55.000 --> 00:00:59.000]  當日是十二月二零一三年
[00:00:59.000 --> 00:01:02.000]  有一天 突然在七點鐘起床
[00:01:02.000 --> 00:01:04.000]  我暈了
[00:01:04.000 --> 00:01:06.000]  暈了五分鐘
[00:01:06.000 --> 00:01:10.000]  為甚麼我會知道呢 因為我每天七點鐘餵我的兩隻小狗
[00:01:10.000 --> 00:01:14.000]  當我起來的時候 看時間是七點零五分
[00:01:14.000 --> 00:01:17.000]  我經常以為拍戲一樣 當我暈了之後
[00:01:17.000 --> 00:01:21.000]  兩隻小狗不斷吠 不斷舔我 想救醒我
[00:01:21.000 --> 00:01:23.000]  但原來看戲是看戲
[00:01:23.000 --> 00:01:27.000]  我兩隻小狗繼續在地上睡了五分鐘
[00:01:27.000 --> 00:01:29.000]  睡了之後真的很暈
[00:01:29.000 --> 00:01:32.000]  但那天早上我要去葵芳港道
[00:01:32.000 --> 00:01:35.000]  我真的很不應該 大家不要再做這件事
[00:01:35.000 --> 00:01:38.000]  我自己竟然駕車去葵芳港道
[00:01:38.000 --> 00:01:40.000]  那天是講福音主日
[00:01:40.000 --> 00:01:43.000]  講完之後 有個弟兄原來是做醫生的
[00:01:43.000 --> 00:01:48.000]  他跟我說 呂先生你的臉都變白了
[00:01:48.000 --> 00:01:50.000]  你看看我好嗎
[00:01:50.000 --> 00:01:52.000]  我說 行了行了
[00:01:52.000 --> 00:01:55.000]  他很無理 結果第二天再暈
[00:01:55.000 --> 00:02:01.000]  然後不行了 我要馬上去沙田威爾斯醫院急症室
[00:02:01.000 --> 00:02:05.000]  結果一檢查 說我的血完全不夠
[00:02:05.000 --> 00:02:07.000]  結果我就睡在病床裡
[00:02:07.000 --> 00:02:10.000]  這包應該是輸到第四包血
[00:02:10.000 --> 00:02:13.000]  然後就輸血
[00:02:13.000 --> 00:02:19.000]  如果大家試過沒有健康 或者突然間要進醫院
[00:02:19.000 --> 00:02:24.000]  可能會像我這樣 開始緊張自己的身體
[00:02:24.000 --> 00:02:28.000]  我想問 血對身體是不是很重要
[00:02:28.000 --> 00:02:32.000]  就算你有血 但不夠的話
[00:02:32.000 --> 00:02:35.000]  好像我這樣 要不就暈 要不就連生命都沒了
[00:02:35.000 --> 00:02:39.000]  上個星期四 幾天前 我去看家庭醫生
[00:02:39.000 --> 00:02:44.000]  每年一次 醫生會填表格給我
[00:02:44.000 --> 00:02:47.000]  醫生會給你什麼表格填呢
[00:02:47.000 --> 00:02:52.000]  病歷 然後就會拿表格給我 驗血
[00:02:52.000 --> 00:02:55.000]  驗血裡面 你會知道很多東西
[00:02:55.000 --> 00:02:57.000]  驗到你有什麼
[00:02:57.000 --> 00:03:02.000]  其中一個就會知道有沒有三什麼
[00:03:02.000 --> 00:03:07.000]  三高 大家知不知道哪三高
[00:03:07.000 --> 00:03:12.000]  血糖 血脂 血壓 這三樣
[00:03:12.000 --> 00:03:17.000]  然後他就會告訴我 你的血有沒有問題
[00:03:17.000 --> 00:03:19.000]  你去年都很好
[00:03:19.000 --> 00:03:24.000]  我問醫生 除了這些會影響我們身體的健康
[00:03:24.000 --> 00:03:28.000]  現在我看到很多報告 說壓力也會很影響
[00:03:28.000 --> 00:03:32.000]  壓力有沒有影響 有啊 壓力很大
[00:03:32.000 --> 00:03:38.000]  他會影響到人的心理狀態
[00:03:38.000 --> 00:03:41.000]  其實健康也有很大的影響
[00:03:41.000 --> 00:03:44.000]  當我問他很多問題的時候
