
[00:00:00.000 --> 00:00:04.000]  各位早晨 早晨
[00:00:04.000 --> 00:00:06.560]  今早我想很感謝神
[00:00:06.560 --> 00:00:11.160]  我知道大家好像三號風球可能會取消
[00:00:11.160 --> 00:00:12.880]  昨晚在想會不會呢
[00:00:12.880 --> 00:00:16.000]  昨晚在北宣講夫妻的時候
[00:00:16.000 --> 00:00:19.040]  我只是在想可能明天我放假了
[00:00:19.040 --> 00:00:21.320]  但是當然不行了
[00:00:21.320 --> 00:00:23.280]  下個星期我就去美國了
[00:00:23.280 --> 00:00:26.000]  我很想今天有機會和你聊天
[00:00:26.000 --> 00:00:32.000]  我真的很想今年聖誕節之前找到七個基督徒
[00:00:32.000 --> 00:00:35.400]  他們經歷過癌症超過五年
[00:00:35.400 --> 00:00:37.640]  我可以和他們做一個對談
[00:00:37.640 --> 00:00:41.480]  拍在YouTube手機上
[00:00:41.480 --> 00:00:47.520]  讓每天患了癌症或者是致親的人得到一些鼓勵
[00:00:47.520 --> 00:00:50.800]  有些未必能夠出街的
[00:00:50.800 --> 00:00:52.440]  他們有機會得到一些鼓勵
[00:00:52.440 --> 00:00:54.200]  透過視像
[00:00:54.200 --> 00:00:55.480]  現在進步了很多
[00:00:55.480 --> 00:00:57.640]  全世界都看到
[00:00:57.640 --> 00:01:02.600]  上個星期十號風球你記不記得
[00:01:02.600 --> 00:01:05.480]  十號風球那天是一個很特別的日子
[00:01:05.480 --> 00:01:08.640]  我剛剛見了一個朋友
[00:01:08.640 --> 00:01:10.960]  一個信徒 基督徒
[00:01:10.960 --> 00:01:17.640]  她的丈夫那天剛好預了出殯 喪禮
[00:01:17.640 --> 00:01:22.000]  剛剛打十號風球發生了
[00:01:22.000 --> 00:01:27.760]  會不會那一刻追思禮拜要取消呢
[00:01:27.760 --> 00:01:33.920]  但是在黃昏之前就宣佈會改做三號風球
[00:01:33.920 --> 00:01:37.880]  我之前要見一個女士
[00:01:37.880 --> 00:01:41.360]  她的丈夫不是寫了癌症
[00:01:41.360 --> 00:01:44.640]  她的丈夫是寫了心臟病突然間發的
[00:01:44.640 --> 00:01:46.240]  在哪裡發呢
[00:01:46.240 --> 00:01:50.040]  是在一個退休會那裡
[00:01:50.040 --> 00:01:52.960]  坐在那裡 輪到她想說話
[00:01:52.960 --> 00:01:55.480]  拿著咪高峰說了一句話
[00:01:55.480 --> 00:01:57.520]  接著就死了 拿著咪高峰
[00:01:57.520 --> 00:01:59.960]  接著就死了
[00:01:59.960 --> 00:02:02.600]  那個地方就是長洲
[00:02:02.600 --> 00:02:07.440]  所以證實了死的時候還要運回香港
[00:02:07.440 --> 00:02:10.280]  她打電話給我 我不認識她的
[00:02:10.280 --> 00:02:13.480]  她透過一個傳導人介紹
[00:02:13.480 --> 00:02:16.720]  就說想和我說一說她的心事
[00:02:16.720 --> 00:02:18.440]  我見她的時候
[00:02:18.440 --> 00:02:22.160]  這個太太就說了一個很特別的遭遇
[00:02:22.160 --> 00:02:26.360]  就說她丈夫死之前是很忙的人
[00:02:26.360 --> 00:02:28.240]  每天都工作
[00:02:28.240 --> 00:02:29.840]  但是她丈夫要求一件事
[00:02:29.840 --> 00:02:32.880]  就是可不可能有八天
[00:02:32.880 --> 00:02:35.640]  就是七天 八天 一個星期左右
[00:02:35.640 --> 00:02:37.160]  大家見一見面
[00:02:37.160 --> 00:02:41.360]  於是他們夫妻就去一個很短的假期
[00:02:41.360 --> 00:02:43.840]  八天 大家一起聊天
[00:02:43.840 --> 00:02:45.320]  說一些心事
[00:02:45.320 --> 00:02:49.200]  說一些很久你得罪我 我得罪你的事情
[00:02:49.200 --> 00:02:51.000]  說完那八天之後
[00:02:51.000 --> 00:02:55.400]  大家約定去參加一個退休會在長洲
