
[00:00:00.000 --> 00:00:04.000]  各位晚安
[00:00:04.000 --> 00:00:12.000]  很榮幸代表汉語機構文化研究所主持讀書分享會
[00:00:12.000 --> 00:00:17.000]  我是汉語機構文化研究所總監楊希男
[00:00:17.000 --> 00:00:22.000]  我本身很榮幸和溫先生是老朋友相識了幾十年
[00:00:22.000 --> 00:00:27.000]  其實溫先生在英國回來之後
[00:00:27.000 --> 00:00:29.000]  我們就合作無間
[00:00:29.000 --> 00:00:33.000]  他有很多開創的東西
[00:00:33.000 --> 00:00:36.000]  今天題目就是由溫先生五本書
[00:00:36.000 --> 00:00:40.000]  去到靈修神學
[00:00:40.000 --> 00:00:45.000]  這裡有幾位年紀比我更大的長者
[00:00:45.000 --> 00:00:47.000]  會有些印象
[00:00:47.000 --> 00:00:51.000]  其實溫先生八十年代回來在忠臣教書
[00:00:51.000 --> 00:00:53.000]  當時有幾樣創舉
[00:00:53.000 --> 00:00:54.000]  我很深印象
[00:00:54.000 --> 00:00:55.000]  第一就是
[00:00:55.000 --> 00:00:59.000]  他是第一個在忠臣的老師
[00:00:59.000 --> 00:01:01.000]  引進歐陸神學
[00:01:01.000 --> 00:01:03.000]  慕爾特曼的希望神學
[00:01:03.000 --> 00:01:06.000]  是溫先生介紹進入香港的
[00:01:06.000 --> 00:01:10.000]  當時其實不是很多人注意到歐陸的神學
[00:01:10.000 --> 00:01:12.000]  穆斯曼的希望神學
[00:01:12.000 --> 00:01:15.000]  剛剛出了幾年左右
[00:01:15.000 --> 00:01:18.000]  溫先生已經在忠臣教
[00:01:18.000 --> 00:01:20.000]  第二個很重要的神學家
[00:01:20.000 --> 00:01:23.000]  就是英國的神學家莊麥克里
[00:01:23.000 --> 00:01:24.000]  基督教神學原理
[00:01:24.000 --> 00:01:26.000]  也是溫先生引進來的
[00:01:26.000 --> 00:01:28.000]  也成為很重要的教科書
[00:01:28.000 --> 00:01:32.000]  第三個就跟今天的講題有關係
[00:01:32.000 --> 00:01:34.000]  就是靈修神學
[00:01:34.000 --> 00:01:38.000]  八十年代第一個在華人教會
[00:01:38.000 --> 00:01:41.000]  講靈修操練
[00:01:41.000 --> 00:01:44.000]  當時屬靈操練的禮讚
[00:01:44.000 --> 00:01:47.000]  那本書都還沒點出的時候
[00:01:47.000 --> 00:01:50.000]  溫先生已經在華人教會
[00:01:50.000 --> 00:01:53.000]  引入這種靈修操練概念
[00:01:53.000 --> 00:01:56.000]  以及引起了靈修神學的探討
[00:01:56.000 --> 00:01:59.000]  所以今天這個題目很有意思
[00:01:59.000 --> 00:02:01.000]  溫先生其實讓我們驚訝
[00:02:01.000 --> 00:02:03.000]  因為他現在是這些十幾年
[00:02:03.000 --> 00:02:04.000]  都一直在研究所
[00:02:04.000 --> 00:02:06.000]  是我們的傑出神學教授
[00:02:06.000 --> 00:02:07.000]  讓我們驚訝
[00:02:07.000 --> 00:02:09.000]  溫先生你搞這麼多神學
[00:02:09.000 --> 00:02:10.000]  高深莫測
[00:02:10.000 --> 00:02:14.000]  不如寫一些一般人都看得明白的神學
[00:02:14.000 --> 00:02:16.000]  寫了五本書
[00:02:16.000 --> 00:02:17.000]  很厲害的
[00:02:17.000 --> 00:02:20.000]  都是根據師傅學的莊麥克里
