
[00:00:00.000 --> 00:00:05.680]  羅馬書第32講
[00:00:05.680 --> 00:00:08.920]  感謝Winnie姐妹
[00:00:08.920 --> 00:00:14.200]  幫助我們領事有這麼多關於因此的歌曲
[00:00:14.200 --> 00:00:15.520]  實在是感恩
[00:00:15.520 --> 00:00:18.400]  今天我們要講因此
[00:00:18.400 --> 00:00:22.200]  羅馬書第12章3至8節
[00:00:22.200 --> 00:00:24.200]  一共講了6節經文
[00:00:24.200 --> 00:00:27.000]  記不記得上星期我講了多少節經文
[00:00:27.000 --> 00:00:28.400]  講了兩節
[00:00:28.400 --> 00:00:30.000]  今天有進步
[00:00:30.000 --> 00:00:31.400]  要講6節
[00:00:31.400 --> 00:00:33.000]  講什麼呢
[00:00:33.000 --> 00:00:36.200]  要認識你屬靈的因此
[00:00:36.200 --> 00:00:40.600]  所以我們每個基督徒都有屬靈的因此
[00:00:40.600 --> 00:00:42.200]  我們認不認識呢
[00:00:42.200 --> 00:00:44.000]  當我們認識的時候
[00:00:44.000 --> 00:00:46.000]  我們怎樣來運用呢
[00:00:46.000 --> 00:00:49.800]  這個就是我今天要和大家分享
[00:00:49.800 --> 00:00:52.800]  稍為回溫
[00:00:52.800 --> 00:00:56.800]  保羅在羅馬書1至11章講出
[00:00:56.800 --> 00:01:01.200]  是神救贖我們出黑暗進入光明
[00:01:01.200 --> 00:01:05.200]  是祂救贖了我們脫離罪的綑綁
[00:01:05.200 --> 00:01:07.200]  能夠成為神的兒女
[00:01:07.200 --> 00:01:09.200]  能夠成為聖徒
[00:01:09.200 --> 00:01:11.800]  這些全部都是神的憐憫
[00:01:11.800 --> 00:01:13.800]  不是我們配得到的
[00:01:13.800 --> 00:01:16.800]  現在神給了我們這麼大的憐憫
[00:01:16.800 --> 00:01:18.200]  我們應該要怎樣做
[00:01:18.200 --> 00:01:21.800]  將自己獻上當作活祭
[00:01:21.800 --> 00:01:24.800]  這個就是我上次和大家分享
[00:01:24.800 --> 00:01:27.800]  那你說怎樣將自己獻上
[00:01:27.800 --> 00:01:30.800]  保羅說是侍奉神
[00:01:30.800 --> 00:01:34.200]  我們每個人身上都有因此
[00:01:34.200 --> 00:01:37.800]  我們應該用我們的因此來侍奉神
[00:01:37.800 --> 00:01:40.800]  就好像剛才的師哥告訴我們
[00:01:40.800 --> 00:01:42.800]  我們都是耶穌基督的肢體
[00:01:42.800 --> 00:01:44.800]  都是教會的肢體
[00:01:44.800 --> 00:01:48.800]  我們都是耶穌基督的眼耳口鼻手腳
[00:01:48.800 --> 00:01:53.800]  我們都需要運用我們的因此來侍奉神
[00:01:53.800 --> 00:01:58.800]  我今天的大綱其實已經包括了我上星期所說的
[00:01:58.800 --> 00:02:00.800]  一共有三點
[00:02:00.800 --> 00:02:06.800]  保羅在羅馬書裏面的教導非常有層次
[00:02:06.800 --> 00:02:11.800]  首先他說如果我們對神真的有認識的話
[00:02:11.800 --> 00:02:13.800]  知道祂的憐憫我們會怎樣做
[00:02:13.800 --> 00:02:16.800]  將自己獻上當作活祭
[00:02:16.800 --> 00:02:20.800]  羅馬書的十二章一至二節
[00:02:20.800 --> 00:02:22.800]  那應該怎樣獻上
[00:02:22.800 --> 00:02:26.800]  保羅說如果我們對我們的因此有認識的話
[00:02:26.800 --> 00:02:28.800]  我們會合乎忠道
[00:02:28.800 --> 00:02:31.800]  羅馬書的十二章第三節
[00:02:31.800 --> 00:02:33.800]  就是你不會看自己太高
[00:02:33.800 --> 00:02:35.800]  你又不會看自己太低
[00:02:35.800 --> 00:02:37.800]  你會合乎忠道
[00:02:37.800 --> 00:02:42.800]  第三件事就是當我們對耶穌基督的肢體
[00:02:42.800 --> 00:02:45.800]  教會的肢體有認識的時候
[00:02:45.800 --> 00:02:48.800]  我們就會彼此合一來工作
[00:02:48.800 --> 00:02:51.800]  羅馬書的十二章四至五節
[00:02:51.800 --> 00:02:56.800]  其實我們已經上一次開始了
[00:02:56.800 --> 00:02:59.800]  說了羅馬書的十二章一至二節
[00:02:59.800 --> 00:03:02.800]  我們對神有正確的認識
[00:03:02.800 --> 00:03:04.800]  就會將自己獻上當作活祭
[00:03:04.800 --> 00:03:09.800]  所以保羅在羅馬書的十二章一至二節提醒我們
[00:03:09.800 --> 00:03:12.800]  不妨我們又再讀一次兩節的經文
[00:03:12.800 --> 00:03:14.800]  是很重要的
[00:03:14.800 --> 00:03:17.800]  所以弟兄們我以神的慈悲
[00:03:17.800 --> 00:03:21.800]  勸你們將身體獻上當作活祭
[00:03:21.800 --> 00:03:24.800]  是聖潔的是神所喜悅的
[00:03:24.800 --> 00:03:28.800]  你們如此侍奉乃是理所當然的
[00:03:28.800 --> 00:03:30.800]  不要效法這個世界
[00:03:30.800 --> 00:03:33.800]  只要心意根深而變化
[00:03:33.800 --> 00:03:37.800]  叫你們插嚴何為神的良善
[00:03:37.800 --> 00:03:39.800]  純存可喜悅的旨意
[00:03:39.800 --> 00:03:43.800]  這個就是我上個星期和大家分享
[00:03:43.800 --> 00:03:50.800]  我們要注意將自己獻上是內在的不是外在的
[00:03:50.800 --> 00:03:55.800]  將自己獻上是團圓的不是部分
[00:03:55.800 --> 00:03:58.800]  上次我和大家說過
[00:03:58.800 --> 00:04:02.800]  我們要將自己獻上要心意根深而變化
[00:04:02.800 --> 00:04:04.800]  記不記得
[00:04:04.800 --> 00:04:08.800]  我和大家說變化這個字就是馬太福音的十七章
[00:04:08.800 --> 00:04:11.800]  耶穌基督登山變像
[00:04:11.800 --> 00:04:15.800]  祂內裡的神聖在外在能夠被人見到
[00:04:15.800 --> 00:04:17.800]  祂的身體發光
[00:04:17.800 --> 00:04:21.800]  就是祂的內在影響祂的外在
[00:04:21.800 --> 00:04:23.800]  我們都是一樣
[00:04:23.800 --> 00:04:26.800]  當我們的靈已經被救贖
[00:04:26.800 --> 00:04:28.800]  我們就應該影響我們的身體
[00:04:28.800 --> 00:04:32.800]  未被救贖的身體都能夠活出那美好的見證
[00:04:32.800 --> 00:04:35.800]  所以是內在的不是外在的
[00:04:35.800 --> 00:04:37.800]  侍奉神都是一樣
[00:04:37.800 --> 00:04:41.800]  用我們的恩賜是內在的不是外在的
[00:04:41.800 --> 00:04:45.800]  很多的牧者很多的傳道人
[00:04:45.800 --> 00:04:48.800]  在教會的機構或者基督教的機構
[00:04:48.800 --> 00:04:50.800]  都有一官半職
[00:04:50.800 --> 00:04:52.800]  是不是有職位
[00:04:52.800 --> 00:04:56.800]  不等於他們真真正正用他們的恩賜在侍奉神
[00:04:56.800 --> 00:05:01.800]  可能只是空有外表只是掛一個名
[00:05:01.800 --> 00:05:04.800]  我們的侍奉我們運用我們的恩賜
[00:05:04.800 --> 00:05:08.800]  一定要是出自內心不是外在
[00:05:08.800 --> 00:05:12.800]  第二點是傳言的不是部分
[00:05:12.800 --> 00:05:14.800]  我們要專一我們要專心
[00:05:14.800 --> 00:05:17.800]  全然地將自己獻上
[00:05:17.800 --> 00:05:21.800]  很多的牧者傳道人都會說
[00:05:21.800 --> 00:05:24.800]  我很喜歡做神的侍奉
[00:05:24.800 --> 00:05:26.800]  但是他們不能夠專心
[00:05:26.800 --> 00:05:29.800]  不能夠將自己全然獻上
[00:05:29.800 --> 00:05:32.800]  我聽過有很多的傳道人說
[00:05:32.800 --> 00:05:36.800]  我真的很想忠誠地為主作供
[00:05:36.800 --> 00:05:38.800]  但是我現在不行
[00:05:38.800 --> 00:05:42.800]  我太多其他的事要做我不能夠
[00:05:42.800 --> 00:05:44.800]  我自己都試過
[00:05:44.800 --> 00:05:46.800]  我有一份續世的供
[00:05:46.800 --> 00:05:47.800]  朝九晚五
[00:05:47.800 --> 00:05:50.800]  還有在兩間大學教書
[00:05:50.800 --> 00:05:52.800]  來到moon night
[00:05:52.800 --> 00:05:54.800]  去到週末又怎樣
[00:05:54.800 --> 00:05:56.800]  應酬一下神
[00:05:56.800 --> 00:05:58.800]  既然我答應神我會侍奉祂
[00:05:58.800 --> 00:06:02.800]  我就到處建不同的教會講道
[00:06:02.800 --> 00:06:04.800]  結果怎樣呢?中風
[00:06:04.800 --> 00:06:06.800]  中風之後
[00:06:06.800 --> 00:06:10.800]  我就記得了我自己和神的諾言
[00:06:10.800 --> 00:06:12.800]  要全職侍奉祂
[00:06:12.800 --> 00:06:15.800]  所以如果我們不能夠專心
[00:06:15.800 --> 00:06:18.800]  只不過是應酬神的話
[00:06:18.800 --> 00:06:22.800]  你永遠不能夠將自己全然獻上
[00:06:22.800 --> 00:06:25.800]  我們的侍奉一定要是內在
[00:06:25.800 --> 00:06:28.800]  一定要全然獻上
[00:06:28.800 --> 00:06:34.800]  我們說我們要發掘自己的恩賜來侍奉神
[00:06:34.800 --> 00:06:37.800]  怎樣發掘我們的恩賜呢?
[00:06:37.800 --> 00:06:39.800]  我可以告訴你
[00:06:39.800 --> 00:06:44.800]  如果你沒有學會到羅馬書十二章一至二節所講
[00:06:44.800 --> 00:06:48.800]  要將自己全然獻上當作活祭
