
[00:00:00.000 --> 00:00:03.000]  (看片段)
[00:00:03.000 --> 00:00:06.000]  我們今天的題目很有趣
[00:00:06.000 --> 00:00:11.000]  叫做是從《雜律典章》蒙神的祝福
[00:00:11.000 --> 00:00:16.000]  為什麼《雜律典章》都能夠蒙得到神的祝福呢?
[00:00:16.000 --> 00:00:18.000]  我們就要解釋一下
[00:00:18.000 --> 00:00:22.000]  其實今天的經文真的很雜亂
[00:00:22.000 --> 00:00:27.000]  由《新命紀》21章15節至到25章19節
[00:00:27.000 --> 00:00:30.000]  講了很多不同的律法
[00:00:30.000 --> 00:00:33.000]  但是好像炒雜錦一樣
[00:00:33.000 --> 00:00:35.000]  好像雜碎
[00:00:35.000 --> 00:00:37.000]  去到中國人的餐廳
[00:00:37.000 --> 00:00:40.000]  西人很喜歡叫Chop suey
[00:00:40.000 --> 00:00:42.000]  那些是什麼來的?
[00:00:42.000 --> 00:00:46.000]  那些其實是剩下來的冷飯菜汁
[00:00:46.000 --> 00:00:48.000]  炒在一起
[00:00:48.000 --> 00:00:50.000]  西人吃到津津有味
[00:00:50.000 --> 00:00:56.000]  今天看到好像是雜亂無章的《雜律典章》那件事
[00:00:56.000 --> 00:01:00.000]  我們又能不能夠在這些律法中
[00:01:00.000 --> 00:01:02.000]  看得津津有味呢?
[00:01:02.000 --> 00:01:04.000]  這就是我們今天要講的
[00:01:04.000 --> 00:01:10.000]  從神的《雜律典章》來到蒙神的祝福
[00:01:10.000 --> 00:01:12.000]  先解釋一下
[00:01:12.000 --> 00:01:17.000]  為什麼這些經文會好像是那麼雜亂
[00:01:17.000 --> 00:01:20.000]  給你一些例子
[00:01:20.000 --> 00:01:24.000]  例如好像《新命紀》21章16至17節
[00:01:24.000 --> 00:01:26.000]  講到納長子
[00:01:26.000 --> 00:01:28.000]  你有兩個太太
[00:01:28.000 --> 00:01:30.000]  一個是你所愛的
[00:01:30.000 --> 00:01:32.000]  一個是你所珍惡的
[00:01:32.000 --> 00:01:36.000]  反而你所珍惡的幫你生了長子
[00:01:36.000 --> 00:01:40.000]  你不能夠將你所愛的妻子
[00:01:40.000 --> 00:01:43.000]  所生的兒子納了他做長子
[00:01:43.000 --> 00:01:47.000]  而廢了你所珍惡的太太幫你生的
[00:01:47.000 --> 00:01:52.000]  這個是暗可以偏私的律例
[00:01:52.000 --> 00:01:57.000]  第二個我們又看到在《新命紀》22章11至4節
[00:01:57.000 --> 00:02:01.000]  如果你的兄弟有些什麼遺失了
[00:02:01.000 --> 00:02:06.000]  可能是牛 可能是羊 可能是身上的衣物
[00:02:06.000 --> 00:02:08.000]  但是遺失了的東西
[00:02:08.000 --> 00:02:10.000]  你找到了之後
[00:02:10.000 --> 00:02:14.000]  你是要將這些東西還給你的兄弟
[00:02:14.000 --> 00:02:16.000]  因為你愛他
[00:02:17.000 --> 00:02:23.000]  連建屋都有這個律例典章
[00:02:23.000 --> 00:02:27.000]  我們知道以色列人的屋是平頂的
[00:02:27.000 --> 00:02:31.000]  在屋頂上有人可以在那裏走路
[00:02:31.000 --> 00:02:34.000]  但如果有人掉下來就會受傷
[00:02:34.000 --> 00:02:38.000]  所以屋頂也要在四周建欄杆
[00:02:38.000 --> 00:02:42.000]  以致防止人掉下來
[00:02:42.000 --> 00:02:47.000]  在22章9節又提到有些分別為性的律例
[00:02:47.000 --> 00:02:52.000]  不可以將兩種不同的種子種在一起
[00:02:52.000 --> 00:02:57.000]  不可以將牛和驢一起來耕地
[00:02:57.000 --> 00:03:03.000]  又不可以將羊毛和細馬一起來做衣服
[00:03:03.000 --> 00:03:06.000]  這些都是外邦人做的事
[00:03:06.000 --> 00:03:10.000]  神要以色列人分別為性
[00:03:10.000 --> 00:03:13.000]  與外邦人和他們的鄰居分開
[00:03:13.000 --> 00:03:15.000]  不要做這些事
[00:03:15.000 --> 00:03:20.000]  在新命紀22章10至21節
[00:03:20.000 --> 00:03:24.000]  連新婚妻子的貞潔都有律例
[00:03:24.000 --> 00:03:28.000]  如果你洞房發現你的妻子沒有貞潔的憑據
[00:03:28.000 --> 00:03:30.000]  你又應該怎樣做
[00:03:30.000 --> 00:03:42.000]  在23章10至14節連夢遺排泄物的處理都提及
[00:03:42.000 --> 00:03:45.000]  很多很噁心的經文我都不說
[00:03:45.000 --> 00:03:48.000]  如果大家晚上睡不著覺
[00:03:48.000 --> 00:03:53.000]  在新命紀23章讀10至14節
[00:03:53.000 --> 00:03:55.000]  相信你很快就會睡著了
[00:03:55.000 --> 00:04:02.000]  23章21至23節又說向神許願
[00:04:02.000 --> 00:04:04.000]  你不許願都沒有問題
