
[00:00:00.000 --> 00:00:05.000]  各位電視節目的各位朋友你們好
[00:00:05.000 --> 00:00:08.000]  歡迎大家參加我們三藩市報道會
[00:00:08.000 --> 00:00:10.000]  網上影壇神拜
[00:00:10.000 --> 00:00:14.000]  今天我們繼續思想約翰福音的訊息
[00:00:14.000 --> 00:00:17.000]  我們來到約翰福音第十三章
[00:00:17.000 --> 00:00:20.000]  十八節到三十節
[00:00:20.000 --> 00:00:23.000]  題目叫做愛你的仇敵
[00:00:23.000 --> 00:00:26.000]  未開始思想這段聖經之前
[00:00:26.000 --> 00:00:29.000]  請我們同心低頭我們同禱告
[00:00:29.000 --> 00:00:32.000]  慈悲的神父
[00:00:32.000 --> 00:00:35.000]  我們感謝你
[00:00:35.000 --> 00:00:38.000]  你不要嫌棄我們
[00:00:38.000 --> 00:00:44.000]  你不要因為我們愚蠢反叛而離開我們
[00:00:44.000 --> 00:00:48.000]  你更加為我們釘身在十字架
[00:00:48.000 --> 00:00:53.000]  求你用你今天直著猶大的故事
[00:00:53.000 --> 00:00:55.000]  我們得到警醒
[00:00:55.000 --> 00:00:57.000]  你與我們同在
[00:00:57.000 --> 00:01:01.000]  直到你話語提醒勸勉教導安慰獨佔我們
[00:01:01.000 --> 00:01:03.000]  我們這樣禱告
[00:01:03.000 --> 00:01:05.000]  是奉耶穌基督的名求
[00:01:05.000 --> 00:01:06.000]  阿們
[00:01:06.000 --> 00:01:09.000]  在第二次世界大戰的時候
[00:01:09.000 --> 00:01:12.000]  一隊英國軍隊被日本兵俘虜
[00:01:12.000 --> 00:01:15.000]  囚禁在緬甸的叢林當中
[00:01:15.000 --> 00:01:19.000]  他們被迫替日本兵建一條橋
[00:01:19.000 --> 00:01:21.000]  開一條路
[00:01:21.000 --> 00:01:25.000]  其中最著名的就是那條叫做桂鵝橋
[00:01:25.000 --> 00:01:28.000]  在俘虜營當中糧食短缺
[00:01:28.000 --> 00:01:30.000]  衛生條件非常惡劣
[00:01:30.000 --> 00:01:33.000]  而日本兵也非常苛刻和兇殘
[00:01:33.000 --> 00:01:36.000]  這班英兵可以說是苦不堪言
[00:01:36.000 --> 00:01:39.000]  其中有不少人染病身亡
[00:01:39.000 --> 00:01:43.000]  在俘虜營當中有一個年輕力壯的英兵
[00:01:43.000 --> 00:01:45.000]  他的行動有點詭秘
[00:01:45.000 --> 00:01:47.000]  又經常與日軍打交道
[00:01:47.000 --> 00:01:53.000]  同時更發現他手指的戒指和頸鎖上的金鏈不應而非
[00:01:53.000 --> 00:01:55.000]  追問之下並不明言
[00:01:55.000 --> 00:01:59.000]  好像有些不可告人的秘密
[00:01:59.000 --> 00:02:01.000]  更引起其他英兵懷疑
[00:02:01.000 --> 00:02:04.000]  他是替日軍效勞的鬼頭仔
[00:02:04.000 --> 00:02:06.000]  所以很憎恨他
[00:02:06.000 --> 00:02:07.000]  但奇怪
[00:02:07.000 --> 00:02:09.000]  每次他拿到飯菜吃的時候
[00:02:09.000 --> 00:02:11.000]  總是鬼鬼祟祟的
[00:02:11.000 --> 00:02:15.000]  有天絕對不和其他同袍一起吃
[00:02:15.000 --> 00:02:20.000]  有一天這班英兵完成了一天的工作
[00:02:20.000 --> 00:02:23.000]  收隊回集中營稍作休息
[00:02:23.000 --> 00:02:25.000]  不然警鐘響起來
[00:02:25.000 --> 00:02:29.000]  荷槍實彈的日本憲兵隨即衝入
[00:02:29.000 --> 00:02:31.000]  他們的樣子看來好像很緊張
[00:02:31.000 --> 00:02:33.000]  好像發生了大事
[00:02:33.000 --> 00:02:38.000]  原來有日本憲兵檢掃英兵的苦工所用的器具的時候
[00:02:38.000 --> 00:02:40.000]  發現少了一個鐵鏟
[00:02:40.000 --> 00:02:42.000]  懷疑有人偷了它
[00:02:42.000 --> 00:02:46.000]  可能用來作反抗的武器
[00:02:46.000 --> 00:02:51.000]  於是日本憲兵立即下令竊賊要繳出鐵鏟
[00:02:51.000 --> 00:02:53.000]  否則全部處死
[00:02:53.000 --> 00:02:55.000]  當時鴉雀無聲
[00:02:55.000 --> 00:02:56.000]  沒有人承認
[00:02:56.000 --> 00:03:00.000]  但見憲兵隊長暴跳如雷
[00:03:00.000 --> 00:03:02.000]  呼喊說:我給你三分鐘考慮
[00:03:02.000 --> 00:03:04.000]  三分鐘內沒有人招供
[00:03:04.000 --> 00:03:07.000]  沒有人肯承認誰偷了鐵鏟
[00:03:07.000 --> 00:03:10.000]  我就要將你們全部槍決
[00:03:10.000 --> 00:03:14.000]  時間一分一秒的過去
[00:03:14.000 --> 00:03:16.000]  都沒有人出來承認
[00:03:16.000 --> 00:03:18.000]  氣氛越來越緊張
[00:03:18.000 --> 00:03:21.000]  差不多到三分鐘的時候
[00:03:21.000 --> 00:03:25.000]  那個笑臉的英兵突然開口說
[00:03:25.000 --> 00:03:29.000]  他很鎮靜毫無懼息地說:是我
[00:03:29.000 --> 00:03:32.000]  於是憲兵立即向他開槍
[00:03:32.000 --> 00:03:35.000]  他當場疲絕身亡
[00:03:35.000 --> 00:03:39.000]  見到那些英兵驚魂未定
[00:03:39.000 --> 00:03:43.000]  突然有個日本憲兵氣沖沖地跑來
[00:03:43.000 --> 00:03:45.000]  向憲兵隊長報告說
[00:03:45.000 --> 00:03:47.000]  隊長隊長
[00:03:47.000 --> 00:03:50.000]  剛才我們是數落了一個鐵鏟
[00:03:50.000 --> 00:03:52.000]  其實沒有被人偷到
[00:03:52.000 --> 00:03:56.000]  可惜這個憲兵來晚了一步
[00:03:56.000 --> 00:04:01.000]  這個笑臉的英兵就這樣白白犧牲
[00:04:01.000 --> 00:04:04.000]  但每個人心底裏都問
[00:04:04.000 --> 00:04:07.000]  為何他要承認呢?
[00:04:07.000 --> 00:04:10.000]  為何他要替我們犧牲呢?
[00:04:10.000 --> 00:04:13.000]  很快他們就找出答案
[00:04:13.000 --> 00:04:16.000]  原來這個笑臉的英兵是一個基督徒
[00:04:16.000 --> 00:04:18.000]  他和日兵打交道
[00:04:18.000 --> 00:04:22.000]  是用他的戒指和金鏈來換取藥物
[00:04:22.000 --> 00:04:25.000]  給受傷和病倒的同袍
[00:04:25.000 --> 00:04:29.000]  每當他們領取到飯菜的時候
[00:04:29.000 --> 00:04:31.000]  他隨意捱著自己的飢餓
[00:04:31.000 --> 00:04:36.000]  留這些飯菜給受傷病倒的人
[00:04:36.000 --> 00:04:39.000]  最後他更加毅然犧牲自己
[00:04:39.000 --> 00:04:42.000]  挽救了整隊的生命
[00:04:42.000 --> 00:04:47.000]  全體的英兵都去肅然起見
[00:04:47.000 --> 00:04:51.000]  歸河橋畔的作者就這樣寫
[00:04:51.000 --> 00:04:54.000]  在我痛苦難堪之際
[00:04:54.000 --> 00:04:57.000]  曾經向上帝禱告求助
[00:04:57.000 --> 00:04:59.000]  但祂掩面不看我
[00:04:59.000 --> 00:05:02.000]  我曾經尋求心靈的平靜
[00:05:02.000 --> 00:05:05.000]  但卻無法享受半點安寧
[00:05:05.000 --> 00:05:08.000]  我曾經尋求弟兄的愛
[00:05:08.000 --> 00:05:10.000]  但得到這個愛
[00:05:10.000 --> 00:05:12.000]  也從這個弟兄的愛裡
[00:05:12.000 --> 00:05:16.000]  找到上帝幫助我的心靈的安息
[00:05:16.000 --> 00:05:19.000]  就因著這個弟兄這個基督徒的死
[00:05:19.000 --> 00:05:23.000]  這些俘虜完全改變過來
[00:05:23.000 --> 00:05:26.000]  他們當中有一個茶庭班
[00:05:26.000 --> 00:05:28.000]  有一個祈禱會
[00:05:28.000 --> 00:05:30.000]  互助互愛
[00:05:30.000 --> 00:05:32.000]  好像天堂一樣
[00:05:32.000 --> 00:05:34.000]  大戰結束
[00:05:34.000 --> 00:05:37.000]  當英兵被釋放從沒自由
[00:05:37.000 --> 00:05:39.000]  他們來到馬來西亞
[00:05:39.000 --> 00:05:42.000]  見到一隊被俘虜的日本傷兵
[00:05:42.000 --> 00:05:44.000]  他們竟然停下來
[00:05:44.000 --> 00:05:47.000]  提他們曾經虐待他的仇敵
[00:05:47.000 --> 00:05:49.000]  包紮傷口
[00:05:49.000 --> 00:05:52.000]  他們引用了《羅馬書》十二章二十字
[00:05:52.000 --> 00:05:55.000]  所以你的仇敵養餓了就吸得吃
[00:05:55.000 --> 00:05:57.000]  養寒了就吸得寒
[00:05:57.000 --> 00:05:59.000]  因為你這樣行
[00:05:59.000 --> 00:06:03.000]  有時把炭火堆在他的頭上
[00:06:03.000 --> 00:06:05.000]  事實上我們在教會歷史裡
[00:06:05.000 --> 00:06:07.000]  看到無數的殉道者
[00:06:07.000 --> 00:06:10.000]  為了愛將自己的生命捐軀
[00:06:10.000 --> 00:06:12.000]  令人肅然起敬
[00:06:12.000 --> 00:06:14.000]  因為他們的主
[00:06:14.000 --> 00:06:16.000]  也因為他們的愛
[00:06:16.000 --> 00:06:19.000]  將自己的生命完全獻上
[00:06:19.000 --> 00:06:23.000]  就像《羅馬書》第五章第七至第八節說
[00:06:23.000 --> 00:06:25.000]  為二人死是恃有的
[00:06:25.000 --> 00:06:27.000]  為人人死或有感的
[00:06:27.000 --> 00:06:31.000]  唯有基督在我們還作罪人的時候為我們死
[00:06:31.000 --> 00:06:34.000]  神的愛就在此向我們顯明了
[00:06:34.000 --> 00:06:37.000]  耶穌為他們作罪
[00:06:37.000 --> 00:06:41.000]  不聽他們說悲歡的罪人為他們犧牲
[00:06:41.000 --> 00:06:45.000]  神的愛就在此向我們顯明
[00:06:45.000 --> 00:06:47.000]  今天我們讀這段聖經
[00:06:47.000 --> 00:06:50.000]  說到耶穌和猶太的關係
[00:06:50.000 --> 00:06:52.000]  更加體會到耶穌基督的愛
[00:06:52.000 --> 00:06:55.000]  猶太是出賣耶穌基督的門徒
[00:06:55.000 --> 00:06:57.000]  臭名滿佈
[00:06:57.000 --> 00:07:00.000]  原來當時猶太這個字Judah
[00:07:00.000 --> 00:07:02.000]  是一個非常普遍的名字
[00:07:02.000 --> 00:07:04.000]  好像彼得約翰的名字
[00:07:04.000 --> 00:07:07.000]  但這個出賣者的名字也臭了
[00:07:07.000 --> 00:07:10.000]  今天有多少人改名叫Judah
[00:07:10.000 --> 00:07:13.000]  很多人會改PeterJohn這些
[00:07:13.000 --> 00:07:15.000]  但很少人會改Judah
[00:07:15.000 --> 00:07:17.000]  但奇怪
[00:07:17.000 --> 00:07:22.000]  近來不少人似乎要平反猶太這種趨勢
[00:07:22.000 --> 00:07:24.000]  很久之前有一套電影叫
[00:07:24.000 --> 00:07:27.000]  Jesus the Superstar 萬世巨星
[00:07:27.000 --> 00:07:32.000]  這套電影企圖將猶太平反過來
[00:07:32.000 --> 00:07:37.000]  在這套電影裡萬世之星不是耶穌而是猶太
[00:07:37.000 --> 00:07:40.000]  猶太才是英雄是犧牲者
[00:07:40.000 --> 00:07:43.000]  耶穌被出賣這件事完全是一個騙局
[00:07:43.000 --> 00:07:45.000]  主謀人是上帝
[00:07:45.000 --> 00:07:47.000]  代罪羔羊就是猶太
[00:07:47.000 --> 00:07:50.000]  這真是黑白不分是非顛倒
[00:07:50.000 --> 00:07:55.000]  其實這反映了今天美國人的心態和價值觀
[00:07:55.000 --> 00:07:58.000]  黑就變白 白就變黑
[00:07:58.000 --> 00:08:01.000]  如果我們細心研讀這段經文
[00:08:01.000 --> 00:08:05.000]  我們就會看到這並不是騙局
[00:08:05.000 --> 00:08:07.000]  不是利用猶太
[00:08:07.000 --> 00:08:09.000]  因為耶穌基督的愛
[00:08:09.000 --> 00:08:11.000]  可惜猶太看不到耶穌的愛
[00:08:11.000 --> 00:08:13.000]  也不欣賞耶穌的愛
[00:08:13.000 --> 00:08:15.000]  也不接納基督的愛
[00:08:15.000 --> 00:08:20.000]  反而是越來越邪惡出賣耶穌
[00:08:20.000 --> 00:08:25.000]  這很明顯地告訴我們猶太並不是英雄
[00:08:25.000 --> 00:08:27.000]  而是一個賊
[00:08:27.000 --> 00:08:31.000]  我們來看看第十八節二十一節
[00:08:31.000 --> 00:08:35.000]  耶穌說:我這話不是指著你們眾人說的
[00:08:35.000 --> 00:08:38.000]  我知道我所揀選的是誰
[00:08:38.000 --> 00:08:40.000]  現在要應驗經上的話說
[00:08:40.000 --> 00:08:44.000]  和我吃飯的人用腳踢我
[00:08:44.000 --> 00:08:46.000]  如今事情還沒有成就
[00:08:46.000 --> 00:08:48.000]  我要先告訴你們
[00:08:48.000 --> 00:08:51.000]  要你們到事情成就的時候
[00:08:51.000 --> 00:08:53.000]  可以信我是基督
[00:08:53.000 --> 00:08:55.000]  我實實在在地告訴你們
[00:08:55.000 --> 00:08:59.000]  有人接待我所差遣的就是接待我
[00:08:59.000 --> 00:09:02.000]  接待我的就是接待那差我來的
[00:09:02.000 --> 00:09:04.000]  耶穌說了這話
[00:09:04.000 --> 00:09:06.000]  新女優臣救命說
[00:09:06.000 --> 00:09:09.000]  我實實在在地告訴你們
[00:09:09.000 --> 00:09:12.000]  你們中間有一個人要出賣我了
[00:09:12.000 --> 00:09:16.000]  耶穌是引用了詩篇第四十一篇第九節
[00:09:16.000 --> 00:09:20.000]  來對猶太人表達他的心境
[00:09:20.000 --> 00:09:22.000]  他怎麼說呢?
[00:09:22.000 --> 00:09:24.000]  他說:連我自己的朋友
[00:09:24.000 --> 00:09:26.000]  我所依教吃過我的飯的
[00:09:26.000 --> 00:09:29.000]  也在用腳踢我
[00:09:29.000 --> 00:09:31.000]  原來在猶太人的習俗裡
[00:09:31.000 --> 00:09:35.000]  一同吃飯是表示深厚的友情
[00:09:35.000 --> 00:09:37.000]  所以詩篇第四十一篇第九節說
[00:09:37.000 --> 00:09:39.000]  自己的朋友
[00:09:39.000 --> 00:09:44.000]  耶穌當猶太人是自己的朋友
[00:09:44.000 --> 00:09:47.000]  就因為這樣而很傷心
[00:09:47.000 --> 00:09:51.000]  至於詩篇第五十一篇第十二節至十四節說
[00:09:51.000 --> 00:09:54.000]  原來不是仇敵辱罵我
[00:09:54.000 --> 00:09:56.000]  若是仇敵還可忍耐
[00:09:56.000 --> 00:09:59.000]  也不是恨我的人向我狂大
[00:09:59.000 --> 00:10:03.000]  若是恨我的人就必躲避他
[00:10:03.000 --> 00:10:05.000]  不聊是理
[00:10:05.000 --> 00:10:07.000]  你原是與我平等
[00:10:07.000 --> 00:10:09.000]  是我的同伴
[00:10:09.000 --> 00:10:11.000]  是我自己的朋友
[00:10:11.000 --> 00:10:15.000]  我們素上彼此談論以為金田
[00:10:15.000 --> 00:10:20.000]  我們與群眾在神的殿中同行
[00:10:20.000 --> 00:10:23.000]  所以如果是仇敵這樣待我
[00:10:23.000 --> 00:10:25.000]  我可以接受
[00:10:25.000 --> 00:10:27.000]  我可以了解
[00:10:27.000 --> 00:10:29.000]  但出賣我的
[00:10:29.000 --> 00:10:32.000]  竟然是跟我同台吃飯的老友
[00:10:32.000 --> 00:10:33.000]  是我的同伴
[00:10:33.000 --> 00:10:34.000]  是我的自己
[00:10:34.000 --> 00:10:36.000]  是我的朋友
[00:10:36.000 --> 00:10:38.000]  我怎麼會不傷心呢?
[00:10:38.000 --> 00:10:41.000]  究竟詩人如何形容這個傷害呢?
[00:10:41.000 --> 00:10:43.000]  用腳踢我
[00:10:43.000 --> 00:10:48.000]  原文正形是提起的腳踭
[00:10:48.000 --> 00:10:50.000]  是踢我
[00:10:50.000 --> 00:10:53.000]  聖經特別強調提起
[00:10:53.000 --> 00:10:56.000]  提起這個字在希臘文
[00:10:56.000 --> 00:10:58.000]  是表示很高傲
[00:10:58.000 --> 00:11:00.000]  很勝利式的
[00:11:00.000 --> 00:11:04.000]  狂大的藐視的一種陳氣
[00:11:04.000 --> 00:11:07.000]  詩篇是用希臘文寫的
[00:11:07.000 --> 00:11:09.000]  在希伯來文的余文中
[00:11:09.000 --> 00:11:12.000]  這個字更有粗暴狂暴的意思
[00:11:12.000 --> 00:11:16.000]  實際上猶太從沒有用腳踢耶穌
[00:11:16.000 --> 00:11:19.000]  但這是形容耶穌的心境
[00:11:19.000 --> 00:11:21.000]  是何等的傷痛
[00:11:21.000 --> 00:11:25.000]  這個傷痛就像被猶太粗暴踢了一樣
[00:11:25.000 --> 00:11:28.000]  耶穌說這番話不是憤怒
[00:11:28.000 --> 00:11:30.000]  不是苦澀
[00:11:30.000 --> 00:11:32.000]  而是傷心
[00:11:32.000 --> 00:11:34.000]  非常傷心
[00:11:34.000 --> 00:11:37.000]  希望說出他的心聲可以叫猶太回轉
[00:11:37.000 --> 00:11:40.000]  但猶太不僅不回轉
[00:11:40.000 --> 00:11:42.000]  還越來越厲害
[00:11:42.000 --> 00:11:44.000]  越來越邪惡
[00:11:44.000 --> 00:11:46.000]  他完全體驗不到耶穌基督的感受
[00:11:46.000 --> 00:11:48.000]  所以21節說
[00:11:48.000 --> 00:11:50.000]  耶穌說了心裡憂愁
[00:11:50.000 --> 00:11:52.000]  周明書
[00:11:52.000 --> 00:11:54.000]  我實實在在地告訴你們
[00:11:54.000 --> 00:11:56.000]  你們中間有一個人要出賣我們
[00:11:56.000 --> 00:11:58.000]  憂愁這個字
[00:11:58.000 --> 00:12:00.000]  希臘文叫Tarasso
[00:12:00.000 --> 00:12:02.000]  是一個情緒非常波動
[00:12:02.000 --> 00:12:04.000]  非常傷痛非常難過
[00:12:04.000 --> 00:12:06.000]  他不僅憂愁
[00:12:06.000 --> 00:12:10.000]  心裡有種很難過
[00:12:10.000 --> 00:12:14.000]  英文叫Very disturbed and troubled
[00:12:14.000 --> 00:12:18.000]  但你不要以為
[00:12:18.000 --> 00:12:20.000]  耶穌好像做到倒閉
[00:12:20.000 --> 00:12:22.000]  自己快要死了
[00:12:22.000 --> 00:12:24.000]  門徒要散了
[00:12:24.000 --> 00:12:26.000]  其中一個門徒出賣了他
[00:12:26.000 --> 00:12:28.000]  真的好像做到倒閉
[00:12:28.000 --> 00:12:30.000]  太一句就說
[00:12:30.000 --> 00:12:32.000]  此世界非高世界寧往他方
[00:12:32.000 --> 00:12:34.000]  牧師如果在教會裡這樣做
[00:12:34.000 --> 00:12:36.000]  跟他一起
[00:12:36.000 --> 00:12:38.000]  會成為一個仇敵
[00:12:38.000 --> 00:12:40.000]  有人出賣他
[00:12:40.000 --> 00:12:42.000]  好像做到倒閉一樣
[00:12:42.000 --> 00:12:44.000]  耶穌就告訴你一個
[00:12:44.000 --> 00:12:46.000]  非常鮮明的訊息
[00:12:46.000 --> 00:12:48.000]  不是啊 耶穌不覺得是倒閉
[00:12:48.000 --> 00:12:50.000]  耶穌基督的呼應
[00:12:50.000 --> 00:12:52.000]  是一個充滿了弔詭性的真理
[00:12:52.000 --> 00:12:54.000]  很paradoxical
[00:12:54.000 --> 00:12:56.000]  看來是弱的卻是剛強
[00:12:56.000 --> 00:12:58.000]  看來是無能的卻是大能
[00:12:58.000 --> 00:13:00.000]  看來是卑微的卻是高貴
[00:13:00.000 --> 00:13:02.000]  看來是絕望卻是充滿了盼望
[00:13:02.000 --> 00:13:04.000]  看來是死亡卻是永生
[00:13:04.000 --> 00:13:06.000]  所以19-20 耶穌說
[00:13:06.000 --> 00:13:08.000]  如今事情還沒成就
[00:13:08.000 --> 00:13:10.000]  我要先告訴你們
[00:13:10.000 --> 00:13:12.000]  要你們到事情成就的時候
[00:13:12.000 --> 00:13:14.000]  可以信我是基督
[00:13:14.000 --> 00:13:16.000]  我實實在在地告訴你們
[00:13:16.000 --> 00:13:18.000]  有人接待我所差遣的
[00:13:18.000 --> 00:13:20.000]  就是接待我
[00:13:20.000 --> 00:13:22.000]  接待我所差遣的
[00:13:22.000 --> 00:13:24.000]  就是接待我
[00:13:24.000 --> 00:13:26.000]  接待我所差遣的
[00:13:26.000 --> 00:13:28.000]  就是接待我
[00:13:28.000 --> 00:13:30.000]  接待我所差遣的
[00:13:30.000 --> 00:13:32.000]  就是接待我
[00:13:32.000 --> 00:13:34.000]  接待我所差遣的
[00:13:34.000 --> 00:13:36.000]  接待我所差遣的
[00:13:36.000 --> 00:13:38.000]  接待我所差遣的
[00:13:38.000 --> 00:13:40.000]  接待我所差遣的
[00:13:40.000 --> 00:13:42.000]  接待我所差遣的
[00:13:42.000 --> 00:13:44.000]  接待我所差遣的
[00:13:44.000 --> 00:13:46.000]  接待我所差遣的
[00:13:46.000 --> 00:13:48.000]  接待我所差遣的
[00:13:48.000 --> 00:13:50.000]  接待我所差遣的
[00:13:50.000 --> 00:13:52.000]  接待我所差遣的
[00:13:52.000 --> 00:13:54.000]  其實只有一個目的
[00:13:54.000 --> 00:13:56.000]  可以相信我是基督
[00:13:56.000 --> 00:13:58.000]  可以相信我是基督
[00:13:58.000 --> 00:14:00.000]  意思是可以信我就是他
[00:14:00.000 --> 00:14:02.000]  他就是神差我下來的基督
[00:14:02.000 --> 00:14:04.000]  彌賽那的救世主
[00:14:04.000 --> 00:14:06.000]  所以中文聖經
[00:14:06.000 --> 00:14:08.000]  說知道我就是基督
[00:14:08.000 --> 00:14:10.000]  知道耶穌就是基督
[00:14:10.000 --> 00:14:12.000]  自然就向他
[00:14:12.000 --> 00:14:14.000]  傳揚
[00:14:14.000 --> 00:14:16.000]  接待我們被差遣的人就是接待耶穌
[00:14:16.000 --> 00:14:18.000]  接待耶穌就是接待神
[00:14:18.000 --> 00:14:20.000]  所以這並不是一個失敗
[00:14:20.000 --> 00:14:22.000]  所以這並不是一個失敗
[00:14:22.000 --> 00:14:24.000]  而是一個世界大革命的開始
[00:14:24.000 --> 00:14:26.000]  而是一個世界大革命的開始
[00:14:26.000 --> 00:14:28.000]  而我們就是在這個大革命浪潮中的一份子
[00:14:28.000 --> 00:14:30.000]  而我們就是在這個大革命浪潮中的一份子
[00:14:30.000 --> 00:14:32.000]  但猶大就是一個出賣者
