
[00:00:00.000 --> 00:00:04.280]  各位聽眾姐妹平安
[00:00:04.280 --> 00:00:09.160]  今天非常高興和大家分享到四大仙祖
[00:00:09.160 --> 00:00:10.360]  最後一個仙祖
[00:00:10.360 --> 00:00:14.360]  我會和大家分享從藥室的身上
[00:00:14.360 --> 00:00:17.680]  看到一個屬靈領袖的典範
[00:00:17.680 --> 00:00:22.280]  很多解經家當看到四大仙祖的時候
[00:00:22.280 --> 00:00:26.480]  來到去看得見一個預表的神學
[00:00:26.480 --> 00:00:30.160]  在這個預表的神學
[00:00:30.160 --> 00:00:36.480]  我們看到阿巴羅汗在預表附神
[00:00:36.480 --> 00:00:43.640]  他自己完全無條件將他的預旨獻上
[00:00:43.640 --> 00:00:51.440]  所以這個預表本身已經成為主流從預表裡看到阿巴羅汗
[00:00:51.440 --> 00:00:52.960]  其中一個特色
[00:00:52.960 --> 00:00:56.240]  第二我們看到以撒的時候
[00:00:56.240 --> 00:01:01.960]  就是看到一個完全無條件信服附實的差遣
[00:01:01.960 --> 00:01:04.880]  來到這個世界為人犧牲
[00:01:04.880 --> 00:01:08.920]  這個就是以撒的預表
[00:01:08.920 --> 00:01:10.160]  為什麼?
[00:01:10.160 --> 00:01:14.680]  因為以撒被獻上的時候一粒聲都不出
[00:01:14.680 --> 00:01:18.920]  完完全全信服在他爸爸的手下
[00:01:18.920 --> 00:01:20.720]  爸爸要怎麼就怎麼
[00:01:20.720 --> 00:01:22.720]  甚至起刀要殺他
[00:01:22.720 --> 00:01:27.480]  要將他剔成塊來獻祭
[00:01:27.480 --> 00:01:30.680]  他仍然一聲不吭
[00:01:30.680 --> 00:01:34.120]  就是這樣任由他的爸爸來做
[00:01:34.120 --> 00:01:36.120]  是因為這樣的緣故
[00:01:36.120 --> 00:01:42.240]  這個預表也相當吻合聖經的技術
[00:01:42.240 --> 00:01:44.200]  第三個方面
[00:01:44.200 --> 00:01:47.880]  瓦割到底在預表什麼呢?
[00:01:47.880 --> 00:01:54.840]  我們看到有些人看到瓦割是預表耶穌基督
[00:01:54.840 --> 00:02:00.360]  開創了教會之後生養眾多
[00:02:00.360 --> 00:02:04.040]  換句話說是他自己本身的死
[00:02:04.040 --> 00:02:06.040]  他的復活建立了教會
[00:02:06.040 --> 00:02:09.520]  帶來的結果就是教會的生養眾多
[00:02:09.520 --> 00:02:17.440]  第四是預表耶穌基督是一個屬靈領袖的風範
[00:02:17.440 --> 00:02:20.400]  如果我們今天要看領袖的時候
[00:02:20.400 --> 00:02:22.400]  我們大部分的人都同意
[00:02:22.400 --> 00:02:24.400]  你看耶穌
[00:02:24.400 --> 00:02:26.400]  你看到他的時候
[00:02:26.400 --> 00:02:28.400]  每一件事都是完全的
[00:02:28.400 --> 00:02:30.400]  但就在藥室的身上
[00:02:30.400 --> 00:02:36.720]  我們卻看到這些影子在他的身上顯露出來
[00:02:36.720 --> 00:02:40.640]  今天我們首先來看看一個屬靈領袖
[00:02:40.640 --> 00:02:43.920]  一個最需要具備的條件
[00:02:43.920 --> 00:02:47.040]  也是一個屬靈領袖的風範
[00:02:47.040 --> 00:02:49.040]  就是他對神的敬畏
[00:02:49.040 --> 00:02:52.000]  對在上掌權者的忠心
[00:02:52.000 --> 00:02:54.960]  或者對差遣他的人的忠心
[00:02:54.960 --> 00:02:59.760]  他認定自己一切的恩賜是出於神的
[00:02:59.760 --> 00:03:01.760]  是因為這樣的緣故
[00:03:01.760 --> 00:03:05.280]  他不會有成就的時候將榮耀歸給自己
[00:03:05.280 --> 00:03:08.320]  而是完完全全歸給神
[00:03:08.320 --> 00:03:11.280]  第二方面來說
[00:03:11.280 --> 00:03:13.280]  他是謹守神的命令
[00:03:13.760 --> 00:03:15.760]  謹慎自愛
[00:03:15.760 --> 00:03:17.760]  首先我們看一看
[00:03:17.760 --> 00:03:20.640]  藥室在他的生平裡面
[00:03:20.640 --> 00:03:22.640]  在哪些地方我們可以看到
[00:03:22.640 --> 00:03:27.280]  他將一切的恩賜不是歸功在自己身上
[00:03:27.280 --> 00:03:29.920]  而是歸功在神的身上
[00:03:29.920 --> 00:03:32.240]  將榮耀歸給神
[00:03:32.240 --> 00:03:36.480]  《創世紀》40章第8節
[00:03:36.480 --> 00:03:41.760]  當法老的兩個高官
[00:03:41.760 --> 00:03:43.760]  一個是縣長
