
[00:00:00.000 --> 00:00:05.600]  各位大兄姊妹 各位朋友 你們好
[00:00:05.600 --> 00:00:08.840]  歡迎大家參加我們三藩市報道會
[00:00:08.840 --> 00:00:11.240]  網上的五堂崇拜
[00:00:11.240 --> 00:00:14.440]  我們今天繼續思想啟示錄的訊息
[00:00:14.440 --> 00:00:17.200]  我們去到啟示錄第十四章
[00:00:17.200 --> 00:00:19.600]  十四節至二十節
[00:00:19.600 --> 00:00:22.800]  題目叫做莊稼熟了
[00:00:22.800 --> 00:00:26.200]  開始的時候請我們同心低頭 同禱告
[00:00:26.200 --> 00:00:29.200]  慈悲人有天賦 我們滿心感謝你
[00:00:29.200 --> 00:00:35.200]  多謝你為我們捨身流血 拯救了我們
[00:00:35.200 --> 00:00:38.200]  又招敬我們成為神的子民
[00:00:38.200 --> 00:00:40.600]  我們知道有一天你會再來
[00:00:40.600 --> 00:00:45.200]  你再來的時候會有新天新地
[00:00:45.200 --> 00:00:48.800]  求你真的幫助我們用信心去仰望你
[00:00:48.800 --> 00:00:53.200]  又好好預備迎接你再來的那一天
[00:00:53.200 --> 00:00:57.800]  求你用你的說話提醒 勸勉 教導
[00:00:57.800 --> 00:01:01.200]  獨立 安慰 指引我們
[00:01:01.200 --> 00:01:06.000]  我們禱告 是奉耶穌基督命求 阿們
[00:01:06.000 --> 00:01:08.200]  世界有兩大陣營
[00:01:08.200 --> 00:01:13.600]  都是以「廉都」做他們其中一個重要的代表符號
[00:01:13.600 --> 00:01:18.000]  一個是共產主義 一個是基督教
[00:01:18.000 --> 00:01:21.000]  但在2013年2月的時候
[00:01:21.000 --> 00:01:26.200]  在巴黎的法國共產黨召開第36屆的大會
[00:01:26.200 --> 00:01:33.000]  在會議中決定放棄採用「廉都」和「徐仔」為他們的標記和符號
[00:01:33.000 --> 00:01:37.600]  這個決定震驚了整個共產世界
[00:01:37.600 --> 00:01:39.800]  原來在馬克思時代
[00:01:39.800 --> 00:01:44.000]  共產黨的標誌並不是「徐仔」和「廉都」
[00:01:44.000 --> 00:01:46.200]  直到1917年
[00:01:46.200 --> 00:01:54.200]  列寧才把「徐仔」和「廉都」視為共產黨的符號和標記
[00:01:54.200 --> 00:01:56.200]  究竟什麼意思呢?
[00:01:56.200 --> 00:01:58.800]  「徐仔」是代表工人的階級
[00:01:58.800 --> 00:02:01.800]  「廉都」是代表農民的階層
[00:02:01.800 --> 00:02:08.800]  他們都是被欺壓的一群階層
[00:02:08.800 --> 00:02:12.200]  他們的革命是視為「工農革命」
[00:02:12.200 --> 00:02:14.600]  昔日他們被剝削的一群
[00:02:14.600 --> 00:02:18.800]  為地主和帝國主義所欺凌的革命之後
[00:02:18.800 --> 00:02:21.600]  他們轉身成為統治的階層
[00:02:21.600 --> 00:02:25.000]  所有共產國家或共產黨派
[00:02:25.000 --> 00:02:28.200]  都是跟隨列寧的決定
[00:02:28.200 --> 00:02:35.000]  把「徐仔」和「廉都」視為他們的標記和符號
[00:02:35.000 --> 00:02:41.600]  為什麼法國共產黨在這個時候取消「廉都」和「徐仔」為他們的標記呢?
[00:02:41.600 --> 00:02:45.400]  正如其中一個代表說「時代不同」
[00:02:45.400 --> 00:02:48.600]  現在的工人怎麼會用「徐仔」呢?
[00:02:48.600 --> 00:02:51.800]  現在的農夫早就不用「廉都」了
[00:02:51.800 --> 00:02:55.400]  既然失去了工具就沒有工開了
[00:02:55.400 --> 00:03:02.400]  那何必還要用「廉都」和「徐仔」做我們的標記呢?
[00:03:02.400 --> 00:03:05.400]  事實上不少共產國家
[00:03:05.400 --> 00:03:09.600]  事實上被資本主義國家根回資本主義化
[00:03:09.600 --> 00:03:14.400]  繼續用「徐仔」和「廉都」來代表他們的標記
[00:03:14.400 --> 00:03:17.400]  其實是有些偽善的表現
[00:03:17.400 --> 00:03:19.400]  至於基督教又如何呢?
[00:03:19.400 --> 00:03:24.400]  基督教只用「廉都」,沒有用「徐仔」
[00:03:24.400 --> 00:03:26.400]  原來早在舊約時期
[00:03:26.400 --> 00:03:32.400]  猶太人經常用修葛這幅圖畫來形容神末日的審判
[00:03:32.400 --> 00:03:37.400]  比方說在約語書第三章十三節有這樣的記載
[00:03:37.400 --> 00:03:41.400]  開年罷,因為莊稼熟了
[00:03:41.400 --> 00:03:45.400]  淺達罷,因為酒駕滿了
[00:03:45.400 --> 00:03:50.400]  酒馳盈逸,貪不得罪惡甚大
[00:03:50.400 --> 00:03:58.400]  舊約先知約爾提到主降臨的日子就像修葛一樣
[00:03:58.400 --> 00:04:00.400]  這裡提到有兩種修葛
[00:04:00.400 --> 00:04:05.400]  和啟示錄第十四章十四節至二十節幾乎完全一樣
[00:04:05.400 --> 00:04:08.400]  一個是物質的修葛
[00:04:08.400 --> 00:04:11.400]  所謂開年罷,因為莊稼熟了
[00:04:11.400 --> 00:04:14.400]  這裡指修葛的物田
[00:04:14.400 --> 00:04:18.400]  另一種修葛是葡萄的修葛
[00:04:18.400 --> 00:04:22.400]  修葛葡萄是用來製酒的
[00:04:22.400 --> 00:04:27.400]  約爾所說淺達罷,因為酒駕滿了
[00:04:27.400 --> 00:04:29.400]  酒馳滿逸
[00:04:29.400 --> 00:04:33.400]  這裡提到修成葡萄
[00:04:33.400 --> 00:04:37.400]  猶太人用酒駕製成葡萄酒的時候
[00:04:37.400 --> 00:04:41.400]  這就是當時描繪的一幅圖畫
[00:04:41.400 --> 00:04:43.400]  我曾經有機會去過以色列
[00:04:43.400 --> 00:04:46.400]  也看過色列酒駕是一件什麼事情
[00:04:46.400 --> 00:04:49.400]  一般酒駕有兩個槽
[00:04:49.400 --> 00:04:52.400]  一個在上面一個在下面
[00:04:52.400 --> 00:04:56.400]  有些管道或者渠道將這兩個槽
[00:04:56.400 --> 00:04:59.400]  石槽連在一起
[00:04:59.400 --> 00:05:04.400]  他們將熟了的葡萄放在上面的石槽裡
[00:05:04.400 --> 00:05:09.400]  用工人的腳將這些葡萄淺達
[00:05:09.400 --> 00:05:14.400]  特別是有些人用大石壓碎葡萄
[00:05:14.400 --> 00:05:18.400]  很多時候是用工人的腳去淺達
[00:05:18.400 --> 00:05:24.400]  流出來的葡萄汁沿著管道流到下一個槽
[00:05:24.400 --> 00:05:27.400]  作為葡萄酒之用
[00:05:27.400 --> 00:05:32.400]  在舊約聖經,先知往往用淺達葡萄的比喻
[00:05:32.400 --> 00:05:35.400]  來形容神末日的審判
[00:05:35.400 --> 00:05:38.400]  例如《耳塞亞先知書》第63章第3節
[00:05:38.400 --> 00:05:40.400]  是一個很明顯的例子
