
[00:00:00.000 --> 00:00:05.680]  ( 錄影中 )
[00:00:05.680 --> 00:00:07.680]  到了我自己都不知道
[00:00:07.680 --> 00:00:09.680]  各位聽眾早晨
[00:00:09.680 --> 00:00:13.880]  感謝主讓我有機會今天和大家
[00:00:13.880 --> 00:00:18.600]  再有機會從聖經裏面分享神的話語
[00:00:18.600 --> 00:00:25.760]  現在是11點37分
[00:00:25.760 --> 00:00:27.760]  看著我 知道我只有30分
[00:00:27.760 --> 00:00:31.200]  今天和大家預備的內容比較多
[00:00:31.200 --> 00:00:35.840]  所以我會低頭看內容的機會比較多
[00:00:35.840 --> 00:00:38.240]  希望大家不要趁這個機會離開
[00:00:38.240 --> 00:00:43.040]  今天想和大家分享一個題目
[00:00:43.040 --> 00:00:45.760]  叫做慎防晚節不保
[00:00:45.760 --> 00:00:52.240]  今年我跟了耶穌44年
[00:00:52.240 --> 00:00:58.240]  今年我做了全道39年
[00:00:58.240 --> 00:01:03.240]  今年我從政10年
[00:01:03.240 --> 00:01:09.240]  我跟耶穌是我的一個選擇
[00:01:09.240 --> 00:01:13.240]  因為我在年青的時候
[00:01:13.240 --> 00:01:15.240]  即是不久之前
[00:01:15.240 --> 00:01:21.240]  我向上帝發出了兩個問題
[00:01:21.240 --> 00:01:27.240]  我問上帝 如果你是上帝請你讓我知道你是誰
[00:01:27.240 --> 00:01:33.240]  上帝 如果你是上帝請你讓我知道我是誰
[00:01:33.240 --> 00:01:39.240]  以致我知道如何走近我人生的未來
[00:01:39.240 --> 00:01:42.240]  那時未有來下半場
[00:01:42.240 --> 00:01:46.240]  上帝就透過他自己的話語
[00:01:46.240 --> 00:01:51.240]  我一打開聖經 上帝創造天地
[00:01:51.240 --> 00:01:54.240]  他就回答了我第一個問題
[00:01:54.240 --> 00:01:58.240]  然後透過我身邊的同學
[00:01:58.240 --> 00:02:00.240]  他用福音橋告訴我
[00:02:00.240 --> 00:02:03.240]  我跟上帝offline了
[00:02:03.240 --> 00:02:06.240]  我要跟上帝online
[00:02:06.240 --> 00:02:09.240]  這是我現在21世紀的說法
[00:02:09.240 --> 00:02:12.240]  當時沒有上網
[00:02:12.240 --> 00:02:16.240]  我們讀理工學院的時候
[00:02:16.240 --> 00:02:19.240]  那部電腦不是很大
[00:02:19.240 --> 00:02:21.240]  一間房那麼大
[00:02:21.240 --> 00:02:26.240]  大家都知道現在那部電腦大家都帶著
[00:02:26.240 --> 00:02:29.240]  完全不同時代
[00:02:29.240 --> 00:02:32.240]  但上帝回答了我這兩個問題
[00:02:32.240 --> 00:02:34.240]  然後我做了一個選擇
[00:02:34.240 --> 00:02:39.240]  跟上帝還是跟自己
[00:02:39.240 --> 00:02:44.240]  我選擇了跟上帝
[00:02:44.240 --> 00:02:48.240]  近來我讀聖經
[00:02:48.240 --> 00:02:51.240]  每日靈修的時候讀聖經就讀到
[00:02:51.240 --> 00:02:55.240]  列王記上所羅門
[00:02:55.240 --> 00:02:58.240]  我不知道今天有沒有經文預備了
[00:02:58.240 --> 00:03:02.240]  有的吼 一會兒再用
[00:03:02.240 --> 00:03:05.240]  保存著 不要動 很重要
[00:03:05.240 --> 00:03:07.240]  講到一定要有聖經
[00:03:07.240 --> 00:03:10.240]  不是我自己在說話
[00:03:10.240 --> 00:03:15.240]  跟了上帝44年
[00:03:15.240 --> 00:03:17.240]  做了全道39年
[00:03:17.240 --> 00:03:20.240]  從政了10年
[00:03:20.240 --> 00:03:23.240]  這幾個不同的階段
[00:03:23.240 --> 00:03:26.240]  提醒了我什麼呢
[00:03:26.240 --> 00:03:28.240]  其實到了差不多的年紀
[00:03:28.240 --> 00:03:31.240]  就經常怕壞事
[00:03:31.240 --> 00:03:35.240]  如果我未信耶穌
[00:03:35.240 --> 00:03:37.240]  沒有跟耶穌
[00:03:37.240 --> 00:03:39.240]  我壞了沒人知道
[00:03:39.240 --> 00:03:41.240]  只有自己知道
[00:03:41.240 --> 00:03:43.240]  我跟了耶穌
[00:03:43.240 --> 00:03:45.240]  我壞了
[00:03:45.240 --> 00:03:47.240]  旁邊的弟兄姊妹知道
[00:03:47.240 --> 00:03:49.240]  多人知道
[00:03:49.240 --> 00:03:51.240]  做了全道39年
[00:03:51.240 --> 00:03:53.240]  很榮幸地
[00:03:53.240 --> 00:03:56.240]  曾經有一段時間在香港三福
[00:03:56.240 --> 00:03:58.240]  服侍拍了一條片
[00:03:58.240 --> 00:04:01.240]  示範傳福音
[00:04:01.240 --> 00:04:03.240]  結果因為這樣的緣故
[00:04:03.240 --> 00:04:05.240]  廣結天下弟兄姊妹
[00:04:05.240 --> 00:04:07.240]  每個人都看到我
[00:04:07.240 --> 00:04:09.240]  當然新一代沒有學的三福
[00:04:09.240 --> 00:04:11.240]  完全不知道我在說什麼
[00:04:11.240 --> 00:04:13.240]  但就算是這樣的情況
[00:04:13.240 --> 00:04:15.240]  如果我跌倒了
[00:04:15.240 --> 00:04:17.240]  都在我的圈子裡知道
[00:04:17.240 --> 00:04:22.240]  到從政成為公眾人物
[00:04:22.240 --> 00:04:24.240]  久不久看到弟兄姊妹
[00:04:24.240 --> 00:04:26.240]  又在電視上看到你
[00:04:26.240 --> 00:04:28.240]  在電視上看到你多過
[00:04:28.240 --> 00:04:30.240]  在真面目看到你
[00:04:30.240 --> 00:04:33.240]  在這樣的情況下成為公眾人物
[00:04:33.240 --> 00:04:35.240]  如果一跌倒
[00:04:35.240 --> 00:04:38.240]  我不敢說全世界都知道
[00:04:38.240 --> 00:04:40.240]  不過真的多到
[00:04:40.240 --> 00:04:42.240]  不知道會有多少人知道
[00:04:42.240 --> 00:04:46.240]  我曾經這樣想過
[00:04:46.240 --> 00:04:48.240]  如果不跟耶穌
[00:04:48.240 --> 00:04:50.240]  就沒有人知道
[00:04:50.240 --> 00:04:52.240]  是不是
[00:04:52.240 --> 00:04:54.240]  但經過了這麼多年
[00:04:54.240 --> 00:04:56.240]  我和耶穌的磨合
[00:04:56.240 --> 00:04:58.240]  我發覺我跟耶穌
[00:04:58.240 --> 00:05:00.240]  這件事是沒有錯的
[00:05:00.240 --> 00:05:02.240]  蒙召做傳道
[00:05:02.240 --> 00:05:04.240]  跟了耶穌
[00:05:04.240 --> 00:05:06.240]  服侍了四三十九年
[00:05:06.240 --> 00:05:08.240]  沒有錯的
[00:05:08.240 --> 00:05:10.240]  從政很多人覺得
[00:05:10.240 --> 00:05:12.240]  基督徒從政是一個很大的挑戰
[00:05:12.240 --> 00:05:14.240]  我不是故意去挑戰挑戰
[00:05:14.240 --> 00:05:16.240]  而是上帝呼召我
[00:05:16.240 --> 00:05:18.240]  我在這麼多年裡
[00:05:18.240 --> 00:05:20.240]  我和上帝學習了一個功課
[00:05:20.240 --> 00:05:22.240]  就是不要和上帝說NO
[00:05:22.240 --> 00:05:24.240]  我沒有後悔
[00:05:24.240 --> 00:05:26.240]  但在這段路裡
[00:05:26.240 --> 00:05:28.240]  我發覺越走越如履薄冰
[00:05:28.240 --> 00:05:30.240]  每一年我都要向操守專員
[00:05:30.240 --> 00:05:32.240]  起碼照一次肺
[00:05:32.240 --> 00:05:34.240]  每一次都有新的東西
[00:05:34.240 --> 00:05:36.240]  每一次見完他
[00:05:36.240 --> 00:05:38.240]  都說你這把冷
[00:05:38.240 --> 00:05:40.240]  我說感謝主
[00:05:40.240 --> 00:05:42.240]  原來我逐一說
[00:05:42.240 --> 00:05:44.240]  糟糕
[00:05:44.240 --> 00:05:46.240]  真的很容易中招
[00:05:46.240 --> 00:05:48.240]  為了避嫌
[00:05:48.240 --> 00:05:50.240]  我專誠不說
