
[00:00:00.000 --> 00:00:03.880]  各位姐妹早晨
[00:00:03.880 --> 00:00:05.560]  讓我們在力聽主導的意思外
[00:00:05.560 --> 00:00:07.200]  一齊同心低頭禱告
[00:00:07.200 --> 00:00:12.080]  父神多謝你讓我們可以回到你的面前
[00:00:12.080 --> 00:00:14.480]  打開你的啟示
[00:00:14.480 --> 00:00:17.720]  來明白主你的心思意念
[00:00:17.720 --> 00:00:20.280]  認識主你是怎樣的一位主
[00:00:20.280 --> 00:00:21.320]  怎樣的一位神
[00:00:21.320 --> 00:00:24.000]  求你若為龍在
[00:00:24.000 --> 00:00:26.320]  藉著你的話語
[00:00:26.320 --> 00:00:27.560]  藉著聖靈的引導
[00:00:27.560 --> 00:00:32.760]  使我們能夠知道如何在往後的日子中
[00:00:32.760 --> 00:00:35.680]  站穩在真理的當中
[00:00:35.680 --> 00:00:37.960]  來行走這條屬靈的道路
[00:00:37.960 --> 00:00:41.440]  我們將以下無論是聽的還是說的
[00:00:41.440 --> 00:00:44.040]  每一個弟兄姐妹的心思意念
[00:00:44.040 --> 00:00:46.720]  求聖靈再次引導我們
[00:00:46.720 --> 00:00:48.440]  我們同心低頭禱告
[00:00:48.440 --> 00:00:50.840]  奉教主耶穌基督的名字而求
[00:00:50.840 --> 00:00:51.840]  阿們
[00:00:51.840 --> 00:00:56.240]  在教會裏面有很多信徒
[00:00:56.240 --> 00:00:59.120]  可能已經在教會裏面很長一段時間了
[00:00:59.120 --> 00:01:05.320]  但究竟我們的信主對上帝的認識有多少呢
[00:01:05.320 --> 00:01:09.720]  其實我發覺今天很多信徒回教會的
[00:01:09.720 --> 00:01:14.520]  靈性狀態的發展模式
[00:01:14.520 --> 00:01:17.520]  就好像很多老夫老妻一樣
[00:01:17.520 --> 00:01:20.320]  老夫老妻的特色是什麼呢
[00:01:20.320 --> 00:01:24.840]  就是你以為他認識了很多年
[00:01:24.840 --> 00:01:26.920]  住在一起很多年
[00:01:26.920 --> 00:01:28.720]  相處了很多年
[00:01:28.720 --> 00:01:31.920]  但原來根本他們所認識的
[00:01:31.920 --> 00:01:33.440]  經過幾十年之後
[00:01:33.440 --> 00:01:36.040]  仍然好像和最初相識的時候
[00:01:36.040 --> 00:01:37.320]  不是很多
[00:01:37.320 --> 00:01:39.040]  不過多了的部分就是
[00:01:39.040 --> 00:01:40.440]  平日吵架
[00:01:40.440 --> 00:01:42.040]  或者一些生活小節
[00:01:42.040 --> 00:01:44.920]  在爭執那些部分
[00:01:44.920 --> 00:01:47.920]  他們對對方的認識
[00:01:47.920 --> 00:01:50.320]  其實仍然是很皮毛的
[00:01:50.320 --> 00:01:53.720]  因為他們覺得最初的認識
[00:01:53.720 --> 00:01:55.720]  是最漂亮最美好
[00:01:55.720 --> 00:01:59.720]  於是乎過了很多年的日子
[00:01:59.720 --> 00:02:03.720]  今天我們來讀一段聖經
[00:02:03.720 --> 00:02:05.320]  很熟悉的聖經
[00:02:05.320 --> 00:02:08.720]  很多信徒很多目者很喜歡說的聖經
[00:02:08.720 --> 00:02:10.920]  就是馬太福音第十七章
[00:02:10.920 --> 00:02:15.920]  最開頭的耶穌登山變相的經文
[00:02:15.920 --> 00:02:19.720]  其實你對這段經文是否真的這麼認識呢
[00:02:19.720 --> 00:02:22.920]  還是像老夫老妻一樣
[00:02:22.920 --> 00:02:24.920]  其實都是模模糊糊
[00:02:24.920 --> 00:02:27.920]  過了幾十年的日子呢
[00:02:27.920 --> 00:02:29.920]  我發覺有些信徒甚至
[00:02:29.920 --> 00:02:31.920]  有時對聖經很不尊重的
[00:02:31.920 --> 00:02:34.920]  就拿這段聖經當笑話這樣說
[00:02:34.920 --> 00:02:36.920]  耶穌登山變相
[00:02:36.920 --> 00:02:42.920]  他就說耶穌登山變化面貌
[00:02:42.920 --> 00:02:46.920]  因為耶穌上去變化他的面貌
[00:02:46.920 --> 00:02:50.920]  面容顯出有光芒
