
[00:00:00.000 --> 00:00:05.340]  各位大兄姊妹 各位朋友 你們好
[00:00:05.340 --> 00:00:08.000]  歡迎大家參加我們三藩市播道會
[00:00:08.000 --> 00:00:10.000]  網上的五行崇拜
[00:00:10.000 --> 00:00:14.140]  今天我們繼續思想論盡人生這個系列
[00:00:14.140 --> 00:00:20.800]  題目叫「谷禪猶有傲相知 腦的悲哀」
[00:00:20.800 --> 00:00:23.300]  未開始思想這段聖經之前
[00:00:23.300 --> 00:00:26.920]  即是全套書第十一章至第十二章
[00:00:26.920 --> 00:00:29.320]  請我們同心一同去禱告
[00:00:29.320 --> 00:00:32.520]  賜給人的天父我們滿心感謝祢
[00:00:32.520 --> 00:00:37.560]  感謝祢賜給祢的話語作為我們生命的指引
[00:00:37.560 --> 00:00:43.320]  求祢藉著祢的話語去提醒、勸勉、教導、安慰、谷禪我們
[00:00:43.320 --> 00:00:48.800]  以致我們的生命裏面可以充滿意義並且活得精彩
[00:00:48.800 --> 00:00:50.800]  求主聽我們的禱告
[00:00:50.800 --> 00:00:53.800]  奉耶穌基督密求 阿門
[00:00:53.800 --> 00:00:57.400]  蘇東坡在他五十三歲的時候
[00:00:57.400 --> 00:01:02.200]  寫過一首詩送給他的好朋友劉景文
[00:01:02.200 --> 00:01:06.200]  這首詩的名字叫「東景」
[00:01:06.200 --> 00:01:09.200]  何盡以無禽與蓋
[00:01:09.200 --> 00:01:12.200]  谷禪猶有傲相知
[00:01:12.200 --> 00:01:15.200]  一年好景君須記
[00:01:15.200 --> 00:01:19.200]  聚事慘旺骨碌事
[00:01:19.200 --> 00:01:23.200]  詩頭兩句是寫冬天的景象
[00:01:23.200 --> 00:01:26.200]  也可以是比喻人生的晚年
[00:01:26.200 --> 00:01:29.200]  何以盡 谷以殘
[00:01:29.200 --> 00:01:32.200]  而且是一種璀璨的景象
[00:01:32.200 --> 00:01:36.200]  但蘇軾用「以無禽與蓋」
[00:01:36.200 --> 00:01:39.200]  和「猶有傲相知」
[00:01:39.200 --> 00:01:42.200]  可以說是一絕
[00:01:42.200 --> 00:01:45.200]  面對著嚴寒的冬天
[00:01:45.200 --> 00:01:50.200]  昔日紅花映入祠堂裏面的珠簾
[00:01:50.200 --> 00:01:53.200]  早已翠滅紅碎
[00:01:53.200 --> 00:01:57.200]  枯壞的敬業不能再舉起來
[00:01:57.200 --> 00:01:59.200]  好像一把傘一樣
[00:01:59.200 --> 00:02:01.200]  但相比之下
[00:02:01.200 --> 00:02:04.200]  雖然菊花已經殘
[00:02:04.200 --> 00:02:08.200]  它的枝亦全無綠葉可言
[00:02:08.200 --> 00:02:11.200]  但枝幹仍然非常強勁
[00:02:11.200 --> 00:02:14.200]  鬥風霧雪依然勁之
[00:02:14.200 --> 00:02:18.200]  同樣雖然人入已經高齡人士
[00:02:18.200 --> 00:02:22.200]  但有些可以說是退了
[00:02:22.200 --> 00:02:25.200]  有些鬥志非常強勁
[00:02:25.200 --> 00:02:29.200]  不是全無鬥志一片灰暗
[00:02:29.200 --> 00:02:32.200]  反而是傲相鬥寒
[00:02:32.200 --> 00:02:34.200]  後面兩句更說明
[00:02:34.200 --> 00:02:38.200]  我們可以視晚年為大好的時光
[00:02:38.200 --> 00:02:41.200]  都是一年好景均衰記
[00:02:41.200 --> 00:02:44.200]  聚時慘黃骨綠時
[00:02:44.200 --> 00:02:46.200]  雖然是冬天
[00:02:46.200 --> 00:02:49.200]  亦是慘黃骨綠的季節
[00:02:49.200 --> 00:02:52.200]  話雖如此
[00:02:52.200 --> 00:02:55.200]  晚年的光景真的很不簡單
[00:02:55.200 --> 00:03:00.200]  回想起元朝馬志遠《天淨沙秋詩》
[00:03:00.200 --> 00:03:06.200]  這首原曲似乎更講出老人家的心聲
[00:03:06.200 --> 00:03:09.200]  枯藤老樹分丫
[00:03:09.200 --> 00:03:12.200]  小橋流水人家
[00:03:12.200 --> 00:03:15.200]  古道西風繡馬
[00:03:15.200 --> 00:03:18.200]  夕陽西下斷腸人在天涯
[00:03:18.200 --> 00:03:22.200]  作者借用一曲淒涼的秋景
[00:03:22.200 --> 00:03:25.200]  講出老人妻婦的心境
[00:03:25.200 --> 00:03:26.200]  以景托情
[00:03:26.200 --> 00:03:27.200]  遇晴於景
[00:03:27.200 --> 00:03:30.200]  構成一幅悲涼的圖畫
[00:03:30.200 --> 00:03:35.200]  事實上蘇軾不是不體會老的悲哀
[00:03:35.200 --> 00:03:37.200]  有一個這樣的故事
[00:03:37.200 --> 00:03:39.200]  提到蘇軾在杭州西湖
[00:03:39.200 --> 00:03:42.200]  與名歌妓琴操的相遇
[00:03:42.200 --> 00:03:44.200]  琴操當時只有十六七歲
[00:03:44.200 --> 00:03:50.200]  容貌清俊秀麗 氣質非凡 超陳出族
[00:03:50.200 --> 00:03:52.200]  更彈出一首好好的琴
[00:03:52.200 --> 00:03:55.200]  文采出眾 才貌相傳
[00:03:55.200 --> 00:03:57.200]  蘇軾對他提議
[00:03:57.200 --> 00:03:59.200]  「不如我們玩個悟道遊戲吧」
[00:03:59.200 --> 00:04:01.200]  蘇軾首先問
[00:04:01.200 --> 00:04:03.200]  「湖中的景色如何?」
[00:04:03.200 --> 00:04:07.200]  琴操立即引黃渤的騰鵝各墜
[00:04:07.200 --> 00:04:09.200]  其中頭兩句這樣回答他
[00:04:09.200 --> 00:04:15.200]  「落霞與菇母齊飛 秋水共唱 天日色」
[00:04:15.200 --> 00:04:18.200]  蘇軾不禁讚歎不已
[00:04:18.200 --> 00:04:20.200]  於是繼續問
[00:04:20.200 --> 00:04:23.200]  「景中的人又如何?」
[00:04:23.200 --> 00:04:27.200]  琴操又再引唐代李群旭的句子
[00:04:27.200 --> 00:04:34.200]  「群拖六幅湘江水 吉雲無山一段文」
[00:04:34.200 --> 00:04:39.200]  蘇軾覺得「好嘢好嘢 言口稱讚」
[00:04:39.200 --> 00:04:41.200]  然後問
[00:04:41.200 --> 00:04:43.200]  「然之後又如何?」
[00:04:43.200 --> 00:04:46.200]  「這個聰明的琴操」
[00:04:46.200 --> 00:04:48.200]  「一個很簡單的問題」
[00:04:48.200 --> 00:04:51.200]  「竟然不知道如何作答」
[00:04:51.200 --> 00:04:55.200]  隔了一會 蘇軾笑笑口提作答
[00:04:55.200 --> 00:04:58.200]  他引用了白居易的琵琶行
[00:04:58.200 --> 00:05:05.200]  「門前冷落車馬氣 老大嫁作商人婦」
[00:05:05.200 --> 00:05:08.200]  琴操聽了之後 嚇了一跳
[00:05:08.200 --> 00:05:10.200]  面望答道
[00:05:10.200 --> 00:05:14.200]  「這學士成王娘 門前冷落車馬氣」
[00:05:14.200 --> 00:05:17.200]  「世事星沉夢一場」
[00:05:17.200 --> 00:05:20.200]  「講乜嘢 聯歌鳳舞」
[00:05:20.200 --> 00:05:23.200]  「說乜嘢 翠雨明當」
[00:05:23.200 --> 00:05:28.200]  「都考來 只不過係兩笨滄滄」
[00:05:28.200 --> 00:05:32.200]  「落得一西債業 兩眼雷旺旺」
[00:05:32.200 --> 00:05:35.200]  「老係咪真係一個悲哀嚟呢?」
[00:05:35.200 --> 00:05:38.200]  中國有一本書叫《太平御覽》
[00:05:38.200 --> 00:05:40.200]  裏面有一個笑話
[00:05:40.200 --> 00:05:42.200]  有個得意的新郎
[00:05:42.200 --> 00:05:44.200]  有一次拜見他岳母
[00:05:44.200 --> 00:05:47.200]  回來的時候 面色大變
[00:05:47.200 --> 00:05:49.200]  然後和他太太說
[00:05:49.200 --> 00:05:51.200]  「不行了 我們要離婚了」
[00:05:51.200 --> 00:05:53.200]  竟然拉上幽妻
[00:05:53.200 --> 00:05:56.200]  惟美新娘百思不得其解
[00:05:56.200 --> 00:05:58.200]  很容易才找到原因
[00:05:58.200 --> 00:06:00.200]  原來這位新郎哥
[00:06:00.200 --> 00:06:02.200]  見到岳母那麼老那麼醜
[00:06:02.200 --> 00:06:04.200]  想想將來太太
[00:06:04.200 --> 00:06:06.200]  都會變得那麼老那麼醜的時候
[00:06:06.200 --> 00:06:08.200]  哇 怎麼行啊
[00:06:08.200 --> 00:06:10.200]  哇 忍受不住
[00:06:10.200 --> 00:06:13.200]  不如早點幽妻為將吧」
[00:06:13.200 --> 00:06:15.200]  笑話就講到這裏為止
[00:06:15.200 --> 00:06:18.200]  我不知道新郎究竟有沒有幽妻
[00:06:18.200 --> 00:06:20.200]  但如果新郎是聰明
[00:06:20.200 --> 00:06:23.200]  不妨同時拜訪新郎的父親
[00:06:23.200 --> 00:06:26.200]  回來的時候痛哭喉嚏
[00:06:26.200 --> 00:06:28.200]  要求離婚作為回敬
[00:06:28.200 --> 00:06:30.200]  並且對丈夫說
[00:06:30.200 --> 00:06:32.200]  「我一看到你將來那副
[00:06:32.200 --> 00:06:34.200]  雞皮鶴髮的面孔
[00:06:34.200 --> 00:06:36.200]  我就忍不住了」
[00:06:36.200 --> 00:06:39.200]  不知道這樣可不可以挽回悲劇呢?
[00:06:39.200 --> 00:06:41.200]  人的生命裏面
[00:06:41.200 --> 00:06:43.200]  有很多事情是無可奈何的
[00:06:43.200 --> 00:06:45.200]  要發生就發生
[00:06:45.200 --> 00:06:47.200]  特別是生老病死
[00:06:47.200 --> 00:06:50.200]  人活就會漸漸老了
[00:06:50.200 --> 00:06:53.200]  就算你不強迫自己
[00:06:53.200 --> 00:06:56.200]  看看自己的樣子
[00:06:56.200 --> 00:06:58.200]  偶然之間照一下鏡子
[00:06:58.200 --> 00:07:00.200]  你都會感覺到
[00:07:00.200 --> 00:07:03.200]  好像已經是不同了樣子
[00:07:03.200 --> 00:07:05.200]  甚至你懷疑那個
[00:07:05.200 --> 00:07:06.200]  是不是你自己來的
[00:07:06.200 --> 00:07:08.200]  但那個始終都是你自己來的
[00:07:08.200 --> 00:07:12.200]  老是不容易一件事
[00:07:12.200 --> 00:07:14.200]  你太白下去
[00:07:14.200 --> 00:07:16.200]  君不見黃河之水天上來
[00:07:16.200 --> 00:07:19.200]  溫柔渡海不復回
[00:07:19.200 --> 00:07:22.200]  君不見高台明鏡悲白髮
[00:07:22.200 --> 00:07:25.200]  朝為青絲舞成雪
[00:07:25.200 --> 00:07:28.200]  但有多少個真的像李太白
[00:07:28.200 --> 00:07:30.200]  那麼瀟灑呢?
[00:07:30.200 --> 00:07:32.200]  人生得以雖縱歡
[00:07:32.200 --> 00:07:35.200]  莫等金樽空對月
[00:07:35.200 --> 00:07:37.200]  天生我才必有用
[00:07:37.200 --> 00:07:39.200]  揮金放盡還復回
[00:07:39.200 --> 00:07:41.200]  在這個世界裏
[00:07:41.200 --> 00:07:43.200]  這些只是癡人夢話
[00:07:43.200 --> 00:07:45.200]  年紀大的時候
[00:07:45.200 --> 00:07:47.200]  錢都沒有
[00:07:47.200 --> 00:07:49.200]  慘了真的要做homeless
[00:07:49.200 --> 00:07:52.200]  但是誰去養你呢?
[00:07:52.200 --> 00:07:55.200]  是不是天生我才必有用
[00:07:55.200 --> 00:07:59.200]  揮金放盡還復回?
[00:07:59.200 --> 00:08:03.200]  中國人說家有一老魚有一寶
[00:08:03.200 --> 00:08:05.200]  但隨著時代的轉變
[00:08:05.200 --> 00:08:07.200]  家庭的組織也有改變
[00:08:07.200 --> 00:08:09.200]  在今天美國社會裏面
[00:08:09.200 --> 00:08:11.200]  年老是一個大問題
[00:08:11.200 --> 00:08:13.200]  尤其是老伴離世
[00:08:13.200 --> 00:08:15.200]  痛症纏身
[00:08:15.200 --> 00:08:17.200]  問題就大了
[00:08:17.200 --> 00:08:19.200]  因為美國社會是兒童樂園
[00:08:19.200 --> 00:08:21.200]  老人的墳墓
[00:08:21.200 --> 00:08:23.200]  我不知道是不是兒童樂園
[00:08:23.200 --> 00:08:25.200]  說它是老人的墳墓
[00:08:25.200 --> 00:08:27.200]  雖不中亦不遠矣
[00:08:27.200 --> 00:08:30.200]  君不見老人院裏面的孤寂老人
[00:08:30.200 --> 00:08:33.200]  或唐人街散訪的老人家
[00:08:33.200 --> 00:08:35.200]  套用金沙下的說話
[00:08:35.200 --> 00:08:37.200]  連行五十三
[00:08:37.200 --> 00:08:39.200]  捱大一二三
[00:08:39.200 --> 00:08:41.200]  阿羅娶老花離開舊金山
[00:08:41.200 --> 00:08:43.200]  就不再返
[00:08:43.200 --> 00:08:45.200]  做人真不簡單
[00:08:45.200 --> 00:08:47.200]  連行六十三失去我阿山
[00:08:47.200 --> 00:08:49.200]  返回猜那灘終日孤單單
[00:08:49.200 --> 00:08:51.200]  花園閣內吃兩餐
[00:08:51.200 --> 00:08:53.200]  做人真不簡單
[00:08:53.200 --> 00:08:55.200]  連行七十三
[00:08:55.200 --> 00:08:57.200]  剩下我老憨
[00:08:57.200 --> 00:08:59.200]  好似煙霧散
[00:08:59.200 --> 00:09:01.200]  奈何如此了結一生
[00:09:01.200 --> 00:09:03.200]  做人真不簡單
[00:09:03.200 --> 00:09:05.200]  從日光之下
[00:09:05.200 --> 00:09:07.200]  看年老的問題
[00:09:07.200 --> 00:09:09.200]  令人感到非常悲哀
[00:09:09.200 --> 00:09:11.200]  我們從日光之上
[00:09:11.200 --> 00:09:13.200]  去看人生最後一程
[00:09:13.200 --> 00:09:15.200]  未嘗不是一年好景
[00:09:15.200 --> 00:09:17.200]  君須記
[00:09:17.200 --> 00:09:19.200]  敘事慘亡骨禄時
[00:09:19.200 --> 00:09:21.200]  讓我們從所羅門王身上
[00:09:21.200 --> 00:09:23.200]  看看人生的啟迪
[00:09:23.200 --> 00:09:25.200]  年紀漸大的時候
[00:09:25.200 --> 00:09:27.200]  是否真是
[00:09:27.200 --> 00:09:29.200]  敘事慘亡骨禄時的時之呢?
[00:09:29.200 --> 00:09:31.200]  首先我們看看
[00:09:31.200 --> 00:09:33.200]  傳道書第十二章
[00:09:33.200 --> 00:09:35.200]  一至八字
[00:09:35.200 --> 00:09:37.200]  衰敗的日子
[00:09:37.200 --> 00:09:39.200]  所羅門王說
[00:09:39.200 --> 00:09:41.200]  當趁著年幼衰敗的日子
[00:09:41.200 --> 00:09:43.200]  尚未來到
[00:09:43.200 --> 00:09:45.200]  就是你所說我毫無喜樂的
[00:09:45.200 --> 00:09:47.200]  那些年日未曾臨日之先
[00:09:47.200 --> 00:09:49.200]  當紀念做你的主
[00:09:49.200 --> 00:09:51.200]  不要等到日頭
[00:09:51.200 --> 00:09:53.200]  光明月亮星宿變為黑暗
[00:09:53.200 --> 00:09:55.200]  以後云彩返回
[00:09:55.200 --> 00:09:57.200]  看守房屋的發展
[00:09:57.200 --> 00:09:59.200]  有力的屈伸
[00:09:59.200 --> 00:10:01.200]  推磨的稀少就紫色
[00:10:01.200 --> 00:10:03.200]  從窗戶往外向
[00:10:03.200 --> 00:10:05.200]  盡到昏暗
[00:10:05.200 --> 00:10:07.200]  門關閉
[00:10:07.200 --> 00:10:09.200]  推磨的響聲微小
[00:10:09.200 --> 00:10:11.200]  雀鳥一叫人就起來
[00:10:11.200 --> 00:10:13.200]  唱歌的女子也都衰微
[00:10:13.200 --> 00:10:15.200]  人怕高處路上有驚慌
[00:10:15.200 --> 00:10:17.200]  行樹開花
[00:10:17.200 --> 00:10:19.200]  乍晚成為重擔
[00:10:19.200 --> 00:10:21.200]  人所願的也都廢棄
[00:10:21.200 --> 00:10:23.200]  因為人歸他
[00:10:23.200 --> 00:10:25.200]  永遠的家
[00:10:25.200 --> 00:10:27.200]  吊喪的在街上往來
[00:10:27.200 --> 00:10:29.200]  銀鏈之斷
[00:10:29.200 --> 00:10:31.200]  燈冠破裂
[00:10:31.200 --> 00:10:33.200]  瓶子在全旁損壞
[00:10:33.200 --> 00:10:35.200]  井口破爛
[00:10:35.200 --> 00:10:37.200]  塵土仍歸於地
[00:10:37.200 --> 00:10:39.200]  命仍歸於賜靈的神
[00:10:39.200 --> 00:10:41.200]  傳道者說
[00:10:41.200 --> 00:10:43.200]  虛空的虛空
[00:10:43.200 --> 00:10:45.200]  凡事都是虛空
[00:10:45.200 --> 00:10:47.200]  當我們大約到中年後期的時候
[00:10:47.200 --> 00:10:49.200]  我們發覺
[00:10:49.200 --> 00:10:51.200]  生理上開始有些轉變
[00:10:51.200 --> 00:10:53.200]  所羅門王在
[00:10:53.200 --> 00:10:55.200]  傳道書第十二章就將這個
[00:10:55.200 --> 00:10:57.200]  轉變描繪得
[00:10:57.200 --> 00:10:59.200]  真是淋漓盡致
[00:10:59.200 --> 00:11:01.200]  首先我們看看第三節
[00:11:01.200 --> 00:11:03.200]  看守房屋的發展
[00:11:03.200 --> 00:11:05.200]  看守房屋
[00:11:05.200 --> 00:11:07.200]  是說我們的雙手
[00:11:07.200 --> 00:11:09.200]  年紀大的時候
[00:11:09.200 --> 00:11:11.200]  手就開始顫抖
[00:11:11.200 --> 00:11:13.200]  以前我在三藩市播道會
[00:11:13.200 --> 00:11:15.200]  每逢過年的時候
[00:11:15.200 --> 00:11:17.200]  就寫些揮春
[00:11:17.200 --> 00:11:19.200]  或者對聯給弟兄姊妹
[00:11:19.200 --> 00:11:21.200]  有一次有個弟兄就說
[00:11:21.200 --> 00:11:23.200]  蘇牧師好嘢喎
[00:11:23.200 --> 00:11:25.200]  你竟然識鎮筆
[00:11:25.200 --> 00:11:27.200]  我笑笑口
[00:11:27.200 --> 00:11:29.200]  這是天生的
[00:11:29.200 --> 00:11:31.200]  不是
[00:11:31.200 --> 00:11:33.200]  我不是天生有這樣的才幹
[00:11:33.200 --> 00:11:35.200]  年紀大的時候
[00:11:35.200 --> 00:11:37.200]  自然就鎮筆
[00:11:37.200 --> 00:11:39.200]  不用你鎮也自然會鎮
[00:11:39.200 --> 00:11:41.200]  一個人年紀的時候
[00:11:41.200 --> 00:11:43.200]  雙手就開始顫抖
[00:11:43.200 --> 00:11:45.200]  好像我有個朋友在香港做高官
[00:11:45.200 --> 00:11:47.200]  他沒事做
[00:11:47.200 --> 00:11:49.200]  幫太太晾衣服
[00:11:49.200 --> 00:11:51.200]  拿著枝竹晾
[00:11:51.200 --> 00:11:53.200]  太太說看你的手在顫抖
[00:11:53.200 --> 00:11:55.200]  不用你了
[00:11:55.200 --> 00:11:57.200]  他就慘了
[00:11:57.200 --> 00:11:59.200]  現在連晾衣服都手在顫抖
[00:11:59.200 --> 00:12:01.200]  好像做不來一樣
[00:12:01.200 --> 00:12:03.200]  看守房屋的發展
[00:12:03.200 --> 00:12:05.200]  有力的屈膝
[00:12:05.200 --> 00:12:07.200]  雙腳無力
[00:12:07.200 --> 00:12:09.200]  年紀大的時候
[00:12:09.200 --> 00:12:11.200]  風濕骨痛、腰骨痛、膝頭痛
[00:12:11.200 --> 00:12:13.200]  盔骨痛
[00:12:13.200 --> 00:12:15.200]  跟著又是Hip Surgery
[00:12:15.200 --> 00:12:17.200]  Hip Replacement
[00:12:17.200 --> 00:12:19.200]  應該又是Knee Replacement
[00:12:19.200 --> 00:12:21.200]  樣樣接踵而來
[00:12:21.200 --> 00:12:23.200]  總之舉步維艱
[00:12:23.200 --> 00:12:25.200]  既然走不遠、行不快
[00:12:25.200 --> 00:12:27.200]  不做任何事情
[00:12:27.200 --> 00:12:29.200]  於是就變了宅男宅女
[00:12:29.200 --> 00:12:31.200]  身體就更加衰殘
[00:12:31.200 --> 00:12:33.200]  所羅莫莽又說
[00:12:33.200 --> 00:12:35.200]  第三節說到
[00:12:35.200 --> 00:12:37.200]  推磨的稀少
[00:12:37.200 --> 00:12:39.200]  牙齒脫落
[00:12:39.200 --> 00:12:41.200]  吃東西就吃不出味道
[00:12:41.200 --> 00:12:43.200]  明白為什麼我這麼喜歡吃豆腐
[00:12:43.200 --> 00:12:45.200]  就是這個意思
[00:12:45.200 --> 00:12:47.200]  這些就是牙齒的問題
[00:12:47.200 --> 00:12:49.200]  從窗戶摸岸看
[00:12:49.200 --> 00:12:51.200]  盡到瞓癮
[00:12:51.200 --> 00:12:53.200]  第三節說
[00:12:53.200 --> 00:12:55.200]  眼睛開始不明
[00:12:55.200 --> 00:12:57.200]  視力退化
[00:12:57.200 --> 00:12:59.200]  開車有困難
[00:12:59.200 --> 00:13:01.200]  於是藉著探訪
[00:13:01.200 --> 00:13:03.200]  藉著應酬
[00:13:03.200 --> 00:13:05.200]  失去一切社交的生活
[00:13:05.200 --> 00:13:07.200]  第四節說
[00:13:07.200 --> 00:13:09.200]  街門關閉
[00:13:09.200 --> 00:13:11.200]  耳不聰、聽不明
[00:13:11.200 --> 00:13:13.200]  再加上看不清楚
[00:13:13.200 --> 00:13:15.200]  安全感就是一個很大的問題
[00:13:15.200 --> 00:13:17.200]  年老的時候
[00:13:17.200 --> 00:13:19.200]  又不想用助聽器
[00:13:19.200 --> 00:13:21.200]  但自己又聽不清楚
[00:13:21.200 --> 00:13:23.200]  以為別人都聽不到
[00:13:23.200 --> 00:13:25.200]  於是說話就很大聲
[00:13:25.200 --> 00:13:27.200]  很多時候牧師一邊說話
[00:13:27.200 --> 00:13:29.200]  下面的阿伯阿母就大聲說
[00:13:29.200 --> 00:13:31.200]  更大聲說
[00:13:31.200 --> 00:13:33.200]  因為她聽不到
[00:13:33.200 --> 00:13:35.200]  就以為別人都聽不到
[00:13:35.200 --> 00:13:37.200]  所以就大聲一點
[00:13:37.200 --> 00:13:39.200]  又重複又重複
[00:13:39.200 --> 00:13:41.200]  於是家人就說
[00:13:41.200 --> 00:13:43.200]  這麼囉嗦這麼嘮叨
[00:13:43.200 --> 00:13:45.200]  引起很不開心
[00:13:45.200 --> 00:13:47.200]  還有
[00:13:47.200 --> 00:13:49.200]  第四節說
[00:13:49.200 --> 00:13:51.200]  晨操太早
[00:13:51.200 --> 00:13:53.200]  睡在床上睡不著
[00:13:53.200 --> 00:13:55.200]  於是就胡思亂想
[00:13:55.200 --> 00:13:57.200]  真麻煩
[00:13:57.200 --> 00:13:59.200]  人怕高處路上有驚慌
[00:13:59.200 --> 00:14:01.200]  第五節
[00:14:01.200 --> 00:14:03.200]  老人家沒什麼安全感
[00:14:03.200 --> 00:14:05.200]  怕高孤單又怕人群
[00:14:05.200 --> 00:14:07.200]  於是就沒有應酬
[00:14:07.200 --> 00:14:09.200]  常存在一個孤立的當中
[00:14:09.200 --> 00:14:11.200]  常存在一個孤立的當中
[00:14:11.200 --> 00:14:13.200]  這樣很容易衰老
[00:14:13.200 --> 00:14:15.200]  行樹開花
[00:14:15.200 --> 00:14:17.200]  如果你不知道什麼叫行樹開花
[00:14:17.200 --> 00:14:19.200]  你看我頭髮就知道
[00:14:19.200 --> 00:14:21.200]  白髮蒼蒼
[00:14:21.200 --> 00:14:23.200]  會這樣蒼老
[00:14:23.200 --> 00:14:25.200]  眨眼成為沖淡
[00:14:25.200 --> 00:14:27.200]  第五節年紀大
[00:14:27.200 --> 00:14:29.200]  悔骨盆骨
[00:14:29.200 --> 00:14:31.200]  全部都不靈活
[00:14:31.200 --> 00:14:33.200]  走路的時候就像眨眼
[00:14:33.200 --> 00:14:35.200]  手腳僵硬
[00:14:35.200 --> 00:14:37.200]  步履門山
[00:14:37.200 --> 00:14:39.200]  由於行動不便
[00:14:39.200 --> 00:14:41.200]  就借著應酬
[00:14:41.200 --> 00:14:43.200]  呆在家中
[00:14:43.200 --> 00:14:45.200]  容易抑鬱
[00:14:45.200 --> 00:14:47.200]  失去興趣
[00:14:47.200 --> 00:14:49.200]  因為人歸他永遠的家
[00:14:49.200 --> 00:14:51.200]  吊喪者在街上往來
[00:14:51.200 --> 00:14:53.200]  第五節
[00:14:53.200 --> 00:14:55.200]  永遠的家是死亡
[00:14:55.200 --> 00:14:57.200]  吊喪者
[00:14:57.200 --> 00:14:59.200]  就像職業的
[00:14:59.200 --> 00:15:01.200]  跟別人看喪禮時哭的
[00:15:01.200 --> 00:15:03.200]  年紀大
[00:15:03.200 --> 00:15:05.200]  眼見一個一個同輩離開
[00:15:05.200 --> 00:15:07.200]  心中不禁問
[00:15:07.200 --> 00:15:09.200]  何時輪到我呢
[00:15:09.200 --> 00:15:11.200]  不少老人家拒絕參加
[00:15:11.200 --> 00:15:13.200]  任何安息禮拜
[00:15:13.200 --> 00:15:15.200]  不願意提起死亡
[00:15:15.200 --> 00:15:17.200]  銀鏈
[00:15:17.200 --> 00:15:19.200]  就截斷
[00:15:19.200 --> 00:15:21.200]  金冠就破裂
[00:15:21.200 --> 00:15:23.200]  瓶子在全旁損壞
[00:15:23.200 --> 00:15:25.200]  水輪在井口破爛
[00:15:25.200 --> 00:15:27.200]  第六節
[00:15:27.200 --> 00:15:29.200]  銀鏈截斷
[00:15:29.200 --> 00:15:31.200]  爆血管
[00:15:31.200 --> 00:15:33.200]  中風
[00:15:33.200 --> 00:15:35.200]  瓶子的水輪指我們的心臟
[00:15:35.200 --> 00:15:37.200]  老人家往往因為血管塞
[00:15:37.200 --> 00:15:39.200]  心臟病
[00:15:39.200 --> 00:15:41.200]  引致很大的問題
[00:15:41.200 --> 00:15:43.200]  基督徒所羅門說
[00:15:43.200 --> 00:15:45.200]  塵土仍歸於地
[00:15:45.200 --> 00:15:47.200]  靈仍歸於次靈的神
[00:15:47.200 --> 00:15:49.200]  人是塵土而來
[00:15:49.200 --> 00:15:51.200]  塵歸塵 土歸土
[00:15:51.200 --> 00:15:53.200]  死亡是人生必經之路
[00:15:53.200 --> 00:15:55.200]  無一倖免
[00:15:55.200 --> 00:15:57.200]  基督徒卻是有永生的盼望
[00:15:57.200 --> 00:15:59.200]  因為基督戰勝了死亡
[00:15:59.200 --> 00:16:01.200]  我們因此也有復活的盼望
[00:16:01.200 --> 00:16:03.200]  傳道者說
[00:16:03.200 --> 00:16:05.200]  虛空的虛空
[00:16:05.200 --> 00:16:07.200]  凡事都是虛空
[00:16:07.200 --> 00:16:09.200]  如果我們從一個無神的
[00:16:09.200 --> 00:16:11.200]  日光之下看人生
[00:16:11.200 --> 00:16:13.200]  人生確是灰暗空虛無望
[00:16:13.200 --> 00:16:15.200]  但如果從
[00:16:15.200 --> 00:16:17.200]  日光之上看人生
[00:16:17.200 --> 00:16:19.200]  深信死後有復活
[00:16:19.200 --> 00:16:21.200]  不是死如當年
