
[00:00:00.000 --> 00:00:03.000]  ( 錄影中 )
[00:00:03.000 --> 00:00:05.680]  撒姆爾傳的第四講
[00:00:05.680 --> 00:00:09.440]  撒姆爾記上的四章至到六章
[00:00:09.440 --> 00:00:13.600]  今天一講就要講三章的經文是很長很長
[00:00:13.600 --> 00:00:17.440]  全部三章的經文都是和約櫃有關
[00:00:17.440 --> 00:00:20.400]  講到約櫃的坐鎮
[00:00:20.400 --> 00:00:22.560]  約櫃的秘魯
[00:00:22.560 --> 00:00:24.960]  和約櫃被窺看
[00:00:24.960 --> 00:00:28.880]  這個在和合本的翻譯是擅自觀看
[00:00:28.880 --> 00:00:32.640]  所以我們要講三件有關約櫃的事
[00:00:32.640 --> 00:00:34.960]  是三章很長的經文
[00:00:34.960 --> 00:00:37.600]  首先講一些背景
[00:00:37.600 --> 00:00:39.840]  當時我們讀經文
[00:00:39.840 --> 00:00:40.960]  我們知道
[00:00:40.960 --> 00:00:44.400]  非利士人來攻打以色列
[00:00:44.400 --> 00:00:47.760]  非利士人其實在阿伯拉罕的時候
[00:00:47.760 --> 00:00:49.520]  已經有被提及
[00:00:49.520 --> 00:00:54.560]  在創世紀第十章和二十一章都有提及
[00:00:54.560 --> 00:00:57.120]  在撒姆爾記裏面就更加多了
[00:00:57.120 --> 00:01:02.240]  講了有關非利士人的事是一百五十次
[00:01:02.240 --> 00:01:04.160]  非利士人是什麼?
[00:01:04.160 --> 00:01:06.720]  他們是非猶太族的人
[00:01:06.720 --> 00:01:10.320]  他們主要的部分在愛琴海島
[00:01:10.320 --> 00:01:12.240]  是海上的民族
[00:01:12.240 --> 00:01:15.360]  在公元前的一千零二百年
[00:01:15.360 --> 00:01:19.440]  他們入侵了地中海的沿岸
[00:01:19.440 --> 00:01:21.760]  就是菲利堅這個地方
[00:01:21.760 --> 00:01:25.360]  他們建立了主要有五個城市
[00:01:25.360 --> 00:01:31.760]  是阿什特、加薩、阿什基倫、加特和以格倫
[00:01:31.760 --> 00:01:34.960]  他們每一個城都有一個首領
[00:01:34.960 --> 00:01:36.800]  在二十世紀
[00:01:36.800 --> 00:01:40.080]  阿拉伯國家就開始叫地中海
