
[00:00:00.000 --> 00:00:05.000]  各位聽眾平安
[00:00:05.000 --> 00:00:07.000]  從今天開始
[00:00:07.000 --> 00:00:13.000]  我將會一連串跟大家分享創世記的信息
[00:00:13.000 --> 00:00:16.000]  我希望由一章到十一章
[00:00:16.000 --> 00:00:20.000]  也是一般人問問題問得最多的
[00:00:20.000 --> 00:00:22.000]  這些聖經
[00:00:22.000 --> 00:00:24.000]  跟大家分享
[00:00:24.000 --> 00:00:28.000]  我講我自己一些的見證和背景
[00:00:28.000 --> 00:00:31.000]  當我偷渡出來的時候
[00:00:31.000 --> 00:00:37.000]  圍著我有不少基督徒向我傳福音
[00:00:37.000 --> 00:00:40.000]  我以前以為基督教的信仰
[00:00:40.000 --> 00:00:43.000]  都好像鄉下人的信仰一樣
[00:00:43.000 --> 00:00:46.000]  都是一些牛鬼蛇神
[00:00:46.000 --> 00:00:48.000]  就好像我姑媽
[00:00:48.000 --> 00:00:51.000]  我姑媽在鄉下有很多神
[00:00:51.000 --> 00:00:56.000]  在天井有天官賜福
[00:00:56.000 --> 00:01:01.000]  在廚房有師命訂福造君
[00:01:01.000 --> 00:01:07.000]  在廳有五方五土龍神前後地主貴人
[00:01:07.000 --> 00:01:12.000]  然後有一個地方養雞養野
[00:01:12.000 --> 00:01:17.000]  那裡也有一個六畜平安
[00:01:17.000 --> 00:01:19.000]  有一個神來看著他
[00:01:19.000 --> 00:01:21.000]  是因為這個緣故
[00:01:21.000 --> 00:01:23.000]  我們看到滿天神佛
[00:01:23.000 --> 00:01:26.000]  他們拜的東西
[00:01:26.000 --> 00:01:28.000]  甚至是觀音也好
[00:01:28.000 --> 00:01:29.000]  佛也好
[00:01:29.000 --> 00:01:30.000]  是人來的
[00:01:30.000 --> 00:01:33.000]  或者是動物齊天大聖
[00:01:33.000 --> 00:01:37.000]  或者是一些人景仰的
[00:01:37.000 --> 00:01:38.000]  一些比較有名的人
[00:01:38.000 --> 00:01:40.000]  好像關雲祥等等
[00:01:40.000 --> 00:01:41.000]  是因為這樣
[00:01:41.000 --> 00:01:43.000]  我一早就以為
[00:01:43.000 --> 00:01:45.000]  其實所有的信仰
[00:01:45.000 --> 00:01:49.000]  都是一口無言
[00:01:49.000 --> 00:01:50.000]  二目無光
[00:01:50.000 --> 00:01:51.000]  三餐不食
[00:01:51.000 --> 00:01:53.000]  四肢無力
[00:01:53.000 --> 00:01:54.000]  五觀不靈
[00:01:54.000 --> 00:01:55.000]  六親無靠
[00:01:55.000 --> 00:01:57.000]  七竅不通
[00:01:57.000 --> 00:01:58.000]  八面威風
[00:01:58.000 --> 00:01:59.000]  九坐不動
[00:01:59.000 --> 00:02:00.000]  實在無用
[00:02:00.000 --> 00:02:02.000]  都是一些偶像
[00:02:02.000 --> 00:02:04.000]  是人手做出來的東西
[00:02:04.000 --> 00:02:08.000]  但我經過六年的時間
[00:02:08.000 --> 00:02:11.000]  和幾個徒兒辯論過程當中
[00:02:11.000 --> 00:02:17.000]  我就發覺到他們經常繼續不斷講的
[00:02:17.000 --> 00:02:23.000]  是和我過去理解的所謂宗教是很不同的
[00:02:23.000 --> 00:02:28.000]  他們要介紹的是歷史的事實
[00:02:28.000 --> 00:02:30.000]  歷史的一個人物
[00:02:30.000 --> 00:02:34.000]  然後經過六年多
[00:02:34.000 --> 00:02:37.000]  我自己本身就感覺到
[00:02:37.000 --> 00:02:40.000]  我心裏要問的問題
[00:02:40.000 --> 00:02:44.000]  他們都能夠提出一些合情合理的答案
[00:02:44.000 --> 00:02:48.000]  甚至我心裏最無法解得通的
[00:02:48.000 --> 00:02:52.000]  就是為何好人無辜者都要受苦
[00:02:52.000 --> 00:02:54.000]  上帝不是全能的嗎?
[00:02:54.000 --> 00:02:57.000]  上帝不是一個公義的嗎?
[00:02:57.000 --> 00:02:59.000]  是一個慈愛的嗎?
[00:02:59.000 --> 00:03:02.000]  為何他會容讓無辜的人
[00:03:02.000 --> 00:03:04.000]  在這個地上受苦呢?
[00:03:04.000 --> 00:03:08.000]  直到有一次
[00:03:08.000 --> 00:03:10.000]  我聽完一個見證
[00:03:10.000 --> 00:03:15.000]  是比我接受到的苦難更多的一個弟兄
[00:03:15.000 --> 00:03:17.000]  他年紀比我大
[00:03:17.000 --> 00:03:20.000]  但他家裏的遭遇比我更加慘
[00:03:20.000 --> 00:03:22.000]  父母被槍殺
[00:03:22.000 --> 00:03:26.000]  但他竟然繼續不斷見
[00:03:26.000 --> 00:03:29.000]  然後我問他這方面的問題
[00:03:29.000 --> 00:03:31.000]  你不覺得上帝很殘忍嗎?
[00:03:31.000 --> 00:03:33.000]  他竟然對我說
[00:03:33.000 --> 00:03:37.000]  兄弟,如果我不是因為信這個神
[00:03:37.000 --> 00:03:40.000]  如果我不是因為信主耶穌
[00:03:40.000 --> 00:03:43.000]  我早已自殺死了
[00:03:43.000 --> 00:03:46.000]  我祖母如果不是因為信主耶穌
[00:03:46.000 --> 00:03:49.000]  她早已自殺死了
[00:03:49.000 --> 00:03:51.000]  突然之間
[00:03:51.000 --> 00:03:56.000]  刺中我心裏最深處
[00:03:56.000 --> 00:03:59.000]  我開始羨慕這個人
[00:03:59.000 --> 00:04:03.000]  為何他可以活得痛也不苦,殘也不廢
[00:04:03.000 --> 00:04:05.000]  但我雖然偷渡成功
[00:04:05.000 --> 00:04:10.000]  仍然繼續不斷被過去的惡夢纏著我呢?
[00:04:10.000 --> 00:04:13.000]  然後在他的口中
[00:04:13.000 --> 00:04:15.000]  原來他最重要
[00:04:15.000 --> 00:04:17.000]  就是他相信的主
[00:04:17.000 --> 00:04:20.000]  是一個為我們眾人的罪而死
[00:04:20.000 --> 00:04:23.000]  他自己是沒有罪的,一個耶穌基督
[00:04:23.000 --> 00:04:25.000]  第二,他為何會信他?
[00:04:25.000 --> 00:04:28.000]  因為他死後第三天,他復活
[00:04:28.000 --> 00:04:31.000]  他的墳墓到現在仍然在
[00:04:31.000 --> 00:04:36.000]  無數人到那邊聖地參觀的時候
[00:04:36.000 --> 00:04:38.000]  仍然歷歷在目
[00:04:38.000 --> 00:04:40.000]  他出生的地方
[00:04:40.000 --> 00:04:44.000]  一生曾經行過神蹟騎士的各種不同的地方
[00:04:44.000 --> 00:04:46.000]  包括加里里海
[00:04:46.000 --> 00:04:48.000]  格拉森林的地方
