
[00:00:00.000 --> 00:00:05.600]  各位弟兄姊妹 各位朋友 你們好
[00:00:05.600 --> 00:00:08.200]  歡迎大家參觀我們三環市報道會
[00:00:08.200 --> 00:00:10.200]  網上的五堂崇拜
[00:00:10.200 --> 00:00:13.400]  我們今天繼續思想希伯來書的信息
[00:00:13.400 --> 00:00:17.600]  我們去到希伯來書第八章一節至六節
[00:00:17.600 --> 00:00:21.000]  題目叫做更美的家鄉
[00:00:21.000 --> 00:00:23.800]  在未開始思想這段聖經之前
[00:00:23.800 --> 00:00:26.200]  請我們同心低頭 我也同禱告
[00:00:26.200 --> 00:00:28.200]  天父我們多謝你
[00:00:28.200 --> 00:00:30.800]  雖然我們在世上是寄居
[00:00:30.800 --> 00:00:35.800]  但我們知道在你裏面有一個更美的家鄉
[00:00:35.800 --> 00:00:39.000]  求祢讓我們有信心去養賴祢
[00:00:39.000 --> 00:00:45.000]  藉著祢的話語去提醒、勸勉、教導、安慰、督責我們
[00:00:45.000 --> 00:00:49.800]  我們這樣禱告 乃是奉耶穌基督命求 阿們
[00:00:49.800 --> 00:00:53.200]  在1944年9月2日
[00:00:53.200 --> 00:00:58.200]  一架美國戰機在日本的副島被日軍擊落
[00:00:58.200 --> 00:01:02.000]  機上9名飛行員掉入海中
[00:01:02.000 --> 00:01:05.000]  當中8人被日軍俘虜
[00:01:05.000 --> 00:01:09.200]  然後被處決 其中4人更被煮熟
[00:01:09.200 --> 00:01:15.000]  至於9人當中唯一能倖存的是20歲的年青人
[00:01:15.000 --> 00:01:17.400]  他在海上漂流了好幾天後
[00:01:17.400 --> 00:01:21.200]  被美軍潛艇救起 帶回家
[00:01:21.200 --> 00:01:28.200]  這位死裡逃生的年青人在65歲當選了美國第41屆總統
[00:01:28.200 --> 00:01:33.200]  他的名字叫George Bush 喬治·布什
[00:01:33.200 --> 00:01:41.200]  有人問他在死裡逃生、在海上漂流的那幾天在想什麼
[00:01:41.200 --> 00:01:44.200]  他說我很想回家
[00:01:44.200 --> 00:01:50.200]  24歲台籍的日本兵史利玉吾和布什一樣
[00:01:50.200 --> 00:01:53.200]  在同一個時間、同一個戰場上
[00:01:53.200 --> 00:01:56.200]  但他的命運就完全不同了
[00:01:56.200 --> 00:01:59.200]  他是屬於台灣的亞美族人
[00:01:59.200 --> 00:02:02.200]  在台東的東河鄉長大
[00:02:02.200 --> 00:02:06.200]  1943年被日軍徵召入伍
[00:02:06.200 --> 00:02:10.200]  再被送到印尼摩洛泰島和美軍作戰
[00:02:10.200 --> 00:02:13.200]  在布什被救起13天後
[00:02:13.200 --> 00:02:18.200]  美軍登陸摩洛泰島和日軍短兵相接
[00:02:18.200 --> 00:02:20.200]  日軍節節敗退
[00:02:20.200 --> 00:02:23.200]  史利玉吾在混亂之中走失路
[00:02:23.200 --> 00:02:26.200]  找不到自己的部隊 但又怕被敵軍發現
[00:02:26.200 --> 00:02:30.200]  於是就在叢林裏越走越深
[00:02:30.200 --> 00:02:33.200]  到了1974年的一天
[00:02:33.200 --> 00:02:37.200]  印尼摩洛泰島的居民就向警察報案
[00:02:37.200 --> 00:02:41.200]  發現叢林裏面有一個幾乎全裸的野人
[00:02:41.200 --> 00:02:44.200]  印尼警方搜索了30個小時之後
[00:02:44.200 --> 00:02:46.200]  終於找到這個野人
[00:02:46.200 --> 00:02:48.200]  他就是史利玉吾
[00:02:48.200 --> 00:02:50.200]  當他被發現的時候
[00:02:50.200 --> 00:02:52.200]  他身邊還有兩支步槍
[00:02:52.200 --> 00:02:55.200]  兩支步槍 十八發子彈
[00:02:55.200 --> 00:02:58.200]  一頂鋼盔 一把軍刀
[00:02:58.200 --> 00:03:01.200]  當時他還以為是被美軍抓住
[00:03:01.200 --> 00:03:05.200]  史利玉吾是他亞美族的名字
[00:03:05.200 --> 00:03:08.200]  從軍之後他的名字就改為中村輝夫
[00:03:08.200 --> 00:03:10.200]  一個日本名字
[00:03:10.200 --> 00:03:13.200]  1975年回台灣家鄉的時候
[00:03:13.200 --> 00:03:16.200]  就改了一個漢名叫做李剛輝
[00:03:16.200 --> 00:03:18.200]  在機場接機的有他的兒子
[00:03:18.200 --> 00:03:20.200]  和已經改嫁的妻子
