
[00:00:00.000 --> 00:00:04.000]  各位姐妹早晨
[00:00:04.000 --> 00:00:08.000]  剛才讀的那段經文你是不是有點疑惑
[00:00:08.000 --> 00:00:12.000]  任牧師坐飛機的JetLag還沒過
[00:00:12.000 --> 00:00:16.000]  聖誕節都過了 還說博士來朝
[00:00:16.000 --> 00:00:20.000]  要不然這陣子很忙 沒時間準備講道
[00:00:20.000 --> 00:00:24.000]  剛剛聖誕節完了 撿些舊道來講吧
[00:00:24.000 --> 00:00:28.000]  希望你不要這樣想我
[00:00:28.000 --> 00:00:32.000]  剛才那段經文不是聖誕節的
[00:00:32.000 --> 00:00:36.000]  如果剛才那段經文是聖誕節講的
[00:00:36.000 --> 00:00:40.000]  在時間上是錯誤的
[00:00:40.000 --> 00:00:44.000]  聖誕節之後在教會節期上叫顯現節
[00:00:44.000 --> 00:00:48.000]  是一個大的節期
[00:00:48.000 --> 00:00:52.000]  一般不是很多教會去講的
[00:00:52.000 --> 00:00:56.000]  禮儀的教會 傳統教會他們都會講
[00:00:56.000 --> 00:01:00.000]  顯現節
[00:01:00.000 --> 00:01:04.000]  這個節期在聖誕節之後
[00:01:04.000 --> 00:01:08.000]  和壽虎節之前
[00:01:08.000 --> 00:01:12.000]  顯現節是一個1月第一個星期日
[00:01:12.000 --> 00:01:16.000]  然後由1月第一個星期日
[00:01:16.000 --> 00:01:20.000]  大概有四個星期至九個星期
[00:01:20.000 --> 00:01:24.000]  就要看壽虎節是什麼時候
[00:01:24.000 --> 00:01:28.000]  顯現節的意思就是顯現期
[00:01:28.000 --> 00:01:32.000]  它的意思是出現或彰顯
[00:01:32.000 --> 00:01:36.000]  主的榮耀向世人彰顯
[00:01:36.000 --> 00:01:40.000]  耶穌基督的降生就是向猶太人彰顯
[00:01:40.000 --> 00:01:44.000]  但剛才讀的經文是基督
[00:01:44.000 --> 00:01:48.000]  向外邦人彰顯
[00:01:48.000 --> 00:01:52.000]  所以馬太方的經文是屬於顯現節的經文
[00:01:52.000 --> 00:01:56.000]  由於顯現節是要向萬民彰顯
[00:01:56.000 --> 00:02:00.000]  基督是上帝和彌賽亞的節期
[00:02:00.000 --> 00:02:04.000]  所以特別提到由外邦來了三個博士
[00:02:04.000 --> 00:02:08.000]  而這個時候也不是耶穌出世的時候
[00:02:08.000 --> 00:02:12.000]  顯現期是由1月6日
[00:02:12.000 --> 00:02:16.000]  或者是1月的 多數是第一個星期
[00:02:16.000 --> 00:02:20.000]  因為是六天
[00:02:20.000 --> 00:02:24.000]  是之前的四十天 所以有四到九個星期
[00:02:24.000 --> 00:02:28.000]  顯現期是白色的顏色
[00:02:28.000 --> 00:02:32.000]  教會有期次 很多時候期在前面
[00:02:32.000 --> 00:02:36.000]  有白色 有綠色 壽虎節是黑色 有不同的顏色
[00:02:36.000 --> 00:02:40.000]  因為顯現期是延續聖誕節
[00:02:40.000 --> 00:02:44.000]  聖誕節是在冬天裏面
[00:02:44.000 --> 00:02:48.000]  所以是白色 過了顯現日
[00:02:48.000 --> 00:02:54.000]  就是1月6日 整個的節日就用綠色
[00:02:54.000 --> 00:02:58.000]  顯現日就是白色 但過了顯現日
[00:02:58.000 --> 00:03:02.000]  進入顯現期就是綠色
[00:03:02.000 --> 00:03:06.000]  綠色代表教會的生氣充滿活力
[00:03:06.000 --> 00:03:10.000]  和永恆不息 因為在顯現期
[00:03:10.000 --> 00:03:16.000]  就是春天快要來了 冬天要過去了
[00:03:16.000 --> 00:03:20.000]  所以充滿了歡樂等候
[00:03:20.000 --> 00:03:24.000]  由於顯現期是強調基督的生命
[00:03:24.000 --> 00:03:29.000]  而耶穌基督帶著神聖和他的能力來拯救我們
[00:03:29.000 --> 00:03:33.000]  所以榮耀的能力就要在我們不同的境況裏面
[00:03:33.000 --> 00:03:37.000]  去彰顯出來 在顯現期這段日子
[00:03:37.000 --> 00:03:41.000]  是有三段經文來讀的
[00:03:41.000 --> 00:03:45.000]  第一段經文就是三博士來朝
[00:03:45.000 --> 00:03:49.000]  所以剛才我們讀的經文不是聖誕節的
[00:03:49.000 --> 00:03:55.000]  是顯現期 第二段經文就是耶穌受洗
[00:03:55.000 --> 00:03:59.000]  耶穌受洗通常在這段期間
[00:03:59.000 --> 00:04:04.000]  就要開始傳道 上帝證明
[00:04:04.000 --> 00:04:09.000]  上面的聲音說這是我愛子聖靈的降臨
[00:04:09.000 --> 00:04:12.000]  上天賦的肯定
[00:04:12.000 --> 00:04:16.000]  所以耶穌基督的受洗
[00:04:16.000 --> 00:04:23.000]  就是正式三位一體的事公在世上彰顯出來
[00:04:23.000 --> 00:04:26.000]  第三段經文我們很熟悉的
[00:04:26.000 --> 00:04:30.000]  就是在迦南芬彥變水為酒
[00:04:30.000 --> 00:04:34.000]  這就是顯出耶穌基督第一次的神蹟
[00:04:34.000 --> 00:04:38.000]  他的神聖和能力在人間裏面出現
[00:04:38.000 --> 00:04:40.000]  所謂三段經文
[00:04:40.000 --> 00:04:47.000]  今天我們要說東方三博士朝見我們的主
[00:04:47.000 --> 00:04:50.000]  這是顯現期第一段經文
[00:04:50.000 --> 00:04:53.000]  三個博士
[00:04:53.000 --> 00:04:59.000]  很多時候我們看的圖片就是博士和牧羊人
[00:04:59.000 --> 00:05:01.000]  一起去馬槽那裏
[00:05:01.000 --> 00:05:04.000]  其實時間是錯誤的
[00:05:04.000 --> 00:05:09.000]  因為耶穌基督見到博士的時候不是嬰孩 是小孩
[00:05:09.000 --> 00:05:12.000]  這幅圖畫也被我們找到
[00:05:12.000 --> 00:05:18.000]  耶穌這時候大概是兩歲左右
[00:05:18.000 --> 00:05:21.000]  開始會走 會走 會走
[00:05:21.000 --> 00:05:23.000]  可能說一點點話
[00:05:23.000 --> 00:05:25.000]  接近兩歲左右
[00:05:25.000 --> 00:05:28.000]  這幅圖畫就是時間正確
[00:05:28.000 --> 00:05:35.000]  路加福音記載耶穌出生的情況
[00:05:35.000 --> 00:05:39.000]  就是由瑪利亞未成人開始
[00:05:39.000 --> 00:05:42.000]  由預言約翰的出生
[00:05:42.000 --> 00:05:47.000]  伊麗莎白懷孕約翰到瑪利亞懷孕耶穌
[00:05:47.000 --> 00:05:49.000]  路加的記載很獨特
[00:05:49.000 --> 00:05:51.000]  這時候真是耶穌基督出生了
[00:05:51.000 --> 00:05:53.000]  是屬於聖誕節
[00:05:53.000 --> 00:06:00.000]  但是路加的記載和馬太不合
[00:06:00.000 --> 00:06:03.000]  因為馬太不是記載耶穌出生
[00:06:03.000 --> 00:06:05.000]  路加的記載是在出生之後
[00:06:05.000 --> 00:06:09.000]  第八天去聖殿獻祭 遇上西面
