
[00:00:00.000 --> 00:00:04.800]  各位早晨 早晨
[00:00:04.800 --> 00:00:07.300]  很感謝剛才那位男士跟我說
[00:00:07.300 --> 00:00:10.900]  他每晚聽我的聲音都睡不著覺
[00:00:10.900 --> 00:00:13.400]  不好意思搞到你睡不著覺
[00:00:13.400 --> 00:00:17.100]  中文牧師以前留我星期四晚
[00:00:17.100 --> 00:00:19.500]  負責心靈清泉的時候
[00:00:19.500 --> 00:00:20.700]  我有個意見給他
[00:00:20.700 --> 00:00:23.400]  我說其中8點講到9點
[00:00:23.400 --> 00:00:26.400]  可不可以搞一個午夜場
[00:00:26.400 --> 00:00:28.600]  真是開玩笑的
[00:00:28.600 --> 00:00:31.400]  我說中環很多人都很晚下班
[00:00:31.400 --> 00:00:34.000]  可能11點講到12點
[00:00:34.000 --> 00:00:36.100]  可能睡不著的人可以來
[00:00:36.100 --> 00:00:38.400]  來完回家好睡一點
[00:00:38.400 --> 00:00:40.300]  因為那時候新城電台找我的時候
[00:00:40.300 --> 00:00:44.900]  他們都說最高收視率在電台11點鐘
[00:00:44.900 --> 00:00:47.600]  不知道你知不知道聽陶傑那些
[00:00:47.600 --> 00:00:49.600]  11點鐘很多人聽
[00:00:49.600 --> 00:00:53.400]  當然了教會不方便11點鐘開門
[00:00:53.400 --> 00:00:55.800]  但想不到真的變成了真
[00:00:55.800 --> 00:00:59.300]  原來很多人睡不著都是在YouTube聽我講話
[00:00:59.300 --> 00:01:01.500]  晚上在家11、12點
[00:01:01.500 --> 00:01:03.500]  變成了夢想成真
[00:01:03.500 --> 00:01:05.000]  不一定有人進來
[00:01:05.000 --> 00:01:07.400]  你上網都看到的
[00:01:07.400 --> 00:01:09.500]  今天我們講一節聖經
[00:01:09.500 --> 00:01:12.900]  在《傳道書》10章15節講那些原末人
[00:01:12.900 --> 00:01:16.000]  他們累到自己很辛苦
[00:01:16.000 --> 00:01:18.000]  連進城的路他們都不知道
[00:01:18.000 --> 00:01:19.700]  其實講什麼呢
[00:01:19.700 --> 00:01:23.100]  人生忙了很多很多年
[00:01:23.100 --> 00:01:25.700]  但突然間做了一件最重要的事
[00:01:25.700 --> 00:01:27.400]  就是你知不知道接著
[00:01:27.400 --> 00:01:29.600]  去到一個地方你自己都不知道怎麼去
[00:01:29.600 --> 00:01:31.600]  你不知道怎麼去
[00:01:31.600 --> 00:01:34.100]  我最近幫張敬軒做了一個
[00:01:34.100 --> 00:01:37.100]  《笑忘書》青年報道會
[00:01:37.100 --> 00:01:40.000]  選了42篇詩篇
[00:01:40.000 --> 00:01:44.100]  講笑、忙碌和抒發情緒
[00:01:44.100 --> 00:01:47.300]  其實最重要就是忙什麼呢
[00:01:47.300 --> 00:01:49.000]  今天我就講一個
[00:01:49.000 --> 00:01:51.800]  大家很有興趣的話題就是
[00:01:51.800 --> 00:01:54.200]  病 如果病情變幻
[00:01:54.200 --> 00:01:56.000]  怎麼保護你的心
[00:01:56.000 --> 00:01:57.600]  其實最重要的答案就是
[00:01:57.600 --> 00:01:59.600]  你知道進城的路
[00:01:59.600 --> 00:02:01.200]  你知道接著去哪裡
[00:02:01.200 --> 00:02:04.600]  你就不用擔心現在塞車是什麼
[00:02:04.600 --> 00:02:06.200]  現在有什麼阻滯
[00:02:06.200 --> 00:02:08.200]  其實我很不熟悉癌症的事情
[00:02:08.200 --> 00:02:10.700]  如果不是我太太以前說耳臟癌
[00:02:10.700 --> 00:02:12.200]  我想我完全是
[00:02:12.200 --> 00:02:14.400]  在這裡我是最無知的
[00:02:14.400 --> 00:02:15.900]  什麼都不知道
[00:02:15.900 --> 00:02:21.600]  我一直都做心理抑鬱精神科
[00:02:21.600 --> 00:02:24.800]  精神科反而和癌症很大不同
[00:02:24.800 --> 00:02:26.800]  剛剛相反
[00:02:26.800 --> 00:02:31.000]  精神科就是跟你聊天
[00:02:31.000 --> 00:02:32.600]  多數來說
[00:02:32.600 --> 00:02:33.900]  那幾十條問卷
[00:02:33.900 --> 00:02:35.800]  總歸都是問五條問題
[00:02:35.800 --> 00:02:39.000]  就問你最近有沒有什麼擔心
[00:02:39.000 --> 00:02:41.200]  睡得著嗎
[00:02:41.200 --> 00:02:43.400]  有沒有胃口
[00:02:43.400 --> 00:02:46.400]  有沒有怕有人對你不好
[00:02:46.400 --> 00:02:48.800]  最後就是有沒有想過
[00:02:48.800 --> 00:02:51.200]  結束你的生命
[00:02:51.200 --> 00:02:52.400]  如果答的時候
[00:02:52.400 --> 00:02:56.000]  樣子和說話都像
[00:02:56.000 --> 00:02:58.200]  說自己真的緊張得很厲害
[00:02:58.200 --> 00:02:59.600]  很擔心
[00:02:59.600 --> 00:03:02.000]  說自己真的睡不著
[00:03:02.000 --> 00:03:04.000]  吃什麼都不喜歡吃
[00:03:04.000 --> 00:03:06.800]  經常覺得有很多人對我不好
[00:03:06.800 --> 00:03:08.000]  心裡都對我不好
[00:03:08.000 --> 00:03:09.400]  想害我的
[00:03:09.400 --> 00:03:13.200]  加上就是我也想早點離開這個世界
[00:03:13.200 --> 00:03:17.600]  這樣他就可以進精神病院了
[00:03:17.600 --> 00:03:20.200]  癌症就剛剛不同
[00:03:20.200 --> 00:03:23.200]  癌症就沒有問卷可以問的
[00:03:23.200 --> 00:03:24.800]  如果你問人家
[00:03:24.800 --> 00:03:26.600]  你睡得著嗎
[00:03:26.600 --> 00:03:28.800]  最近開心嗎
[00:03:28.800 --> 00:03:30.200]  甚至再問就是
[00:03:30.200 --> 00:03:32.200]  你周圍多不多朋友
[00:03:32.200 --> 00:03:33.800]  你多不多節目
[00:03:33.800 --> 00:03:36.200]  甚至說你想不想長命
[00:03:36.200 --> 00:03:37.400]  你全部都說想
[00:03:37.400 --> 00:03:38.200]  好 好
[00:03:38.200 --> 00:03:40.600]  不過怎麼知道
[00:03:40.600 --> 00:03:42.600]  一做心理檢查
[00:03:42.600 --> 00:03:44.600]  身體檢查
[00:03:44.600 --> 00:03:47.600]  發覺身體檢查不同心理檢查
[00:03:47.600 --> 00:03:50.000]  為什麼會有癌症
[00:03:50.000 --> 00:03:57.400]  所以你會說變幻對癌症病是無常的
[00:03:57.400 --> 00:03:59.200]  不可以看樣子
[00:03:59.200 --> 00:04:00.600]  看你生活開不開心
[00:04:00.600 --> 00:04:01.200]  活潑
[00:04:01.200 --> 00:04:02.400]  反映不了的
[00:04:02.400 --> 00:04:04.400]  很多人都大大隻
[00:04:04.400 --> 00:04:05.200]  做運動
[00:04:05.200 --> 00:04:08.200]  像我太太游泳打球
[00:04:08.200 --> 00:04:09.600]  還玩了十年
[00:04:09.600 --> 00:04:10.800]  因為提早退休
[00:04:10.800 --> 00:04:12.400]  突然間患上胰臟癌
[00:04:12.400 --> 00:04:13.800]  沒得看的
[00:04:13.800 --> 00:04:16.200]  所以反而心理有得看
[00:04:16.200 --> 00:04:19.400]  心理真的每天差不多都知道情況
[00:04:19.400 --> 00:04:20.800]  甚至轉症
[00:04:20.800 --> 00:04:22.200]  或者是非人病復發
[00:04:22.200 --> 00:04:23.400]  全部都看到
[00:04:23.400 --> 00:04:25.600]  所以這個問題難
[00:04:25.600 --> 00:04:27.800]  為什麼上帝給一個這麼難的東西
[00:04:27.800 --> 00:04:32.400]  連專家都測不到
[00:04:32.400 --> 00:04:35.600]  證明人有限
[00:04:35.600 --> 00:04:37.000]  人能幹到盡
[00:04:37.000 --> 00:04:38.800]  都是不斷要發明下去
[00:04:38.800 --> 00:04:40.200]  發明極
[00:04:40.200 --> 00:04:42.000]  都治不好很多人
[00:04:42.000 --> 00:04:45.000]  起碼都有醫生癌症死
[00:04:45.000 --> 00:04:45.800]  所以你會想一下
[00:04:45.800 --> 00:04:47.600]  今天值得想的問題
[00:04:47.600 --> 00:04:51.400]  我們製造不了平安
[00:04:51.400 --> 00:04:55.600]  其實我們一出生就在想怎樣製造平安
[00:04:55.600 --> 00:04:57.200]  買保險
[00:04:57.200 --> 00:05:00.400]  幫你的子女找最安全的國家
[00:05:00.400 --> 00:05:01.600]  所以很多人立刻
[00:05:01.600 --> 00:05:04.400]  有戰亂的地方立刻移民
[00:05:04.400 --> 00:05:08.200]  找一個最不會打仗的地方
[00:05:08.200 --> 00:05:12.200]  又找一個地方可以賺到錢的
[00:05:12.200 --> 00:05:14.400]  還有錢剩的
[00:05:14.400 --> 00:05:17.400]  還可以吃到極點都用不完
[00:05:17.400 --> 00:05:21.200]  當然以前你找加拿大
[00:05:21.200 --> 00:05:23.200]  再找下去
[00:05:23.200 --> 00:05:25.400]  最後找不到一個地方是死不了的
[00:05:25.400 --> 00:05:27.000]  找不到的
[00:05:27.000 --> 00:05:29.400]  如果找到就快點移民
[00:05:29.400 --> 00:05:33.000]  教會就是那個死不了的地方
[00:05:33.000 --> 00:05:35.200]  當你發現到永生是什麼的時候
[00:05:35.200 --> 00:05:38.200]  你不如去找這個平安就好了
