
[00:00:00.000 --> 00:00:05.200]  各位大兄姐妹 各位朋友 你們好
[00:00:05.200 --> 00:00:07.680]  歡迎大家參加我們三藩市報道會
[00:00:07.680 --> 00:00:09.680]  網上五堂崇拜
[00:00:09.680 --> 00:00:13.360]  我們今天繼續思想約翰福音的訊息
[00:00:13.360 --> 00:00:19.200]  我們來到約翰福音第一章29至34節
[00:00:19.200 --> 00:00:23.040]  題目叫做「他到底是誰?」
[00:00:23.040 --> 00:00:27.200]  在思想這段聖經之前請我們同心低頭
[00:00:27.200 --> 00:00:32.000]  我們祈禱: 慈悲人 天父 我們滿心感謝你
[00:00:32.000 --> 00:00:35.920]  你到誠育身來到這個世界
[00:00:35.920 --> 00:00:38.320]  並謙卑自己
[00:00:38.320 --> 00:00:40.320]  你釘在十字牆
[00:00:40.320 --> 00:00:42.640]  為了拯救我們
[00:00:42.640 --> 00:00:44.960]  求你教導我們
[00:00:44.960 --> 00:00:47.440]  去明白你的福音
[00:00:47.440 --> 00:00:49.840]  明白你的新義
[00:00:49.840 --> 00:00:54.480]  以致我們能夠將福音傳遍出去
[00:00:54.480 --> 00:00:56.320]  我們感謝你
[00:00:56.320 --> 00:00:57.840]  求你藉著你的話語
[00:00:57.840 --> 00:01:00.800]  提醒勸勉教導安慰督教我們
[00:01:00.800 --> 00:01:04.000]  我們禱告: 乃奉耶穌基督名革
[00:01:04.000 --> 00:01:08.320]  在香港或台灣或泰國
[00:01:08.320 --> 00:01:11.040]  甚至三藩市的唐人埠
[00:01:11.040 --> 00:01:13.680]  如果你隨便問一個行人
[00:01:13.680 --> 00:01:15.520]  你信什麼教?
[00:01:15.520 --> 00:01:20.640]  我相信大部分人都說我信佛教
[00:01:20.640 --> 00:01:23.200]  但他們是否真的信佛教呢?
[00:01:23.200 --> 00:01:26.000]  是否真的尊重神明呢?
[00:01:26.000 --> 00:01:31.840]  如果你研究一下民間流行的諺語
[00:01:31.840 --> 00:01:38.240]  你便會發現不少中國人對佛教或神明
[00:01:38.240 --> 00:01:43.440]  往往有一種懷疑輕視和藐視的態度
[00:01:43.440 --> 00:01:46.000]  或許你會說可以見得
[00:01:46.000 --> 00:01:51.360]  我們就拿和尚這個號來看看
[00:01:51.360 --> 00:01:53.600]  三個和尚沒水吃
[00:01:53.600 --> 00:01:56.160]  表示人的自私不能分工
[00:01:56.160 --> 00:01:58.640]  沒人說三個律師沒水吃
[00:01:58.640 --> 00:02:00.560]  或三個醫生沒水吃
[00:02:00.560 --> 00:02:03.840]  為什麼會三個和尚沒水吃呢?
[00:02:03.840 --> 00:02:06.640]  還有小和尚念經
[00:02:06.640 --> 00:02:08.640]  即是有口無心
[00:02:08.640 --> 00:02:12.000]  你叫學生也不說
[00:02:12.000 --> 00:02:13.840]  也不是真心讀的
[00:02:13.840 --> 00:02:15.440]  小和尚念經
[00:02:15.440 --> 00:02:17.680]  我們說真多足少
[00:02:17.680 --> 00:02:18.880]  即是不夠分
[00:02:18.880 --> 00:02:21.440]  進了山門就是和尚
[00:02:21.440 --> 00:02:25.040]  入境隨俗入鄉隨做
[00:02:25.040 --> 00:02:27.840]  又說做一天和尚就敲一天鐘
[00:02:27.840 --> 00:02:29.360]  有一天過一天
[00:02:29.360 --> 00:02:32.400]  似乎全部都是消極方面
[00:02:32.400 --> 00:02:35.520]  不是好的意識方面
