
[00:00:00.000 --> 00:00:04.220]  各位早晨
[00:00:04.220 --> 00:00:05.720]  早晨
[00:00:05.720 --> 00:00:08.560]  可能你看到我通常一年不來這裡
[00:00:08.560 --> 00:00:11.720]  每次都是很冷的
[00:00:11.720 --> 00:00:15.360]  事實上是 很多時候我都
[00:00:15.360 --> 00:00:16.960]  亂的時候我就不在香港了
[00:00:16.960 --> 00:00:21.060]  多數都去美加或者明年去澳洲四月
[00:00:21.060 --> 00:00:26.080]  但是回來香港有時候都有機會看到很多香港人
[00:00:26.080 --> 00:00:29.960]  特別 最特別的地方就是分享一些
[00:00:29.960 --> 00:00:32.200]  一年裡面我看到的東西
[00:00:32.200 --> 00:00:35.880]  這節聖經差不多是一個很好的溫習
[00:00:35.880 --> 00:00:37.880]  如果你剛才讀的時候
[00:00:37.880 --> 00:00:42.880]  你最特別 深刻印象和你有關的字是什麼字呢?
[00:00:42.880 --> 00:00:44.460]  每個人都不同 是吧?
[00:00:44.460 --> 00:00:47.880]  你全部都是這樣 那當然是全中了
[00:00:47.880 --> 00:00:49.800]  如果我選擇呢
[00:00:49.800 --> 00:00:55.200]  我選擇最有趣的字就是日夜和行走
[00:00:55.200 --> 00:00:57.200]  為什麼這麼說呢?
[00:00:57.200 --> 00:01:03.200]  很少想到晚上都要走的
[00:01:03.200 --> 00:01:08.720]  就是預了晚上都有可能要走的
[00:01:08.720 --> 00:01:13.520]  我想馬上想起我們的人生的事
[00:01:13.520 --> 00:01:17.040]  香港人最明白這個道理 晚上都要上班
[00:01:17.040 --> 00:01:19.040]  很晚都還沒有下班
[00:01:19.040 --> 00:01:20.720]  不一定是護士的
[00:01:20.720 --> 00:01:23.800]  其實很多人 很多家庭主婦
[00:01:23.800 --> 00:01:27.480]  可能到了12點都還沒有教完孩子
[00:01:27.480 --> 00:01:29.480]  意思就是還沒有罵完孩子
[00:01:29.480 --> 00:01:34.000]  就是很忙 很忙 日夜都要上班
[00:01:34.000 --> 00:01:36.000]  其實最可怕的不是上班
[00:01:36.000 --> 00:01:38.480]  最可怕的是晚上發生很多事
[00:01:38.480 --> 00:01:41.680]  比如說一個病的人
[00:01:41.680 --> 00:01:44.680]  你很擔心怎麼過今晚呢?
[00:01:44.680 --> 00:01:49.080]  我上個星期有一個病的癌症的人復發
[00:01:49.080 --> 00:01:50.280]  好像復發
[00:01:50.280 --> 00:01:53.960]  這時候他家裡跟我商量送不送他去醫院呢?
[00:01:53.960 --> 00:01:59.080]  如果不送 看著他半夜再晚一點
[00:01:59.080 --> 00:02:01.080]  有什麼不對勁 那怎麼辦呢?
[00:02:01.080 --> 00:02:04.360]  晚上是很恐懼的 很恐懼的
[00:02:04.360 --> 00:02:07.760]  做錯了決定可能影響到明天救不及
[00:02:07.760 --> 00:02:10.560]  很恐懼 我們很怕有一天
[00:02:10.560 --> 00:02:12.560]  晚上的時候發生一些事情
[00:02:12.560 --> 00:02:14.960]  白天都很恐懼的
[00:02:14.960 --> 00:02:17.760]  很多手術是做一整天的
[00:02:17.760 --> 00:02:19.560]  想不到這麼長
[00:02:19.560 --> 00:02:21.560]  這時候你很害怕 很害怕
[00:02:21.560 --> 00:02:23.360]  害怕幾個小時都不知道
[00:02:23.360 --> 00:02:27.360]  我試過十個半小時我太太移坐癌的手術
[00:02:27.360 --> 00:02:31.160]  白天都不等於很安全的
[00:02:31.160 --> 00:02:34.360]  白天可能面對著一些正在開的工程
[00:02:34.360 --> 00:02:36.360]  是救命的工程
[00:02:36.360 --> 00:02:39.360]  所以當你看著聖經的時候
