
[00:00:00.000 --> 00:00:06.000]  各位弟兄姊妹 各位朋友 你們好
[00:00:06.000 --> 00:00:09.000]  歡迎大家參加我們三藩市報道會
[00:00:09.000 --> 00:00:11.000]  網上的五堂崇拜
[00:00:11.000 --> 00:00:14.000]  我們今天繼續思想希伯來書的信息
[00:00:14.000 --> 00:00:19.000]  我們去到希伯來書第六章四節至第八節
[00:00:19.000 --> 00:00:24.000]  題目是「一次得救 永遠得救?」
[00:00:24.000 --> 00:00:27.000]  請你同心低頭 為同土告
[00:00:27.000 --> 00:00:29.000]  慈悲仁愛天父 我們滿心多謝你
[00:00:29.000 --> 00:00:34.000]  求你聖靈引導我們 睇開我們的心眼
[00:00:34.000 --> 00:00:39.000]  明白你的話語 不單止是讓我們認識真理
[00:00:39.000 --> 00:00:45.000]  更加讓我們活用你的真理在我們的生命裏
[00:00:45.000 --> 00:00:47.000]  以致我們能更加像你
[00:00:47.000 --> 00:00:52.000]  我們今天禱告 那是奉耶穌基督的名號 阿們
[00:00:52.000 --> 00:00:56.000]  在《生命聖詩》第388首
[00:00:56.000 --> 00:01:01.000]  記載了一首非常優美極有深度的一首聖詩
[00:01:01.000 --> 00:01:05.000]  叫做「願近親民與主同行」
[00:01:05.000 --> 00:01:09.000]  Oh, for a closer walk with God
[00:01:09.000 --> 00:01:11.000]  歌詞是這樣寫的
[00:01:11.000 --> 00:01:17.000]  「願近親民與主同行 享受崇天安詳」
[00:01:17.000 --> 00:01:23.000]  「所行的路 珍剛至異 道我就近羔羊」
[00:01:23.000 --> 00:01:27.000]  「聖潔之革 和平聖旨」
[00:01:27.000 --> 00:01:34.000]  「懇求回轉歸來 我行罪惡 使你憂傷」
[00:01:34.000 --> 00:01:39.000]  「把我與你分開 我心存有至愛偶像」
[00:01:39.000 --> 00:01:43.000]  「佔據 僭據 你寶座上」
[00:01:43.000 --> 00:01:49.000]  「懇求救主 助我拆毀 使我獨敬拜主」
[00:01:49.000 --> 00:01:55.000]  「我願緊靠上主而行 我心寧靜安詳」
[00:01:55.000 --> 00:02:02.000]  「所行的路 珍剛至異 道我就近羔羊」
[00:02:02.000 --> 00:02:14.000]  當我唱這首詩歌的時候
[00:02:14.000 --> 00:02:17.000]  覺得作者真的很有屬靈的深度
[00:02:17.000 --> 00:02:21.000]  一個熱切尋求與主同行的聖者
[00:02:21.000 --> 00:02:27.000]  但我們看看這首詩歌作者的故事的時候
[00:02:27.000 --> 00:02:33.000]  就令我非常非常的驚訝、疑惑、不解
[00:02:33.000 --> 00:02:37.000]  和心裏面有很多很多問題
[00:02:37.000 --> 00:02:41.000]  這首書的作者叫William Cooper
[00:02:41.000 --> 00:02:44.000]  他寫過無數的聖詩
[00:02:44.000 --> 00:02:50.000]  傳頌百年 在生命聖詩裏面還有補血、活傳
[00:02:50.000 --> 00:02:53.000]  (There is a fountain filled with blood)
[00:02:53.000 --> 00:02:57.000]  和上主作為何等奧秘
[00:02:57.000 --> 00:03:00.000]  (God moves in a mysterious way)
[00:03:00.000 --> 00:03:05.000]  他又和另一個作者叫John Newton同住一間屋
[00:03:05.000 --> 00:03:07.000]  非常好友的
[00:03:07.000 --> 00:03:10.000]  大家知道這個John Newton就是販賣黑奴
[00:03:10.000 --> 00:03:12.000]  上主之後很大的改變
[00:03:12.000 --> 00:03:14.000]  寫成一首叫做《奇異因典》
[00:03:14.000 --> 00:03:18.000]  Amazing Grace的一位作者
[00:03:18.000 --> 00:03:20.000]  而我說回William Cooper
[00:03:20.000 --> 00:03:24.000]  後來他以為他自己犯了罪
[00:03:24.000 --> 00:03:27.000]  是一種不能夠寬恕的罪
[00:03:27.000 --> 00:03:29.000]  又有姦淫事件的困擾
[00:03:29.000 --> 00:03:31.000]  曾經屢次自殺
[00:03:31.000 --> 00:03:33.000]  後來拋棄信仰 不再信主
[00:03:33.000 --> 00:03:36.000]  遠離所有基督徒和教會
[00:03:36.000 --> 00:03:40.000]  在精神病院裏面了結一生
[00:03:40.000 --> 00:03:42.000]  我不禁會問
[00:03:42.000 --> 00:03:44.000]  他是否一個假信徒?
[00:03:44.000 --> 00:03:47.000]  是否一個偽者?
[00:03:47.000 --> 00:03:49.000]  如果他真是一個基督徒
