
[00:00:00.000 --> 00:00:04.800]  此錄音或錄影的版權是屬基督教宣導會不確同所有
[00:00:04.800 --> 00:00:08.160]  我們的屬靈傳統之一是以真理教導為本
[00:00:08.160 --> 00:00:11.520]  歡迎你將此錄音或錄影的連結傳給親友
[00:00:11.520 --> 00:00:17.120]  懇請注意未經授權請勿轉錄或剪輯本錄音或錄影
[00:00:17.120 --> 00:00:19.120]  祂一定會平安
[00:00:19.120 --> 00:00:24.480]  今集我們有機會大家一齊回到聖約加宗
[00:00:24.480 --> 00:00:26.480]  可以一齊敬拜
[00:00:26.480 --> 00:00:29.200]  每一次每一次都是恩典來的
[00:00:29.200 --> 00:00:32.720]  我很感恩我康復了
[00:00:32.720 --> 00:00:37.360]  康復是因為早前有新冠感染
[00:00:37.360 --> 00:00:39.840]  有人問你第幾次
[00:00:39.840 --> 00:00:41.840]  我說第一次
[00:00:41.840 --> 00:00:44.880]  但我都以為很多聚會不能去到
[00:00:44.880 --> 00:00:46.480]  但神給我很快康復
[00:00:46.480 --> 00:00:49.040]  我可以繼續有不同的服事
[00:00:49.040 --> 00:00:51.040]  回來和頂節一起敬拜
[00:00:51.040 --> 00:00:53.040]  今天又健康
[00:00:53.040 --> 00:00:55.920]  我說我們每一個都是感恩
[00:00:55.920 --> 00:00:57.920]  大家一齊再祈禱
[00:00:58.880 --> 00:01:02.880]  天上的主我們感謝祢
[00:01:02.880 --> 00:01:09.120]  主我們知道這個世上有很多我們不會預測到的事情
[00:01:09.120 --> 00:01:11.120]  但主我們感謝祢
[00:01:11.120 --> 00:01:13.120]  因為祢是我們的主
[00:01:13.120 --> 00:01:15.120]  亦都是天地的主
[00:01:15.120 --> 00:01:17.120]  一切都是祢的掌權重重
[00:01:17.120 --> 00:01:19.120]  祢的大能
[00:01:19.120 --> 00:01:25.120]  祢的慈愛讓一切發生的事情會轉化成為我們生命的祝福
[00:01:25.120 --> 00:01:27.120]  我們的磨練
[00:01:27.120 --> 00:01:29.120]  我們的成長
[00:01:29.120 --> 00:01:31.120]  主我們感謝祢
[00:01:31.120 --> 00:01:33.120]  今天我們感謝祢讓我們有頂姐妹
[00:01:33.120 --> 00:01:37.120]  和我們一起可以健康的到你跟前敬拜
[00:01:37.120 --> 00:01:39.120]  主願祢約合我們的敬拜
[00:01:39.120 --> 00:01:41.120]  由當我們敬拜你的時候
[00:01:41.120 --> 00:01:45.120]  祂讓我們心靈領受你自己的勉勵
[00:01:45.120 --> 00:01:47.120]  你的提醒
[00:01:47.120 --> 00:01:49.120]  你的激勵
[00:01:49.120 --> 00:01:51.120]  讓我們更加知道今天我們愛你
[00:01:51.120 --> 00:01:53.120]  我們跟隨你
[00:01:53.120 --> 00:01:55.120]  祢的祝福
[00:01:55.120 --> 00:01:57.120]  引導這段時間
[00:01:57.120 --> 00:01:59.120]  讓我們在你面前一同無人
[00:01:59.120 --> 00:02:01.120]  我們感謝祈禱
[00:02:01.120 --> 00:02:03.120]  奉耶穌基督
[00:02:03.120 --> 00:02:05.120]  聖名禱告
[00:02:05.120 --> 00:02:09.120]  我們今天會繼續思想聖經路加福音的經文
[00:02:09.120 --> 00:02:13.120]  我們都思想到有很多不同的人等他們遇見主的經歷
[00:02:13.120 --> 00:02:15.120]  我會想回想一件事情
[00:02:15.120 --> 00:02:17.120]  就是聖經舌頭轉
[00:02:17.120 --> 00:02:19.120]  在其中的第三章
[00:02:19.120 --> 00:02:21.120]  大家有印象
[00:02:21.120 --> 00:02:23.120]  當時使徒約翰和彼得
[00:02:23.120 --> 00:02:25.120]  他們將要進入聖殿
[00:02:25.120 --> 00:02:27.120]  去到聖殿門口的時候
[00:02:27.120 --> 00:02:29.120]  就遇到一個
[00:02:29.120 --> 00:02:31.120]  聖經說的生來瘸腿的一出生
[00:02:31.120 --> 00:02:35.120]  已經不能夠走路的一個黑丐
[00:02:35.120 --> 00:02:39.120]  在當中他望著兩位使徒
[00:02:39.120 --> 00:02:41.120]  期望有一些粥製
[00:02:41.120 --> 00:02:45.120]  當時這兩個使徒
[00:02:45.120 --> 00:02:49.120]  當然他們沒有什麼錢可以給他們
[00:02:49.120 --> 00:02:53.120]  其實他們都是窮囂度
[00:02:53.120 --> 00:02:55.120]  一般來說人對你有期望
[00:02:55.120 --> 00:02:57.120]  你給不到人
[00:02:57.120 --> 00:02:59.120]  可能會覺得有一點自卑
[00:02:59.120 --> 00:03:01.120]  或者有一點怯懼
[00:03:01.120 --> 00:03:03.120]  不好意思沒有
[00:03:03.120 --> 00:03:05.120]  但聖經講述到
[00:03:05.120 --> 00:03:07.120]  這兩位使徒在當時的處境
[00:03:07.120 --> 00:03:11.120]  仍然是充滿著一種自尊
[00:03:11.120 --> 00:03:15.120]  從容自若的說
[00:03:15.120 --> 00:03:17.120]  告訴這個生來瘸腿的人說
[00:03:17.120 --> 00:03:23.120]  金和銀我都沒有
[00:03:23.120 --> 00:03:29.120]  但是我只把我所有的給你
[00:03:29.120 --> 00:03:33.120]  他們所有的在這位主耶穌
[00:03:33.120 --> 00:03:35.120]  然後跟著他奉主耶穌的名
