
[00:00:00.000 --> 00:00:05.600]  各位電影姐妹 各位朋友 你們好
[00:00:05.600 --> 00:00:10.100]  歡迎大家參觀我們三藩市報道會網上的五堂崇拜
[00:00:10.100 --> 00:00:14.000]  我們今天繼續思想大衛生平的信息
[00:00:14.000 --> 00:00:18.600]  我們去到《撒姆爾基夏》第七章一節至十六節
[00:00:18.600 --> 00:00:22.100]  題目叫做《教會的文化》
[00:00:22.100 --> 00:00:24.600]  在開始思想這段聖經之前
[00:00:24.600 --> 00:00:27.000]  請我們同心低頭 我們同禱告
[00:00:27.000 --> 00:00:30.800]  慈悲人我的天父 我們滿心感謝你
[00:00:30.800 --> 00:00:36.000]  因為你愛我們 將我們從罪惡之中拯救出來
[00:00:36.000 --> 00:00:38.600]  又叫我們能夠建立教會
[00:00:38.600 --> 00:00:41.600]  在教會裏面有一個屬於你的文化
[00:00:41.600 --> 00:00:44.400]  和這個世界的文化抗衡
[00:00:44.400 --> 00:00:49.600]  求你幫助我們明白怎樣去建造屬於你的一個文化
[00:00:49.600 --> 00:00:53.400]  一個真正教會的文化 你與我們同在
[00:00:53.400 --> 00:00:56.600]  我們這樣禱告 乃是奉耶穌基督命求
[00:00:56.600 --> 00:00:58.400]  阿們
[00:00:58.400 --> 00:01:01.100]  我無論在香港的時候
[00:01:01.100 --> 00:01:06.600]  這個窩福堂或者在三藩市報道會、牧會的時候
[00:01:06.600 --> 00:01:10.700]  我都很喜歡和一幫長者談天說地
[00:01:10.700 --> 00:01:14.400]  所以我們每逢星期三
[00:01:14.400 --> 00:01:17.400]  就有一個叫做天南地北
[00:01:17.400 --> 00:01:23.500]  和一幫長者談天說地 說天南地北
[00:01:23.500 --> 00:01:28.900]  有一次我們說到廣東話的一些傳統文化和風味
[00:01:28.900 --> 00:01:34.600]  說到一些兒歌 說得非常開心 津津有味
[00:01:34.600 --> 00:01:41.500]  記得當小孩子小的時候 那些大人就怎樣逗他笑
[00:01:41.500 --> 00:01:46.000]  他一笑大家就會說 又哭又笑 蒼蠅打叫
[00:01:46.000 --> 00:01:49.500]  禽驢尿褸 老鼠行翹
[00:01:49.500 --> 00:01:55.200]  真是很有趣 老人家原來這些兒歌一樣記得的
[00:01:55.200 --> 00:02:03.200]  我又想到一首肯定有懷舊香港長故味道的一首兒歌
[00:02:03.200 --> 00:02:07.700]  是描繪香港那個時候的印度警察
[00:02:07.700 --> 00:02:12.000]  有很多警察是印度人 我們怎麼唱呢?
[00:02:12.000 --> 00:02:17.800]  ABCD 大頭綠衣 捉賊不倒就吹BB
[00:02:17.800 --> 00:02:21.400]  總之這些四字兒歌非常有趣
[00:02:21.400 --> 00:02:27.900]  我們也有三字兒歌 排排坐 食粉果
[00:02:27.900 --> 00:02:32.600]  貓衣擔擔就姑婆坐 坐爛屁股就不要賴我
[00:02:32.600 --> 00:02:36.300]  這些兒歌真是姓賴的 樣樣都賴人
[00:02:36.300 --> 00:02:41.300]  還有拍大腿 唱山歌 人人笑我沒老婆
[00:02:41.300 --> 00:02:45.600]  的起心肝娶個有錢娶個嬌嬌女
[00:02:45.600 --> 00:02:50.300]  無錢娶個痘皮婆 這些倫理觀念
[00:02:50.300 --> 00:02:55.300]  真是值得我們去認真認真考慮是不是真的
