
[00:00:00.000 --> 00:00:02.000]  (字幕:Sarah)
[00:00:02.000 --> 00:00:06.360]  今天和大家一起分享的經文
[00:00:06.360 --> 00:00:13.240]  是出自於《馬太福音》第四章第23至第25節
[00:00:13.240 --> 00:00:18.000]  今天的講題是《福音乃傳道的火車頭》
[00:00:18.000 --> 00:00:22.000]  在開始之前讓我們先讀一下這段經文
[00:00:22.000 --> 00:00:27.000]  希望我們能夠更加認識這段經文所講的內容
[00:00:27.000 --> 00:00:29.000]  經文不是很長,只有三節
[00:00:29.000 --> 00:00:33.000]  讓我們一起去打開和合本的版本
[00:00:33.000 --> 00:00:38.000]  耶穌走遍加里尼在各會堂裡教訓人
[00:00:38.000 --> 00:00:44.000]  傳天國的福音,醫治百姓各樣的病症
[00:00:44.000 --> 00:00:48.000]  他的名聲就傳遍了敘利亞
[00:00:48.000 --> 00:00:51.000]  那裡的人把一切害病的
[00:00:51.000 --> 00:00:56.000]  就是害各樣疾病、各樣疼痛的
[00:00:56.000 --> 00:01:02.000]  和被鬼附的、癲癇的、癱瘓的都帶來了
[00:01:02.000 --> 00:01:05.000]  耶穌就治好了他們
[00:01:05.000 --> 00:01:17.000]  當下有許多人從加里尼、底加坡里、耶路撒冷、猶太、約旦河外來跟著他
[00:01:17.000 --> 00:01:21.000]  有一次我和一個朋友坐下來
[00:01:21.000 --> 00:01:31.000]  去傾談一下大家在旅行、放假上的一些經驗或者一些體會
[00:01:31.000 --> 00:01:37.000]  我和朋友傾談的時候,他就很認真地突然跟我這樣說
[00:01:37.000 --> 00:01:42.000]  他說如果真的放假去旅行的話
[00:01:42.000 --> 00:01:46.000]  如果去旅行那次沒有坐過飛機的話
[00:01:46.000 --> 00:01:54.000]  我總覺得那次不像去過放假或者不像去度過假一樣
[00:01:54.000 --> 00:01:58.000]  其實我這個朋友的看法反映出很多事情
[00:01:58.000 --> 00:02:01.000]  其實對於我們每一個人來說
[00:02:01.000 --> 00:02:04.000]  有一種固定的想法
[00:02:04.000 --> 00:02:08.000]  即使做出來之後的結局都是一模一樣的
[00:02:08.000 --> 00:02:10.000]  譬如好像我朋友這樣
[00:02:10.000 --> 00:02:15.000]  他去放假旅行同樣都去了一個他很想去的地方
[00:02:15.000 --> 00:02:18.000]  但是唯獨的不是坐飛機去
[00:02:18.000 --> 00:02:23.000]  於是乎怎麼樣呢?即使他有同樣的結果
[00:02:23.000 --> 00:02:25.000]  但是沒有做過其中一個步驟
[00:02:25.000 --> 00:02:30.000]  他就覺得好像完全不像去過旅行一樣
[00:02:30.000 --> 00:02:36.000]  其實信徒也都是很多時候在我們的信仰的導圖上
[00:02:36.000 --> 00:02:39.000]  有類似的情況
[00:02:39.000 --> 00:02:44.000]  譬如很多信徒認為教會如果教會不以傳統
[00:02:44.000 --> 00:02:47.000]  這麼多年來教會的模式去運作
[00:02:47.000 --> 00:02:51.000]  或者教會裡面我們聽信息的時候
[00:02:51.000 --> 00:02:57.000]  聽到的用字用詞是一些我們稱為比較俗語的一些說話
[00:02:57.000 --> 00:03:01.000]  而不是教會經常所用慣的字詞
[00:03:01.000 --> 00:03:04.000]  很多信徒就認為這個教會就不是教會了
[00:03:04.000 --> 00:03:06.000]  或者甚至有些信徒認為
[00:03:06.000 --> 00:03:10.000]  這個教會所傳的道理根本就不是神的道理
[00:03:10.000 --> 00:03:13.000]  很多時候我們作為信徒
[00:03:13.000 --> 00:03:20.000]  這種固有的思維其實是更加牢固地去影響
[00:03:20.000 --> 00:03:23.000]  我們屬靈的生命的成長
[00:03:23.000 --> 00:03:27.000]  好像有些信徒對於全福音這個題目來算
[00:03:27.000 --> 00:03:31.000]  他覺得全福音報導這件事
[00:03:31.000 --> 00:03:35.000]  其實是要去到老遠的地方走一轉
[00:03:35.000 --> 00:03:38.000]  才叫做真正是全國福音
[00:03:38.000 --> 00:03:42.000]  所以很多教會就很喜歡去搞一些短宣
[00:03:42.000 --> 00:03:48.000]  去滿足信徒這種全福音的熱望
[00:03:48.000 --> 00:03:51.000]  希望能夠讓他走一轉去那裡
[00:03:51.000 --> 00:03:55.000]  讓他覺得他真的做了宣教的工作
[00:03:55.000 --> 00:03:58.000]  如果你叫他在本地去傳福音
[00:03:58.000 --> 00:04:00.000]  譬如在多倫多尼雞
[00:04:00.000 --> 00:04:02.000]  你如果說你在列治文山
[00:04:02.000 --> 00:04:07.000]  那我們就不如去列治文山某個大商場的附近
[00:04:07.000 --> 00:04:09.000]  在那裡去派傳單
[00:04:09.000 --> 00:04:14.000]  去那裡或者去和人去傾談聖經的道理
[00:04:14.000 --> 00:04:18.000]  甚至有些機構可能說是聖誕節的節日
[00:04:18.000 --> 00:04:25.000]  在商場的門口放一個報佳音的角落
[00:04:25.000 --> 00:04:27.000]  在這些情況下
[00:04:27.000 --> 00:04:30.000]  信徒就覺得那怎麼算是真正的全福音呢?
[00:04:30.000 --> 00:04:35.000]  頂撞只不過是在那裡做一些募捐工作
[00:04:35.000 --> 00:04:40.000]  或者只不過是在那裡做一些皮毛的功夫
[00:04:40.000 --> 00:04:42.000]  不是真正的全福音
[00:04:42.000 --> 00:04:47.000]  很多時候我們信徒在教會的傳統上
[00:04:47.000 --> 00:04:51.000]  可能真的影響了我們很多
[00:04:51.000 --> 00:04:55.000]  而他們習以為常覺得這樣做才是教會
[00:04:55.000 --> 00:04:58.000]  這樣做才是侍奉了主
[00:04:58.000 --> 00:05:00.000]  其實這種思想行為
[00:05:00.000 --> 00:05:08.000]  其實某程度上是受著一種很根深蒂固的教會傳統
[00:05:08.000 --> 00:05:10.000]  在影響著我們
[00:05:10.000 --> 00:05:14.000]  所以如果你叫他去傳道或者去傳福音
[00:05:14.000 --> 00:05:17.000]  如果教會不搞報道會
[00:05:17.000 --> 00:05:24.000]  然後在報道會裡面去收割這些福音果子的話
[00:05:24.000 --> 00:05:29.000]  那麼他們就覺得這樣就教會沒有做過報道的工作了
[00:05:29.000 --> 00:05:33.000]  如果教會不能夠提供一個這樣的環境
[00:05:33.000 --> 00:05:36.000]  去給一些人去舉手決志
[00:05:36.000 --> 00:05:39.000]  然後出地獄去表示自己信主的話
[00:05:39.000 --> 00:05:42.000]  那麼那個人就說自己說我真的相信主
[00:05:42.000 --> 00:05:46.000]  我真的很委身在上帝的說話真理裡面
[00:05:46.000 --> 00:05:51.000]  很多時候教會的人都對於這些人是半信半疑
[00:05:51.000 --> 00:05:58.000]  總之這種思想其實不多不少是在影響著我們每一個
[00:05:58.000 --> 00:06:06.000]  也都甚至成為了我們在屬靈成長的過程當中一個很大的障礙
[00:06:06.000 --> 00:06:10.000]  今天我希望透過這一段經文
[00:06:10.000 --> 00:06:14.000]  馬太福音第四章第23至25節
[00:06:14.000 --> 00:06:21.000]  讓我們去重新看一下傳道報道究竟是一回什麼事情呢?
[00:06:21.000 --> 00:06:27.000]  並且我們去看一下如果傳道報道是以我們一種感覺
[00:06:27.000 --> 00:06:32.000]  或者我們的習慣去推動可能造成的一個報道
[00:06:32.000 --> 00:06:37.000]  其實是不是真是上帝要我們去所做的報道的工作呢?
[00:06:37.000 --> 00:06:44.000]  所以這段經文我們今天會從耶穌基督一開始出來傳道的時候
[00:06:44.000 --> 00:06:50.000]  讓我們藉著耶穌基督他自己的工作去成就救恩這份工作
[00:06:50.000 --> 00:06:55.000]  讓我們去重新了解一下我們今天應該怎樣去參與
[00:06:55.000 --> 00:07:01.000]  在上帝所交託給我們應該去參與的侍奉
[00:07:01.000 --> 00:07:07.000]  所以今天的講題我就說福音乃傳道的火車頭
[00:07:07.000 --> 00:07:10.000]  首先我們讀到這段聖經的時候
[00:07:10.000 --> 00:07:11.000]  剛才我們讀了一次
[00:07:11.000 --> 00:07:14.000]  這段經文其實在馬太福音裡面
