
[00:00:00.000 --> 00:00:03.000]  (廣播)
[00:00:03.000 --> 00:00:06.000]  天父我們感謝你給我們一齊分享的時間
[00:00:06.000 --> 00:00:08.000]  我們就將時間帶到主的面前
[00:00:08.000 --> 00:00:10.000]  求主你幫助我們明白你的心意
[00:00:10.000 --> 00:00:12.000]  讓我們能夠做合理心意的事
[00:00:12.000 --> 00:00:14.000]  聽我們禱告奉耶穌的名祈禱
[00:00:14.000 --> 00:00:15.000]  阿們
[00:00:15.000 --> 00:00:18.000]  這次這個題目給我的人
[00:00:18.000 --> 00:00:20.000]  我終於發現原來是Winnie
[00:00:20.000 --> 00:00:23.000]  她開頭給的題目就是叫做
[00:00:23.000 --> 00:00:26.000]  純量像甲子靈巧像蛇
[00:00:26.000 --> 00:00:28.000]  不知道你們知不知道
[00:00:28.000 --> 00:00:30.000]  我收了這個題目
[00:00:30.000 --> 00:00:32.000]  我想講這個題目真的不是很容易
[00:00:32.000 --> 00:00:34.000]  因為我信主41年
[00:00:34.000 --> 00:00:36.000]  而且我初信主的時候
[00:00:36.000 --> 00:00:38.000]  全家人是我第一個做基督徒
[00:00:38.000 --> 00:00:40.000]  是有些困難
[00:00:40.000 --> 00:00:42.000]  但是過了很多年
[00:00:42.000 --> 00:00:44.000]  家人慢慢信主多了
[00:00:44.000 --> 00:00:47.000]  我發現開始壓力各樣的東西就少了
[00:00:47.000 --> 00:00:49.000]  她主要講的就是
[00:00:49.000 --> 00:00:53.000]  活在一個不信的群體裡面
[00:00:53.000 --> 00:00:56.000]  怎樣來相處
[00:00:56.000 --> 00:00:58.000]  我真的不知道是這個意思
[00:00:58.000 --> 00:01:01.000]  所以我們要純量像甲子
[00:01:01.000 --> 00:01:03.000]  然後靈巧像蛇
[00:01:03.000 --> 00:01:06.000]  我想這個題目想了很久
[00:01:06.000 --> 00:01:08.000]  終於我選了一個題目我挺喜歡
[00:01:08.000 --> 00:01:10.000]  但又不是很對
[00:01:10.000 --> 00:01:12.000]  叫做與狼共舞
[00:01:12.000 --> 00:01:14.000]  與狼共舞
[00:01:14.000 --> 00:01:16.000]  我覺得有一點意思
[00:01:16.000 --> 00:01:18.000]  待會我會解釋
[00:01:18.000 --> 00:01:20.000]  大家就會明白多一點
[00:01:20.000 --> 00:01:22.000]  其實靈巧像蛇
[00:01:22.000 --> 00:01:24.000]  純量像甲子
[00:01:24.000 --> 00:01:26.000]  馬來文第十章十六節
