
[00:00:00.000 --> 00:00:05.000]  各位大兄姐妹 平安
[00:00:05.000 --> 00:00:09.280]  我們來到從創造到新創造的第五講
[00:00:09.280 --> 00:00:12.600]  副題是「出埃及的救贖」
[00:00:12.600 --> 00:00:16.720]  究竟當日的以色列人為何要出埃及?
[00:00:16.720 --> 00:00:19.680]  究竟我們可以從出埃及這個事件裏
[00:00:19.680 --> 00:00:22.320]  如何更認識上帝?
[00:00:22.320 --> 00:00:24.720]  究竟出埃及的事件
[00:00:24.720 --> 00:00:28.680]  對今天的我們有甚麼重大的意義?
[00:00:28.680 --> 00:00:30.920]  要回答以上的問題
[00:00:30.920 --> 00:00:33.120]  讓我們首先去看看
[00:00:33.120 --> 00:00:35.200]  究竟當日的以色列人
[00:00:35.200 --> 00:00:38.320]  在埃及的時候發生了甚麼事情
[00:00:38.320 --> 00:00:41.880]  在《創埃及》的一章六至七節這樣說
[00:00:41.880 --> 00:00:44.400]  「約瑟和他的弟兄
[00:00:44.400 --> 00:00:46.760]  並那一代的人都死了
[00:00:46.760 --> 00:00:48.720]  以色列人生養眾多
[00:00:48.720 --> 00:00:51.320]  並且繁茂極其強盛
[00:00:51.320 --> 00:00:53.320]  滿了那地」
[00:00:53.320 --> 00:00:55.160]  經文讓我們知道
[00:00:55.160 --> 00:00:56.920]  去到一段時間
[00:00:56.920 --> 00:01:01.680]  約瑟和那一代人已經不在了
[00:01:01.680 --> 00:01:06.560]  以色列人當時要面對一個新的王上來
[00:01:06.560 --> 00:01:09.240]  「有不認識約瑟的新王起來
[00:01:09.240 --> 00:01:12.160]  自理埃及對他的百姓說
[00:01:12.160 --> 00:01:15.840]  看!這以色列民比我們還多
[00:01:15.840 --> 00:01:18.440]  又比我們強盛」
[00:01:18.440 --> 00:01:21.360]  他們會擔心甚麼呢?
[00:01:21.360 --> 00:01:25.520]  「來吧!我們不如用巧計代他們
[00:01:25.520 --> 00:01:27.320]  恐怕他們多起來
[00:01:27.320 --> 00:01:29.520]  日後若遇甚麼爭戰的事
[00:01:29.520 --> 00:01:32.760]  就聯合我們的仇敵攻擊我們
[00:01:32.760 --> 00:01:35.240]  離開這地去了」
[00:01:35.240 --> 00:01:37.800]  他們擔心他們人越來越多
[00:01:37.800 --> 00:01:39.920]  如果有一天他們起來反抗的時候
[00:01:39.920 --> 00:01:40.960]  會很麻煩
[00:01:40.960 --> 00:01:44.400]  而他們也擔心那群以色列人會走了
[00:01:44.400 --> 00:01:46.480]  因為他們很需要這群人
[00:01:46.480 --> 00:01:49.760]  去做苦工去奴役他們
[00:01:49.760 --> 00:01:51.800]  所以他們打算用不同的計謀
[00:01:51.800 --> 00:01:55.200]  來苦待那群以色列人
[00:01:55.200 --> 00:01:57.760]  但反而因為有上帝的祝福
[00:01:57.760 --> 00:01:59.240]  反而越苦待
[00:01:59.240 --> 00:02:01.360]  那些人越來越多起來
[00:02:01.360 --> 00:02:04.480]  所以聖經說他們很愁煩
[00:02:04.480 --> 00:02:06.160]  最後他們出了一招
[00:02:06.160 --> 00:02:11.160]  是非常殘忍的
[00:02:11.160 --> 00:02:13.520]  就在《創埃及》一章22節裏說
[00:02:13.520 --> 00:02:15.880]  「法老吩咐他的眾民說
[00:02:15.880 --> 00:02:18.040]  以色列人所生的男孩
