
[00:00:00.000 --> 00:00:04.160]  各位靈姐妹
[00:00:04.160 --> 00:00:10.560]  我們今天會跟大家繼續思想創世紀的訊息
[00:00:10.560 --> 00:00:14.160]  講完阿伯拉罕之後
[00:00:14.160 --> 00:00:19.600]  我們先講第二個關於以薩的事
[00:00:19.600 --> 00:00:23.200]  我不知道大家有沒有聽過一句話
[00:00:23.200 --> 00:00:29.120]  贏在起跑點或者贏在起跑線
[00:00:29.120 --> 00:00:33.040]  我們看到今天特別是香港這個地方
[00:00:33.040 --> 00:00:35.280]  對於小孩的讀書
[00:00:35.280 --> 00:00:38.960]  每一個父母都有很大的期望
[00:00:38.960 --> 00:00:41.280]  就是因為這個期望
[00:00:41.280 --> 00:00:45.280]  他們非常注重學校收生的標準
[00:00:45.280 --> 00:00:47.360]  在我旁邊的鄰居
[00:00:47.360 --> 00:00:50.560]  我們看到他們對著唯一的兒子
[00:00:50.560 --> 00:00:54.320]  無論是祖父母也好父母也好
[00:00:54.320 --> 00:00:58.080]  對這個兒子的期望非常非常高
[00:00:58.080 --> 00:01:02.560]  我們看到從兩三歲開始
[00:01:02.560 --> 00:01:04.640]  他們已經有人幫他補習
[00:01:04.640 --> 00:01:05.840]  補習什麼呢?
[00:01:05.840 --> 00:01:08.320]  第一補習英文
[00:01:08.320 --> 00:01:10.240]  第二補習什麼呢?
[00:01:10.240 --> 00:01:13.600]  到五歲的時候就入學補習普通話
[00:01:13.600 --> 00:01:16.160]  第三補習什麼呢?
[00:01:16.160 --> 00:01:19.520]  當他們知道要讀小一的時候
[00:01:19.520 --> 00:01:25.920]  原來學校的收生都會提及到很多不同的要求
[00:01:25.920 --> 00:01:28.480]  特別是名校的時候
[00:01:28.480 --> 00:01:30.720]  如果你有某些技能
[00:01:30.720 --> 00:01:33.360]  好像音樂上有些特別的技能
[00:01:33.360 --> 00:01:35.840]  你運動上有些特別的細胞
[00:01:35.840 --> 00:01:39.520]  各樣的東西出人頭地是比較好的
[00:01:39.520 --> 00:01:42.240]  幼稚園已經全都跑贏了
[00:01:42.240 --> 00:01:44.880]  他們收你的機會會高很多
[00:01:44.880 --> 00:01:46.640]  是因為這樣的緣故
[00:01:46.640 --> 00:01:50.000]  我們看到這個五歲大的小孩
[00:01:50.000 --> 00:01:51.680]  他就開始學鋼琴
[00:01:51.680 --> 00:01:54.240]  第二可以打網球
[00:01:54.240 --> 00:01:58.320]  很多很多的東西密集地塞滿了
[00:01:58.320 --> 00:02:02.160]  我看到補習老師很專注地轉
[00:02:02.160 --> 00:02:03.520]  因為他在我們旁邊
[00:02:03.520 --> 00:02:05.920]  所以我們看得很清楚
[00:02:05.920 --> 00:02:09.600]  有些完全不會說廣東話的
[00:02:09.600 --> 00:02:12.480]  原來是中國大陸來的人
[00:02:12.480 --> 00:02:15.040]  是專門教普通話的
[00:02:15.040 --> 00:02:18.560]  來幫他的兒子補習普通話
[00:02:18.880 --> 00:02:22.080]  另外有一些大學生
[00:02:22.080 --> 00:02:24.320]  是英文主修的
[00:02:24.320 --> 00:02:25.920]  來到的時候
[00:02:25.920 --> 00:02:28.320]  我看到很陌生
[00:02:28.320 --> 00:02:29.840]  我就問他去幾樓
[00:02:29.840 --> 00:02:30.880]  原來去四樓
[00:02:30.880 --> 00:02:33.120]  我就問他是不是補習
[00:02:33.120 --> 00:02:33.920]  他說是呀
[00:02:33.920 --> 00:02:34.640]  你怎麼知道
[00:02:34.640 --> 00:02:37.440]  我說如果我見都沒見過
[00:02:37.440 --> 00:02:40.320]  一定是和這一家人沒有什麼特別的關係
[00:02:40.320 --> 00:02:41.920]  除非你是補習的
[00:02:41.920 --> 00:02:44.160]  然後我就問他你是新來的
[00:02:44.160 --> 00:02:44.960]  他說是呀
[00:02:44.960 --> 00:02:46.240]  是第一次去補習
[00:02:46.240 --> 00:02:49.680]  原來幾個不同的補習老師轉了
