
[00:00:00.000 --> 00:00:02.000]  (字幕: 王毅)
[00:00:03.000 --> 00:00:04.000]  各位電影師妹
[00:00:04.000 --> 00:00:08.360]  希望大家有一個愉快的國慶日
[00:00:08.360 --> 00:00:10.360]  我們停了一個星期
[00:00:10.360 --> 00:00:13.360]  在兩個星期之前
[00:00:13.360 --> 00:00:15.360]  我們就講完了第十六章
[00:00:15.360 --> 00:00:17.360]  今晚我們是進入第十七章的
[00:00:17.360 --> 00:00:21.360]  但是我都會稍為用一點時間
[00:00:21.360 --> 00:00:25.360]  提一提這個十六章
[00:00:25.360 --> 00:00:27.360]  你記得啟示六十六章
[00:00:27.360 --> 00:00:31.360]  是記載最後那七個的滿災
[00:00:31.360 --> 00:00:34.360]  是在大災難的末期
[00:00:34.360 --> 00:00:36.360]  第六個災就是
[00:00:36.360 --> 00:00:41.360]  又發拉底河的河水乾了
[00:00:41.360 --> 00:00:44.360]  讓東方的所謂縱王
[00:00:44.360 --> 00:00:46.360]  能夠預備好道路
[00:00:46.360 --> 00:00:51.360]  過來中東攻擊伊斯列
[00:00:51.360 --> 00:00:55.360]  這個是在大災難的末期
[00:00:55.360 --> 00:00:57.360]  可以說是最後的一戰
[00:00:57.360 --> 00:01:01.360]  就是東邊有很強大的軍隊
[00:01:01.360 --> 00:01:04.360]  過來攻擊伊斯列
[00:01:04.360 --> 00:01:08.360]  今天他們攻擊伊斯列是有困難的
[00:01:08.360 --> 00:01:12.360]  因為有發拉底大河是很難渡過的
[00:01:12.360 --> 00:01:14.360]  當第六個災的時候
[00:01:14.360 --> 00:01:16.360]  河水乾了的時候
[00:01:16.360 --> 00:01:19.360]  這些人就可以過來
[00:01:19.360 --> 00:01:23.360]  這些王為什麼會過來攻擊伊斯列呢?
[00:01:23.360 --> 00:01:25.360]  第十六章告訴我們
[00:01:25.360 --> 00:01:29.360]  這三個污穢的邪靈
[00:01:29.360 --> 00:01:31.360]  是來煽動他們
[00:01:31.360 --> 00:01:34.360]  推動他們來攻擊伊斯列的
[00:01:34.360 --> 00:01:38.360]  地點在哪裡呢?
[00:01:38.360 --> 00:01:39.360]  他們打仗的地點
[00:01:39.360 --> 00:01:42.360]  聖經說在耶路撒冷北面
[00:01:42.360 --> 00:01:45.360]  那個叫做哈米吉波頓
[00:01:45.360 --> 00:01:48.360]  是傳統在那裡打過很多次仗的
[00:01:48.360 --> 00:01:50.360]  我也去過那裡十幾次了
[00:01:50.360 --> 00:01:52.360]  是一個平原來的
[00:01:52.360 --> 00:01:54.360]  一個叫做耶駛別平原
[00:01:54.360 --> 00:01:59.360]  在那裡將會打最後一次仗
[00:01:59.360 --> 00:02:02.360]  這些東方諸王到底是哪一個呢?
[00:02:02.360 --> 00:02:04.360]  聖經沒有說清楚
[00:02:04.360 --> 00:02:06.360]  傳統的看法
[00:02:06.360 --> 00:02:08.360]  既然是東方來的
[00:02:08.360 --> 00:02:12.360]  只有東方有幾個國家是最多人口的
[00:02:12.360 --> 00:02:15.360]  印度、中國
[00:02:15.360 --> 00:02:17.360]  就說這些聯軍
[00:02:17.360 --> 00:02:19.360]  就是印度和中國的聯軍
[00:02:19.360 --> 00:02:21.360]  會過來打伊斯列
[00:02:21.360 --> 00:02:22.360]  以前我聽到
[00:02:22.360 --> 00:02:24.360]  心裡也不舒服
[00:02:24.360 --> 00:02:25.360]  我們中國人
[00:02:25.360 --> 00:02:27.360]  為什麼會來打伊斯列人呢?
[00:02:27.360 --> 00:02:30.360]  近年有一個看法
[00:02:30.360 --> 00:02:33.360]  我也同意的
[00:02:33.360 --> 00:02:37.360]  不是中國、不是印度派兵過來打
[00:02:37.360 --> 00:02:39.360]  這個聯軍
[00:02:39.360 --> 00:02:41.360]  乃是伊斯蘭的聯軍
[00:02:41.360 --> 00:02:44.360]  因為我上次給大家看過地圖
[00:02:44.360 --> 00:02:48.360]  伊斯列是被敵對的伊斯蘭國家
[00:02:48.360 --> 00:02:49.360]  團團包圍
[00:02:49.360 --> 00:02:52.360]  他們一直想滅他們
[00:02:52.360 --> 00:02:59.360]  想滅伊斯列和伊斯列最有仇怨的就是伊朗
[00:02:59.360 --> 00:03:02.360]  伊朗在伊斯列的東邊
[00:03:02.360 --> 00:03:04.360]  所以很可能是伊朗
[00:03:04.360 --> 00:03:07.360]  來發動這些伊斯蘭的聯軍
[00:03:07.360 --> 00:03:09.360]  來打最後一次仗
[00:03:09.360 --> 00:03:13.360]  接著就是第七個災
[00:03:13.360 --> 00:03:16.360]  第七個災在第十六章記載
[00:03:16.360 --> 00:03:18.360]  就是全球的大地質
[00:03:18.360 --> 00:03:20.360]  上章十八節
[00:03:20.360 --> 00:03:21.360]  我讀給大家聽
[00:03:21.360 --> 00:03:24.360]  自從地上有人以來
[00:03:24.360 --> 00:03:29.360]  是沒有這麼大的地震
[00:03:29.360 --> 00:03:32.360]  現在的地震都是分區式
[00:03:32.360 --> 00:03:35.360]  不會全球一起地震
[00:03:35.360 --> 00:03:38.360]  但最後這個災的時候
[00:03:38.360 --> 00:03:41.360]  是全球地震都震動
[00:03:41.360 --> 00:03:44.360]  這麼厲害的地震是前所未有的
[00:03:44.360 --> 00:03:46.360]  他說那個大城
[00:03:46.360 --> 00:03:48.360]  我認為是耶路撒冷
[00:03:48.360 --> 00:03:50.360]  就裂為三段
[00:03:50.360 --> 00:03:54.360]  不只是耶路撒冷的城是裂開的
[00:03:54.360 --> 00:03:57.360]  裂割的城都倒塌了
[00:03:57.360 --> 00:04:00.360]  而耶路撒冷是怎樣裂的呢?
[00:04:00.360 --> 00:04:03.360]  裂為三段
[00:04:03.360 --> 00:04:07.360]  這個其實和大災難的尾段
[00:04:07.360 --> 00:04:11.360]  那些聯軍來攻打伊斯列是最危急的時候
[00:04:11.360 --> 00:04:15.360]  然後第七個災下來全球地震
[00:04:15.360 --> 00:04:19.360]  然後主耶穌的腳踏在橄欖山那裡
[00:04:19.360 --> 00:04:23.360]  和撒加利亞書的預言
[00:04:23.360 --> 00:04:26.360]  可以說是吻合的
[00:04:26.360 --> 00:04:28.360]  我讀給大家聽
[00:04:28.360 --> 00:04:31.360]  撒加利亞書記載
[00:04:31.360 --> 00:04:33.360]  耶穌是和我們一起回來的
[00:04:33.360 --> 00:04:35.360]  我們看到第十九章的時候
[00:04:35.360 --> 00:04:37.360]  我們就會看的
[00:04:37.360 --> 00:04:38.360]  祂和我們一起回來
[00:04:38.360 --> 00:04:41.360]  降在橄欖山
[00:04:41.360 --> 00:04:44.360]  撒加利亞書十四章第四節說
[00:04:44.360 --> 00:04:48.360]  那日他的腳必站在耶路撒冷前面
[00:04:48.360 --> 00:04:51.360]  朝東的橄欖山上
[00:04:51.360 --> 00:04:54.360]  這山必從中間分裂
[00:04:54.360 --> 00:04:57.360]  自東至西成為極大的谷
[00:04:57.360 --> 00:05:01.360]  山的一半向北遷移
[00:05:01.360 --> 00:05:04.360]  一半向南遷移
[00:05:04.360 --> 00:05:06.360]  撒加利亞書十四章
[00:05:06.360 --> 00:05:09.360]  第二、第三節也說
[00:05:09.360 --> 00:05:15.360]  耶和華必出去與那些國爭戰
[00:05:15.360 --> 00:05:21.360]  即是耶穌回來親自和敵對的軍隊爭戰
[00:05:21.360 --> 00:05:24.360]  來保衛以色列
[00:05:24.360 --> 00:05:28.360]  在祂下來橄欖山的時候
[00:05:28.360 --> 00:05:36.360]  橄欖山是整個山東、西移動中間的一個大谷
[00:05:36.360 --> 00:05:40.360]  山是向南、北遷移
[00:05:40.360 --> 00:05:45.360]  這個只有一個很劇烈的地震才能做到
[00:05:45.360 --> 00:05:50.360]  如果第七個滿災是全球性的大災難
[00:05:50.360 --> 00:05:53.360]  而聖城要裂開三段
[00:05:53.360 --> 00:05:56.360]  這裡可能是其中的一段
[00:05:56.360 --> 00:06:01.360]  十四章十二節撒加利亞先知繼續這樣預言
[00:06:01.360 --> 00:06:09.360]  耶和華用災殃來攻擊耶路撒冷爭戰的列國人
[00:06:09.360 --> 00:06:16.360]  「必是這樣,他們兩腳站立的時候,欲必消滅
[00:06:16.360 --> 00:06:22.360]  眼在腔中乾淪,舌在口中潰爛」
[00:06:22.360 --> 00:06:27.360]  神會再降災下來的敵人軍隊
[00:06:27.360 --> 00:06:30.360]  讓他們被瓦解
[00:06:30.360 --> 00:06:34.360]  在上次我們看十六章十七節
[00:06:34.360 --> 00:06:40.360]  第七位天使將碗倒在空中的時候
[00:06:40.360 --> 00:06:44.360]  就有大聲音從殿補助出來
[00:06:44.360 --> 00:06:46.360]  是說兩個字的
[00:06:46.360 --> 00:06:48.360]  是什麼字呢?大家記不記得?
[00:06:48.360 --> 00:06:50.360]  是說「成了」
[00:06:50.360 --> 00:06:54.360]  「成了」即是所有的災難都完結了
[00:06:54.360 --> 00:06:56.360]  這是最後的「成了」
[00:06:56.360 --> 00:06:59.360]  然後聖經告訴我們
[00:06:59.360 --> 00:07:04.360]  有閃電、聲音、雷轟、大地震
[00:07:04.360 --> 00:07:07.360]  又是說自從地上有人以來
[00:07:07.360 --> 00:07:10.360]  沒有這麼大的地震
[00:07:10.360 --> 00:07:13.360]  然後瓦那地裂為三段
[00:07:13.360 --> 00:07:16.360]  列國的城也倒塌了
[00:07:16.360 --> 00:07:21.360]  神也想起巴比律的大勝利
[00:07:21.360 --> 00:07:25.360]  要把聖列老的酒杯遞給他
[00:07:25.360 --> 00:07:29.360]  國海島都逃避了
[00:07:29.360 --> 00:07:31.360]  縱山也不見了
[00:07:31.360 --> 00:07:35.360]  又有大駁子從天降落人的身上
[00:07:35.360 --> 00:07:38.360]  這些駁子不是我們平時見的
[00:07:38.360 --> 00:07:40.360]  很小的駁子
[00:07:40.360 --> 00:07:44.360]  他說是重一個他速得
[00:07:44.360 --> 00:07:48.360]  他速得是九十斤
[00:07:48.360 --> 00:07:50.360]  即是百多磅
[00:07:50.360 --> 00:07:52.360]  一個駁下來是百多磅
[00:07:52.360 --> 00:07:54.360]  這樣從天降下來
[00:07:54.360 --> 00:07:57.360]  這些駁的災難是極大的
[00:07:57.360 --> 00:08:01.360]  剩下來的人是堅決不信的
[00:08:01.360 --> 00:08:04.360]  就在那裡洩足神
[00:08:04.360 --> 00:08:06.360]  這是我們上次看的
[00:08:06.360 --> 00:08:09.360]  滿災的結束
[00:08:09.360 --> 00:08:11.360]  就是這樣的情況
[00:08:11.360 --> 00:08:15.360]  在這裡有提到巴比倫大勝
[00:08:15.360 --> 00:08:18.360]  神沒有忘記巴比倫大勝
[00:08:18.360 --> 00:08:20.360]  要把憤怒傾倒下來
[00:08:20.360 --> 00:08:24.360]  在前面我們查第十四章第八節的時候
[00:08:24.360 --> 00:08:28.360]  天使跟約翰說
[00:08:28.360 --> 00:08:31.360]  叫萬民看邪淫
[00:08:31.360 --> 00:08:33.360]  大老子酒的巴比倫大勝
[00:08:33.360 --> 00:08:35.360]  傾倒了
[00:08:35.360 --> 00:08:39.360]  然後第十七章和第十八章
[00:08:39.360 --> 00:08:44.360]  就是我們今次和下次要查的
[00:08:44.360 --> 00:08:47.360]  就是講到巴比倫大勝
[00:08:47.360 --> 00:08:49.360]  在我們未講之前
[00:08:49.360 --> 00:08:53.360]  我想先提醒大家時間性
[00:08:53.360 --> 00:08:56.360]  七個災都完了
[00:08:56.360 --> 00:08:59.360]  即是大災難已經去到最後
[00:08:59.360 --> 00:09:02.360]  主耶穌就快帶著我們回來
[00:09:02.360 --> 00:09:06.360]  但那個是到第十九章的時候才講
[00:09:06.360 --> 00:09:09.360]  第十七和第十八章
[00:09:09.360 --> 00:09:14.360]  這兩章是講到巴比倫大勝
[00:09:14.360 --> 00:09:20.360]  時間上是講到大災難的前三年半
[00:09:20.360 --> 00:09:22.360]  所以時間上要回到
[00:09:22.360 --> 00:09:24.360]  大家不要以為
[00:09:24.360 --> 00:09:27.360]  時間上大災難結束了
[00:09:27.360 --> 00:09:30.360]  然後才講到巴比倫
[00:09:30.360 --> 00:09:36.360]  時間上是回到前三年半
[00:09:36.360 --> 00:09:39.360]  我們要看看巴比倫到底是甚麼
[00:09:39.360 --> 00:09:40.360]  我們都知道
[00:09:40.360 --> 00:09:42.360]  我們聽過巴比倫
[00:09:42.360 --> 00:09:44.360]  特別是和我一起查過《達爾利書》
[00:09:44.360 --> 00:09:47.360]  我們都知道巴比倫是一個國家
[00:09:47.360 --> 00:09:51.360]  在2600年前是一個很強盛的國家
[00:09:51.360 --> 00:09:56.360]  他那個很威猛的皇帝叫做尼布甲尼撒
[00:09:56.360 --> 00:10:02.360]  巴比倫曾經是所有猶太人被擄掠到巴比倫
[00:10:02.360 --> 00:10:08.360]  但這裡講的是那個巴比倫嗎?
[00:10:08.360 --> 00:10:11.360]  那個巴比倫今天還在嗎?
[00:10:11.360 --> 00:10:12.360]  仍然在
[00:10:12.360 --> 00:10:15.360]  今天的巴比倫是在巴格達
[00:10:15.360 --> 00:10:19.360]  即是伊拉克的首都巴格達向南
[00:10:19.360 --> 00:10:22.360]  大概五十里還在
[00:10:22.360 --> 00:10:25.360]  還有些皇宮的遺址
[00:10:25.360 --> 00:10:29.360]  這個城曾經是顯赫一時
[00:10:29.360 --> 00:10:31.360]  當然在尼布甲尼撒的年代
[00:10:31.360 --> 00:10:36.360]  那個就是堅不可破的京城
[00:10:36.360 --> 00:10:41.360]  大家有聽過空中花園
[00:10:41.360 --> 00:10:43.360]  是世界七大奇景之一
[00:10:43.360 --> 00:10:47.360]  在當時的社會來說是最先進的
[00:10:47.360 --> 00:10:52.360]  是一個很宏偉的京城
[00:10:52.360 --> 00:10:55.360]  但這裡所講的巴比倫
[00:10:55.360 --> 00:10:57.360]  在末世的時候的巴比倫
[00:10:57.360 --> 00:11:02.360]  是否會說到今天伊拉克的地方呢?
[00:11:02.360 --> 00:11:06.360]  這裡解傾家有不同的看法
[00:11:06.360 --> 00:11:11.360]  有些人說巴比倫完全是一個寓意
[00:11:11.360 --> 00:11:13.360]  完全是一個代表
[00:11:13.360 --> 00:11:16.360]  不是今天真正的那個地方
[00:11:16.360 --> 00:11:18.360]  因為今天真正的那個地方
[00:11:18.360 --> 00:11:21.360]  是世界上沒有人去的
[00:11:21.360 --> 00:11:24.360]  但也有些解傾家說不是
[00:11:24.360 --> 00:11:26.360]  這個巴比倫
[00:11:26.360 --> 00:11:28.360]  今天的城市
[00:11:28.360 --> 00:11:31.360]  第二天末世的時候在那裡
[00:11:31.360 --> 00:11:33.360]  是迪基督會在那裡興起
[00:11:33.360 --> 00:11:38.360]  那裡又成為一個迪基督的大本營
[00:11:38.360 --> 00:11:42.360]  所以現在不知道地點地理來說
[00:11:42.360 --> 00:11:45.360]  是否以前的巴比倫城
[00:11:45.360 --> 00:11:49.360]  今天的地點仍然會走出來
[00:11:49.360 --> 00:11:56.360]  但這個巴比倫不單止是指一個地理的城這麼簡單
