
[00:00:00.000 --> 00:00:02.000]  (字幕: 王子)
[00:00:03.000 --> 00:00:04.000]  大家好
[00:00:04.000 --> 00:00:06.000]  我們開始今晚的茶經
[00:00:06.000 --> 00:00:08.000]  我們首先來一起做一個祈禱
[00:00:08.000 --> 00:00:11.000]  天父我們懷著一個歡喜快樂的心
[00:00:11.000 --> 00:00:13.000]  來到你的話語面前
[00:00:13.000 --> 00:00:16.000]  我們知道你喜悅我們讀你的話語
[00:00:16.000 --> 00:00:18.000]  所以我們懷著一個謙卑的心
[00:00:18.000 --> 00:00:21.000]  我們也懷著一個敬畏的心
[00:00:21.000 --> 00:00:23.000]  來到你的話語面前
[00:00:23.000 --> 00:00:25.000]  我們求聖靈來教導我們
[00:00:25.000 --> 00:00:27.000]  你話語當中的亮光
[00:00:27.000 --> 00:00:29.000]  叫我們不單止讀你的話語
[00:00:29.000 --> 00:00:31.000]  叫我們明白你的話語
[00:00:31.000 --> 00:00:33.000]  求主你透過你的話語
[00:00:33.000 --> 00:00:35.000]  讓我們對你更加認識
[00:00:35.000 --> 00:00:38.000]  好叫我們更加的愛你
[00:00:38.000 --> 00:00:40.000]  我們更加的願意來服侍你
[00:00:40.000 --> 00:00:42.000]  求主你透過你的話語
[00:00:42.000 --> 00:00:47.000]  來改變我們每一個人的生命
[00:00:47.000 --> 00:00:50.000]  我們將今晚我們一個小時的時間
[00:00:50.000 --> 00:00:51.000]  恭敬在你的手中
[00:00:51.000 --> 00:00:54.000]  求主你向我們每一個人說話
[00:00:54.000 --> 00:00:56.000]  我們禱告奉主耶穌基督的名求
[00:00:56.000 --> 00:00:58.000]  阿們
[00:00:58.000 --> 00:01:02.000]  各位姐妹上一次我們約翰福音的第一講
[00:01:02.000 --> 00:01:08.000]  我們只看了兩節經文
[00:01:08.000 --> 00:01:11.000]  其實第一節有三句
[00:01:11.000 --> 00:01:16.000]  第二節其實是確定第一節的
[00:01:16.000 --> 00:01:21.000]  所以約翰開宗明義已經解釋耶穌到底是誰
[00:01:21.000 --> 00:01:24.000]  你記得上一次我有提醒大家
[00:01:24.000 --> 00:01:28.000]  約翰寫約翰福音的目的是甚麼呢?
[00:01:28.000 --> 00:01:32.000]  在約翰福音第20章第21節
[00:01:32.000 --> 00:01:33.000]  他這樣寫
[00:01:33.000 --> 00:01:36.000]  但記這些事
[00:01:36.000 --> 00:01:41.000]  是要叫你們相信耶穌是基督是神的兒子
[00:01:41.000 --> 00:01:44.000]  他說他記下這些事
[00:01:44.000 --> 00:01:46.000]  這是第一步他沒有寫下來
[00:01:46.000 --> 00:01:48.000]  但是是意會的
[00:01:48.000 --> 00:01:50.000]  就是我們先認識
[00:01:50.000 --> 00:01:52.000]  他記下來讓我們讀
[00:01:52.000 --> 00:01:54.000]  讓我們可以認識
[00:01:54.000 --> 00:01:56.000]  然後認識了
[00:01:56.000 --> 00:02:00.000]  我們就可以相信耶穌是基督是神的兒子
[00:02:00.000 --> 00:02:03.000]  相信他就能夠得救了
[00:02:03.000 --> 00:02:04.000]  所以約翰說
[00:02:04.000 --> 00:02:07.000]  並且叫你們信了他
[00:02:07.000 --> 00:02:11.000]  就可以因他的名得生命
[00:02:11.000 --> 00:02:13.000]  所以我們在查約翰福音的時候
[00:02:13.000 --> 00:02:15.000]  我們不斷提醒我們自己
[00:02:15.000 --> 00:02:19.000]  約翰在這裡要將耶穌記下來
[00:02:19.000 --> 00:02:20.000]  讓我們認識他
[00:02:20.000 --> 00:02:23.000]  讓我們相信他
[00:02:23.000 --> 00:02:24.000]  我們已經相信了他
[00:02:24.000 --> 00:02:28.000]  我相信我們現在在查經的大部分都是弟兄姊妹
[00:02:28.000 --> 00:02:31.000]  是叫我們的信心更加堅強
[00:02:31.000 --> 00:02:34.000]  特別是在試煉當中
[00:02:34.000 --> 00:02:38.000]  在這個世界走向不信
[00:02:38.000 --> 00:02:42.000]  很多人會有很多的說法來動搖我們的信心
[00:02:42.000 --> 00:02:44.000]  當然魔鬼也在後面
[00:02:44.000 --> 00:02:48.000]  用盡各種方法想摧毀我們的信心
[00:02:48.000 --> 00:02:50.000]  當我們認識耶穌的時候
[00:02:50.000 --> 00:02:53.000]  我們就能夠抓緊
[00:02:53.000 --> 00:02:56.000]  我們不會失去了我們的信仰
[00:02:56.000 --> 00:02:59.000]  我們上一次看第一節
[00:02:59.000 --> 00:03:01.000]  一開始就說太初有道
[00:03:01.000 --> 00:03:03.000]  你記得我們說太初
[00:03:03.000 --> 00:03:07.000]  我就用一個是無始之始
[00:03:07.000 --> 00:03:09.000]  沒有開始的開始
[00:03:09.000 --> 00:03:12.000]  這個概念是我們人很難明白的
[00:03:12.000 --> 00:03:14.000]  因為我們人是有限的
[00:03:14.000 --> 00:03:16.000]  我們都活在時間裡面
[00:03:16.000 --> 00:03:18.000]  有始有終
[00:03:18.000 --> 00:03:21.000]  是一個被時間
[00:03:21.000 --> 00:03:24.000]  當然也被空間所限制了
[00:03:24.000 --> 00:03:27.000]  但是我們的神是自有永有
[00:03:27.000 --> 00:03:29.000]  你記得上一次
[00:03:29.000 --> 00:03:32.000]  我quote神自己向摩西介紹
[00:03:32.000 --> 00:03:34.000]  在《創世記》第三章
[00:03:34.000 --> 00:03:36.000]  他說I am that I am
[00:03:36.000 --> 00:03:39.000]  這個中文翻譯得非常好的
[00:03:39.000 --> 00:03:42.000]  就是神告訴他我是自有永有
[00:03:42.000 --> 00:03:45.000]  我是一開始已經在這裡了
[00:03:45.000 --> 00:03:48.000]  而且是時間才有開始
[00:03:48.000 --> 00:03:51.000]  當是自有永有
[00:03:51.000 --> 00:03:53.000]  在永恆裡面的時候
[00:03:53.000 --> 00:03:55.000]  時間是沒有開始也沒有結尾的
[00:03:55.000 --> 00:03:59.000]  所以我們只能夠用無始之始
[00:03:59.000 --> 00:04:01.000]  太初就已經有道
[00:04:01.000 --> 00:04:03.000]  道我們上一次說
[00:04:03.000 --> 00:04:05.000]  道不是指一些概念
[00:04:05.000 --> 00:04:07.000]  道是指一個實體
[00:04:07.000 --> 00:04:10.000]  這個實體原來就是聖旨
[00:04:10.000 --> 00:04:12.000]  是指向耶穌基督
