
[00:00:00.000 --> 00:00:02.000]  (字幕:陳志全)
[00:00:03.000 --> 00:00:05.000]  明恩堂弟兄姊妹平安
[00:00:05.000 --> 00:00:06.000]  (同士)平安
[00:00:06.000 --> 00:00:08.000]  網上的弟兄姊妹平安
[00:00:08.000 --> 00:00:13.000]  我首先要給一個真樣子給人看
[00:00:13.000 --> 00:00:15.000]  讓你可以認住
[00:00:15.000 --> 00:00:16.000]  說那個是誰
[00:00:16.000 --> 00:00:18.000]  冤有頭債有主
[00:00:18.000 --> 00:00:20.000]  (笑聲)
[00:00:20.000 --> 00:00:25.000]  (掌聲)
[00:00:25.000 --> 00:00:27.000]  我就什麼名銜都沒有了
[00:00:27.000 --> 00:00:32.000]  我只是孤軍寡人
[00:00:32.000 --> 00:00:35.000]  清心的侍奉主
[00:00:35.000 --> 00:00:37.000]  當然我和自己的堂會
[00:00:37.000 --> 00:00:39.000]  都是保持一個很緊密的關係
[00:00:39.000 --> 00:00:43.000]  所以那個稱呼可以刪除
[00:00:43.000 --> 00:00:46.000]  (笑聲)
[00:00:46.000 --> 00:00:50.000]  歷史上重要的日子是要銘記
[00:00:50.000 --> 00:00:57.000]  明恩堂的堂名都有一個Remembrance的意思在那裏
[00:00:57.000 --> 00:01:01.000]  所以讓我們永遠都不要忘記
[00:01:01.000 --> 00:01:07.000]  我們要永遠在信、忘、愛裏面堅持
[00:01:07.000 --> 00:01:10.000]  我今天的訊息是為明天而講的
[00:01:10.000 --> 00:01:12.000]  因為明天你不在
[00:01:12.000 --> 00:01:15.000]  因為明天是五旬節
[00:01:15.000 --> 00:01:17.000]  聖靈降臨
[00:01:17.000 --> 00:01:21.000]  我覺得我們作為主的兒女
[00:01:21.000 --> 00:01:24.000]  我們是要感恩的
[00:01:24.000 --> 00:01:28.000]  我們真的要很大很大的感恩
[00:01:28.000 --> 00:01:30.000]  我們知道天父愛我們
[00:01:30.000 --> 00:01:34.000]  所以差遣愛子給我們
[00:01:34.000 --> 00:01:37.000]  但我們往往的信仰
[00:01:37.000 --> 00:01:41.000]  是好像停在某一個位置
[00:01:41.000 --> 00:01:45.000]  就沒有什麼新鮮感
[00:01:45.000 --> 00:01:50.000]  做老信徒做到老油條其實是很可憐的
[00:01:50.000 --> 00:01:53.000]  今天這個世界上不少的人
[00:01:53.000 --> 00:01:57.000]  仍然號稱自己是神的兒女
[00:01:57.000 --> 00:01:58.000]  是基督徒
[00:01:58.000 --> 00:02:01.000]  但是問真一句
[00:02:01.000 --> 00:02:05.000]  做基督徒與不做基督徒
[00:02:05.000 --> 00:02:08.000]  其實他可能告訴你
[00:02:08.000 --> 00:02:12.000]  做了啦 做了就炸了
[00:02:12.000 --> 00:02:14.000]  早知道不做了
[00:02:14.000 --> 00:02:16.000]  什麼情況都可能有
[00:02:16.000 --> 00:02:18.000]  但我懷疑
[00:02:18.000 --> 00:02:21.000]  如果我們的生命是活的
[00:02:21.000 --> 00:02:26.000]  如果我們的思想是繼續開放的
[00:02:26.000 --> 00:02:28.000]  我們會見到
[00:02:28.000 --> 00:02:34.000]  漢娜 呼吸我們的是何等大的愛
[00:02:34.000 --> 00:02:40.000]  Lost in wonder
[00:02:40.000 --> 00:02:44.000]  Amazement and praise
[00:02:44.000 --> 00:02:47.000]  整個詩歌的歌詞
[00:02:47.000 --> 00:02:50.000]  有一些是這麼震撼人心的
[00:02:50.000 --> 00:02:56.000]  在這個驚歎 讚美當中
[00:02:56.000 --> 00:03:02.000]  是真的完全的沉醉進去
[00:03:02.000 --> 00:03:06.000]  我願主施恩給我們
[00:03:06.000 --> 00:03:08.000]  讓我們的生命可以是這樣
[00:03:08.000 --> 00:03:10.000]  我在說什麼呢
[00:03:10.000 --> 00:03:11.000]  天父愛我們
[00:03:11.000 --> 00:03:13.000]  差遣耶穌基督給我們
[00:03:13.000 --> 00:03:16.000]  但有多少人時常告訴你
[00:03:16.000 --> 00:03:20.000]  天父和主耶穌
[00:03:20.000 --> 00:03:23.000]  父與子一同
