
[00:00:00.000 --> 00:00:04.800]  此錄音或錄影的版權是屬基督教宣導會不各堂所有
[00:00:04.800 --> 00:00:08.160]  我們的屬靈傳統之一是以真理教導為本
[00:00:08.160 --> 00:00:11.520]  歡迎您將此錄音或錄影的連結傳給親友
[00:00:11.520 --> 00:00:17.120]  懇請注意未經授權請勿轉錄或剪輯本錄音或錄影
[00:00:17.120 --> 00:00:19.360]  各位聽眾平安
[00:00:19.360 --> 00:00:24.480]  感謝神每一天我們能夠可以又健康又平安
[00:00:24.480 --> 00:00:28.160]  一起回到神的家中來敬拜是恩典
[00:00:28.160 --> 00:00:31.920]  剛才在門口見到很多弟兄姊妹
[00:00:31.920 --> 00:00:35.680]  亦有很多是以前在我們中間
[00:00:35.680 --> 00:00:39.680]  後來現在又回來我們中間一起敬拜的
[00:00:39.680 --> 00:00:42.080]  特別感恩見到他們
[00:00:42.080 --> 00:00:47.040]  好嗎你都和你身邊的弟兄姊妹都打個招呼
[00:00:47.040 --> 00:00:50.400]  好弟兄好姊妹今天一起敬拜主
[00:00:50.400 --> 00:00:53.760]  感謝神我們一起平心祈禱
[00:00:53.760 --> 00:00:56.960]  主我們敬拜你
[00:00:56.960 --> 00:01:00.800]  你不單創造天地萬有
[00:01:00.800 --> 00:01:05.280]  你更願意居住在我們生命中
[00:01:05.280 --> 00:01:09.760]  主人算什麼你竟眷顧我們
[00:01:09.760 --> 00:01:14.640]  天和天上的天尚且不足以你居住
[00:01:14.640 --> 00:01:18.080]  但你選擇與我們同在
[00:01:18.080 --> 00:01:21.600]  主我們來到你面前感謝你
[00:01:21.600 --> 00:01:23.600]  你不單拯救一個人
[00:01:23.600 --> 00:01:25.600]  你拯救一個群體
[00:01:25.600 --> 00:01:28.800]  讓我們成為弟兄姊妹
[00:01:28.800 --> 00:01:31.760]  讓我們同稱為神的兒女
[00:01:31.760 --> 00:01:35.200]  主每當我們想起你的恩惠時
[00:01:35.200 --> 00:01:37.200]  主我們就感恩不盡
[00:01:37.200 --> 00:01:41.200]  主你容許生活有高有低
[00:01:41.200 --> 00:01:43.200]  有困難有順利
[00:01:43.200 --> 00:01:47.600]  但你讓這一切都化成為我們生命的祝福
[00:01:47.600 --> 00:01:52.080]  在困難日子你向我們更清晰的說話
[00:01:52.080 --> 00:01:54.080]  讓我們聽見你
[00:01:54.080 --> 00:01:56.080]  你永不改變
[00:01:56.080 --> 00:02:00.080]  你的慈愛永不改變的微聲
[00:02:00.080 --> 00:02:04.080]  主如今我們到你面前敬拜你
[00:02:04.080 --> 00:02:06.080]  我們等候你自己的恩言
[00:02:06.080 --> 00:02:10.080]  主我們深知人算不得什麼
[00:02:10.080 --> 00:02:14.080]  但主我們渴望聖靈
[00:02:14.080 --> 00:02:16.080]  借過你自己聖經的恩言
[00:02:16.080 --> 00:02:18.080]  與我們說話
[00:02:18.080 --> 00:02:20.080]  讓我們每一個人無論聽的說的
[00:02:20.080 --> 00:02:22.080]  可以在你的面前蒙恩
[00:02:22.080 --> 00:02:24.080]  我們仰望祈禱
[00:02:24.080 --> 00:02:26.080]  奉主耶穌聖命祈求
[00:02:26.080 --> 00:02:28.080]  阿們
[00:02:28.080 --> 00:02:30.080]  很快來到十一月了
[00:02:30.080 --> 00:02:32.080]  我今早剛跟太太說
[00:02:32.080 --> 00:02:34.080]  很快二四年就要來了
[00:02:34.080 --> 00:02:36.080]  來到十一月
[00:02:36.080 --> 00:02:38.080]  對我自己來說
[00:02:38.080 --> 00:02:40.080]  我特別大的感恩
[00:02:40.080 --> 00:02:42.080]  我常常去到十一月的時候
[00:02:42.080 --> 00:02:44.080]  就會告訴自己
[00:02:44.080 --> 00:02:46.080]  這條命是神給你的
