
[00:00:00.000 --> 00:00:02.000]  (字幕: 王毅)
[00:00:03.000 --> 00:00:05.600]  我們現在已經進入了
[00:00:05.600 --> 00:00:08.600]  已不鎖書的下半章
[00:00:08.600 --> 00:00:11.400]  就是四至六章
[00:00:11.400 --> 00:00:15.000]  我們看到就是在實踐的部分
[00:00:15.000 --> 00:00:16.000]  現在要實踐
[00:00:16.000 --> 00:00:18.900]  我們要走出基督徒的樣式
[00:00:18.900 --> 00:00:20.900]  上一次和大家說
[00:00:20.900 --> 00:00:24.200]  就是我們要走出這個新人
[00:00:24.200 --> 00:00:25.900]  新的已經來到
[00:00:25.900 --> 00:00:27.800]  舊的要去了
[00:00:27.800 --> 00:00:29.600]  我們要脫去我們的舊人
[00:00:29.600 --> 00:00:31.900]  穿上我們的新人
[00:00:31.900 --> 00:00:33.800]  今天要和大家說的
[00:00:33.800 --> 00:00:38.600]  是怎樣能夠走在愛和光明的裏面
[00:00:38.600 --> 00:00:42.400]  這個是已不鎖書的第五章
[00:00:42.400 --> 00:00:47.100]  我們不妨做一點回顧和前瞻
[00:00:47.100 --> 00:00:50.100]  我們說已不鎖書的一至三章
[00:00:50.100 --> 00:00:51.400]  是神學
[00:00:51.400 --> 00:00:54.400]  是有關教會的教導
[00:00:54.400 --> 00:00:57.100]  保羅說我們很有屬靈的福氣
[00:00:57.100 --> 00:00:58.300]  基督徒
[00:00:58.300 --> 00:01:02.400]  我們是有很多屬靈的智慧
[00:01:02.400 --> 00:01:04.400]  有屬靈的地位
[00:01:04.400 --> 00:01:07.400]  現在是去到四至六章
[00:01:07.400 --> 00:01:10.400]  不可以停留在腦裏的知識
[00:01:10.400 --> 00:01:12.900]  我們要將這一切活出來
[00:01:12.900 --> 00:01:15.100]  我們要將我們的智慧
[00:01:15.100 --> 00:01:16.300]  將我們的地位
[00:01:16.300 --> 00:01:20.300]  我們的身份活出來
[00:01:20.300 --> 00:01:22.700]  怎樣活出來呢?
[00:01:22.700 --> 00:01:25.400]  在四章的一至三節
[00:01:25.400 --> 00:01:28.900]  我們說這是一條謙卑的道路
[00:01:28.900 --> 00:01:30.900]  如果大家記得的話
[00:01:30.900 --> 00:01:35.100]  我說我們是要謙虛、溫柔、忍耐
[00:01:35.100 --> 00:01:36.900]  彼此的寬容
[00:01:36.900 --> 00:01:39.300]  是一條謙虛的道路
[00:01:39.300 --> 00:01:43.700]  四至十六節是一條合一的道路
[00:01:43.700 --> 00:01:47.400]  我們要在主內合而為一
[00:01:47.400 --> 00:01:50.900]  上一次和大家說的十七至三十二節
[00:01:50.900 --> 00:01:53.600]  是一條不一樣的道路
[00:01:53.600 --> 00:01:55.600]  我們不要像世人
[00:01:55.600 --> 00:01:58.300]  不要像外邦人一樣
[00:01:58.300 --> 00:02:02.200]  我們是要活出我們的新人
[00:02:02.200 --> 00:02:05.400]  今天五章二節會和大家說
[00:02:05.400 --> 00:02:07.900]  怎樣是走在愛裏面
[00:02:07.900 --> 00:02:13.000]  五章八節是怎樣能夠走在光明的裏面
[00:02:13.000 --> 00:02:15.100]  而下一次會和大家說
[00:02:15.100 --> 00:02:17.100]  就是五章十五節
[00:02:17.100 --> 00:02:19.600]  怎樣走在智慧的裏面
[00:02:19.600 --> 00:02:21.200]  和十八節
[00:02:21.200 --> 00:02:23.500]  怎樣走在聖靈的裏面
[00:02:23.500 --> 00:02:25.500]  就是要被聖靈來充滿
[00:02:25.500 --> 00:02:28.400]  要被聖靈來帶領
[00:02:28.400 --> 00:02:31.400]  而第六章也是告訴我們
[00:02:31.400 --> 00:02:37.000]  我們要走在屬靈的真正生命裏面
[00:02:37.000 --> 00:02:38.400]  所以我們看到
[00:02:38.400 --> 00:02:42.900]  全部是要將我們所懂得的走出來
[00:02:42.900 --> 00:02:46.200]  今天只有時間說兩點
[00:02:46.200 --> 00:02:48.900]  就是怎樣走在愛裏面
[00:02:48.900 --> 00:02:54.100]  怎樣走在光明的裏面
[00:02:54.100 --> 00:02:56.100]  而不鎖書的五章一節
[00:02:56.100 --> 00:02:59.300]  所以你們要效法神
[00:02:59.300 --> 00:03:02.900]  好像無慈愛的兒女一樣
[00:03:02.900 --> 00:03:07.300]  效法這個字在英文是mimic
[00:03:07.300 --> 00:03:10.100]  就是怎樣來學一個人
[00:03:10.100 --> 00:03:11.800]  模仿一個人
[00:03:11.800 --> 00:03:13.800]  如果我們是無慈愛的兒女
[00:03:13.800 --> 00:03:16.500]  我們應該學習我們的天賦
[00:03:16.500 --> 00:03:20.400]  就好像小朋友學習他們的父母一樣
