
[00:00:00.000 --> 00:00:05.200]  各位大兄姐妹各位朋友你們好
[00:00:05.200 --> 00:00:07.680]  歡迎大家參加我們三藩市播道會
[00:00:07.680 --> 00:00:09.680]  網上網站唇拜
[00:00:09.680 --> 00:00:12.720]  今天我們繼續思想以下呼應的訊息
[00:00:12.720 --> 00:00:14.720]  我們來到以下呼應
[00:00:14.720 --> 00:00:18.320]  第十二章二十七節至三十六節
[00:00:18.320 --> 00:00:22.320]  題目叫哪被釘死的彌賽亞
[00:00:22.320 --> 00:00:25.120]  開始思想這段聖經之前
[00:00:25.120 --> 00:00:27.120]  請你同心低頭和禱告
[00:00:27.120 --> 00:00:30.320]  慈悲讓我們滿心感謝你
[00:00:30.320 --> 00:00:33.520]  你來到世上不是要受人服侍
[00:00:33.520 --> 00:00:34.800]  而是要服侍人
[00:00:34.800 --> 00:00:37.360]  並且要寫幾座多人的屬架
[00:00:37.360 --> 00:00:42.000]  求你教導我們明白十字架的故事
[00:00:42.000 --> 00:00:43.200]  十字架的道理
[00:00:43.200 --> 00:00:44.720]  十字架的愛
[00:00:44.720 --> 00:00:48.160]  讓我們更認識人生的意義是什麼
[00:00:48.160 --> 00:00:51.360]  求聖靈向我們每個人講所講的話
[00:00:51.360 --> 00:00:53.920]  我們禱告 奉耶穌基督的名求
[00:00:53.920 --> 00:00:55.920]  阿們
[00:00:55.920 --> 00:00:57.920]  我想大家想一想
[00:00:57.920 --> 00:01:01.680]  假如你有擁有耶穌的神力
[00:01:01.680 --> 00:01:03.680]  能醫百病
[00:01:03.680 --> 00:01:05.680]  能起死回生
[00:01:05.680 --> 00:01:08.560]  能以五餅二魚吃飽五千人
[00:01:08.560 --> 00:01:10.560]  能叫停風暴
[00:01:10.560 --> 00:01:14.800]  能做各種神奇的神蹟
[00:01:14.800 --> 00:01:19.760]  你現在被派到三藩市宣教的工作
[00:01:19.760 --> 00:01:21.760]  你會做些什麼呢?
[00:01:21.760 --> 00:01:23.280]  你來到城市
[00:01:23.280 --> 00:01:25.280]  你會看到社會的黑暗
[00:01:25.280 --> 00:01:26.880]  惡勢力的逞強
[00:01:26.880 --> 00:01:28.480]  有種族歧視
[00:01:28.480 --> 00:01:29.920]  政治的黑暗
[00:01:29.920 --> 00:01:31.440]  黑社會的暴行
[00:01:31.440 --> 00:01:33.120]  教育制度的失敗
[00:01:33.120 --> 00:01:34.800]  醫療制度的失敗
[00:01:34.800 --> 00:01:36.240]  貧富懸殊
[00:01:36.240 --> 00:01:38.000]  A屎的氾濫
[00:01:38.000 --> 00:01:40.000]  食毒的氾濫
[00:01:40.000 --> 00:01:42.720]  無家可歸數以千計
[00:01:42.720 --> 00:01:44.960]  西裏移民遭受白眼
[00:01:44.960 --> 00:01:47.280]  也有很多非法移民
[00:01:47.280 --> 00:01:49.600]  令社會有很多的爭執
[00:01:49.600 --> 00:01:51.200]  在學校被欺負
[00:01:51.200 --> 00:01:53.200]  老人家等的問題
[00:01:53.200 --> 00:01:54.800]  你動了慈心
[00:01:54.800 --> 00:01:57.600]  你不忍心就手旁觀
[00:01:57.600 --> 00:02:00.400]  或者你首先要清理市政府
[00:02:00.400 --> 00:02:03.200]  暴使的貪官污吏
[00:02:03.200 --> 00:02:05.040]  盜取人民的政客
[00:02:05.040 --> 00:02:06.960]  全部離職
[00:02:06.960 --> 00:02:08.480]  全部消除
[00:02:08.480 --> 00:02:11.680]  又或者你會企圖解決一些大問題
[00:02:11.680 --> 00:02:13.440]  無論是吸毒的問題
[00:02:13.440 --> 00:02:14.800]  無家可歸的問題
[00:02:14.800 --> 00:02:16.320]  公車的問題
[00:02:16.320 --> 00:02:17.360]  房租的問題
[00:02:17.360 --> 00:02:19.200]  或者你會大派聖物
[00:02:19.200 --> 00:02:20.240]  加建房屋
[00:02:20.240 --> 00:02:22.240]  讓每個人有得吃有得住
[00:02:22.240 --> 00:02:24.880]  又或者你會大肆改革教育制度
[00:02:24.880 --> 00:02:27.200]  除去人民的一切的寵餘
[00:02:27.200 --> 00:02:29.120]  又改革醫療制度
[00:02:29.120 --> 00:02:31.120]  讓一切的都可以看醫生
[00:02:31.120 --> 00:02:32.000]  有書讀
[00:02:32.000 --> 00:02:35.200]  又或者你要將所有壞人關在監牢裏面
[00:02:35.200 --> 00:02:37.520]  無恥這個城市成為一個有秩序
[00:02:37.520 --> 00:02:39.040]  有安寧的社會
[00:02:39.040 --> 00:02:40.640]  不再被歧視
[00:02:40.640 --> 00:02:42.240]  不再有罪行
[00:02:42.240 --> 00:02:43.280]  不再有眼淚
[00:02:43.280 --> 00:02:44.800]  不再有爭執
[00:02:44.800 --> 00:02:48.400]  當我們看到耶穌的生平
[00:02:48.400 --> 00:02:50.960]  我們不禁感到失望
[00:02:50.960 --> 00:02:52.880]  甚至迷惑
[00:02:52.880 --> 00:02:56.480]  似乎絕對不是耶穌的使命
[00:02:56.480 --> 00:02:58.880]  亦不是耶穌所做的
[00:02:58.880 --> 00:03:01.440]  沒錯耶穌是行神蹟
[00:03:01.440 --> 00:03:05.200]  總數在所有的福音書記載
[00:03:05.200 --> 00:03:07.200]  只有39個神蹟
[00:03:07.200 --> 00:03:08.480]  或者會多些
[00:03:08.480 --> 00:03:10.640]  但記載只有39個
[00:03:10.640 --> 00:03:15.040]  耶穌似乎不是很重視使用他的神力
[00:03:15.040 --> 00:03:18.640]  甚至有意無意的故意不表揚他的能力
[00:03:18.640 --> 00:03:21.680]  去叫那些得意志的絕口不提
[00:03:21.680 --> 00:03:23.360]  在耶穌的時代
[00:03:23.360 --> 00:03:26.880]  當時面臨的問題絕對不會少過我們今天
[00:03:26.880 --> 00:03:29.280]  但耶穌似乎沒有去解決
[00:03:29.280 --> 00:03:31.360]  猶太人這是亡國奴
[00:03:31.360 --> 00:03:34.480]  是羅馬人所統治
[00:03:34.480 --> 00:03:36.160]  窮人仍然是窮
[00:03:36.160 --> 00:03:37.760]  仍然被歧視
[00:03:37.760 --> 00:03:39.680]  飢餓的人仍然飢餓
[00:03:39.680 --> 00:03:41.200]  惡人仍然惡
[00:03:41.200 --> 00:03:43.840]  社會仍然充滿了不義不平
[00:03:43.840 --> 00:03:47.440]  耶穌似乎沒有意用他的神力
[00:03:47.440 --> 00:03:49.600]  去解決上述的問題
[00:03:49.600 --> 00:03:51.520]  為什麼呢?
[00:03:51.520 --> 00:03:53.760]  難道那些猶太人發現
[00:03:53.760 --> 00:03:56.640]  他們所謂的尼釗拉
[00:03:56.640 --> 00:03:58.880]  原來是這樣的尼釗拉
[00:03:58.880 --> 00:04:01.600]  原來是指著一隻紙老虎
[00:04:01.600 --> 00:04:05.600]  於是他們就把怒氣纏在耶穌身上
[00:04:05.600 --> 00:04:08.160]  當耶穌被比拉多受審的時候
[00:04:08.160 --> 00:04:08.800]  他們大聲說
[00:04:08.800 --> 00:04:11.200]  釘在十字架上
