
[00:00:00.000 --> 00:00:02.000]  (片段播放)
[00:00:03.000 --> 00:00:05.000]  我們開始時再一起祈禱
[00:00:05.000 --> 00:00:07.000]  我們再仰望主
[00:00:07.000 --> 00:00:09.000]  天父當我們聽到詩歌
[00:00:09.000 --> 00:00:12.000]  再一次想到祢的慈愛
[00:00:12.000 --> 00:00:14.000]  的確是常達諸天
[00:00:14.000 --> 00:00:16.000]  是永無窮盡
[00:00:16.000 --> 00:00:20.000]  又是很真實地淋到我們身上
[00:00:20.000 --> 00:00:24.000]  天父說祢的慈愛是我們不配得的
[00:00:24.000 --> 00:00:26.000]  但因為祢是愛
[00:00:26.000 --> 00:00:30.000]  祢就樂意賜給在地上的眾人
[00:00:30.000 --> 00:00:32.000]  特別是給信靠祢的人
[00:00:32.000 --> 00:00:36.000]  我們今天到祢的面前同心感謝
[00:00:36.000 --> 00:00:38.000]  我們可以和我們的弟兄姊妹一起
[00:00:38.000 --> 00:00:41.000]  來敬拜祢 尊崇祢
[00:00:41.000 --> 00:00:43.000]  主我們很渴望
[00:00:43.000 --> 00:00:46.000]  主祢的恩典淋到我們身上
[00:00:46.000 --> 00:00:50.000]  因為地上的財富 名聲 地位
[00:00:50.000 --> 00:00:52.000]  都會過去
[00:00:52.000 --> 00:00:55.000]  但祢的慈愛卻是永遠長存
[00:00:55.000 --> 00:00:57.000]  所以主賜下祢的恩惠
[00:00:57.000 --> 00:01:00.000]  賜下祢的慈愛在我們身上
[00:01:00.000 --> 00:01:03.000]  今天我們打開聖經讀你的說話
[00:01:03.000 --> 00:01:05.000]  求祢賜下祢的恩典
[00:01:05.000 --> 00:01:08.000]  讓我們在祢面前一起蒙恩
[00:01:08.000 --> 00:01:10.000]  一起領受
[00:01:10.000 --> 00:01:12.000]  我們等候 我們仰望祢
[00:01:12.000 --> 00:01:15.000]  祈禱奉耶穌基督聖名求
[00:01:15.000 --> 00:01:17.000]  阿們
[00:01:17.000 --> 00:01:23.000]  今天我們先思想聖經的詩篇33篇
[00:01:23.000 --> 00:01:25.000]  大家可以再打開聖經
[00:01:25.000 --> 00:01:27.000]  我們思想仰望主賜愛的人
[00:01:27.000 --> 00:01:31.000]  是可以時常的歡樂的
[00:01:31.000 --> 00:01:34.000]  聖經詩篇33篇的經文
[00:01:34.000 --> 00:01:36.000]  大家可能在這段時間
[00:01:36.000 --> 00:01:39.000]  都會在家裡有很多不同的佈置
[00:01:39.000 --> 00:01:41.000]  很多朋友歡喜在新年的時候
[00:01:41.000 --> 00:01:43.000]  買一些蓮花過年
[00:01:43.000 --> 00:01:45.000]  很多蓮花我們都會喜歡
[00:01:45.000 --> 00:01:47.000]  有些特別的所謂意頭
[00:01:47.000 --> 00:01:49.000]  是能夠好像帶給我們
[00:01:49.000 --> 00:01:51.000]  多一些的祝福
[00:01:51.000 --> 00:01:54.000]  所以有些人如果他送一盤吉給你
[00:01:54.000 --> 00:01:56.000]  他就會跟著說一句話
[00:01:56.000 --> 00:01:58.000]  是什麼?
[00:01:58.000 --> 00:02:00.000]  「大吉大利」
[00:02:00.000 --> 00:02:02.000]  有人送一些桃花給你
[00:02:02.000 --> 00:02:04.000]  他會說什麼?
[00:02:04.000 --> 00:02:08.000]  就會說「花開富貴」
[00:02:08.000 --> 00:02:14.000]  這幾年很多人喜歡買一些叫做五子茄
[00:02:14.000 --> 00:02:17.000]  有黃色的一個一個在這裡
[00:02:17.000 --> 00:02:19.000]  他就會跟你說
[00:02:19.000 --> 00:02:21.000]  「恭喜你五代同堂」
[00:02:21.000 --> 00:02:23.000]  但我相信這個時候
[00:02:23.000 --> 00:02:25.000]  最多人喜歡買一些銀鈕
[00:02:25.000 --> 00:02:29.000]  像不像那些白白的花的銀鈕呢?
[00:02:29.000 --> 00:02:31.000]  一給你的時候就說
[00:02:31.000 --> 00:02:33.000]  「有銀有鈕」
[00:02:33.000 --> 00:02:37.000]  很多人都希望這些所謂意頭
[00:02:37.000 --> 00:02:39.000]  可以帶給自己祝福
[00:02:39.000 --> 00:02:41.000]  當然一些祝賀的心意
[00:02:41.000 --> 00:02:43.000]  我們都會領受
[00:02:43.000 --> 00:02:45.000]  但我們明白這些花
[00:02:45.000 --> 00:02:47.000]  當然不會帶給我們銀帶給我們鈕
[00:02:47.000 --> 00:02:50.000]  聖經裡面都有提及一些植物
[00:02:50.000 --> 00:02:52.000]  是一種表達
[00:02:52.000 --> 00:02:56.000]  讓我們留心到神要給我們的祝福
[00:02:56.000 --> 00:02:58.000]  聖經裡面常常提及
[00:02:58.000 --> 00:03:00.000]  有青橄欖樹
[00:03:00.000 --> 00:03:03.000]  橄欖樹是一些很生長
[00:03:03.000 --> 00:03:06.000]  生命力很長的一些植物
[00:03:06.000 --> 00:03:09.000]  而青橄欖樹表達那種旺盛
[00:03:09.000 --> 00:03:12.000]  是常常結果子的
[00:03:12.000 --> 00:03:15.000]  是常青的一種狀況
[00:03:15.000 --> 00:03:18.000]  一種旺盛的一種生態
[00:03:18.000 --> 00:03:22.000]  所以詩篇裡面的52篇第8節就說
[00:03:22.000 --> 00:03:23.000]  詩人就說
[00:03:23.000 --> 00:03:28.000]  「至於我,我就像神殿中的青橄欖樹
[00:03:28.000 --> 00:03:34.000]  我要永永遠遠依靠神的慈愛」
[00:03:34.000 --> 00:03:36.000]  一個人當他學會
[00:03:36.000 --> 00:03:39.000]  去永遠依靠神的慈愛
[00:03:39.000 --> 00:03:41.000]  不是依靠人的力量
[00:03:41.000 --> 00:03:43.000]  相信他的慈愛
[00:03:43.000 --> 00:03:47.000]  就是我最終最重要的依靠
[00:03:47.000 --> 00:03:51.000]  這些人就好像在神殿中的青橄欖樹
[00:03:51.000 --> 00:03:53.000]  是時常結果子
[00:03:53.000 --> 00:03:56.000]  生命是旺盛
[00:03:56.000 --> 00:03:58.000]  因此當我們讀聖經的時候
[00:03:58.000 --> 00:04:00.000]  詩篇裡面常常提醒我們
[00:04:00.000 --> 00:04:01.000]  要依靠上帝
[00:04:01.000 --> 00:04:03.000]  不要依靠人的力量
[00:04:03.000 --> 00:04:05.000]  要全心去敬畏祂
[00:04:05.000 --> 00:04:07.000]  去仰望祂
[00:04:07.000 --> 00:04:10.000]  神就將祂的恩典賜給我們
[00:04:10.000 --> 00:04:14.000]  而我們在其中也可以常常的快樂
[00:04:14.000 --> 00:04:18.000]  我們剛才讀唱的第二首回眾詩歌
[00:04:18.000 --> 00:04:22.000]  讓我們一生侍奉著極其的快樂
[00:04:22.000 --> 00:04:25.000]  所以當我們去學習去敬畏
[00:04:25.000 --> 00:04:27.000]  去依靠上帝的時候
[00:04:27.000 --> 00:04:30.000]  神就賜給我們一份快樂
[00:04:30.000 --> 00:04:32.000]  因此我們今天帶著這樣的心
[00:04:32.000 --> 00:04:35.000]  一起思想詩篇33篇
[00:04:35.000 --> 00:04:39.000]  一起思想神怎樣將祂的喜樂賜給我們
[00:04:39.000 --> 00:04:42.000]  聖經裡面的第一節
[00:04:42.000 --> 00:04:44.000]  去到第五節
[00:04:44.000 --> 00:04:46.000]  都是不斷鼓勵我們
[00:04:46.000 --> 00:04:48.000]  帶著喜樂的心去讚美上帝
[00:04:48.000 --> 00:04:49.000]  第一節所說
[00:04:49.000 --> 00:04:53.000]  「義人啊!你們應當靠耶和華歡樂」
[00:04:53.000 --> 00:04:57.000]  正直人的讚美是合宜的
[00:04:57.000 --> 00:05:00.000]  這些義人就是蒙神拯救的人
[00:05:00.000 --> 00:05:03.000]  蒙神將義抱賜給我們
[00:05:03.000 --> 00:05:05.000]  這些經歷過神拯救的人
[00:05:05.000 --> 00:05:08.000]  就可以靠著神來歡樂
[00:05:08.000 --> 00:05:13.000]  歡樂文字的含義是極度歡樂的意思
[00:05:13.000 --> 00:05:15.000]  這些曾經蒙神拯救的人
[00:05:15.000 --> 00:05:18.000]  可以常常靠神歡樂
[00:05:18.000 --> 00:05:20.000]  詩篇裡面常常提醒
[00:05:20.000 --> 00:05:22.000]  告訴我們
[00:05:22.000 --> 00:05:25.000]  聖經第四章第七節
[00:05:25.000 --> 00:05:28.000]  「你使我心裡快樂
[00:05:28.000 --> 00:05:32.000]  勝過那豐收五穀身走的人」
[00:05:32.000 --> 00:05:34.000]  有些人很富裕
[00:05:34.000 --> 00:05:37.000]  很多的物質的供應
[00:05:37.000 --> 00:05:39.000]  但是聖經告訴我們
[00:05:39.000 --> 00:05:41.000]  神給我們心裡快樂
[00:05:41.000 --> 00:05:45.000]  勝過其他很富裕的人
[00:05:45.000 --> 00:05:47.000]  還要是因為我們有神
[00:05:47.000 --> 00:05:49.000]  詩篇又說
[00:05:49.000 --> 00:05:50.000]  求神救我們脫離那些
[00:05:50.000 --> 00:05:54.000]  只是今生有福分的人
[00:05:54.000 --> 00:05:56.000]  有些人可能你很欣賞
[00:05:56.000 --> 00:05:57.000]  很羨慕他們
[00:05:57.000 --> 00:05:59.000]  但留心那些祝福
[00:05:59.000 --> 00:06:01.000]  可能只不過是今生的
[00:06:01.000 --> 00:06:03.000]  因為神賜給我們的
[00:06:03.000 --> 00:06:05.000]  是永恆的福分
[00:06:05.000 --> 00:06:08.000]  而不是永遠的福分
[00:06:08.000 --> 00:06:09.000]  所以聖經說
[00:06:09.000 --> 00:06:10.000]  因為我們有神
[00:06:10.000 --> 00:06:12.000]  有神賜給我們的救恩
[00:06:12.000 --> 00:06:16.000]  我們就可以心裡常常快樂
[00:06:16.000 --> 00:06:18.000]  當然這種快樂
[00:06:18.000 --> 00:06:19.000]  我們不要以為
[00:06:19.000 --> 00:06:21.000]  是一些情感的表達
[00:06:21.000 --> 00:06:24.000]  這個人的性格比較樂觀
[00:06:24.000 --> 00:06:27.000]  所以他快樂多些
