
[00:00:00.000 --> 00:00:05.600]  各位大兄姐妹 各位朋友 你們好
[00:00:05.600 --> 00:00:08.200]  歡迎大家參加我們三藩市報道會
[00:00:08.200 --> 00:00:10.400]  網上的午堂崇拜
[00:00:10.400 --> 00:00:13.500]  今天我們繼續思想啟示錄的訊息
[00:00:13.500 --> 00:00:16.900]  我們到啟示錄第22章一節至五節
[00:00:16.900 --> 00:00:20.600]  題目叫做生命河與生命樹
[00:00:20.600 --> 00:00:23.000]  我們未思想這段聖經之詞
[00:00:23.000 --> 00:00:25.400]  請我們同心低頭 同禱告
[00:00:25.400 --> 00:00:27.400]  天父我們再一次感謝你
[00:00:27.400 --> 00:00:31.300]  因為我知道你必再來
[00:00:31.300 --> 00:00:33.800]  建立一個新天新地
[00:00:33.800 --> 00:00:38.300]  在天堂裏面有生命河 有生命樹
[00:00:38.300 --> 00:00:42.300]  那裏有光 不再有黑暗
[00:00:42.300 --> 00:00:45.100]  那裏有平安 不再有眼淚
[00:00:45.100 --> 00:00:48.300]  不再有死亡 不再有罪惡
[00:00:48.300 --> 00:00:53.300]  雖然我們今天仍然活在黑暗掌權的世代
[00:00:53.300 --> 00:00:55.900]  但叫我們不要失去信心
[00:00:55.900 --> 00:00:58.900]  失去盼望 失去愛心
[00:00:58.900 --> 00:01:02.400]  知道你仍然看護我們
[00:01:02.400 --> 00:01:05.900]  我們求你用你的話語提醒
[00:01:05.900 --> 00:01:09.900]  勸勉 教導 安慰 督責我們
[00:01:09.900 --> 00:01:13.400]  我們禱告 乃是奉耶穌基督明教
[00:01:13.400 --> 00:01:14.900]  阿們
[00:01:14.900 --> 00:01:18.400]  天堂究竟是怎樣的呢?
[00:01:18.400 --> 00:01:20.900]  我們發覺一件很有趣的事
[00:01:20.900 --> 00:01:23.900]  不同年代的信徒對天堂
[00:01:23.900 --> 00:01:27.400]  都有不同的同景和看法
[00:01:27.400 --> 00:01:30.400]  講講中世紀的信徒的看法
[00:01:30.400 --> 00:01:33.400]  當時有不少修道士
[00:01:33.400 --> 00:01:37.900]  認為天堂是反璞歸真的伊甸園
[00:01:37.900 --> 00:01:40.900]  有美麗的田園 清脆的草原
[00:01:40.900 --> 00:01:43.900]  芬芳的百合花和玫瑰花
[00:01:43.900 --> 00:01:46.900]  又有動物和諧相處
[00:01:46.900 --> 00:01:50.400]  天堂就好像人類開始時的樂園一樣
[00:01:50.400 --> 00:01:54.400]  既開始如是 結束也當如是
[00:01:54.400 --> 00:01:57.400]  但當社會開始有轉變
[00:01:57.400 --> 00:02:02.400]  不少的人從農村走到城市裏
[00:02:02.400 --> 00:02:06.400]  發覺城市裏太複雜 太喧鬧
[00:02:06.400 --> 00:02:09.900]  所以將來天堂也起了變化
[00:02:09.900 --> 00:02:13.400]  他們認為天堂是用金造成的城市
[00:02:13.400 --> 00:02:17.900]  有很美的大廈 有珠寶裝飾的城牆
[00:02:17.900 --> 00:02:22.900]  有精金的街道 每個人都穿上華麗的衣服
[00:02:22.900 --> 00:02:26.400]  當時他們所建築的大教堂
[00:02:26.400 --> 00:02:30.400]  就是他們對天堂生活的一種縮影能
[00:02:30.400 --> 00:02:32.400]  到了文藝復興的時間
[00:02:32.400 --> 00:02:37.400]  那些人對美術、文學、建築特別專熟
[00:02:37.400 --> 00:02:40.900]  他們對天堂的觀念也大受影響
[00:02:40.900 --> 00:02:42.400]  他們對天堂的看法是
[00:02:42.400 --> 00:02:46.900]  他們認為天堂裏面所有的天使都有美麗的身材
[00:02:46.900 --> 00:02:48.900]  大半是女性的
[00:02:48.900 --> 00:02:52.400]  那裏的信徒都有完美健壯的體格
[00:02:52.400 --> 00:02:56.900]  每天唱歌跳舞 重回昔日伊甸園歡樂的日子
[00:02:56.900 --> 00:03:00.400]  而且他們更強調天堂是一個大團圓的地方
[00:03:00.400 --> 00:03:03.900]  所有親人、愛人、夫妻、朋友
[00:03:03.900 --> 00:03:07.400]  重新團聚 不再有分離、不再有眼淚
[00:03:07.400 --> 00:03:11.400]  那時候沒有說有生離死別
[00:03:11.400 --> 00:03:13.400]  不會再分開了
[00:03:13.400 --> 00:03:15.900]  到了宗教改革的時間
[00:03:15.900 --> 00:03:17.900]  天堂的觀念也有改變
[00:03:17.900 --> 00:03:21.400]  他們極力剷除這些人的幻想
[00:03:21.400 --> 00:03:24.400]  沒有裝飾、沒有肉體的享受
[00:03:24.400 --> 00:03:26.900]  只有神就可以滿足我們一切
[00:03:26.900 --> 00:03:29.900]  這些完全是神本的天堂論
[00:03:29.900 --> 00:03:32.900]  到了近代又起了變化
[00:03:32.900 --> 00:03:37.400]  有一個叫做Swedenborg為首的神學家
[00:03:37.400 --> 00:03:40.900]  他拋棄了中世紀對天堂的看法
[00:03:40.900 --> 00:03:44.400]  也不接受改革中對天堂的看法
[00:03:44.400 --> 00:03:45.900]  天堂是怎樣呢?
[00:03:45.900 --> 00:03:48.400]  他有一些很有趣的描述
[00:03:48.400 --> 00:03:49.900]  他怎樣說呢?
[00:03:49.900 --> 00:03:54.400]  他說剛剛到天堂的信徒很心急
[00:03:54.400 --> 00:03:56.900]  等候那個永恆的時刻來到
[00:03:56.900 --> 00:03:59.900]  他們可以永遠崇拜和敬拜神
[00:03:59.900 --> 00:04:04.400]  他們可以全心投入去敬拜主
[00:04:04.400 --> 00:04:06.900]  誰知上到天堂的時候
[00:04:06.900 --> 00:04:10.900]  就發覺有一個很輝煌的教徒
[00:04:10.900 --> 00:04:12.900]  教堂很漂亮
[00:04:12.900 --> 00:04:17.400]  原來每一個信徒上到天堂的時候
[00:04:17.400 --> 00:04:21.400]  就先要去教堂有三天三夜
[00:04:21.400 --> 00:04:24.400]  去預備這個永恆的時刻
[00:04:24.400 --> 00:04:27.400]  這個教堂還有守衛在守著
[00:04:27.400 --> 00:04:31.400]  他進去的時候唱詩、禱告、聽道
[00:04:31.400 --> 00:04:33.400]  三天三夜這樣做
[00:04:33.400 --> 00:04:35.400]  好好預備自己
[00:04:35.400 --> 00:04:37.900]  但是那些新來的信徒
[00:04:37.900 --> 00:04:40.900]  看到當時那個教堂的情況
[00:04:40.900 --> 00:04:42.400]  嚇了一跳
[00:04:42.400 --> 00:04:45.400]  他們發覺那裡敬拜的信徒
[00:04:45.400 --> 00:04:47.400]  大多數紛紛玉碎
[00:04:47.400 --> 00:04:52.400]  或者擺出一副不耐煩的妄言的感覺
[00:04:52.400 --> 00:04:54.400]  到了中場的時候
[00:04:54.400 --> 00:04:57.400]  大多數信徒竟相走人
[00:04:57.400 --> 00:05:00.400]  推倒了警衛 逃之夭夭
[00:05:00.400 --> 00:05:05.400]  Sven Lundberg是用這幅圖畫來嘲笑那些神本天堂的人士
[00:05:05.400 --> 00:05:07.400]  以為天堂裡面什麼都沒有
[00:05:07.400 --> 00:05:10.400]  只有敬拜和默想這麼沉悶
[00:05:10.400 --> 00:05:13.400]  以為天堂的生活和地上的生活並沒有分別
[00:05:13.400 --> 00:05:17.400]  所不同的就是在地上生活裡面所有缺點不好的東西
[00:05:17.400 --> 00:05:19.400]  完全不復存在
[00:05:19.400 --> 00:05:23.400]  以為天堂是一個完美物質的領域
[00:05:23.400 --> 00:05:25.400]  綜合以上的看法來講
[00:05:25.400 --> 00:05:27.400]  我們可以得出一個結論
[00:05:27.400 --> 00:05:30.400]  在歷代歷世的信徒
[00:05:30.400 --> 00:05:34.400]  他們只是將他們在地上喜歡的東西
[00:05:34.400 --> 00:05:36.400]  或者他們很想有而沒有的東西
[00:05:36.400 --> 00:05:38.400]  寄望在天堂裡面
[00:05:38.400 --> 00:05:40.400]  他們可以享受到
[00:05:40.400 --> 00:05:42.400]  用鮑威昆的一句話
[00:05:42.400 --> 00:05:47.400]  從他們的天堂觀我們可以找到他們所拜的什麼偶像
[00:05:47.400 --> 00:05:50.400]  他們所說的天堂其實就是他們的偶像
[00:05:50.400 --> 00:05:53.400]  喜歡默想的就以為天堂是沒有喧鬧的
[00:05:53.400 --> 00:05:54.400]  可以享受默想的
[00:05:54.400 --> 00:05:57.400]  喜歡物質的就以為天堂是一個完美的物質享受
[00:05:57.400 --> 00:05:59.400]  吃大餐 開派對
[00:05:59.400 --> 00:06:03.400]  今天的年輕人就以為天堂就是任天堂
[00:06:03.400 --> 00:06:04.400]  打遊戲任你打的
[00:06:04.400 --> 00:06:07.400]  打到永恆都不用怕的
[00:06:07.400 --> 00:06:08.400]  這些不是天堂
[00:06:08.400 --> 00:06:10.400]  這些是他們的偶像
[00:06:10.400 --> 00:06:12.400]  如果我們打開聖經來看看
[00:06:12.400 --> 00:06:16.400]  法國聖經並沒有詳細講述天堂的景象
[00:06:16.400 --> 00:06:17.400]  沒錯
[00:06:17.400 --> 00:06:20.400]  它有提到寶石 黃金
[00:06:20.400 --> 00:06:22.400]  但這只不過是標記
[00:06:22.400 --> 00:06:24.400]  我們不可以直解
[00:06:24.400 --> 00:06:26.400]  事實上你看看啟示錄
[00:06:26.400 --> 00:06:29.400]  大淫婦一樣有這些黃金和寶石
[00:06:29.400 --> 00:06:30.400]  你不用去天堂都找到
[00:06:30.400 --> 00:06:32.400]  在大淫婦都找到
[00:06:32.400 --> 00:06:34.400]  今天我們所讀的經文
[00:06:34.400 --> 00:06:36.400]  是描繪這個新的耶路撒冷
[00:06:36.400 --> 00:06:38.400]  我們覺得很詫異
[00:06:38.400 --> 00:06:41.400]  重點是提到兩件事
[00:06:41.400 --> 00:06:43.400]  一是那條河
[00:06:43.400 --> 00:06:45.400]  二是那棵樹
[00:06:45.400 --> 00:06:47.400]  在新耶路撒冷
[00:06:47.400 --> 00:06:50.400]  河和樹正是他們的特徵
[00:06:50.400 --> 00:06:53.400]  就好像22章第一節第二節說
[00:06:53.400 --> 00:06:58.400]  天使有指示我在城內街道當中
[00:06:58.400 --> 00:07:01.400]  一道生命水的河明亮如水晶
[00:07:01.400 --> 00:07:04.400]  從神和羔羊的寶座流出來
[00:07:04.400 --> 00:07:07.400]  在河這邊與那邊有生命樹
[00:07:07.400 --> 00:07:08.400]  結十二樣果子
[00:07:08.400 --> 00:07:10.400]  每月都結果子
[00:07:10.400 --> 00:07:14.400]  樹上的葉子乃為醫治萬民
[00:07:14.400 --> 00:07:18.400]  為什麼啟示錄在新耶路撒冷當中
[00:07:18.400 --> 00:07:20.400]  是提到河和樹呢?
[00:07:20.400 --> 00:07:24.400]  為什麼焦點就是河和樹呢?
[00:07:24.400 --> 00:07:26.400]  是什麼意思呢?
[00:07:26.400 --> 00:07:28.400]  我們要從幾方面來看一看
[00:07:28.400 --> 00:07:32.400]  第一方面我們要看看創世記第一章和第二章
[00:07:32.400 --> 00:07:37.400]  如果我們比較創世記伊甸園和啟示錄的新耶路撒冷
[00:07:37.400 --> 00:07:40.400]  我們不難發覺有很多相似的地方
[00:07:40.400 --> 00:07:42.400]  同樣是有條河的
