
[00:00:00.000 --> 00:00:04.280]  各位大兄姐妹平安
[00:00:04.280 --> 00:00:05.560]  真的很开心
[00:00:05.560 --> 00:00:06.760]  这么快就来到
[00:00:06.760 --> 00:00:10.640]  《路加福音》中的城市宣教第八讲
[00:00:10.640 --> 00:00:15.240]  题目是耶稣的请客之道
[00:00:15.240 --> 00:00:18.400]  这次会讲有一场很大的筵席
[00:00:18.400 --> 00:00:20.800]  可能特别在城市里面
[00:00:20.800 --> 00:00:23.040]  我们很多时候都有机会去饮酒
[00:00:23.040 --> 00:00:24.960]  不知道你有没有试过
[00:00:24.960 --> 00:00:26.920]  或者你的朋友有没有试过
[00:00:26.920 --> 00:00:28.280]  一收到一张请帖说
[00:00:28.280 --> 00:00:30.280]  又可以去饮酒
[00:00:30.280 --> 00:00:33.080]  其实有时候有些饮宴
[00:00:33.080 --> 00:00:34.680]  根本你不想去
[00:00:34.680 --> 00:00:37.120]  不过被逼去
[00:00:37.120 --> 00:00:39.600]  广东话叫做「隔着要去」
[00:00:39.600 --> 00:00:41.320]  或者你有很多目的
[00:00:41.320 --> 00:00:43.320]  去出席那些筵席
[00:00:43.320 --> 00:00:46.400]  今天我们先讲一个筵席
[00:00:46.400 --> 00:00:48.680]  就是耶稣被邀请去
[00:00:48.680 --> 00:00:52.880]  你可以想想当时耶稣的心态是怎样
[00:00:52.880 --> 00:00:55.440]  不过先回答一些问题
[00:00:56.000 --> 00:00:59.600]  有一个姐妹发了短信给我
[00:00:59.600 --> 00:01:01.600]  她说为什么由第四章
[00:01:01.600 --> 00:01:03.600]  突然间跳到第十章呢
[00:01:03.600 --> 00:01:06.280]  就是那次讲好杀马尼亚人
[00:01:06.280 --> 00:01:11.000]  她说中间有很多城市宣教的故事
[00:01:11.000 --> 00:01:12.800]  为什么要忽略了
[00:01:12.800 --> 00:01:14.560]  都很懂得问问题
[00:01:14.560 --> 00:01:15.960]  她应该看到
[00:01:15.960 --> 00:01:19.320]  由上次讲第五、第六、第七
[00:01:19.320 --> 00:01:20.680]  到第九章
[00:01:20.680 --> 00:01:23.160]  其实都有很多城市宣教的故事
