
[00:00:00.000 --> 00:00:05.200]  各位大兄姐妹 各位朋友 你們好
[00:00:05.200 --> 00:00:09.700]  歡迎大家收看我們三藩市播道會的網上崇拜
[00:00:09.700 --> 00:00:13.000]  我們一直在思想啟示錄的訊息
[00:00:13.000 --> 00:00:14.400]  今天我們來到第六講
[00:00:14.400 --> 00:00:17.200]  啟示錄第二章18次至20節
[00:00:17.200 --> 00:00:21.200]  我給的題目叫做「不扭香港明具」
[00:00:21.200 --> 00:00:26.100]  這幾個星期幾乎每晚都在做夢自己身處香港
[00:00:26.100 --> 00:00:33.100]  醒來心中一陣一陣的千絲萬縷的情緒浮現在心頭
[00:00:33.100 --> 00:00:37.900]  就好像羅大佑的那首歌《東方之珠》
[00:00:37.900 --> 00:00:42.600]  整夜未眠 我相信每一個從香港來的
[00:00:42.600 --> 00:00:45.600]  都或者有同樣的感受
[00:00:45.600 --> 00:00:48.400]  現在聽起羅文所唱的那首歌
[00:00:48.400 --> 00:00:51.600]  黃霑填的詞《獅子山下》
[00:00:51.600 --> 00:00:54.900]  特別是那一句「不扭香港明具」
[00:00:54.900 --> 00:00:59.100]  心頭裡就容許不少的感慨
[00:00:59.100 --> 00:01:03.600]  人生中有歡喜 難免亦常有淚
[00:01:03.600 --> 00:01:07.400]  我們大家在獅子山下相遇上
[00:01:07.400 --> 00:01:10.400]  總算是歡笑多與唏噓
[00:01:10.400 --> 00:01:14.400]  人生不免崎嶇 難以絕無掛慮
[00:01:14.400 --> 00:01:18.400]  既是同舟 在獅子山下且共濟
[00:01:18.400 --> 00:01:21.400]  拋棄區分 求共對
[00:01:21.400 --> 00:01:25.400]  放開彼此心中矛盾 理想一起去追
[00:01:25.400 --> 00:01:29.900]  同舟人誓相隨 無畏亦無懼
[00:01:29.900 --> 00:01:34.900]  同楚海角天邊 攜手踏平崎嶇
[00:01:34.900 --> 00:01:37.900]  我們大家用艱辛努力寫下
[00:01:37.900 --> 00:01:39.900]  不扭香港明具」
[00:01:39.900 --> 00:01:44.900]  我1950年 我父親從中國帶著我們
[00:01:44.900 --> 00:01:48.400]  來到東方之珠的香港
[00:01:48.400 --> 00:01:53.400]  經歷了幾十年 歷經50年代、60年代、70年代
[00:01:53.400 --> 00:01:57.900]  80年代、90年代回歸之後 香港十幾二十年
[00:01:57.900 --> 00:02:01.900]  眼見香港的掙扎、成長、挑戰、混亂、迷惘
[00:02:01.900 --> 00:02:04.900]  以至今日成為舉世矚目
[00:02:04.900 --> 00:02:06.900]  雖然是彈丸之地
[00:02:06.900 --> 00:02:09.900]  但足以影響世界局勢的香港
[00:02:09.900 --> 00:02:12.900]  雖然期間我有十幾二十年在美國
[00:02:12.900 --> 00:02:14.900]  但心仍係於香港
[00:02:15.400 --> 00:02:18.900]  但我亦讀歷史
[00:02:18.900 --> 00:02:21.900]  三句不離本行 回望過去幾十年
[00:02:21.900 --> 00:02:25.900]  我們可以略略將香港的歷史分為三部分
[00:02:25.900 --> 00:02:28.900]  我套用了周永新教授所寫的
[00:02:28.900 --> 00:02:30.900]  回首香港70年
[00:02:30.900 --> 00:02:33.900]  將香港這幾十年分為三個階段
[00:02:33.900 --> 00:02:35.900]  和大家去談一談
[00:02:35.900 --> 00:02:38.900]  第一個階段是1949年至1967年
[00:02:38.900 --> 00:02:40.900]  1949年是解放那一年
[00:02:40.900 --> 00:02:42.900]  1967年是香港暴動那一年
[00:02:42.900 --> 00:02:44.900]  周永新教授說
[00:02:44.900 --> 00:02:48.900]  求活時代中的喜樂與憂傷
[00:02:48.900 --> 00:02:51.900]  從中國解放到60年代
[00:02:51.900 --> 00:02:54.900]  這個時期的香港經歷了非常艱辛的一年
[00:02:54.900 --> 00:02:58.900]  我們在那段時間的日子非常辛苦
[00:02:58.900 --> 00:03:00.900]  往往與貧窮鬥爭
[00:03:00.900 --> 00:03:03.900]  香港人數不盡的憂傷和擔心
[00:03:03.900 --> 00:03:05.900]  擔心今日有飯開
[00:03:05.900 --> 00:03:07.900]  不知明天有沒有飯開
[00:03:07.900 --> 00:03:09.900]  擔心在大陸的親人
[00:03:09.900 --> 00:03:11.900]  今日可以平安無事
[00:03:11.900 --> 00:03:15.900]  難保明天又受到政治運動的折磨
[00:03:15.900 --> 00:03:18.900]  擔心今年的子女有書讀
[00:03:18.900 --> 00:03:21.900]  明年可能要絕學去工廠工作
