
[00:00:00.000 --> 00:00:05.000]  各位大英姐妹 各位朋友 你們好
[00:00:05.000 --> 00:00:07.680]  歡迎大家參加三藩市播道會
[00:00:07.680 --> 00:00:09.680]  網上的崇拜
[00:00:09.680 --> 00:00:13.680]  我們繼續思想啟示錄的訊息
[00:00:13.680 --> 00:00:17.680]  今天我們來到第三章14節至22節
[00:00:17.680 --> 00:00:21.680]  講題是不難畢業的老底家
[00:00:21.680 --> 00:00:23.680]  開始的時候請我們同心低頭
[00:00:23.680 --> 00:00:25.280]  我們同下祈禱
[00:00:25.280 --> 00:00:26.480]  天父我們感謝你
[00:00:26.480 --> 00:00:30.480]  讓我們有機會一起敬拜侍奉你
[00:00:30.480 --> 00:00:32.480]  讓我們有機會研讀你的話語
[00:00:32.480 --> 00:00:34.480]  藉著你的話語去提醒
[00:00:34.480 --> 00:00:38.480]  勸勉 教導 安慰 督責 改變我們
[00:00:38.480 --> 00:00:40.480]  讓我們能夠容得你的話語
[00:00:40.480 --> 00:00:43.480]  在我們的生命裏面改變我們
[00:00:43.480 --> 00:00:45.480]  求你向我們講說話
[00:00:45.480 --> 00:00:48.480]  奉耶穌基督名求 阿們
[00:00:48.480 --> 00:00:54.480]  在美國的大西洋海岸有一個小鎮
[00:00:54.480 --> 00:00:58.480]  他們看到在大西洋的海岸
[00:00:58.480 --> 00:01:02.480]  事實上發生船隻觸礁的意外
[00:01:02.480 --> 00:01:04.480]  導致嚴重的傷亡
[00:01:04.480 --> 00:01:06.480]  所以那裏的勇敢和有心人士
[00:01:06.480 --> 00:01:08.480]  組織了一個救援隊
[00:01:08.480 --> 00:01:12.480]  在岸邊築起一個小小的救護站
[00:01:12.480 --> 00:01:16.480]  有很多志願者在那裏看著海岸
[00:01:16.480 --> 00:01:18.480]  一發覺有些船隻觸礁的時候
[00:01:18.480 --> 00:01:20.480]  立即通知一個拯救隊
[00:01:20.480 --> 00:01:24.480]  拿著小艇出海營救
[00:01:24.480 --> 00:01:26.480]  他們雖然設備簡陋
[00:01:26.480 --> 00:01:31.480]  個個都是沒有受傷的志願者
[00:01:31.480 --> 00:01:34.480]  但他們的目的非常清晰
[00:01:34.480 --> 00:01:37.480]  是為了救人命而奮不顧身
[00:01:37.480 --> 00:01:39.480]  他們士氣高昂
[00:01:39.480 --> 00:01:41.480]  尤其是當他們看到所作所為
[00:01:41.480 --> 00:01:43.480]  救了不少人的命的時候
[00:01:43.480 --> 00:01:45.480]  令他們感到非常興奮
[00:01:45.480 --> 00:01:47.480]  也都越來越投入了
[00:01:47.480 --> 00:01:51.480]  不久後 有些記者就知道這個小鎮的工作
[00:01:51.480 --> 00:01:53.480]  就開始來訪問
[00:01:53.480 --> 00:01:55.480]  有些電視台就報道過這個救護站
[00:01:55.480 --> 00:01:59.480]  這個拯救的英雄事蹟
[00:01:59.480 --> 00:02:03.480]  這個小鎮就開始越來越出名了
[00:02:03.480 --> 00:02:05.480]  不少被拯救的人士
[00:02:05.480 --> 00:02:07.480]  或者報答這些拯救隊
[00:02:07.480 --> 00:02:11.480]  就捐錢資助他們購買更多的先進儀器
[00:02:11.480 --> 00:02:13.480]  設備 更換船隻
[00:02:13.480 --> 00:02:16.480]  而這個救護站也都開始擴張起來了
[00:02:16.480 --> 00:02:18.480]  為了應付這個擴張
[00:02:18.480 --> 00:02:20.480]  他們就聘請了很多員工
[00:02:20.480 --> 00:02:24.480]  並且是聘請了專業訓練的救生員
[00:02:24.480 --> 00:02:26.480]  代替了那些志願者
[00:02:26.480 --> 00:02:29.480]  漸漸這個救護站就越來越專業
[00:02:29.480 --> 00:02:31.480]  成為一個專業團體
[00:02:31.480 --> 00:02:35.480]  就和小鎮的關係也都開始疏遠了
[00:02:35.480 --> 00:02:39.480]  它只不過是小鎮中其中一個的專業團體
[00:02:39.480 --> 00:02:43.480]  由於救護站越來越出名
[00:02:43.480 --> 00:02:45.480]  不少人就慕名而來
[00:02:45.480 --> 00:02:47.480]  更有很多的遊客
[00:02:47.480 --> 00:02:49.480]  趁著坐渡輪
[00:02:49.480 --> 00:02:51.480]  不是很遠就來到這裡參觀了
[00:02:51.480 --> 00:02:53.480]  生意也都非常興旺
[00:02:53.480 --> 00:02:57.480]  各個管理委員會就決定大興妥目
[00:02:57.480 --> 00:03:01.480]  建造一個相當有規模的俱樂部
[00:03:01.480 --> 00:03:03.480]  在這個俱樂部裡面
[00:03:03.480 --> 00:03:06.480]  有酒店 有餐室 有高爾夫球場
[00:03:06.480 --> 00:03:08.480]  還有一個博物館
[00:03:08.480 --> 00:03:11.480]  全部展覽了這個救護站
[00:03:11.480 --> 00:03:15.480]  這麼多年來如何去救援這些工作
[00:03:15.480 --> 00:03:17.480]  同盟並茂
[00:03:17.480 --> 00:03:20.480]  吸引了很多很多遊客
[00:03:20.480 --> 00:03:24.480]  來看看這個出名的小鎮
[00:03:24.480 --> 00:03:28.480]  當然這個俱樂部仍然是有這些
[00:03:28.480 --> 00:03:32.480]  專業人士負責的救生員的救護站
[00:03:32.480 --> 00:03:34.480]  隨時候命
[00:03:34.480 --> 00:03:38.480]  有一天海岸發生一艘船觸潮
[00:03:38.480 --> 00:03:41.480]  很多很多人掉進海裡
[00:03:41.480 --> 00:03:44.480]  救生員立即出海拯救
[00:03:44.480 --> 00:03:47.480]  救回了三十多人的性命
[00:03:47.480 --> 00:03:50.480]  當他們來到這個救護站的時候
[00:03:50.480 --> 00:03:55.480]  因為這個救護站太小了
[00:03:55.480 --> 00:03:58.480]  於是要借用當時俱樂部的大堂
[00:03:58.480 --> 00:04:02.480]  飯廳和酒店
[00:04:02.480 --> 00:04:06.480]  這些狼狽的三十多人
[00:04:06.480 --> 00:04:10.480]  每個人來到的時候嘔吐得很厲害
[00:04:10.480 --> 00:04:14.480]  滿身都是海水 傷痕 流血
[00:04:14.480 --> 00:04:18.480]  他們堆滿在俱樂部的大堂裡
[00:04:18.480 --> 00:04:23.480]  將華麗的大堂和餐館搞得亂七八糟
[00:04:23.480 --> 00:04:29.480]  非常混亂 令到遊客感到非常不滿
[00:04:29.480 --> 00:04:31.480]  我們給了這麼多錢來觀光
[00:04:31.480 --> 00:04:33.480]  不是有這樣的待遇
[00:04:33.480 --> 00:04:35.480]  我們要求賠償
[00:04:35.480 --> 00:04:37.480]  於是委員會開會討論這件事
[00:04:37.480 --> 00:04:41.480]  有些人認為我們本來的宗旨是救人命
