
[00:00:00.000 --> 00:00:08.000]  (教授翻譯)
[00:00:08.000 --> 00:00:13.000]  天父我感謝你讓我們能夠再次回到您的說話面前學習
[00:00:13.000 --> 00:00:16.000]  求天父您的聖靈與我們同在
[00:00:16.000 --> 00:00:21.000]  無論在網上還是在實體上崇拜的每一個弟兄姊妹都交上
[00:00:21.000 --> 00:00:26.000]  讓我們能夠同心在主您的靈魂裡去仰望學習
[00:00:26.000 --> 00:00:29.000]  並且在認識主您的啟示過程當中
[00:00:29.000 --> 00:00:32.000]  讓我們能夠成為一個合神心意的人
[00:00:32.000 --> 00:00:35.000]  我們將以後的時間完全的恭敬交上
[00:00:35.000 --> 00:00:39.000]  我們禱告奉靠主耶穌基督的名字而求
[00:00:39.000 --> 00:00:40.000]  阿們
[00:00:40.000 --> 00:00:44.000]  教會在我侍奉或聚會多年的時間裡
[00:00:44.000 --> 00:00:49.000]  都發覺教會分開了兩個很大的陣營的教徒
[00:00:49.000 --> 00:00:52.000]  對不起我只能夠這樣說
[00:00:52.000 --> 00:00:56.000]  籠統地說教會分為兩大陣營
[00:00:56.000 --> 00:00:58.000]  第一類的陣營是什麼呢
[00:00:58.000 --> 00:01:02.000]  就是他們不想在教會裡有太多參與
[00:01:02.000 --> 00:01:04.000]  有這麼低調就這麼低調
[00:01:04.000 --> 00:01:10.000]  他們低調是為了不想讓人知道他們真正的屬靈狀況
[00:01:10.000 --> 00:01:15.000]  這類我們稱之為隱世的信徒或隱世的教徒
[00:01:15.000 --> 00:01:18.000]  這類的教徒在教會裡
[00:01:18.000 --> 00:01:21.000]  或者說得好聽一點就是基督徒
[00:01:21.000 --> 00:01:24.000]  他們在教會裡很積極參與
[00:01:24.000 --> 00:01:29.000]  他們在教會裡有很多不同的侍奉崗位
[00:01:29.000 --> 00:01:34.000]  他們盡量把握機會在當中曝光
[00:01:34.000 --> 00:01:40.000]  我稱之為這種信徒就是要顯赫的侍奉信徒
[00:01:40.000 --> 00:01:47.000]  根據在過去美國的一些教會的統計裡
[00:01:47.000 --> 00:01:53.000]  發現到那個機構叫Barnard Research
[00:01:53.000 --> 00:01:56.000]  他們發現原來在教會裡
[00:01:56.000 --> 00:02:02.000]  前者的隱世信徒大約佔教會八成多
[00:02:02.000 --> 00:02:08.000]  而真正在教會裡積極參與的信徒不夠兩成
[00:02:08.000 --> 00:02:18.000]  但是在這兩成裡又有多少是真心去明白侍奉的意思呢
[00:02:18.000 --> 00:02:27.000]  今天我們會用多點時間去討論後者不夠兩成的信徒
[00:02:27.000 --> 00:02:33.000]  他們很喜歡積極地參與在不同的侍奉崗位裡
[00:02:33.000 --> 00:02:35.000]  至於那些隱世信徒
[00:02:35.000 --> 00:02:39.000]  或者將來我有機會再和大家討論
[00:02:39.000 --> 00:02:44.000]  問題是很多時候教會裡的信徒有積極的參與
[00:02:44.000 --> 00:02:48.000]  但是這些人帶著什麼樣的態度和動機去參與教會呢
[00:02:48.000 --> 00:02:53.000]  這反而是一個很值得商榷和我們去探究的問題
[00:02:53.000 --> 00:02:55.000]  因為如果我們對這件事不了解的話
[00:02:55.000 --> 00:03:04.000]  可能甚至我們自己以為在這裡積極地踴躍地參與教會的不同活動
[00:03:04.000 --> 00:03:08.000]  甚至在教會擔當一官半職
[00:03:08.000 --> 00:03:16.000]  但只不過可能是對於我們靈性上的一種存在感的活動而已
[00:03:16.000 --> 00:03:18.000]  什麼叫做存在感呢
[00:03:18.000 --> 00:03:22.000]  就等於我覺得自己是屬於那個教會的群體的
[00:03:22.000 --> 00:03:25.000]  或者甚至我覺得自己是屬於上帝的
[00:03:25.000 --> 00:03:29.000]  用侍奉來印證自己是屬於神的
[00:03:29.000 --> 00:03:37.000]  這種存在感特別是對於自己能否在天堂裡的存在感
[00:03:37.000 --> 00:03:41.000]  就衍生了一種很特別而且在廣泛流行的神學
[00:03:41.000 --> 00:03:43.000]  這種神學你可能也聽過
[00:03:43.000 --> 00:03:45.000]  希望你不會這麼相信
[00:03:45.000 --> 00:03:49.000]  就是天堂入場券的神學
[00:03:49.000 --> 00:03:54.000]  在我自己教會生活的三十多年裡
[00:03:54.000 --> 00:04:00.000]  我就會發現到教會裡經常聽到一些信徒傳道的時候
[00:04:00.000 --> 00:04:03.000]  或者傳福音或者談道的時候
[00:04:03.000 --> 00:04:08.000]  就遇見一些人不太想信主或者我不是信主
[00:04:08.000 --> 00:04:12.000]  他們都很喜歡搬這種神學出來講
[00:04:12.000 --> 00:04:15.000]  不要緊的 他們會這樣講
[00:04:15.000 --> 00:04:17.000]  現在不信不要緊
[00:04:17.000 --> 00:04:20.000]  不過我希望你先拿了天堂的入場券
[00:04:20.000 --> 00:04:24.000]  進了天堂再慢慢想 慢慢想
[00:04:24.000 --> 00:04:26.000]  慢慢再了解
[00:04:26.000 --> 00:04:32.000]  用這種陳述來誘發人去決定自己是不是信主
[00:04:32.000 --> 00:04:38.000]  但其實這種信主所造成的後果不是真正的救恩
[00:04:38.000 --> 00:04:46.000]  而是只不過是對一個人的靈性上的一種麻醉的作用
[00:04:46.000 --> 00:04:49.000]  所以我稱這種叫做屬靈的麻醉藥
[00:04:49.000 --> 00:04:56.000]  用這種麻醉的方式讓自己以為自己已經在天國裡有一份
[00:04:56.000 --> 00:05:03.000]  於是就衍生了我剛才所說的一些信徒不敢在教會太積極參與
[00:05:03.000 --> 00:05:06.000]  因為很容易被人知道自己是不是真的信
[00:05:06.000 --> 00:05:08.000]  其實心底裡是知道的
[00:05:08.000 --> 00:05:10.000]  是真信還是假信
[00:05:10.000 --> 00:05:13.000]  自己是半信半疑還是根本不信
[00:05:13.000 --> 00:05:15.000]  還是另有所圖呢 在教會
[00:05:15.000 --> 00:05:20.000]  這種觀念就導致在今天的教會裡
[00:05:20.000 --> 00:05:23.000]  有些人因著某種原因
[00:05:23.000 --> 00:05:28.000]  因著這種神學就參與了在教會的活動裡
[00:05:28.000 --> 00:05:31.000]  我曾經見過一些很醜陋的現象
[00:05:31.000 --> 00:05:36.000]  甚至有些人是為了在教會尋求配偶
[00:05:36.000 --> 00:05:40.000]  利用這種觀念進入教會當中
[00:05:40.000 --> 00:05:41.000]  但又不是真信
[00:05:41.000 --> 00:05:43.000]  但他就透過很多的侍奉
[00:05:43.000 --> 00:05:47.000]  參與一些教會的崗位
[00:05:47.000 --> 00:05:48.000]  做了團長
[00:05:48.000 --> 00:05:51.000]  甚至有些人後來做了牧師
[00:05:51.000 --> 00:05:52.000]  傳道人
[00:05:52.000 --> 00:05:58.000]  在教會裡塑造了一個好像自己很虔誠的信仰狀態
[00:05:58.000 --> 00:06:02.000]  但這種狀態可能會騙到他想找的配偶
[00:06:02.000 --> 00:06:05.000]  但騙不到上帝
[00:06:05.000 --> 00:06:07.000]  而今天我們看這段聖經
[00:06:07.000 --> 00:06:10.000]  正正就是我們想一起去尋找
[00:06:10.000 --> 00:06:14.000]  辨識清楚我們自己今天的靈性是怎樣
[00:06:14.000 --> 00:06:15.000]  所以我給了一個題目
[00:06:15.000 --> 00:06:23.000]  對今天的講道做一個總結或一個概括的總覽
[00:06:23.000 --> 00:06:28.000]  就是對不了解神的侍奉者的警覺
[00:06:28.000 --> 00:06:31.000]  這句說話很奇怪
[00:06:31.000 --> 00:06:35.000]  為什麼一些侍奉的人又會不了解神呢
[00:06:35.000 --> 00:06:38.000]  是不是很多這樣的情況
[00:06:38.000 --> 00:06:40.000]  甚至我自己會不會也是這樣的情況呢
[00:06:40.000 --> 00:06:42.000]  原來耶穌是了解這樣的情形
[00:06:42.000 --> 00:06:46.000]  於是作出了這段經文的介紹
[00:06:46.000 --> 00:06:50.000]  提醒不但當時面對的那些人
[00:06:50.000 --> 00:06:54.000]  特別是今天透過馬太記載提醒我們
[00:06:54.000 --> 00:06:56.000]  讓我們一起回到聖經
[00:06:56.000 --> 00:06:58.000]  馬太福音第十六章第一至第四節
[00:06:58.000 --> 00:06:59.000]  不是很長的經文
[00:06:59.000 --> 00:07:00.000]  很短的經文
[00:07:00.000 --> 00:07:02.000]  但是很熟悉的經文
[00:07:02.000 --> 00:07:04.000]  很多經文很熟悉
[00:07:04.000 --> 00:07:07.000]  很多信徒也很喜歡去引用
[00:07:07.000 --> 00:07:10.000]  但究竟這段經文的主旨是想說什麼呢
[00:07:10.000 --> 00:07:12.000]  讓我們一起讀一下
[00:07:12.000 --> 00:07:14.000]  去了解一下這段經文說什麼
[00:07:14.000 --> 00:07:16.000]  讓我們一起打開
[00:07:16.000 --> 00:07:19.000]  馬太福音十六章第一至第四節
[00:07:19.000 --> 00:07:21.000]  Matthew Chapter 16
[00:07:21.000 --> 00:07:23.000]  Verse 1 to Verse 4
[00:07:23.000 --> 00:07:24.000]  我們一起找到之後去讀
[00:07:24.000 --> 00:07:30.000]  「發尼塞人和薩多戈人來試探耶穌
[00:07:30.000 --> 00:07:35.000]  請他從天上顯過神即給他們看
[00:07:35.000 --> 00:07:37.000]  耶穌回答說
[00:07:37.000 --> 00:07:39.000]  晚上天發紅
[00:07:39.000 --> 00:07:42.000]  你們就說天必要請
[00:07:42.000 --> 00:07:46.000]  早晨天發紅又發黑
[00:07:46.000 --> 00:07:49.000]  你們就說今天必有風雨
[00:07:49.000 --> 00:07:52.000]  你們知道分辨天上的氣息
[00:07:52.000 --> 00:07:56.000]  倒不能分辨這時候的神跡
[00:07:56.000 --> 00:08:00.000]  一個邪惡淫亂的世代求神跡
[00:08:00.000 --> 00:08:02.000]  除了若拿的神跡以外
[00:08:02.000 --> 00:08:05.000]  再沒有神跡給他們看
[00:08:05.000 --> 00:08:08.000]  耶穌就離開他們去了」
[00:08:08.000 --> 00:08:11.000]  我們總是做一點回顧
[00:08:11.000 --> 00:08:15.000]  在上文其實我們已經說過了
[00:08:15.000 --> 00:08:17.000]  在第十五章最後
[00:08:17.000 --> 00:08:19.000]  特別是在談論到
[00:08:19.000 --> 00:08:22.000]  餵飽四千人這個神跡裡
[00:08:22.000 --> 00:08:23.000]  我們總括看到
[00:08:23.000 --> 00:08:27.000]  聖經其實教導侍奉神
[00:08:27.000 --> 00:08:31.000]  是不可以以一種商業的模式
[00:08:31.000 --> 00:08:33.000]  或者觀念去運作的
[00:08:33.000 --> 00:08:37.000]  而是很在乎人和上帝的屬靈的關係
[00:08:37.000 --> 00:08:39.000]  是怎樣建立
[00:08:39.000 --> 00:08:41.000]  而當這個屬靈的關係
[00:08:41.000 --> 00:08:44.000]  真正完整地建立開始的時候
[00:08:44.000 --> 00:08:46.000]  這個關係是不會斷的
[00:08:46.000 --> 00:08:48.000]  是會延續下去的
[00:08:48.000 --> 00:08:51.000]  所以當我們在一份屬靈的關係裡
[00:08:51.000 --> 00:08:53.000]  被重視的時候
[00:08:53.000 --> 00:08:55.000]  我們就會很自然
[00:08:55.000 --> 00:08:59.000]  會全心全意傾力去參與在其中
[00:08:59.000 --> 00:09:01.000]  因為我們要知道
[00:09:01.000 --> 00:09:06.000]  這份關係是需要不斷被栽培的
[00:09:06.000 --> 00:09:09.000]  其實這個觀念不是難理解的
[00:09:09.000 --> 00:09:12.000]  好像人與人之間的關係也是一樣
[00:09:12.000 --> 00:09:15.000]  不單止是男女之間的關係
[00:09:15.000 --> 00:09:19.000]  連朋友之間的關係也是要栽培的
[00:09:19.000 --> 00:09:21.000]  不是說碰面就朋友
[00:09:21.000 --> 00:09:23.000]  不碰面就不是朋友
[00:09:23.000 --> 00:09:24.000]  不是的
[00:09:24.000 --> 00:09:26.000]  是要栽培的
[00:09:26.000 --> 00:09:28.000]  在這個基礎裡
[00:09:28.000 --> 00:09:33.000]  我們看到上帝原來藉著他的連文屬性
[00:09:33.000 --> 00:09:36.000]  與我們不斷建立關係
[00:09:36.000 --> 00:09:38.000]  而我們作為他的子民
[00:09:38.000 --> 00:09:42.000]  也應該有這份同樣的連文人的屬性
[00:09:42.000 --> 00:09:44.000]  來到今天這段聖經
[00:09:44.000 --> 00:09:47.000]  我們發覺來了一批人
[00:09:47.000 --> 00:09:51.000]  這批人他們包裝得很漂亮
[00:09:51.000 --> 00:09:55.000]  因為他們是包裝在宗教術語之下的人
[00:09:55.000 --> 00:10:00.000]  而且當時被稱為虔誠的侍奉者
[00:10:00.000 --> 00:10:04.000]  這班人他們包裝成怎樣的狀態
[00:10:04.000 --> 00:10:06.000]  其實對我們今天作為信徒
[00:10:06.000 --> 00:10:08.000]  也有一個很好的提醒和警戒
[00:10:08.000 --> 00:10:11.000]  我們一起去看看這批是什麼人
[00:10:11.000 --> 00:10:14.000]  我們先看第十六章第一節
[00:10:14.000 --> 00:10:17.000]  十一第一節這樣說
[00:10:17.000 --> 00:10:22.000]  法利塞人和薩多哥人來試探耶穌
[00:10:22.000 --> 00:10:28.000]  請他從天上顯個神跡給他們看
[00:10:28.000 --> 00:10:33.000]  首先當我們去觀察一下這班人的時候
[00:10:33.000 --> 00:10:36.000]  我們不難發現到這班人
[00:10:36.000 --> 00:10:39.000]  真的很懂得包裝自己
[00:10:39.000 --> 00:10:42.000]  這班人從哪裡來的呢?
[00:10:42.000 --> 00:10:44.000]  第一我們看回這班人是
[00:10:44.000 --> 00:10:48.000]  法利塞人和薩多哥人
[00:10:48.000 --> 00:10:52.000]  他們是專誠來找耶穌的
[00:10:52.000 --> 00:10:54.000]  所以我們看回聖經
[00:10:54.000 --> 00:10:58.000]  他們是主動來找耶穌的
[00:10:58.000 --> 00:11:00.000]  然後來到耶穌的時候
[00:11:00.000 --> 00:11:05.000]  他們的討論很漂亮
[00:11:05.000 --> 00:11:09.000]  這種情況我也經歷過不少
[00:11:09.000 --> 00:11:12.000]  因為當很多信徒不相識
[00:11:12.000 --> 00:11:14.000]  在街上看到的
[00:11:14.000 --> 00:11:17.000]  我曾經試過去旅行
[00:11:17.000 --> 00:11:19.000]  參加旅行團
[00:11:19.000 --> 00:11:21.000]  在旅行團的過程當中
[00:11:21.000 --> 00:11:23.000]  大家是團友
[00:11:23.000 --> 00:11:28.000]  大家說話就有團友的方式
[00:11:28.000 --> 00:11:30.000]  你跟我這麼高這麼大
[00:11:30.000 --> 00:11:32.000]  都是給錢你參加團
[00:11:32.000 --> 00:11:36.000]  但到了旅行的中段的時候
[00:11:36.000 --> 00:11:38.000]  大家開始熟絡了
[00:11:38.000 --> 00:11:40.000]  那個人問我
[00:11:40.000 --> 00:11:44.000]  跟你談了兩三天了
[00:11:44.000 --> 00:11:47.000]  究竟你是做什麼行業的?
[00:11:47.000 --> 00:11:53.000]  我說我在加拿大回來香港旅行
[00:11:53.000 --> 00:11:57.000]  他說你在加拿大做什麼行業的?
[00:11:57.000 --> 00:12:00.000]  我說我是做牧師的
[00:12:00.000 --> 00:12:04.000]  當他一聽到我做牧師之後
[00:12:04.000 --> 00:12:07.000]  他就馬上有點呆了
[00:12:07.000 --> 00:12:09.000]  然後我再跟他說
[00:12:09.000 --> 00:12:11.000]  聽你說你在美國來
[00:12:11.000 --> 00:12:15.000]  你在美國在哪裡活動的?
[00:12:15.000 --> 00:12:17.000]  他說我在三藩市
[00:12:17.000 --> 00:12:20.000]  他自己表露身份
[00:12:20.000 --> 00:12:25.000]  說我是三藩市一間教會的基督徒
[00:12:25.000 --> 00:12:28.000]  說是那間教會的執事
[00:12:28.000 --> 00:12:31.000]  自那天開始
[00:12:31.000 --> 00:12:33.000]  在整個團的當中
[00:12:33.000 --> 00:12:34.000]  他跟你說話
[00:12:34.000 --> 00:12:37.000]  跟之前兩天完全不同
[00:12:37.000 --> 00:12:40.000]  因為有個牧師在我身邊
[00:12:40.000 --> 00:12:42.000]  跟我一起去旅行
[00:12:42.000 --> 00:12:44.000]  他說話緊實了很多
[00:12:44.000 --> 00:12:50.000]  這班法尼塞人和薩都哥人都有這樣的現象
[00:12:50.000 --> 00:12:53.000]  我們看看他們來到耶穌面前說什麼
[00:12:53.000 --> 00:12:57.000]  他來到說一些很淑女的事
[00:12:57.000 --> 00:12:59.000]  他不敢說其他的
[00:12:59.000 --> 00:13:01.000]  他說一些很淑女的事
[00:13:01.000 --> 00:13:09.000]  他說請你從天上顯個神蹟給我們看
[00:13:09.000 --> 00:13:15.000]  這個要求真的很漂亮
[00:13:15.000 --> 00:13:17.000]  其實弟兄姊妹
[00:13:17.000 --> 00:13:19.000]  法尼塞人文氏祭司
[00:13:19.000 --> 00:13:22.000]  或者其他人來要求
[00:13:22.000 --> 00:13:24.000]  特別是宗教領袖
[00:13:24.000 --> 00:13:28.000]  要求耶穌要有神蹟顯現給他們看
[00:13:28.000 --> 00:13:30.000]  這不是第一次
[00:13:30.000 --> 00:13:32.000]  如果我們再仔細看聖經
[00:13:32.000 --> 00:13:34.000]  我們在馬太福音第十二章
[00:13:34.000 --> 00:13:38.000]  大家看前兩三章的經文
[00:13:38.000 --> 00:13:44.000]  第十二章第38至第42節
[00:13:44.000 --> 00:13:47.000]  讀一讀吧
[00:13:47.000 --> 00:13:50.000]  不想花太多時間
[00:13:50.000 --> 00:13:52.000]  講到講過了
[00:13:52.000 --> 00:13:58.000]  有興趣上網或教會的server聽就可以了
[00:13:58.000 --> 00:14:01.000]  第十二章第38節
[00:14:01.000 --> 00:14:06.000]  當時有幾個文氏和法尼塞人對耶穌說
[00:14:06.000 --> 00:14:12.000]  夫子我們願意你顯個神蹟給我們看
[00:14:12.000 --> 00:14:14.000]  耶穌回答說
[00:14:14.000 --> 00:14:19.000]  一個邪惡淫亂的世代求看神蹟
[00:14:19.000 --> 00:14:21.000]  除了先知約拿的神蹟以外
[00:14:21.000 --> 00:14:24.000]  再沒有神蹟給他們看
[00:14:24.000 --> 00:14:27.000]  然後解述了約拿的神蹟
[00:14:27.000 --> 00:14:30.000]  約拿三日三夜在大禹的禱福中
[00:14:30.000 --> 00:14:32.000]  人只要這樣也在
[00:14:32.000 --> 00:14:34.000]  三日三夜在地裡頭
[00:14:34.000 --> 00:14:35.000]  當審判的時候
[00:14:35.000 --> 00:14:37.000]  尼尼微人要起來
[00:14:37.000 --> 00:14:38.000]  定這世代的罪
[00:14:38.000 --> 00:14:40.000]  因為尼尼微人聽了
[00:14:40.000 --> 00:14:43.000]  約拿所傳的就悔改了
[00:14:43.000 --> 00:14:44.000]  然後說
[00:14:44.000 --> 00:14:47.000]  看啊!這裡有一個人比約拿更大
[00:14:47.000 --> 00:14:49.000]  當審判的時候
[00:14:49.000 --> 00:14:50.000]  南方的女王要起來
[00:14:50.000 --> 00:14:51.000]  定這世代的罪
[00:14:51.000 --> 00:14:53.000]  因為她從地極而來
[00:14:53.000 --> 00:14:55.000]  要聽所羅門智慧的話
[00:14:55.000 --> 00:14:59.000]  看啊!這裡有一人比所羅門更大
[00:14:59.000 --> 00:15:01.000]  如果這本聖經是你的
[00:15:01.000 --> 00:15:02.000]  你有筆記本的
[00:15:02.000 --> 00:15:03.000]  可以將它記下
[00:15:03.000 --> 00:15:05.000]  或者在程序表記下
[00:15:05.000 --> 00:15:07.000]  將來看這本聖經
[00:15:07.000 --> 00:15:10.000]  原來已經不是第一次
[00:15:10.000 --> 00:15:13.000]  有人來找耶穌
[00:15:13.000 --> 00:15:20.000]  顯出兩手神蹟給他們看
[00:15:20.000 --> 00:15:23.000]  不是第一次了
[00:15:23.000 --> 00:15:25.000]  至少在這段聖經裡
[00:15:25.000 --> 00:15:28.000]  我們看到他們來到
[00:15:28.000 --> 00:15:31.000]  再次要求耶穌給他們看神蹟
[00:15:31.000 --> 00:15:33.000]  同樣道理
[00:15:33.000 --> 00:15:34.000]  同樣情況
[00:15:34.000 --> 00:15:36.000]  都是同一批類似的人
[00:15:36.000 --> 00:15:38.000]  不過這次就轉了一點
[00:15:38.000 --> 00:15:41.000]  法利塞人不是加文時祭司
[00:15:41.000 --> 00:15:46.000]  而是加了薩多蓋人
[00:15:46.000 --> 00:15:47.000]  在這一點上
[00:15:47.000 --> 00:15:48.000]  我們就要了解一下
[00:15:48.000 --> 00:15:53.000]  當時的社會的宗教發展
[00:15:53.000 --> 00:15:54.000]  如果大家了解到
[00:15:54.000 --> 00:15:57.000]  在耶穌的年代
[00:15:57.000 --> 00:16:00.000]  薩多蓋人可以說是
[00:16:00.000 --> 00:16:04.000]  主導了其中一個門派的
[00:16:04.000 --> 00:16:06.000]  猶太教的發展
[00:16:06.000 --> 00:16:09.000]  當然我們曾經說過
[00:16:09.000 --> 00:16:13.000]  薩多蓋人對於復活的問題
[00:16:13.000 --> 00:16:16.000]  是有他自己另外一套的看法
[00:16:16.000 --> 00:16:21.000]  與法利塞人完全相反
[00:16:21.000 --> 00:16:26.000]  兩派不同神學的人
[00:16:26.000 --> 00:16:29.000]  對復活的看法完全不同的人
[00:16:29.000 --> 00:16:32.000]  可以走在一起
[00:16:32.000 --> 00:16:36.000]  集中攻擊耶穌
[00:16:36.000 --> 00:16:39.000]  所以從這聖經裡也告訴我們
[00:16:39.000 --> 00:16:41.000]  當人犯罪的時候
[00:16:41.000 --> 00:16:44.000]  可以不理會上帝的神學
[00:16:44.000 --> 00:16:47.000]  或者就算是自己的神學
[00:16:47.000 --> 00:16:51.000]  也可以完全放在一邊
[00:16:51.000 --> 00:16:53.000]  在這個陳述裡
[00:16:53.000 --> 00:16:59.000]  明言到這群人是來試探耶穌
[00:16:59.000 --> 00:17:05.000]  所以這群人不是帶著善意
[00:17:05.000 --> 00:17:08.000]  他們來看神蹟
[00:17:08.000 --> 00:17:13.000]  不是要求在自己的靈性上得到詛咒
[00:17:13.000 --> 00:17:17.000]  他們希望的是將耶穌比下去
[00:17:17.000 --> 00:17:20.000]  甚至將耶穌摧毀
[00:17:20.000 --> 00:17:23.000]  這個陳述不僅是這裡有
[00:17:23.000 --> 00:17:27.000]  在先前的聖經裡也說過好幾次
[00:17:27.000 --> 00:17:29.000]  讓我們知道原來這群人
[00:17:29.000 --> 00:17:35.000]  已經定義要設計謀去陷害耶穌
[00:17:35.000 --> 00:17:37.000]  只不過這種陷害的情況
[00:17:37.000 --> 00:17:41.000]  由最初的只是可以踐踏你
[00:17:41.000 --> 00:17:46.000]  讓你沒有面子在社會裡招攬人
[00:17:46.000 --> 00:17:51.000]  到現在越來越走向一個極端的狀態
[00:17:51.000 --> 00:17:53.000]  就是要將耶穌除掉
[00:17:53.000 --> 00:17:57.000]  這個發展其實在《馬太福音》越來越激烈
[00:17:57.000 --> 00:18:01.000]  我可以鼓勵大家自己也看看
[00:18:01.000 --> 00:18:04.000]  這段經文往後的發展
[00:18:04.000 --> 00:18:06.000]  看看發展有多激烈
[00:18:06.000 --> 00:18:08.000]  但是從這段聖經裡
[00:18:08.000 --> 00:18:11.000]  我發現試探這個字眼
[00:18:11.000 --> 00:18:16.000]  絕對不是來者不善的行為
[00:18:16.000 --> 00:18:19.000]  最典型的例子
