
[00:00:00.000 --> 00:00:04.800]  此錄音或錄影的版權是屬基督教宣導會不確同所有
[00:00:04.800 --> 00:00:08.160]  我們的屬靈傳統之一是以真理教導為本
[00:00:08.160 --> 00:00:11.520]  歡迎你將此錄音或錄影的連結傳給親友
[00:00:11.520 --> 00:00:17.120]  懇請注意未聽授權請勿轉錄或剪輯本錄音或錄影
[00:00:17.120 --> 00:00:19.120]  各位電視節目平安
[00:00:19.120 --> 00:00:22.320]  近日香港天氣不穩定
[00:00:22.320 --> 00:00:24.320]  經常有雷暴
[00:00:24.320 --> 00:00:29.680]  今早我們能夠平安回到香港是一件很感恩的事情
[00:00:29.680 --> 00:00:32.160]  感謝神讓我們有機會一齊來敬拜
[00:00:32.160 --> 00:00:34.160]  一齊聽聖經的訊息
[00:00:34.160 --> 00:00:37.680]  請你和你旁邊的領事妹打個招呼
[00:00:37.680 --> 00:00:39.680]  感謝神一起送拜
[00:00:39.680 --> 00:00:45.680]  感謝神給我們恩典
[00:00:45.680 --> 00:00:48.880]  大家聽到我的聲音可能有少少不同
[00:00:48.880 --> 00:00:51.440]  我有少少喉嚨不舒服
[00:00:51.440 --> 00:00:54.480]  但大家放心我檢測過了
[00:00:54.480 --> 00:00:57.520]  不是COVID不是流感
[00:00:57.520 --> 00:01:02.160]  但感謝神我們都可以繼續來一同送拜見證上
[00:01:02.160 --> 00:01:04.160]  請大家和我一起祈禱
[00:01:04.160 --> 00:01:06.160]  我們同心再有望著
[00:01:06.160 --> 00:01:10.960]  在天上創造天地的主
[00:01:10.960 --> 00:01:16.080]  主讓我們到你的面前來我們敬拜你
[00:01:16.080 --> 00:01:18.080]  主讓我們真的想不到
[00:01:18.080 --> 00:01:22.880]  天地的主竟然願意來到人間
[00:01:22.880 --> 00:01:26.000]  願意為我們來受死
[00:01:26.000 --> 00:01:29.280]  主讓你的愛是何等的奇妙
[00:01:29.280 --> 00:01:31.280]  何等的真實
[00:01:31.280 --> 00:01:33.280]  又淋到我們身上
[00:01:33.280 --> 00:01:36.080]  我們今天一同來敬拜你
[00:01:36.080 --> 00:01:38.080]  我們去尋求你
[00:01:38.080 --> 00:01:40.080]  很願意打開我們的心門
[00:01:40.080 --> 00:01:42.080]  更深的領受
[00:01:42.080 --> 00:01:44.080]  你要給我們的愛
[00:01:44.080 --> 00:01:46.080]  讓我們人生在地上
[00:01:46.080 --> 00:01:49.360]  不是因為物質不是因為關係我們滿足
[00:01:49.360 --> 00:01:52.880]  我們更因為你的慈愛
[00:01:52.880 --> 00:01:54.880]  我們心滿意足
[00:01:54.880 --> 00:01:56.880]  求你自己帶領這段時間
[00:01:56.880 --> 00:01:58.880]  癡下你寶貴的聖靈
[00:01:58.880 --> 00:02:00.880]  開啟我們的心思
[00:02:00.880 --> 00:02:02.880]  明白你的福音的真道
[00:02:02.880 --> 00:02:05.920]  你幫助我們中間的每一個
[00:02:05.920 --> 00:02:09.360]  特別可能有一部分未曾認識你的
[00:02:09.360 --> 00:02:11.360]  主啊你自己幫助他們
[00:02:11.360 --> 00:02:14.880]  讓他們的心聽見你的微聲
[00:02:14.880 --> 00:02:18.320]  在心靈裏面能夠遇見你
[00:02:18.320 --> 00:02:20.320]  我們仰望祈禱
[00:02:20.320 --> 00:02:22.320]  奉主耶穌成名祈求
[00:02:22.320 --> 00:02:24.320]  阿們
[00:02:24.320 --> 00:02:28.800]  今天和大家思想一個熟悉的聖經故事
[00:02:28.800 --> 00:02:33.280]  是提到撒該的一個朋友的經歷
[00:02:33.280 --> 00:02:36.000]  但我想先提一件事情
[00:02:36.000 --> 00:02:38.480]  就是好幾年之前我去到泰國
[00:02:38.480 --> 00:02:40.480]  遇到一位基督徒朋友
[00:02:40.480 --> 00:02:43.280]  他本身自己開一個餐館
[00:02:43.280 --> 00:02:46.880]  我就很有興趣問及他信耶穌的經過
[00:02:46.880 --> 00:02:48.880]  他就告訴我
[00:02:48.880 --> 00:02:53.120]  他說其實他本身是接觸過教會
[00:02:53.120 --> 00:02:58.240]  是因為他太太在他們未結婚之前
[00:02:58.240 --> 00:03:00.240]  很清楚的要求
[00:03:00.240 --> 00:03:03.360]  你都和我一起信耶穌吧
[00:03:03.360 --> 00:03:06.160]  這位朋友就說
[00:03:06.160 --> 00:03:08.160]  行信耶穌
[00:03:08.160 --> 00:03:10.160]  我結婚之後一定跟你信耶穌
[00:03:10.160 --> 00:03:14.160]  他們之後結婚
[00:03:14.160 --> 00:03:17.440]  但當然他已經忘記了他的承諾
[00:03:17.440 --> 00:03:19.440]  太太很多時候鼓勵他
[00:03:19.440 --> 00:03:22.400]  但他反而責備太太
[00:03:22.400 --> 00:03:24.400]  因為他開餐館很繁忙
[00:03:24.400 --> 00:03:26.400]  很多時候在餐館裡
[00:03:26.400 --> 00:03:28.400]  和很多客人一起喝酒
[00:03:28.400 --> 00:03:30.400]  餐館能夠賺錢
[00:03:30.400 --> 00:03:32.400]  因為他賣酒
[00:03:32.400 --> 00:03:34.400]  在過程當中
[00:03:34.400 --> 00:03:36.400]  他自己都染了酒癮
