
[00:00:00.000 --> 00:00:04.680]  我們低頭祈禱
[00:00:04.680 --> 00:00:07.680]  主啊 多謝祢 讓我們有機會敬拜祢
[00:00:07.680 --> 00:00:09.480]  用詩歌讚美祢
[00:00:09.480 --> 00:00:11.680]  主啊 祢佩得我們的敬拜
[00:00:11.680 --> 00:00:13.180]  我們的讚美
[00:00:13.180 --> 00:00:15.080]  在這一刻求祢安靜我們的心
[00:00:15.080 --> 00:00:17.780]  讓我們聽到思想的這個話語
[00:00:17.780 --> 00:00:19.980]  我們祈禱給主耶穌基督的名字
[00:00:19.980 --> 00:00:21.600]  阿們
[00:00:21.600 --> 00:00:28.040]  聖誕節就是慶祝主耶穌基督的誕生
[00:00:28.040 --> 00:00:31.200]  大家都知道生兒育女那一刻
[00:00:31.200 --> 00:00:33.920]  很多時候不是一定那麼開心的
[00:00:33.920 --> 00:00:37.360]  可能有很多事情發生
[00:00:37.360 --> 00:00:39.480]  我記得我在美國的時候
[00:00:39.480 --> 00:00:42.120]  我的教會有一個青年人
[00:00:42.120 --> 00:00:44.160]  他出生那一天
[00:00:44.160 --> 00:00:51.000]  實在是麻省歷代以來幾十年
[00:00:51.000 --> 00:00:54.920]  最大風雪的那一天
[00:00:54.920 --> 00:00:57.160]  他的爸爸很擔心
[00:00:57.160 --> 00:00:59.320]  因為太太說要作動
[00:00:59.320 --> 00:01:01.240]  打電話報警
[00:01:01.240 --> 00:01:08.840]  最後就要用直升機送他媽媽去醫院
[00:01:08.840 --> 00:01:09.840]  把她生出來
[00:01:09.840 --> 00:01:11.240]  我聽到的時候就說
[00:01:11.240 --> 00:01:15.400]  哇 你的父母永遠都記得你
[00:01:15.400 --> 00:01:18.560]  他出生那麼刺激都有的
[00:01:18.560 --> 00:01:20.440]  實在都是的
[00:01:20.440 --> 00:01:23.160]  如果我們今天看著耶穌基督的誕生
[00:01:23.160 --> 00:01:25.800]  都是有這件事的 你知道嗎?
[00:01:25.800 --> 00:01:31.080]  好像是一個最不適合要出生的時候
[00:01:31.080 --> 00:01:34.640]  他就出生的感覺
[00:01:34.640 --> 00:01:35.960]  對他的父母來說
[00:01:35.960 --> 00:01:38.080]  我們看看對瑪利亞來說
