
[00:00:00.000 --> 00:00:03.000]  (看片段)
[00:00:03.000 --> 00:00:05.500]  是司祭的第六章尾
[00:00:05.500 --> 00:00:07.500]  我們上次說了
[00:00:07.500 --> 00:00:10.000]  基奠剛剛在聖經出現的時候
[00:00:10.000 --> 00:00:12.500]  他根本不像一個領袖
[00:00:12.500 --> 00:00:14.000]  他很害怕車輛
[00:00:14.000 --> 00:00:17.000]  他躲在走廈裡打密紙
[00:00:17.000 --> 00:00:20.000]  神就要將一個這樣的人
[00:00:20.000 --> 00:00:23.000]  來訓練成為一個大能的勇士
[00:00:23.000 --> 00:00:26.000]  訓練一個是救贖以色列人
[00:00:26.000 --> 00:00:29.500]  來面對米奠人的一個領袖
[00:00:29.500 --> 00:00:33.000]  我們看看神怎樣塑造基奠
[00:00:33.000 --> 00:00:37.000]  是透過兩個不同的祭壇
[00:00:37.000 --> 00:00:40.000]  其實這個信息都讓我們看到
[00:00:40.000 --> 00:00:43.000]  就是神怎樣來預備他的僕人
[00:00:43.000 --> 00:00:45.000]  為他來作供
[00:00:45.000 --> 00:00:48.000]  我們說到基奠上一次
[00:00:48.000 --> 00:00:51.000]  神給了他很多的應許
[00:00:51.000 --> 00:00:53.000]  應許與他同在
[00:00:53.000 --> 00:00:56.000]  應許他將會成為一個大能的勇士
[00:00:56.000 --> 00:00:58.000]  甚至讓他知道
[00:00:58.000 --> 00:01:01.000]  應該怎樣來作供
[00:01:01.000 --> 00:01:03.000]  怎樣來攻打米奠人
[00:01:03.000 --> 00:01:05.000]  甚至讓他看到
[00:01:05.000 --> 00:01:08.000]  攻打米奠人的結果會是怎樣
[00:01:08.000 --> 00:01:10.000]  如同擊打一人
[00:01:10.000 --> 00:01:13.000]  但是基奠仍然都很害怕
[00:01:13.000 --> 00:01:15.000]  很懦弱沒有信心
[00:01:15.000 --> 00:01:18.000]  所以神就塑造他
[00:01:18.000 --> 00:01:20.000]  James Garfield
[00:01:20.000 --> 00:01:23.000]  是美國第20任的總統
[00:01:23.000 --> 00:01:25.000]  當他成為總統之前
[00:01:25.000 --> 00:01:29.000]  他是一間大學叫做Hyrum College的校長
[00:01:29.000 --> 00:01:31.000]  有一天
[00:01:31.000 --> 00:01:34.000]  他有一個學生的爸爸來找他
[00:01:34.000 --> 00:01:36.000]  這個爸爸是為了他的兒子
[00:01:36.000 --> 00:01:38.000]  來見校長
[00:01:38.000 --> 00:01:42.000]  他說:你知不知道你們這間學校的要求很高
[00:01:42.000 --> 00:01:44.000]  為了要拿學位
[00:01:44.000 --> 00:01:48.000]  學生要付出很大很大的努力
[00:01:48.000 --> 00:01:51.000]  你可不可以減少
[00:01:51.000 --> 00:01:53.000]  減低你們的要求
[00:01:53.000 --> 00:01:56.000]  拿學位沒那麼難
[00:01:56.000 --> 00:01:59.000]  Garfield就跟他說:當然可以
[00:01:59.000 --> 00:02:01.000]  但是我要讓你知道
[00:02:01.000 --> 00:02:04.000]  神創造一棵好的柏樹
[00:02:04.000 --> 00:02:06.000]  是需要一百年的時候
[00:02:06.000 --> 00:02:08.000]  神造一隻矮瓜
[00:02:08.000 --> 00:02:11.000]  幾個月就造出來了
[00:02:11.000 --> 00:02:14.000]  你要你兒子成為一棵柏樹
[00:02:14.000 --> 00:02:16.000]  還是成為一隻矮瓜呢?
[00:02:16.000 --> 00:02:19.000]  這個爸爸當場沒有說話
[00:02:19.000 --> 00:02:25.000]  我們看到在《士斯記》的六章17-35節
[00:02:25.000 --> 00:02:27.000]  有兩個祭壇
[00:02:27.000 --> 00:02:29.000]  其實「壇」這個字
