
[00:00:00.000 --> 00:00:04.280]  各位聽眾早安
[00:00:04.280 --> 00:00:07.280]  我想問昨天有多少人有來?
[00:00:07.280 --> 00:00:10.280]  也不是很多
[00:00:10.280 --> 00:00:13.280]  很多人今天是第一次來聽
[00:00:13.280 --> 00:00:17.280]  今天為大家預備了兩個題目
[00:00:17.280 --> 00:00:20.280]  就是走出土壤的迷思
[00:00:20.280 --> 00:00:23.280]  我記得兩年前在這裡
[00:00:23.280 --> 00:00:26.280]  當中說了六行的福音主日
[00:00:26.280 --> 00:00:28.280]  記不記得這個題目是什麼?
[00:00:28.280 --> 00:00:31.280]  「顧理唔到」和「防不勝防」
[00:00:31.280 --> 00:00:35.280]  最後一堂課就進了浸會醫院
[00:00:35.280 --> 00:00:37.280]  因為急性胰臟炎
[00:00:37.280 --> 00:00:40.280]  見到護士也跟我說「顧理唔到」
[00:00:40.280 --> 00:00:42.280]  因為她也有上網聽
[00:00:42.280 --> 00:00:45.280]  「顧理唔到」就進了我這裡
[00:00:45.280 --> 00:00:48.280]  我自己也「顧理唔到」也「防不勝防」
[00:00:48.280 --> 00:00:50.280]  在浸會住了五天
[00:00:50.280 --> 00:00:52.280]  出院了
[00:00:52.280 --> 00:00:54.280]  然後回到多倫多
[00:00:54.280 --> 00:00:56.280]  我記得我去年回來也有提過
[00:00:56.280 --> 00:01:00.280]  我回去之後有點不舒服
[00:01:00.280 --> 00:01:02.280]  因為令我太太很擔心
[00:01:02.280 --> 00:01:05.280]  所以回到多倫多就做了所有要做的事
[00:01:05.280 --> 00:01:06.280]  打了所有針
[00:01:06.280 --> 00:01:08.280]  拿了膜炎、山蛇針
[00:01:08.280 --> 00:01:10.280]  要切就切 要割就割
[00:01:10.280 --> 00:01:12.280]  我跟醫生說有什麼要做的
[00:01:12.280 --> 00:01:13.280]  都跟我說了
[00:01:13.280 --> 00:01:14.280]  我全部都會做
[00:01:14.280 --> 00:01:15.280]  做完就跟我老婆說
[00:01:15.280 --> 00:01:16.280]  「我沒什麼可以做了」
[00:01:16.280 --> 00:01:18.280]  我說「我已經做了」
[00:01:18.280 --> 00:01:20.280]  「我不想你再擔心」
[00:01:20.280 --> 00:01:22.280]  今年我回來之前
[00:01:22.280 --> 00:01:24.280]  在10月14日
[00:01:24.280 --> 00:01:26.280]  多倫多有一個講座是整天
[00:01:26.280 --> 00:01:28.280]  10點到4點
[00:01:28.280 --> 00:01:30.280]  講到差不多3點半的時候
[00:01:30.280 --> 00:01:32.280]  我發現我突然間很痛
[00:01:32.280 --> 00:01:34.280]  就是整條腰痛
[00:01:34.280 --> 00:01:36.280]  從後面痛到前面 前面痛到後面
[00:01:36.280 --> 00:01:39.280]  我想沒什麼理由又來一次急性胰臟炎
[00:01:39.280 --> 00:01:41.280]  因為膽子都割了
[00:01:41.280 --> 00:01:42.280]  為什麼會這麼痛呢?
[00:01:42.280 --> 00:01:44.280]  我是痛到站不起來
[00:01:44.280 --> 00:01:46.280]  要扶著桌子
[00:01:46.280 --> 00:01:48.280]  我有點害怕
[00:01:48.280 --> 00:01:51.280]  我後來就忍無可忍跟同工講座
[00:01:51.280 --> 00:01:53.280]  我說「我痛了」
[00:01:53.280 --> 00:01:55.280]  他說「徐弟兄小心一點」
[00:01:55.280 --> 00:01:57.280]  「然後你就要飛了」
[00:01:57.280 --> 00:02:00.280]  他們有人叫我去見家庭醫生
[00:02:00.280 --> 00:02:01.280]  我就死都不肯
[00:02:01.280 --> 00:02:03.280]  因為不驗沒事
[00:02:03.280 --> 00:02:05.280]  一驗就多數有事
[00:02:05.280 --> 00:02:07.280]  我有一點想逃避
[00:02:07.280 --> 00:02:09.280]  但是有同工提醒我
[00:02:09.280 --> 00:02:11.280]  如果你不驗真的有事
[00:02:11.280 --> 00:02:15.280]  你太太會真的很怪你
[00:02:15.280 --> 00:02:17.280]  我11月1日就要去機場
[00:02:17.280 --> 00:02:21.280]  10月31日我就和太太去看家庭醫生
[00:02:21.280 --> 00:02:23.280]  下午2時
[00:02:23.280 --> 00:02:25.280]  家庭醫生問完後
