
[00:00:00.000 --> 00:00:05.600]  各位大兄姐妹 各位朋友 你們好
[00:00:05.600 --> 00:00:10.200]  歡迎大家參加我們三藩市博套會網上的五堂崇拜
[00:00:10.200 --> 00:00:14.760]  從今回開始 我們會思想《撒姆爾記》上
[00:00:14.760 --> 00:00:19.760]  和《撒姆爾記》下有關大衛生平的訊息
[00:00:19.760 --> 00:00:25.080]  今回是第一講 我們思想《撒姆爾記》上第八章
[00:00:25.080 --> 00:00:28.800]  一至到第八節 英雄本色
[00:00:28.800 --> 00:00:32.280]  在開始思想這段聖經之前 請我們同心低頭
[00:00:32.280 --> 00:00:37.200]  我們同禱告 慈悲人愛天父 我們滿心感謝你
[00:00:37.200 --> 00:00:41.000]  你給我們有機會去研讀你的話語
[00:00:41.000 --> 00:00:46.600]  從神的話語裏面 我們得到啟示 得到啟迪
[00:00:46.600 --> 00:00:50.600]  讓我們在這個世上活得更加精彩
[00:00:50.600 --> 00:00:55.080]  求你用你的說話去提醒 勸勉 教導 安慰 督教我們
[00:00:55.080 --> 00:01:00.760]  我們這樣禱告 那是奉耶穌基督命求 阿們
[00:01:00.760 --> 00:01:06.600]  在2003年香港爆發了沙士疫症
[00:01:06.600 --> 00:01:12.840]  經過了100天非常艱辛的日子之後
[00:01:12.840 --> 00:01:17.080]  世衛組織宣佈解除香港疫區之名
[00:01:17.080 --> 00:01:19.920]  當時特首董建華就這樣說
[00:01:19.920 --> 00:01:25.800]  現在不是慶祝的時候 我想他這句說話有對有錯
[00:01:25.800 --> 00:01:29.720]  對的地方就是這場疫症差不多有300人死亡
[00:01:29.720 --> 00:01:34.680]  多少的家庭面臨家散人亡 不少的商鋪要關門
[00:01:34.680 --> 00:01:39.080]  很多人失業 也有不少人遭受生命的威脅
[00:01:39.080 --> 00:01:41.440]  有甚麼值得我們慶祝呢?
[00:01:41.440 --> 00:01:44.720]  但另一方面也有不對的地方
[00:01:44.720 --> 00:01:48.000]  因為這場疫症的確製造了不少的英雄
[00:01:48.000 --> 00:01:51.080]  留下不少感人的故事
[00:01:51.080 --> 00:01:53.960]  我首先跟大家分享第一個故事
[00:01:53.960 --> 00:01:58.000]  美國《時代》雜誌的封面寫著「亞洲英雄」
[00:01:58.000 --> 00:02:03.680]  然後有一幅威斯昌隆醫院一班醫護人員的合照
[00:02:03.680 --> 00:02:07.080]  事情是這樣的 2003年3月4日
[00:02:07.080 --> 00:02:12.080]  一名26歲的男子進入了威爾院的急症室
[00:02:12.080 --> 00:02:15.680]  說自己連續幾天發燒 不停的咳嗽
[00:02:15.680 --> 00:02:19.840]  醫生斷證為肺炎 進入了8A病房
[00:02:19.840 --> 00:02:22.840]  這個病人年輕 醫生們以為
[00:02:22.840 --> 00:02:26.680]  用一些抗生素兩三天就可以出院了
[00:02:26.680 --> 00:02:30.280]  但由於威爾院是一所教學的醫院
[00:02:30.280 --> 00:02:35.400]  有不少的醫科生和實習的醫生去看這個病人
[00:02:35.400 --> 00:02:41.800]  六天之後 護士報告說8A病房有17個病人發高燒
[00:02:41.800 --> 00:02:45.720]  接著發現不少的醫生、醫科生和護士
[00:02:45.720 --> 00:02:48.200]  都有類似的病徵
[00:02:48.200 --> 00:02:53.180]  中大內科教授沈祖堯醫生察覺有些不妥
[00:02:53.180 --> 00:02:56.440]  肯定是一種傳染病 立即隔離8A
[00:02:56.440 --> 00:02:58.200]  他們花了幾天的時間
[00:02:58.200 --> 00:03:02.240]  終於確定這26歲的男子就是病源
[00:03:02.240 --> 00:03:07.800]  很快這個病叫沙士病就傳遍整個香港
[00:03:07.800 --> 00:03:11.400]  他們沒多久又發覺這26歲的男子
[00:03:11.400 --> 00:03:14.320]  是從一個叫劉劍倫
[00:03:14.320 --> 00:03:18.280]  一個從廣州的神科專科醫生
[00:03:18.280 --> 00:03:20.720]  來到香港治病的時候
[00:03:20.720 --> 00:03:23.920]  就在京華酒店感染到的
[00:03:23.920 --> 00:03:27.360]  這位劉醫生可能在電梯裡面打了個噴嚏
[00:03:27.360 --> 00:03:30.160]  就將沙士的病毒傳給7個人
[00:03:30.160 --> 00:03:34.160]  除了這位26歲在威爾院住的男子之外
[00:03:34.160 --> 00:03:36.480]  還有新加坡的一個空姐
[00:03:36.480 --> 00:03:38.320]  加拿大來講的旅客
[00:03:38.320 --> 00:03:43.680]  一個越南的商人病毒就這樣傳到世界各地
[00:03:43.680 --> 00:03:48.680]  3月11日在8A病房樓上工作的26歲醫生
[00:03:48.680 --> 00:03:50.760]  叫做蘇愛欣
[00:03:50.760 --> 00:03:53.720]  看見自己同事一個一個的病倒
[00:03:53.720 --> 00:03:58.480]  到了3月16日已經有36個醫護病人
[00:03:58.480 --> 00:04:02.480]  醫護人員病倒了 染上了沙士
[00:04:02.480 --> 00:04:06.840]  當時衛生福利局和食物局的局長
[00:04:06.840 --> 00:04:09.520]  陳馮富珍仍然說
[00:04:09.520 --> 00:04:13.000]  我們認為香港旅行是非常安全的
[00:04:13.000 --> 00:04:15.840]  而且也沒有社區感染
[00:04:15.840 --> 00:04:21.040]  所以沒有採取任何緊急應對的措施
[00:04:21.040 --> 00:04:25.280]  沈祖堯教授就將威爾院的醫生分成兩組
[00:04:25.280 --> 00:04:28.720]  一個叫做乾淨組 一個叫做接觸組
[00:04:28.720 --> 00:04:33.280]  所謂乾淨組就是專門醫治那些非沙士的病人
[00:04:33.280 --> 00:04:37.320]  接觸組就是專門診治那些沙士的病人
[00:04:37.320 --> 00:04:42.680]  蘇愛欣醫生被編成乾淨組 她覺得很幸運
[00:04:42.680 --> 00:04:46.160]  過了不久她就聽到接觸組的同事
[00:04:46.160 --> 00:04:50.960]  一個一個的染上了這個病毒
[00:04:50.960 --> 00:04:56.640]  傳染非常驚人 現在做醫生也越來越少人
[00:04:56.640 --> 00:04:59.440]  她看到很多的同事充滿了憂慮
[00:04:59.440 --> 00:05:03.240]  疲憊 無可奈何的感受
[00:05:03.240 --> 00:05:04.840]  她是一個基督徒
[00:05:04.840 --> 00:05:09.280]  她不忍看見有家室的同事一個一個染上病毒
[00:05:09.280 --> 00:05:10.960]  3月17日星期一
[00:05:10.960 --> 00:05:16.680]  本來是抽籤決定誰進接觸組 誰是進乾淨組的
[00:05:16.680 --> 00:05:21.040]  在抽籤之前她毅然說我要進接觸組
[00:05:21.040 --> 00:05:26.240]  當時她的老闆王宇照醫生就很驚奇地問
[00:05:26.240 --> 00:05:30.400]  為什麼你不抽籤?可能抽不到你
[00:05:30.400 --> 00:05:35.080]  但是蘇醫生說 不是 我願意自己去
[00:05:35.080 --> 00:05:40.960]  沈祖堯嘗試用大量的類固醇和鼻巴偉能
[00:05:40.960 --> 00:05:45.080]  那些病人開始有轉好的跡象
[00:05:45.080 --> 00:05:46.440]  慰問了一群的醫生
[00:05:46.440 --> 00:05:50.360]  他們相信關懷病人 安慰他們 鼓勵他們
[00:05:50.360 --> 00:05:53.760]  比用他很多的藥物可能更有效
[00:05:53.760 --> 00:05:58.200]  他每天為病人禱告 他不是不怕
[00:05:58.200 --> 00:06:02.880]  就好像蘇凱恩醫生接受讀者文集訪問的時候
[00:06:02.880 --> 00:06:07.760]  他說他私下過得非常憂慮 擔心自己會感染
[00:06:07.760 --> 00:06:12.880]  擔心病人是等候死亡 他又不能回家
[00:06:12.880 --> 00:06:16.400]  因為要隔離 有一次他忍不住走到走廊
[00:06:16.400 --> 00:06:21.960]  自己走上來 到3月24日是他的生日
[00:06:21.960 --> 00:06:27.600]  當時乾淨組和接觸組的醫生和十幾名的同事
[00:06:27.600 --> 00:06:32.160]  為他慶祝生日 他們買了一個蛋糕
[00:06:32.160 --> 00:06:35.200]  沒有蠟燭的蛋糕 因為怕感染
[00:06:35.200 --> 00:06:39.440]  大家一起脫下口罩 切蛋糕
[00:06:39.440 --> 00:06:43.080]  蘇醫生說是他最難忘的一個生日
[00:06:43.080 --> 00:06:47.880]  五天之後 九個沙士的醫護病人病好出院
[00:06:47.880 --> 00:06:49.840]  開記者招待會
[00:06:49.840 --> 00:06:53.960]  這張照片就是《時事》亞洲英雄的一張照片
[00:06:53.960 --> 00:06:59.080]  在記者招待會裏面 蘇凱恩充滿了淚水
[00:06:59.080 --> 00:07:03.600]  他和其他同事好像經過死刃的幽溝一樣
[00:07:03.600 --> 00:07:08.680]  也不怕遭害 《時代》雜誌稱這一幫醫護人員
[00:07:08.680 --> 00:07:13.120]  為亞洲英雄 實在一點都不誇張
[00:07:13.120 --> 00:07:19.120]  雖然這些醫護人員沒有好像英雄本色
[00:07:19.120 --> 00:07:23.000]  周潤發飾演的那樣有型有款
[00:07:23.000 --> 00:07:27.320]  夠經典 也沒有像張藝謀導演的英雄
[00:07:27.320 --> 00:07:31.960]  這個《刺秦王》那些的英雄那樣 沒有
[00:07:31.960 --> 00:07:36.280]  其實如果不是因為蘇凱恩這個名字
[00:07:36.280 --> 00:07:38.480]  和我女兒有很相似的地方
[00:07:38.480 --> 00:07:41.560]  我想我都不會記得他的名字的
[00:07:41.560 --> 00:07:46.680]  但是稱他們為英雄 我想一點都沒有搞錯
[00:07:46.680 --> 00:07:51.320]  不是因為他們的才智 不是因為他們的醫術
[00:07:51.320 --> 00:07:54.120]  更加不是因為他們的樣貌
[00:07:54.120 --> 00:07:58.640]  也不是他們出色的表現 不是
[00:07:58.640 --> 00:08:02.640]  是因為他們的愛心 他們的關懷
[00:08:02.640 --> 00:08:08.480]  他們專業的看法 他們的捨己的精神
[00:08:08.480 --> 00:08:13.600]  對每一個病人都有極深遠的影響
[00:08:13.600 --> 00:08:16.040]  就拿一個其中一個病人
[00:08:16.040 --> 00:08:19.520]  他自己本身就是大埔行醫的私家醫生
[00:08:19.520 --> 00:08:24.040]  40多歲的一個病人 他生活安定
[00:08:24.040 --> 00:08:27.720]  無憂 物質富裕 家庭美好
[00:08:27.720 --> 00:08:31.160]  不幸他看了一個沙士病人之後
[00:08:31.160 --> 00:08:36.800]  自己就感染了發燒 最後證實是患了沙士
[00:08:36.800 --> 00:08:40.600]  要入住威爾斯親王醫院
[00:08:40.600 --> 00:08:44.800]  他痊愈之後 他就這樣做見證
[00:08:44.800 --> 00:08:50.560]  他說第五天開始 我的病就越來越差
[00:08:50.560 --> 00:08:54.360]  我時常在哭 我發覺這個世界
[00:08:54.360 --> 00:08:57.120]  和我平時的世界很不同
[00:08:57.120 --> 00:09:02.960]  我自問40多年來 讀書 出來做醫生
[00:09:02.960 --> 00:09:07.080]  事業都是很好 自己也是好人一個
[00:09:07.080 --> 00:09:10.800]  對宗教毫無興趣 因為我覺得
[00:09:10.800 --> 00:09:15.400]  我生活已經美滿 無所缺欠
[00:09:15.400 --> 00:09:19.000]  但是他太太是一個基督徒
[00:09:19.000 --> 00:09:23.280]  他就對他太太說 你不要叫我信耶穌
[00:09:23.280 --> 00:09:29.120]  我不會信 但現在靜下來想一想的時候
[00:09:29.120 --> 00:09:33.880]  總覺得以前的生活總是有些東西缺欠了
[00:09:33.880 --> 00:09:37.200]  Something is missing
[00:09:37.200 --> 00:09:39.520]  現在我的世界完全不同了
[00:09:39.520 --> 00:09:44.320]  死亡逼近 又孤單又隔絕
[00:09:44.320 --> 00:09:49.800]  我很多晚睡不著覺 以眼淚洗臉
[00:09:49.800 --> 00:09:54.440]  但是那些照顧我的基督徒醫生和護士
