
[00:00:00.000 --> 00:00:05.560]  羅馬書第27講
[00:00:05.560 --> 00:00:11.080]  今天我們要講羅馬書第10章9-21
[00:00:11.080 --> 00:00:16.360]  今天要講的是保羅另一句很出名的話
[00:00:16.360 --> 00:00:19.960]  就是你們要口裏承認
[00:00:19.960 --> 00:00:21.960]  心裏相信
[00:00:21.960 --> 00:00:23.960]  你就一定能夠得救
[00:00:23.960 --> 00:00:29.240]  這一句話給很多人都有誤解
[00:00:29.240 --> 00:00:31.560]  很多人很多基督徒都說
[00:00:31.560 --> 00:00:33.560]  我真是心裏相信
[00:00:33.560 --> 00:00:35.560]  我真是口裏承認
[00:00:35.560 --> 00:00:40.440]  但究竟我們心裏相信是相信什麼呢
[00:00:40.440 --> 00:00:45.160]  我們口裏承認又是承認什麼呢
[00:00:45.160 --> 00:00:47.160]  我們今天一起來看看
[00:00:47.160 --> 00:00:52.680]  先回溫羅馬書第9章
[00:00:52.680 --> 00:00:54.680]  是講到神的主權
[00:00:54.680 --> 00:00:58.680]  是神將以色列人暫時放在一邊
[00:00:58.680 --> 00:01:00.680]  是祂的主權
[00:01:00.680 --> 00:01:02.680]  是祂的揀選
[00:01:02.680 --> 00:01:07.000]  但另一方面以色列人也不能逃避責任
[00:01:07.000 --> 00:01:10.680]  第10章是講到以色列人的無知
[00:01:10.680 --> 00:01:12.680]  他們的不信
[00:01:12.680 --> 00:01:15.960]  有沒有看到神的主權和人的責任
[00:01:15.960 --> 00:01:17.960]  永遠是相輔相成
[00:01:17.960 --> 00:01:21.880]  第10章我們在1-8節
[00:01:21.880 --> 00:01:24.920]  講到以色列人他們的無知
[00:01:24.920 --> 00:01:26.920]  在哪三方面
[00:01:26.920 --> 00:01:30.120]  第一就是他們不認識神的屬性
[00:01:30.120 --> 00:01:33.560]  他們不知道神原來是無限的聖潔
[00:01:33.560 --> 00:01:36.360]  有非常高的標準
[00:01:36.360 --> 00:01:38.360]  所以他們也不明白
[00:01:38.360 --> 00:01:42.920]  第二點就是他們不認識耶穌基督的救贖
[00:01:42.920 --> 00:01:46.120]  當我們知道神有多聖潔
[00:01:46.120 --> 00:01:48.120]  祂的標準是多完美
[00:01:48.120 --> 00:01:51.320]  我們就知道沒有辦法靠我們自己做得到
[00:01:51.320 --> 00:01:53.320]  我們要接受耶穌基督
[00:01:53.320 --> 00:01:56.200]  但這就是因為以色列人不知道
[00:01:56.200 --> 00:01:58.200]  所以他們也不明白
[00:01:58.200 --> 00:02:02.760]  為什麼一定要耶穌基督的義披在他們身上
[00:02:02.760 --> 00:02:04.760]  他們才能與神和好
[00:02:04.760 --> 00:02:09.640]  第三點就是他們根本不認識自己的信仰
[00:02:09.640 --> 00:02:13.480]  原來在舊約聖經上一早告訴他們
[00:02:13.480 --> 00:02:15.480]  是要靠信心來得救
[00:02:15.480 --> 00:02:17.480]  不是靠他們的行為
[00:02:17.480 --> 00:02:21.240]  今天我們來到羅馬書第10章
[00:02:21.240 --> 00:02:23.240]  第9至第10節
[00:02:23.720 --> 00:02:27.400]  讓我們看到什麼才是真正的信心
[00:02:27.400 --> 00:02:30.360]  什麼才是真正得救的信心
[00:02:30.360 --> 00:02:33.640]  這就是猶太人所缺乏的
[00:02:33.640 --> 00:02:37.720]  你會看到在羅馬書第10章9至10節
[00:02:37.720 --> 00:02:40.200]  有兩個字是重複出現的
[00:02:40.200 --> 00:02:42.200]  第一個是信
[00:02:42.200 --> 00:02:44.200]  心裡相信
[00:02:44.200 --> 00:02:46.200]  第二個是承認
[00:02:46.200 --> 00:02:48.200]  口裡要承認
[00:02:48.200 --> 00:02:50.200]  你就必得救
[00:02:50.200 --> 00:02:52.200]  但很可惜
[00:02:52.200 --> 00:02:54.200]  一般的基督徒
[00:02:54.200 --> 00:02:56.920]  我們只記得這兩節的經文
[00:02:56.920 --> 00:02:58.920]  就是心裡相信
[00:02:58.920 --> 00:03:00.920]  口裡承認就必得救
[00:03:00.920 --> 00:03:03.880]  你問一般的基督徒
[00:03:03.880 --> 00:03:05.880]  你承不承認?
[00:03:05.880 --> 00:03:07.880]  他會說我當然承認
[00:03:07.880 --> 00:03:10.520]  然後你問他你承認什麼?
[00:03:10.520 --> 00:03:12.520]  他就會說
[00:03:12.520 --> 00:03:14.520]  他說不出
[00:03:14.520 --> 00:03:16.520]  然後你又問他
[00:03:16.520 --> 00:03:18.520]  你的心是不是真正相信
[00:03:18.520 --> 00:03:20.520]  他說我當然相信
[00:03:20.520 --> 00:03:23.080]  你又問他你相信什麼?
[00:03:23.080 --> 00:03:25.080]  他又看著你睜大眼睛
[00:03:25.080 --> 00:03:27.080]  張開嘴巴
[00:03:27.080 --> 00:03:30.120]  他也不知道他真正心裡相信什麼
[00:03:30.120 --> 00:03:33.320]  但我們看看今天的經文說什麼
[00:03:33.320 --> 00:03:35.320]  經文說
[00:03:35.320 --> 00:03:37.960]  你若口裡認耶穌為主
[00:03:37.960 --> 00:03:41.480]  心裡信神叫他從死裡復活
[00:03:41.480 --> 00:03:43.480]  就必得救
[00:03:43.480 --> 00:03:45.480]  因為人心裡相信
