
[00:00:00.000 --> 00:00:04.000]  請姐妹平安
[00:00:04.000 --> 00:00:08.000]  特別再看這一段聖經
[00:00:08.000 --> 00:00:12.000]  為什麼會我想再講這一段聖經呢
[00:00:12.000 --> 00:00:16.000]  主要呢 我是在最近想起一個問題
[00:00:16.000 --> 00:00:20.000]  我們全福堂是一個很好的教會
[00:00:20.000 --> 00:00:24.000]  坦白講 不是因為我在這裡和大家聚會
[00:00:24.000 --> 00:00:28.000]  我是一貫的目者 當然說自己是好東西
[00:00:28.000 --> 00:00:32.000]  你相信我 我都經歷過無數的教會
[00:00:32.000 --> 00:00:36.000]  在過去四十多年的侍奉中
[00:00:36.000 --> 00:00:40.000]  認識很多教會 全福堂是一個很好的教會
[00:00:40.000 --> 00:00:44.000]  不是因為我們好 是因為神祝福這間教會
[00:00:44.000 --> 00:00:48.000]  當然每間教會都有問題
[00:00:48.000 --> 00:00:52.000]  有人的地方就有問題 不會完美
[00:00:52.000 --> 00:00:56.000]  一般來說 我們來到的時候有淑女的士氣
[00:00:56.000 --> 00:01:00.000]  我們對神有追求 我們弟兄姊妹的分享坦誠
[00:01:00.000 --> 00:01:04.000]  我們是有一個淑女氣氛的 也是一個淑女追尋的教會
[00:01:04.000 --> 00:01:08.000]  合一的教會 人數不斷的增加
[00:01:08.000 --> 00:01:12.000]  有一點像《士徒行傳》第二章講到那種
[00:01:12.000 --> 00:01:16.000]  弟兄姊妹同心合意 時常在神的殿裏
[00:01:16.000 --> 00:01:20.000]  一起去敬拜 讚美神
[00:01:20.000 --> 00:01:24.000]  並且得到眾民的喜愛 不單止教會是這樣
[00:01:24.000 --> 00:01:28.000]  每個人看見這間教會 認識教會的人都羨慕
[00:01:28.000 --> 00:01:31.000]  所以聖經在《士徒行傳》很有意思的
[00:01:31.000 --> 00:01:35.000]  天天將得救的人交給他們 因為那些人自己進來的
[00:01:35.000 --> 00:01:39.000]  因為他們知道在這個地方有很特別的地方
[00:01:39.000 --> 00:01:43.000]  而且他們大家一起不分你我 也沒有什麼階級的
[00:01:43.000 --> 00:01:47.000]  凡物共用 意思就是說我們沒有所謂的 多的給少的
[00:01:47.000 --> 00:01:52.000]  不夠的也不會介懷 我們跟你一起分享一起吃
