
[00:00:00.000 --> 00:00:07.000]  新約聖經四卷福音書
[00:00:07.000 --> 00:00:08.000]  大家記得吧?
[00:00:08.000 --> 00:00:13.000]  馬太、馬可、盧迦和約翰福音
[00:00:13.000 --> 00:00:19.000]  都一同是用耶穌基督的復活
[00:00:19.000 --> 00:00:24.000]  作為壓軸的高潮
[00:00:24.000 --> 00:00:33.000]  福音書記載實事求是的事情
[00:00:33.000 --> 00:00:36.000]  如何發生的經過
[00:00:36.000 --> 00:00:41.000]  例如他們都一致從婦女
[00:00:41.000 --> 00:00:43.000]  幾個婦女
[00:00:43.000 --> 00:00:46.000]  其中包括穆迪拉的瑪麗亞
[00:00:46.000 --> 00:00:49.000]  雅各的母親瑪麗亞
[00:00:49.000 --> 00:00:53.000]  還有第三個有名的薩羅米
[00:00:53.000 --> 00:00:55.000]  如果你讀福音書的話
[00:00:55.000 --> 00:00:57.000]  留意一下這些名字都不錯的
[00:00:57.000 --> 00:01:00.000]  有時和女兒改名字改什麼好呢?
[00:01:00.000 --> 00:01:02.000]  參考一下聖經吧
[00:01:02.000 --> 00:01:05.000]  總比問今年最流行的名字好
[00:01:05.000 --> 00:01:07.000]  以後她長大了進中學
[00:01:07.000 --> 00:01:09.000]  全班都是叫那個名字
[00:01:09.000 --> 00:01:16.000]  婦女為什麼在七天的第一天
[00:01:16.000 --> 00:01:22.000]  天亮的時候要去墳墓?
[00:01:22.000 --> 00:01:26.000]  其實和這個星期
[00:01:26.000 --> 00:01:28.000]  我們很多人所做的事情
[00:01:28.000 --> 00:01:30.000]  是很相似的
[00:01:30.000 --> 00:01:32.000]  我們剛剛過了清明節
[00:01:32.000 --> 00:01:36.000]  有網上代為數目這件事
[00:01:36.000 --> 00:01:41.000]  是啊 你不要搞錯
[00:01:41.000 --> 00:01:44.000]  因為福音書很清楚記載
[00:01:44.000 --> 00:01:50.000]  婦女不是去迎接耶穌復活的
[00:01:50.000 --> 00:01:54.000]  所以如果你要做話劇
[00:01:54.000 --> 00:01:56.000]  你要做瑪麗亞
[00:01:56.000 --> 00:01:58.000]  你要做薩羅米
[00:01:58.000 --> 00:02:02.000]  你培養感情出場
[00:02:02.000 --> 00:02:05.000]  你不是一個興奮的
[00:02:05.000 --> 00:02:08.000]  哎呀 好了 今天早上主復活了
[00:02:08.000 --> 00:02:11.000]  讓她睜開眼睛
[00:02:11.000 --> 00:02:13.000]  第一眼就看到我
[00:02:13.000 --> 00:02:15.000]  多麼的甜蜜
[00:02:15.000 --> 00:02:19.000]  沒有 婦女很清楚帶著香膏
[00:02:19.000 --> 00:02:24.000]  他們去是因為耶穌安葬之前
[00:02:24.000 --> 00:02:27.000]  被另外一個人
[00:02:27.000 --> 00:02:28.000]  說得不好聽一點
[00:02:28.000 --> 00:02:31.000]  霸佔了耶穌的屍體
[00:02:31.000 --> 00:02:32.000]  有沒有印象?
[00:02:32.000 --> 00:02:33.000]  是誰?
[00:02:33.000 --> 00:02:35.000]  你認識他嗎?
[00:02:35.000 --> 00:02:37.000]  那個人半夜來找耶穌
[00:02:37.000 --> 00:02:43.000]  和耶穌談重生的彌哥底母
[00:02:43.000 --> 00:02:46.000]  所以婦女等了很久
[00:02:46.000 --> 00:02:48.000]  結果安息日到了
[00:02:48.000 --> 00:02:50.000]  什麼都不能做
[00:02:50.000 --> 00:02:54.000]  他們就抹著耶穌的墳墓
[00:02:54.000 --> 00:02:56.000]  然後就回去
[00:02:56.000 --> 00:02:59.000]  等了安息日過了
[00:02:59.000 --> 00:03:03.000]  安息日是晚上六點鐘就完了
[00:03:03.000 --> 00:03:05.000]  那為什麼不七點鐘去?
[00:03:05.000 --> 00:03:07.000]  天黑了
[00:03:07.000 --> 00:03:09.000]  當時沒有街燈
[00:03:09.000 --> 00:03:14.000]  你要晚黑夜麻麻去找一個新的墳墓
[00:03:14.000 --> 00:03:16.000]  不是膽大膽小的問題
[00:03:16.000 --> 00:03:21.000]  是很容易認錯走錯路的問題
[00:03:21.000 --> 00:03:24.000]  你今天去耶路撒冷有沒有去過聖地?
[00:03:24.000 --> 00:03:29.000]  耶穌的空墳墓都有兩個不同的地址
[00:03:29.000 --> 00:03:31.000]  所以婦女等天光
[00:03:31.000 --> 00:03:33.000]  他們帶著香膏
[00:03:33.000 --> 00:03:37.000]  是想去為他們所尊敬
[00:03:37.000 --> 00:03:42.000]  所愛戴的夫子
[00:03:42.000 --> 00:03:48.000]  盡最後一分的心意
[00:03:48.000 --> 00:03:55.000]  這個是婦女去耶穌的墳墓當時的心情
[00:03:55.000 --> 00:03:57.000]  他們很早就去
[00:03:57.000 --> 00:03:59.000]  走到一半才想起
[00:03:59.000 --> 00:04:02.000]  你懂的其實是跟你溫書的
[00:04:02.000 --> 00:04:03.000]  哎呀糟了
[00:04:03.000 --> 00:04:05.000]  沒有叫男人一起
[00:04:05.000 --> 00:04:08.000]  誰和我們推開大石頭
[00:04:08.000 --> 00:04:10.000]  你又去過聖地
[00:04:10.000 --> 00:04:12.000]  你又見過那個墳墓
[00:04:12.000 --> 00:04:13.000]  門口都有塊石頭
[00:04:13.000 --> 00:04:15.000]  好像一個人那麼高
[00:04:15.000 --> 00:04:19.000]  那真是婦女很難推開
[00:04:19.000 --> 00:04:26.000]  但是去到發覺墓門的石頭已經滾開
[00:04:26.000 --> 00:04:34.000]  婦女仍然完全做夢都沒有想過耶穌是復活的
[00:04:34.000 --> 00:04:36.000]  所以你讀福音書
[00:04:36.000 --> 00:04:38.000]  你四卷一起讀
[00:04:38.000 --> 00:04:41.000]  穆達拉的瑪利亞約翰福音記載
[00:04:41.000 --> 00:04:43.000]  她見到天使了
[00:04:43.000 --> 00:04:45.000]  她還問
[00:04:45.000 --> 00:04:50.000]  先生是不是有人搬了這個墳墓的屍體
[00:04:50.000 --> 00:04:51.000]  是的
[00:04:51.000 --> 00:04:56.000]  你告訴我搬了去哪裡
[00:04:56.000 --> 00:05:00.000]  婦女見到天使了
[00:05:00.000 --> 00:05:04.000]  馬可福音十六章第八節說
[00:05:04.000 --> 00:05:08.000]  他們害怕
[00:05:08.000 --> 00:05:09.000]  他們害怕
[00:05:09.000 --> 00:05:10.000]  他們不是快樂
[00:05:10.000 --> 00:05:11.000]  他們害怕
[00:05:11.000 --> 00:05:13.000]  以至到馬可福音還說
[00:05:13.000 --> 00:05:16.000]  他們什麼都不敢說
[00:05:16.000 --> 00:05:21.000]  所以我相信是回到門徒起身了
[00:05:21.000 --> 00:05:23.000]  不見了幾個婦女
[00:05:23.000 --> 00:05:25.000]  或者見他們氣喘氣喘回來
[00:05:25.000 --> 00:05:26.000]  聖經沒有說
[00:05:26.000 --> 00:05:28.000]  所以你猜猜而已
[00:05:28.000 --> 00:05:30.000]  那麼早回來的
[00:05:30.000 --> 00:05:31.000]  去了哪裡
[00:05:31.000 --> 00:05:32.000]  不說
[00:05:32.000 --> 00:05:34.000]  如果去告耶穌的屍首
[00:05:34.000 --> 00:05:36.000]  沒理由這麼快回頭的
[00:05:36.000 --> 00:05:38.000]  到底發生什麼事
[00:05:38.000 --> 00:05:40.000]  約翰福音繼續記載
[00:05:40.000 --> 00:05:41.000]  不是剛才我們讀那段
[00:05:41.000 --> 00:05:42.000]  是之前
[00:05:42.000 --> 00:05:43.000]  你有沒有印象
[00:05:43.000 --> 00:05:48.000]  彼得和約翰跑去墳墓
[00:05:48.000 --> 00:05:49.000]  去的時候
[00:05:49.000 --> 00:05:52.000]  這兩個門徒心裡想什麼
[00:05:52.000 --> 00:05:53.000]  你知道嗎
[00:05:53.000 --> 00:05:54.000]  哎呀
[00:05:54.000 --> 00:05:55.000]  耶穌復活了
[00:05:55.000 --> 00:05:57.000]  照他所說的
[00:05:57.000 --> 00:05:58.000]  第三天復活
[00:05:58.000 --> 00:05:59.000]  我們先去見祂
[00:05:59.000 --> 00:06:01.000]  不是
[00:06:01.000 --> 00:06:03.000]  他們心裡只有一個想法
[00:06:03.000 --> 00:06:05.000]  我們要去證實
[00:06:05.000 --> 00:06:07.000]  那些女人
[00:06:07.000 --> 00:06:09.000]  去錯了墳墓
[00:06:09.000 --> 00:06:11.000]  你有沒有看聖經
[00:06:11.000 --> 00:06:12.000]  我好像跟你說
[00:06:12.000 --> 00:06:14.000]  《賜經》那樣的
[00:06:14.000 --> 00:06:16.000]  你記得的
[00:06:16.000 --> 00:06:18.000]  門徒不相信婦女
[00:06:18.000 --> 00:06:20.000]  是找對了地方
[00:06:20.000 --> 00:06:23.000]  去到約翰先到
[00:06:23.000 --> 00:06:24.000]  年輕一點
[00:06:24.000 --> 00:06:25.000]  不敢進去
[00:06:25.000 --> 00:06:27.000]  見到真的墳墓打開了
[00:06:27.000 --> 00:06:28.000]  彼得後來
[00:06:28.000 --> 00:06:30.000]  但是一頭衝了進去
[00:06:30.000 --> 00:06:35.000]  看見細麻布和果頭根
[00:06:35.000 --> 00:06:37.000]  放在墳墓裡
[00:06:37.000 --> 00:06:38.000]  很整齊
[00:06:38.000 --> 00:06:39.000]  約翰的呼音記載
[00:06:39.000 --> 00:06:42.000]  他就信了
[00:06:42.000 --> 00:06:44.000]  有沒有印象這句話
[00:06:44.000 --> 00:06:46.000]  你看清楚一點
[00:06:46.000 --> 00:06:47.000]  還有下文的
[00:06:47.000 --> 00:06:49.000]  所以有時候我們講道
[00:06:49.000 --> 00:06:53.000]  不可以停在一些我們喜歡停的金句上
[00:06:53.000 --> 00:06:54.000]  講道很喜歡停的那些句
[00:06:54.000 --> 00:06:56.000]  他彼得就信了
[00:06:56.000 --> 00:06:57.000]  我們就說耶穌復活了
[00:06:57.000 --> 00:06:58.000]  不是
[00:06:58.000 --> 00:07:00.000]  約翰跟著那句話說
[00:07:00.000 --> 00:07:07.000]  是相信婦女沒有找錯地方
[00:07:07.000 --> 00:07:11.000]  耶穌的屍體真的不見了
[00:07:11.000 --> 00:07:13.000]  約翰就說
[00:07:13.000 --> 00:07:19.000]  因為他心裡還不明白聖經所說的
[00:07:19.000 --> 00:07:21.000]  福音書是很實在
[00:07:21.000 --> 00:07:23.000]  這樣記載整件事的
[00:07:23.000 --> 00:07:30.000]  就算耶穌出現在他們門徒的眼前
[00:07:30.000 --> 00:07:32.000]  剛才我們開始讀的經文
[00:07:32.000 --> 00:07:37.000]  願你們平安
[00:07:37.000 --> 00:07:41.000]  我相信當時耶穌說這句話的時候
[00:07:41.000 --> 00:07:46.000]  都是好像剛才主席那麼自由淡定的
[00:07:46.000 --> 00:07:48.000]  不過不是中文
[00:07:48.000 --> 00:07:51.000]  是希伯來文一個字
[00:07:51.000 --> 00:07:53.000]  你應該會的
[00:07:53.000 --> 00:07:55.000]  shalom
[00:07:55.000 --> 00:07:57.000]  一個字
[00:07:57.000 --> 00:07:59.000]  hello
[00:07:59.000 --> 00:08:01.000]  你好
[00:08:01.000 --> 00:08:03.000]  今天每個人都要學的
[00:08:03.000 --> 00:08:05.000]  這兩個字
[00:08:05.000 --> 00:08:07.000]  耶穌跟他們打個招呼
[00:08:07.000 --> 00:08:09.000]  有沒有留意約翰福音記載
[00:08:09.000 --> 00:08:13.000]  然後就把手和肋旁
[00:08:13.000 --> 00:08:15.000]  要拿起衣服
[00:08:15.000 --> 00:08:17.000]  你試一下
[00:08:17.000 --> 00:08:19.000]  你show個肋旁給人看
[00:08:19.000 --> 00:08:21.000]  為什麼要做這個動作
[00:08:21.000 --> 00:08:27.000]  然後門徒看見主就起下了
[00:08:27.000 --> 00:08:29.000]  有沒有留意到福音書這樣記載
[00:08:29.000 --> 00:08:31.000]  很奇怪的
[00:08:31.000 --> 00:08:33.000]  福音書沒有記載的就是
[00:08:33.000 --> 00:08:35.000]  當耶穌出現的時候
[00:08:35.000 --> 00:08:37.000]  門徒第一個反應
[00:08:37.000 --> 00:08:39.000]  是這個反應
[00:08:39.000 --> 00:08:44.000]  以至到耶穌要給手和肋旁他們看
[00:08:44.000 --> 00:08:46.000]  是什麼反應
[00:08:46.000 --> 00:08:48.000]  是不信的反應
[00:08:48.000 --> 00:08:52.000]  是難以置信的反應
[00:08:52.000 --> 00:08:54.000]  如果拍電影
[00:08:54.000 --> 00:08:56.000]  我做導演
[00:08:56.000 --> 00:08:58.000]  我就會教那十一個門徒
[00:08:58.000 --> 00:09:00.000]  當然已經吊頸死了
[00:09:00.000 --> 00:09:02.000]  十個門徒多碼都不在
[00:09:02.000 --> 00:09:06.000]  十個門徒一起向後退三步
[00:09:06.000 --> 00:09:08.000]  一見到耶穌出現
[00:09:08.000 --> 00:09:10.000]  shalom
[00:09:10.000 --> 00:09:14.000]  沒有一個相信他們見到的是主耶穌
[00:09:14.000 --> 00:09:16.000]  見鬼
[00:09:16.000 --> 00:09:18.000]  因此
[00:09:18.000 --> 00:09:23.000]  耶穌要給手和肋旁門徒看
[00:09:23.000 --> 00:09:25.000]  然後門徒
[00:09:25.000 --> 00:09:27.000]  福音書說就起下了
[00:09:27.000 --> 00:09:31.000]  我們應該可以用現代廣東話重新翻譯
[00:09:31.000 --> 00:09:33.000]  門徒就鬆一口氣
[00:09:33.000 --> 00:09:37.000]  真是主啊
[00:09:37.000 --> 00:09:39.000]  然後耶穌從頭來過
[00:09:39.000 --> 00:09:41.000]  take two
[00:09:41.000 --> 00:09:44.000]  願你們平安
[00:09:44.000 --> 00:09:46.000]  有沒有留意到這個重複
[00:09:46.000 --> 00:09:48.000]  父
[00:09:48.000 --> 00:09:50.000]  差遣他們
[00:09:50.000 --> 00:09:55.000]  都是從門徒頭一個反應
[00:09:55.000 --> 00:09:58.000]  難以置信開始
[00:09:58.000 --> 00:10:02.000]  然後約翰還特別記載
[00:10:02.000 --> 00:10:04.000]  還有多碼
[00:10:04.000 --> 00:10:06.000]  真是可憐
[00:10:06.000 --> 00:10:09.000]  因為約翰福音這樣記載
[00:10:09.000 --> 00:10:12.000]  從此之後我們就給他改了個花名
[00:10:12.000 --> 00:10:14.000]  叫什麼
[00:10:14.000 --> 00:10:16.000]  doubting thomas
[00:10:16.000 --> 00:10:18.000]  誰叫thomas
[00:10:18.000 --> 00:10:20.000]  我的表弟叫thomas
[00:10:20.000 --> 00:10:22.000]  一定是說他
[00:10:22.000 --> 00:10:24.000]  什麼都懷疑的
[00:10:24.000 --> 00:10:26.000]  這麼critical
[00:10:26.000 --> 00:10:28.000]  多碼真厲害
[00:10:28.000 --> 00:10:32.000]  多碼是一個很有原則的人
[00:10:32.000 --> 00:10:34.000]  你們說我就相信
[00:10:34.000 --> 00:10:36.000]  這是不可能的事
[00:10:36.000 --> 00:10:38.000]  你們可以全體都眼花
[00:10:38.000 --> 00:10:40.000]  我就不同了
[00:10:40.000 --> 00:10:42.000]  如果我見到耶穌
[00:10:42.000 --> 00:10:44.000]  多碼說什麼
[00:10:44.000 --> 00:10:46.000]  我不是只看的
[00:10:46.000 --> 00:10:48.000]  耶穌給你看看
[00:10:48.000 --> 00:10:50.000]  你就相信
[00:10:50.000 --> 00:10:52.000]  不可以的
