
[00:00:00.000 --> 00:00:04.340]  我們低頭祈禱
[00:00:04.340 --> 00:00:05.980]  主一天父我們感恩
[00:00:05.980 --> 00:00:12.220]  主祢真是使用恩福神學院25年的時間
[00:00:12.220 --> 00:00:17.780]  求祢真是在未來的日子繼續來賜福、恩待、恩臣
[00:00:17.780 --> 00:00:21.140]  也看到有新的講師團隊加入的時候
[00:00:21.140 --> 00:00:23.380]  求祢來紀念
[00:00:23.380 --> 00:00:27.220]  也讓教會和神學院有更好的合作
[00:00:27.220 --> 00:00:32.600]  讓我們可以將自己的話語教導弟兄姊妹
[00:00:32.600 --> 00:00:38.320]  為我們待會要講的訊息交到祢的手裏
[00:00:38.320 --> 00:00:40.020]  求祢來恩待
[00:00:40.020 --> 00:00:44.720]  讓我們可以透過自己的話語、透過真言的智慧
[00:00:44.720 --> 00:00:48.280]  能夠成為一個蒙神、蒙人、喜悅的人
[00:00:48.280 --> 00:00:51.140]  聽我們祈禱奉耶穌基督得勝的名球
[00:00:51.140 --> 00:00:52.780]  阿們
[00:00:52.780 --> 00:00:54.220]  我想問一問
[00:00:54.220 --> 00:00:55.700]  我們在座當中有多少人
[00:00:55.700 --> 00:00:59.820]  覺得你和別人相處是很容易
[00:00:59.820 --> 00:01:01.460]  或者是很好的
[00:01:01.460 --> 00:01:02.460]  可不可以舉手
[00:01:02.460 --> 00:01:05.340]  即是你一個容易相處的人
[00:01:05.340 --> 00:01:06.740]  不是很多人
[00:01:06.740 --> 00:01:08.140]  也有些人
[00:01:08.140 --> 00:01:08.900]  OK
[00:01:08.900 --> 00:01:11.500]  也感恩
[00:01:11.500 --> 00:01:15.700]  不是每個人都這麼討人厭的
[00:01:15.700 --> 00:01:16.940]  再問有多少人呢
[00:01:16.940 --> 00:01:18.420]  你問過你自己
[00:01:18.420 --> 00:01:19.420]  這個問題就是
[00:01:19.420 --> 00:01:22.260]  究竟我有多討人厭呢
[00:01:22.260 --> 00:01:23.300]  有多少人問過
[00:01:23.300 --> 00:01:24.860]  也有
[00:01:24.860 --> 00:01:26.860]  這些都不是最討人厭的
[00:01:26.860 --> 00:01:30.700]  最討人厭的那些人不懂得問這條問題
[00:01:30.700 --> 00:01:32.140]  即是說
[00:01:32.140 --> 00:01:34.140]  其實我們發覺在教會裏面
[00:01:34.140 --> 00:01:37.580]  很多時候相處人和人之間
[00:01:37.580 --> 00:01:38.620]  是有磨擦的
[00:01:38.620 --> 00:01:39.940]  同不同意嗎
[00:01:39.940 --> 00:01:42.340]  甚至到一個地步
[00:01:42.340 --> 00:01:45.940]  是會令到突然之間回不去教會的
[00:01:45.940 --> 00:01:46.540]  是嗎
[00:01:46.540 --> 00:01:48.460]  但其實我們再退一步
[00:01:48.460 --> 00:01:50.980]  這個是我們和人相處的時候
[00:01:50.980 --> 00:01:52.980]  其實我覺得到最後
[00:01:52.980 --> 00:01:56.380]  究竟是我們詛咒別人的時間多
[00:01:56.380 --> 00:01:59.740]  還是別人詛咒我們的時間多
[00:01:59.740 --> 00:02:02.940]  我們這條問題可能回答了一個問題
[00:02:02.940 --> 00:02:04.420]  你有多討人厭呢
[00:02:04.420 --> 00:02:07.740]  好人那些容易相處的人是怎樣呢
[00:02:07.740 --> 00:02:10.420]  他願意去詛咒別人
[00:02:10.420 --> 00:02:11.540]  討人厭
[00:02:11.540 --> 00:02:13.980]  不容易相處的是怎樣呢
[00:02:13.980 --> 00:02:16.460]  永遠是別人詛咒他的
[00:02:16.460 --> 00:02:19.060]  其實已經回答了這條問題
[00:02:19.060 --> 00:02:21.580]  但基督徒有沒有例外
[00:02:21.580 --> 00:02:23.420]  基督徒當然沒有例外
[00:02:23.420 --> 00:02:24.020]  是嗎
[00:02:24.020 --> 00:02:28.700]  其實這條鎖匙在哪裏呢
[00:02:28.700 --> 00:02:30.700]  哭媽是甚麼意思
[00:02:30.700 --> 00:02:32.980]  哭媽就是技巧
[00:02:32.980 --> 00:02:35.460]  就是我們和神和人
[00:02:35.460 --> 00:02:37.620]  和自己相處的技巧
[00:02:37.620 --> 00:02:39.100]  其實是一個關係
[00:02:39.100 --> 00:02:40.780]  如果我總結
[00:02:40.780 --> 00:02:46.220]  我們能夠討神討人喜悅的關鍵是甚麼
[00:02:46.220 --> 00:02:48.540]  哭媽
[00:02:48.540 --> 00:02:50.140]  所以到最後
[00:02:50.140 --> 00:02:52.420]  其實是智慧的問題
[00:02:52.420 --> 00:02:54.460]  我不知道大家同不同意
[00:02:54.460 --> 00:02:57.900]  所以今天和大家看在《針研》裏面
[00:02:57.900 --> 00:03:02.500]  三章一照四節正正就是講這件事
[00:03:02.500 --> 00:03:05.460]  四節經文分四點和大家看
[00:03:05.460 --> 00:03:08.300]  第一點就是智慧的基礎
[00:03:08.300 --> 00:03:11.140]  智慧的基礎當然是神的話語
[00:03:11.140 --> 00:03:13.220]  但這裏的智慧基礎不單止是神的話語
