
[00:00:00.000 --> 00:00:05.600]  各位大英主媒各位朋友你們好
[00:00:05.600 --> 00:00:08.640]  歡迎大家參加我們三藩市報道會
[00:00:08.640 --> 00:00:10.640]  網上的五堂崇拜
[00:00:10.640 --> 00:00:13.040]  今天我們繼續思想
[00:00:13.040 --> 00:00:15.040]  約翰福音的信息
[00:00:15.040 --> 00:00:17.040]  我們來到約翰福音第十五章
[00:00:17.040 --> 00:00:20.880]  二十六節至二十七節
[00:00:20.880 --> 00:00:24.480]  和十六章五節至十五節
[00:00:24.480 --> 00:00:27.680]  題目叫做認識聖靈
[00:00:27.680 --> 00:00:30.640]  在開始思想這段聖經之前
[00:00:30.640 --> 00:00:32.640]  請你同心低頭和祂禱告
[00:00:32.640 --> 00:00:36.960]  賜給我們天父我們滿心感謝你
[00:00:36.960 --> 00:00:40.880]  你賜下聖靈給我們每一個
[00:00:40.880 --> 00:00:42.880]  束縛你的人
[00:00:42.880 --> 00:00:45.440]  讓我們明白真理
[00:00:45.440 --> 00:00:52.000]  教導我們如何跟著你的旨意行
[00:00:52.000 --> 00:01:00.320]  求你藉著你的話語提醒、勸勉、教導、安慰、福澤我們
[00:01:00.320 --> 00:01:04.480]  求聖靈向我們講你要所講的話
[00:01:04.480 --> 00:01:07.920]  我們今天禱告那是奉耶穌基督的名求
[00:01:07.920 --> 00:01:09.920]  阿們
[00:01:09.920 --> 00:01:13.760]  我記得還在香港大學讀書的時候
[00:01:13.760 --> 00:01:18.240]  有一次有機會和宿舍的同學聊天
[00:01:18.240 --> 00:01:22.080]  有一位非常出色的高材生
[00:01:22.080 --> 00:01:24.080]  我們無所不談
[00:01:24.080 --> 00:01:28.240]  不知為何說到要來大學讀書
[00:01:28.240 --> 00:01:31.280]  這位同學回答得很妙
[00:01:31.280 --> 00:01:33.280]  我讀書是貪過癮的
[00:01:33.280 --> 00:01:35.280]  我們問他
[00:01:35.280 --> 00:01:39.680]  未聽過有人說讀書是貪過癮的
[00:01:39.680 --> 00:01:41.680]  什麼叫過癮
[00:01:41.680 --> 00:01:45.920]  他說過癮就是忘記自己就是過癮
[00:01:45.920 --> 00:01:47.920]  每逢打風下雨
[00:01:47.920 --> 00:01:51.920]  我自己一個人不帶雨傘
[00:01:51.920 --> 00:01:53.920]  不帶雨衣就走出去上山
[00:01:53.920 --> 00:01:56.800]  任憑大雨打在我身上
[00:01:56.800 --> 00:01:58.800]  他說這是最過癮的
[00:01:58.800 --> 00:02:00.800]  天地與我為一
[00:02:00.800 --> 00:02:02.800]  萬化與我吻合
[00:02:02.800 --> 00:02:04.800]  他又說考試也很過癮
[00:02:04.800 --> 00:02:06.800]  什麼都忘記
[00:02:06.800 --> 00:02:08.800]  忘記得一乾二淨
[00:02:08.800 --> 00:02:10.800]  只顧著考試
[00:02:10.800 --> 00:02:14.800]  這個故事給我有很大的啟示
[00:02:14.800 --> 00:02:18.320]  現代人是很尋求經歷的一代
[00:02:18.320 --> 00:02:20.320]  真理不是重要
[00:02:20.320 --> 00:02:22.320]  最重要是經歷
[00:02:22.320 --> 00:02:24.320]  台灣有位很有名的作家
[00:02:24.320 --> 00:02:26.320]  王尚義說過
[00:02:26.320 --> 00:02:28.320]  二十世紀是追求經歷的時代
[00:02:28.320 --> 00:02:30.320]  是反叛理性的時代
[00:02:30.320 --> 00:02:32.320]  我曾經聽過一個這樣的故事
[00:02:32.320 --> 00:02:34.320]  一個日本遊客
[00:02:34.320 --> 00:02:36.320]  去中國旅行
[00:02:36.320 --> 00:02:38.320]  去到黃山
[00:02:38.320 --> 00:02:40.320]  看到雲海
[00:02:40.320 --> 00:02:42.320]  嘩!美啊美啊
[00:02:42.320 --> 00:02:44.320]  大聲說這個真的好美
[00:02:44.320 --> 00:02:46.320]  我終於找到這麼美的地方
[00:02:46.320 --> 00:02:48.320]  說完之後
[00:02:48.320 --> 00:02:50.320]  跳下懸崖
[00:02:50.320 --> 00:02:52.320]  連屍首也找不到
[00:02:52.320 --> 00:02:54.320]  這種尋求經歷的哲學
[00:02:54.320 --> 00:02:56.320]  充斥在我們整個社會
[00:02:56.320 --> 00:02:58.320]  有時
[00:02:58.320 --> 00:03:00.320]  看風景拿不到
[00:03:00.320 --> 00:03:02.320]  這個經歷
[00:03:02.320 --> 00:03:04.320]  吸毒、大麻、可樂因
[00:03:04.320 --> 00:03:06.320]  尋求刺激
[00:03:06.320 --> 00:03:08.320]  享受、醉酒
[00:03:08.320 --> 00:03:10.320]  會成為今天的風氣
[00:03:10.320 --> 00:03:12.320]  其實不單是微信的社會
[00:03:12.320 --> 00:03:14.320]  教會也如是
[00:03:14.320 --> 00:03:16.320]  所以我們看到
[00:03:16.320 --> 00:03:18.320]  二十世紀的明恩運動
[00:03:18.320 --> 00:03:20.320]  的發生
[00:03:20.320 --> 00:03:22.320]  絕對不是偶然
[00:03:22.320 --> 00:03:24.320]  在1901年
[00:03:24.320 --> 00:03:26.320]  Kansas的Bethel Bible College
[00:03:26.320 --> 00:03:28.320]  有位叫
[00:03:28.320 --> 00:03:30.320]  Edward Oxman的
[00:03:30.320 --> 00:03:32.320]  一位老師開始
[00:03:32.320 --> 00:03:34.320]  講所謂的謊言
[00:03:34.320 --> 00:03:36.320]  沉寂了19世紀
[00:03:36.320 --> 00:03:38.320]  這個古怪的現象
[00:03:38.320 --> 00:03:40.320]  叫做謊言又興起來了
[00:03:40.320 --> 00:03:42.320]  1906年在LA
[00:03:42.320 --> 00:03:44.320]  ASUSA的地方
[00:03:44.320 --> 00:03:46.320]  也開始這個運動
[00:03:46.320 --> 00:03:48.320]  五重節教會和
[00:03:48.320 --> 00:03:50.320]  靈恩運動
[00:03:50.320 --> 00:03:52.320]  到了1901年之前
[00:03:52.320 --> 00:03:54.320]  靈恩運動簡直是鳳毛麟角
[00:03:54.320 --> 00:03:56.320]  早期的靈恩運動
[00:03:56.320 --> 00:03:58.320]  有Montanus和Tertullian
[00:03:58.320 --> 00:04:00.320]  這兩位
[00:04:00.320 --> 00:04:02.320]  叫做早期的領導者
[00:04:02.320 --> 00:04:04.320]  Montanus本來是一個
[00:04:04.320 --> 00:04:06.320]  異教徒後來改信基督教
[00:04:06.320 --> 00:04:08.320]  變了自稱是聖靈的
[00:04:08.320 --> 00:04:10.320]  發言人
[00:04:10.320 --> 00:04:12.320]  天國已經臨近他的家鄉
[00:04:12.320 --> 00:04:14.320]  有兩個女弟子
[00:04:14.320 --> 00:04:16.320]  也可以講謊言
[00:04:16.320 --> 00:04:18.320]  教會認定他是異端邪說
[00:04:18.320 --> 00:04:20.320]  逐出教會
