
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹 各位朋友 你們好
[00:00:05.000 --> 00:00:08.000]  歡迎大家參加我們三藩市播道會
[00:00:08.000 --> 00:00:10.000]  網上崇拜
[00:00:10.000 --> 00:00:13.000]  我們今天繼續思想啟示錄的訊息
[00:00:13.000 --> 00:00:15.000]  我們去到第十九講
[00:00:15.000 --> 00:00:19.000]  啟示錄第八章 一節至第六節
[00:00:19.000 --> 00:00:21.000]  沉默這個主題
[00:00:21.000 --> 00:00:24.000]  首先請我們同心低頭 我們來做個祈禱
[00:00:24.000 --> 00:00:27.000]  天父我們感謝你給你寶貴的話語
[00:00:27.000 --> 00:00:29.000]  作為我們生命的指引
[00:00:29.000 --> 00:00:31.000]  你打開我們的心門
[00:00:31.000 --> 00:00:33.000]  讓你的話語進入我們心中
[00:00:33.000 --> 00:00:37.000]  藉著聖靈的指引和感動 安慰
[00:00:37.000 --> 00:00:40.000]  讓我們能夠明白你的話語
[00:00:40.000 --> 00:00:42.000]  跟著你的話語去行
[00:00:42.000 --> 00:00:45.000]  以致我們生命有改變
[00:00:45.000 --> 00:00:49.000]  我們今天祈禱 奉耶穌基督的名求 阿們
[00:00:49.000 --> 00:00:53.000]  著名的日本作家 遠藤周作
[00:00:53.000 --> 00:00:57.000]  在1966年寫了一本非常震撼性的小說
[00:00:57.000 --> 00:00:59.000]  名字叫《沉默》
[00:00:59.000 --> 00:01:04.000]  中文譯本是這樣形容這本小說
[00:01:04.000 --> 00:01:08.000]  它是痛徹心扉的人生抉擇
[00:01:08.000 --> 00:01:15.000]  Martin Scorsese在2016年將這本小說拍成電影
[00:01:15.000 --> 00:01:20.000]  也是用沉默這個名字作為電影的名字
[00:01:20.000 --> 00:01:24.000]  是引起極大的迴響和討論
[00:01:24.000 --> 00:01:28.000]  故事是講述兩個年青的葡萄牙耶穌會教士
[00:01:28.000 --> 00:01:33.000]  Father Rodriguez和Father Garupi
[00:01:33.000 --> 00:01:38.000]  他們聽聞他們所仰慕的恩師Father Ferreira
[00:01:38.000 --> 00:01:40.000]  去到日本傳教之後
[00:01:40.000 --> 00:01:44.000]  因為不堪虐待而背棄了天主教的信仰
[00:01:44.000 --> 00:01:48.000]  並且有瑜言說他娶了一個日本女子為妻
[00:01:48.000 --> 00:01:51.000]  居住在日本人當中
[00:01:51.000 --> 00:01:56.000]  事發於1639年日本時代
[00:01:56.000 --> 00:02:00.000]  日本對外國人傳教極不友善
[00:02:00.000 --> 00:02:04.000]  而且常常用殘酷的刑法來壓迫信徒
[00:02:04.000 --> 00:02:06.000]  迫使信徒棄教
[00:02:06.000 --> 00:02:10.000]  Father Rodriguez和Father Garupi
[00:02:10.000 --> 00:02:15.000]  靠著一個日本信徒吉次郎的帶領下
[00:02:15.000 --> 00:02:19.000]  來到很多信徒聚居的一個小島
[00:02:19.000 --> 00:02:22.000]  所有信徒只能秘密聚會
[00:02:22.000 --> 00:02:24.000]  做地下教會的會友
[00:02:24.000 --> 00:02:27.000]  當地的一位官員Inoue
[00:02:27.000 --> 00:02:30.000]  是一個非常殘酷的殺人魔
[00:02:30.000 --> 00:02:34.000]  用盡各種不同的手段來迫害信徒
[00:02:34.000 --> 00:02:36.000]  命令他們踐踏耶穌的聖像
[00:02:36.000 --> 00:02:40.000]  在海邊釘上十字架
[00:02:40.000 --> 00:02:42.000]  把信徒掛在十字架上
[00:02:42.000 --> 00:02:44.000]  讓潮水湧至下身
[00:02:44.000 --> 00:02:46.000]  一直折磨而死
[00:02:46.000 --> 00:02:48.000]  令人慘不忍睹
[00:02:48.000 --> 00:02:50.000]  這兩個年青傳教士
[00:02:50.000 --> 00:02:56.000]  深被那些忠心信徒的犧牲和見證所感動
[00:02:56.000 --> 00:02:58.000]  但同時為那些殉道者遺留下來
[00:02:58.000 --> 00:03:03.000]  孤兒寡婦感到極度悲哀和無助
[00:03:03.000 --> 00:03:06.000]  他們只能隱藏在山中
[00:03:06.000 --> 00:03:10.000]  秘密去牧養那些飽受欺壓的群羊
[00:03:10.000 --> 00:03:12.000]  後來他們被發覺
[00:03:12.000 --> 00:03:15.000]  只能夠黯然離開這個島
[00:03:15.000 --> 00:03:17.000]  而盧培就去了另一個島
[00:03:17.000 --> 00:03:20.000]  羅吉格斯就往到昔日
[00:03:20.000 --> 00:03:25.000]  法德佛雷拉所居住的高湯島
[00:03:25.000 --> 00:03:28.000]  在高湯島感到極度失望
[00:03:28.000 --> 00:03:30.000]  不知所措
[00:03:30.000 --> 00:03:33.000]  在這個時候竟然被他遇上了
[00:03:33.000 --> 00:03:37.000]  帶他來日本的嚮導吉次郎
[00:03:37.000 --> 00:03:39.000]  但更想像不到
[00:03:39.000 --> 00:03:42.000]  這個吉次郎是一個反骨仔
[00:03:42.000 --> 00:03:45.000]  一個極之邪惡的人
[00:03:45.000 --> 00:03:47.000]  竟然將他出賣
[00:03:47.000 --> 00:03:49.000]  被日本當局捉拿
[00:03:49.000 --> 00:03:51.000]  要他放棄他的信仰
[00:03:51.000 --> 00:03:55.000]  他不肯就被囚在獄中
[00:03:55.000 --> 00:03:58.000]  有一天他被押到長崎
[00:03:58.000 --> 00:04:00.000]  並且帶他去到海邊
[00:04:00.000 --> 00:04:02.000]  說要見一見一個人
[00:04:02.000 --> 00:04:04.000]  沒多久他見到他的同伴
[00:04:04.000 --> 00:04:06.000]  法德格魯比
[00:04:06.000 --> 00:04:10.000]  和四個日本的信徒被押到海邊
[00:04:10.000 --> 00:04:13.000]  原來日本多過這樣做
[00:04:13.000 --> 00:04:16.000]  是要法德格魯比親眼見到
[00:04:16.000 --> 00:04:18.000]  他四個日本的信徒
[00:04:18.000 --> 00:04:20.000]  一個一個被綁上
[00:04:20.000 --> 00:04:22.000]  推上船
[00:04:22.000 --> 00:04:23.000]  撐到大海
[00:04:23.000 --> 00:04:25.000]  一個一個扔下去
[00:04:25.000 --> 00:04:27.000]  並且叫法德格魯比
[00:04:27.000 --> 00:04:29.000]  當眾背教
[00:04:29.000 --> 00:04:31.000]  踐踏聖像
[00:04:31.000 --> 00:04:35.000]  這樣就可以救回這四個信徒的命
[00:04:35.000 --> 00:04:37.000]  法德格魯比忍心
[00:04:37.000 --> 00:04:39.000]  始終不肯
[00:04:39.000 --> 00:04:43.000]  四個一個一個被拋下大海
[00:04:43.000 --> 00:04:45.000]  他忍不住
[00:04:45.000 --> 00:04:47.000]  自己跳入到陸海當中
[00:04:47.000 --> 00:04:49.000]  企圖去救回最後一個
[00:04:49.000 --> 00:04:52.000]  被拋下大海的日本信徒
[00:04:52.000 --> 00:04:56.000]  他自己也跟著這四個日本信徒
[00:04:56.000 --> 00:04:59.000]  為陸海所吞噬
[00:04:59.000 --> 00:05:01.000]  為主信徒
[00:05:01.000 --> 00:05:03.000]  日本人很聰明
[00:05:03.000 --> 00:05:06.000]  他們知道用酷刑去對付這些傳教士
