
[00:00:00.000 --> 00:00:06.120]  羅馬書第五章一至十一節
[00:00:06.120 --> 00:00:10.400]  我們剛剛才說完舊約 撒慕爾常記
[00:00:10.400 --> 00:00:14.120]  一至十五章 現在又回到新約
[00:00:14.120 --> 00:00:18.640]  舊約有很多故事 新約又回到看神學
[00:00:18.640 --> 00:00:22.800]  今天要說的是七個信徒得救的確據
[00:00:22.800 --> 00:00:27.680]  保羅告訴我們 我們得救是非常確定
[00:00:27.680 --> 00:00:30.760]  我們不會失去我們的救贖
[00:00:30.760 --> 00:00:34.760]  首先我們要回顧一下我們說過什麼
[00:00:34.760 --> 00:00:37.640]  因為我們已經很久沒有說羅馬書
[00:00:37.640 --> 00:00:40.560]  記不記得在羅馬書第三章
[00:00:40.560 --> 00:00:44.080]  保羅告訴我們每個人都是罪人
[00:00:44.080 --> 00:00:46.960]  每個人都是虧欠了神的榮耀
[00:00:46.960 --> 00:00:50.280]  我們不能夠靠自己的行為來得救
[00:00:50.280 --> 00:00:56.200]  他說唯一得救的途徑就是本福因 因著信
[00:00:56.200 --> 00:01:00.520]  這就是以弗所書的二章八節至九節
[00:01:00.520 --> 00:01:05.120]  我們是因為我們的信才能得救
[00:01:05.120 --> 00:01:09.760]  而在羅馬書第四章給了我們一個實例
[00:01:09.760 --> 00:01:14.080]  這個就是我經常說的 讀維琪書
[00:01:14.080 --> 00:01:19.320]  首先教了你的理論 然後有些實戰的例子給你
[00:01:19.320 --> 00:01:21.160]  保羅也是一樣
[00:01:21.160 --> 00:01:26.280]  在羅馬書第四章他用了阿伯拉罕來做例子
[00:01:26.280 --> 00:01:27.320]  為什麼呢?
[00:01:27.320 --> 00:01:34.680]  因為阿伯拉罕就是以色列人最敬仰的希伯來人之父
[00:01:34.680 --> 00:01:39.560]  連阿伯拉罕都是恩順清義 不是靠他的行為
[00:01:39.560 --> 00:01:43.720]  然後現在去到羅馬書第五章
[00:01:43.720 --> 00:01:45.720]  保羅告訴我們
[00:01:45.720 --> 00:01:49.320]  如果我們不是因為我們的行為得救
[00:01:49.320 --> 00:01:53.880]  也不會因為我們的行為失去我們的救贖
[00:01:53.880 --> 00:01:56.920]  就是因為我們恩順清義
[00:01:56.920 --> 00:01:59.720]  以致我們能夠如神和好
[00:01:59.720 --> 00:02:02.280]  這是第五章的主題
[00:02:02.280 --> 00:02:07.080]  羅馬書就是一部充滿邏輯的書
[00:02:07.080 --> 00:02:10.600]  所以也是充滿了「所以」這個字
[00:02:10.600 --> 00:02:13.960]  在羅馬書三章二十節
[00:02:13.960 --> 00:02:21.960]  經文說「所以凡有血氣的沒有一個因行律法能在神的面前稱義」
[00:02:21.960 --> 00:02:27.320]  然後去到羅馬書五章一至今日的經文
[00:02:27.320 --> 00:02:33.960]  「所以我們既恩順清義就不與神相和」
[00:02:33.960 --> 00:02:36.200]  很合邏輯的
[00:02:36.200 --> 00:02:38.760]  我們不是因我們的行為稱義
[00:02:38.760 --> 00:02:40.600]  所以我們是恩順清義
[00:02:40.600 --> 00:02:43.640]  而我們是能夠與神和好
[00:02:43.640 --> 00:02:47.240]  然後去到羅馬書八章一節
[00:02:47.240 --> 00:02:51.720]  雖然和合本沒有用「所以」這個字
[00:02:51.720 --> 00:02:54.440]  但是原文的希臘文是有的
[00:02:54.440 --> 00:03:01.080]  「所以如今那些在基督耶穌裡的就不定罪了」
[00:03:01.080 --> 00:03:05.720]  與神相和我們就不被神定罪
[00:03:05.720 --> 00:03:08.600]  沒有神的審判在我們的身上
[00:03:08.600 --> 00:03:13.560]  然後去到十二章一節就要回應了
[00:03:13.560 --> 00:03:19.000]  經文說「所以將身體獻上當作活祭」
[00:03:19.000 --> 00:03:23.480]  有沒有看到保羅寫羅馬書是非常具邏輯性
[00:03:23.480 --> 00:03:25.960]  非常有層次
[00:03:25.960 --> 00:03:31.480]  一個一個「所以」這樣帶領我們明白他的話語
[00:03:31.480 --> 00:03:41.160]  保羅告訴我們我們有恩順清義救贖的確具有兩個目的
[00:03:41.160 --> 00:03:46.600]  第一個目的他要告訴我們做基督徒有什麼好處
[00:03:46.600 --> 00:03:53.640]  我們被神稱為義人不單止將來能夠進入天堂
[00:03:53.640 --> 00:03:59.400]  就算現在在世上仍然有很大的屬靈的福氣
[00:03:59.400 --> 00:04:02.280]  有很大的神的祝福
[00:04:02.280 --> 00:04:06.920]  這個與以弗所書第一章所說的很相似
[00:04:06.920 --> 00:04:13.720]  第二點他跟讀者說「恩順清義是永恆的
[00:04:13.720 --> 00:04:16.840]  我們是永遠不會失去我們的救贖」
[00:04:16.840 --> 00:04:22.280]  保羅寫羅馬書是給羅馬的教會
[00:04:22.280 --> 00:04:27.160]  肯定羅馬的教會有很多猶太人的信徒
[00:04:27.160 --> 00:04:33.480]  這些猶太人的信徒他們都是習慣用行為與神相和
[00:04:33.480 --> 00:04:38.440]  如果現在保羅說不需要遵守律法是能夠得救
[00:04:38.440 --> 00:04:43.720]  相信有很多猶太人的信徒他們會怎樣問呢?
[00:04:43.720 --> 00:04:49.320]  他們會說「不用守法就能夠得救?這麼兒戲呀?
[00:04:49.320 --> 00:04:52.040]  我們會不會失去我們的救贖?
[00:04:52.040 --> 00:04:56.120]  將來我們會不會仍然被神審判?」
[00:04:56.120 --> 00:05:00.920]  他們也會問「如果這麼兒戲的話
[00:05:00.920 --> 00:05:04.520]  將來我們有考驗有苦難的時候
[00:05:04.520 --> 00:05:07.000]  我們會不會經得起這些苦難?」
[00:05:07.000 --> 00:05:09.800]  所以保羅就要告訴他們
[00:05:09.800 --> 00:05:14.440]  他們救贖的確據是非常確實
[00:05:14.440 --> 00:05:17.080]  他們是不會失去他們的救贖
[00:05:17.080 --> 00:05:21.480]  要跟大家說七個救贖的確據
[00:05:21.480 --> 00:05:26.840]  第一個就是每一個真正得救的人與神和好
[00:05:26.840 --> 00:05:31.160]  第二點是能夠進入神的恩典
[00:05:31.160 --> 00:05:34.040]  能夠站立得穩在神的面前
[00:05:34.040 --> 00:05:39.000]  第三是一個真正得救的人有榮耀的盼望
[00:05:39.000 --> 00:05:42.760]  將來我們會有神的榮耀在我們的身上
[00:05:42.760 --> 00:05:47.480]  第四點是當苦難當試煉來到
[00:05:47.480 --> 00:05:49.400]  我們是經得起考驗
[00:05:49.400 --> 00:05:55.320]  注意我不是說若果苦難會降臨在我們的身上
[00:05:55.320 --> 00:05:58.840]  當基督徒這是一個給予
[00:05:58.840 --> 00:06:04.520]  每一個真正相信的都會有苦難臨到他們的身上
[00:06:04.520 --> 00:06:08.040]  第五點是雖然我們有苦難
[00:06:08.040 --> 00:06:10.840]  但也有神的愛在我們身上
[00:06:10.840 --> 00:06:12.120]  這是第五點
[00:06:12.120 --> 00:06:16.520]  第六點是我們能夠避免神的憤怒
[00:06:16.520 --> 00:06:20.840]  這個憤怒不單止是我們接受耶穌基督
[00:06:20.840 --> 00:06:22.840]  祂赦免了我們的罪
[00:06:22.840 --> 00:06:24.760]  避免了神的憤怒
[00:06:24.760 --> 00:06:27.800]  也是我們接受了耶穌基督之後
[00:06:27.800 --> 00:06:29.560]  我們仍然會犯罪
[00:06:29.560 --> 00:06:35.480]  但耶穌基督現在不斷為我們在負面前禱告祈求
[00:06:35.480 --> 00:06:39.240]  仍然幫助我們避免神的憤怒
[00:06:39.240 --> 00:06:41.560]  還有最後第七點
[00:06:41.560 --> 00:06:46.120]  每一個真正得救的人都會以神為樂
[00:06:46.120 --> 00:06:47.880]  在神的裡面
[00:06:47.880 --> 00:06:49.160]  在主的裡面
[00:06:49.160 --> 00:06:50.920]  我們會有喜樂
[00:06:50.920 --> 00:06:54.520]  首先第一點就是與神和好
[00:06:54.520 --> 00:06:57.880]  有人說保羅寫羅馬書的第五章
[00:06:57.880 --> 00:07:01.480]  就是要信徒心裡面得到平安
[00:07:01.480 --> 00:07:03.240]  這是真的
[00:07:03.240 --> 00:07:06.280]  但不單止是心裡面的平安
[00:07:06.280 --> 00:07:09.080]  而是實實在在有平安
[00:07:09.080 --> 00:07:13.880]  因為一個不接受耶穌基督的人
[00:07:13.880 --> 00:07:16.520]  是神的仇敵
[00:07:16.520 --> 00:07:20.200]  羅馬書的五章十節和八章七節
[00:07:20.200 --> 00:07:21.720]  是與神為敵
[00:07:21.720 --> 00:07:24.920]  在以賽亞書裡面說得很清楚
[00:07:24.920 --> 00:07:27.880]  以賽亞書的四十八章二十二節
[00:07:27.880 --> 00:07:31.160]  而胡話說:惡人必不得平安
[00:07:31.160 --> 00:07:34.360]  但在三十二章的十七節
[00:07:34.360 --> 00:07:36.680]  人必不平安
[00:07:36.680 --> 00:07:38.680]  我們經常說
[00:07:38.680 --> 00:07:40.680]  清義 清義
[00:07:40.680 --> 00:07:42.440]  清義是什麼意思
[00:07:42.440 --> 00:07:46.520]  神稱接受耶穌基督的人為異人
[00:07:46.520 --> 00:07:50.760]  但被神定罪的就是那些不接受的人
[00:07:50.760 --> 00:07:53.640]  就是神宣告你是罪人
[00:07:53.640 --> 00:07:56.520]  並且向你宣戰
