
[00:00:00.000 --> 00:00:05.000]  弟兄姊妹主內平安
[00:00:05.000 --> 00:00:07.000]  聽到嗎?後面
[00:00:07.000 --> 00:00:09.000]  新年進步
[00:00:09.000 --> 00:00:11.000]  身體健康
[00:00:11.000 --> 00:00:15.000]  還有什麼四個字的揮春?
[00:00:15.000 --> 00:00:17.000]  感謝主
[00:00:17.000 --> 00:00:21.000]  我們上半年
[00:00:21.000 --> 00:00:24.000]  和弟兄姊妹一起
[00:00:24.000 --> 00:00:29.000]  看舊約聖經最後的一卷
[00:00:29.000 --> 00:00:32.000]  《馬拉記書》
[00:00:32.000 --> 00:00:35.000]  我們分開六次
[00:00:35.000 --> 00:00:37.000]  剛剛全卷書
[00:00:37.000 --> 00:00:42.000]  亦都有六段的經文
[00:00:42.000 --> 00:00:47.000]  今天我們來到第二段
[00:00:47.000 --> 00:00:50.000]  我們解釋過
[00:00:50.000 --> 00:00:55.000]  《馬拉記書》是
[00:00:55.000 --> 00:01:06.000]  亡國地老回歸重建的時候
[00:01:06.000 --> 00:01:12.000]  神差遣他的先知
[00:01:12.000 --> 00:01:15.000]  在耶路撒冷
[00:01:15.000 --> 00:01:20.000]  我們稱為第二聖殿時期
[00:01:20.000 --> 00:01:25.000]  你知道索羅門大衛
[00:01:25.000 --> 00:01:27.000]  被第一聖殿
[00:01:27.000 --> 00:01:31.000]  400年亡國
[00:01:31.000 --> 00:01:36.000]  耶路撒冷被巴比倫軍隊拆毀
[00:01:36.000 --> 00:01:42.000]  這件事發生在公元前586年
[00:01:42.000 --> 00:01:46.000]  第一聖殿被拆毀
[00:01:46.000 --> 00:01:55.000]  現在上帝透過帝國改朝換代
[00:01:55.000 --> 00:02:01.000]  巴比倫帝國亡於波斯
[00:02:01.000 --> 00:02:05.000]  波斯帝國等於今天的伊朗
[00:02:05.000 --> 00:02:10.000]  巴比倫等於今天的伊拉克
[00:02:10.000 --> 00:02:17.000]  波斯帝國取代了巴比倫帝國之後
[00:02:17.000 --> 00:02:21.000]  這件事記載在《但以理書》第五章
[00:02:21.000 --> 00:02:25.000]  所以舊約聖經的經文很豐富
[00:02:25.000 --> 00:02:30.000]  告訴我們那一晚白沙殺王大宴群臣
[00:02:30.000 --> 00:02:35.000]  牆上有紙頭寫字
[00:02:35.000 --> 00:02:40.000]  今天你懂英文你都聽過Writing on the Wall
[00:02:40.000 --> 00:02:43.000]  這一句成語
[00:02:43.000 --> 00:02:48.000]  典故出自《但以理書》
[00:02:48.000 --> 00:02:52.000]  馬代波斯帝國興起
[00:02:52.000 --> 00:02:58.000]  就鼓勵第一任的君王
[00:02:58.000 --> 00:03:08.000]  下詔容許帝國裏面的百姓回歸自己的家鄉
[00:03:08.000 --> 00:03:14.000]  並且支持他們出錢
[00:03:14.000 --> 00:03:21.000]  讓不同的人民重建家園
[00:03:21.000 --> 00:03:24.000]  從聖殿開始
[00:03:24.000 --> 00:03:28.000]  我們不會詳細解釋背景
[00:03:28.000 --> 00:03:32.000]  這是以色列的尼西米基的背景
[00:03:32.000 --> 00:03:34.000]  不過我們想說的是
[00:03:34.000 --> 00:03:37.000]  其實回歸耶路撒冷
[00:03:37.000 --> 00:03:39.000]  上次我們提過
[00:03:39.000 --> 00:03:42.000]  既是一件興奮的事
[00:03:42.000 --> 00:03:49.000]  但其實也是一段很長的年日
[00:03:49.000 --> 00:03:58.000]  所以538年帝國容許猶大人回耶路撒冷
[00:03:58.000 --> 00:04:03.000]  到了515年23年後
[00:04:03.000 --> 00:04:07.000]  公元前是倒轉頭數的
[00:04:07.000 --> 00:04:10.000]  所以年份越來越小
[00:04:10.000 --> 00:04:15.000]  23年後完成重建第二聖殿
[00:04:15.000 --> 00:04:20.000]  是帝國出錢幫助猶大人
[00:04:20.000 --> 00:04:22.000]  所以哈該書說
[00:04:22.000 --> 00:04:26.000]  上帝震動萬國
[00:04:26.000 --> 00:04:30.000]  將金銀送到耶路撒冷
[00:04:30.000 --> 00:04:32.000]  就是這個意思
[00:04:32.000 --> 00:04:35.000]  今日教會見堂
[00:04:35.000 --> 00:04:37.000]  不要說這段經文
[00:04:37.000 --> 00:04:41.000]  因為歷史上只有一次
[00:04:41.000 --> 00:04:43.000]  沒有重複過
[00:04:43.000 --> 00:04:45.000]  事情是這樣發生
[00:04:45.000 --> 00:04:48.000]  515年後
[00:04:48.000 --> 00:04:50.000]  一直要等
[00:04:50.000 --> 00:04:52.000]  你數一數
[00:04:52.000 --> 00:04:54.000]  等了多久
[00:04:54.000 --> 00:04:58.000]  等了差不多70年後
[00:04:58.000 --> 00:05:05.000]  以色列尼西米才回耶路撒冷
[00:05:05.000 --> 00:05:07.000]  我曾經說過
[00:05:07.000 --> 00:05:08.000]  值得等的
[00:05:08.000 --> 00:05:14.000]  因為以色列這位大祭司的後人
[00:05:14.000 --> 00:05:18.000]  的確能夠幫助百姓
[00:05:18.000 --> 00:05:21.000]  不單回到耶路撒冷
[00:05:21.000 --> 00:05:26.000]  並且心都回轉歸向上帝
[00:05:26.000 --> 00:05:31.000]  尼西米又是一個很難得的人才
[00:05:31.000 --> 00:05:35.000]  在亞伯薩西王身邊
[00:05:35.000 --> 00:05:39.000]  沒有得到皇帝的信任
[00:05:39.000 --> 00:05:44.000]  所以他回到耶路撒冷重建城牆
[00:05:44.000 --> 00:05:49.000]  我們明白原來538年到445年
[00:05:49.000 --> 00:05:54.000]  幾乎一個世紀這麼久的歷史
[00:05:54.000 --> 00:05:57.000]  耶路撒冷的情況是怎樣呢
[00:05:57.000 --> 00:06:00.000]  城牆拆毀
[00:06:00.000 --> 00:06:06.000]  城門被火焚燒
[00:06:06.000 --> 00:06:09.000]  退換拜雅
[00:06:09.000 --> 00:06:13.000]  滿目瘡痍
[00:06:13.000 --> 00:06:16.000]  你很興奮回到去也好
[00:06:16.000 --> 00:06:21.000]  但面前的景象
[00:06:21.000 --> 00:06:28.000]  是一個很難受的記憶
[00:06:28.000 --> 00:06:31.000]  亡國被擄
[00:06:31.000 --> 00:06:37.000]  所以尼西米記第一章一開始告訴我們
[00:06:37.000 --> 00:06:40.000]  尼西米聽到耶路撒冷的消息
[00:06:40.000 --> 00:06:44.000]  不僅是外面的環境惡劣
[00:06:44.000 --> 00:06:46.000]  是升電起好了
[00:06:46.000 --> 00:06:50.000]  但我們說過沒有城牆
[00:06:50.000 --> 00:06:53.000]  就不能保衛自己
