
[00:00:00.000 --> 00:00:04.000]  各位大兄姐妹平安
[00:00:04.000 --> 00:00:06.000]  刚才每一次读经的时候
[00:00:06.000 --> 00:00:09.000]  大家都应该发觉我们是在读《麻和福音》
[00:00:09.000 --> 00:00:14.000]  所以我们在现在的系列是《麻和福音》
[00:00:14.000 --> 00:00:18.000]  但中段有很多时候我都是按着圣灵的感动
[00:00:18.000 --> 00:00:21.000]  而可能在讲章上有所调整
[00:00:21.000 --> 00:00:23.000]  所以今天就不是继续讲《麻和福音》
[00:00:23.000 --> 00:00:27.000]  但我们教会都很想大家一路读经的时候
[00:00:27.000 --> 00:00:31.000]  所以在这段时间都要思考《麻和福音》
[00:00:31.000 --> 00:00:34.000]  今天分享的题目是《教会无常》
[00:00:34.000 --> 00:00:36.000]  《无常教会》
[00:00:36.000 --> 00:00:37.000]  有没有不同呢?
[00:00:37.000 --> 00:00:39.000]  和上次一家教会
[00:00:39.000 --> 00:00:41.000]  教会一家
[00:00:41.000 --> 00:00:43.000]  次序不同
[00:00:43.000 --> 00:00:44.000]  大家想一想
[00:00:44.000 --> 00:00:46.000]  如果我说教会无常
[00:00:46.000 --> 00:00:48.000]  你会想起什么呢?
[00:00:48.000 --> 00:00:50.000]  或者说无常教会
[00:00:50.000 --> 00:00:54.000]  你会不会想到的东西是同一样呢?
[00:00:54.000 --> 00:00:59.000]  每一次我都很想和大家校正不同的镜头
[00:00:59.000 --> 00:01:02.000]  在圣经里面我们找不同的价值观
[00:01:02.000 --> 00:01:06.000]  去看我们日常接触到的事情
[00:01:06.000 --> 00:01:07.000]  上一次也提到
[00:01:07.000 --> 00:01:08.000]  很多弟兄姐妹都说
[00:01:08.000 --> 00:01:10.000]  这个很新鲜
[00:01:10.000 --> 00:01:12.000]  对他们来说是一个深印神学
[00:01:12.000 --> 00:01:13.000]  这个是真的
[00:01:13.000 --> 00:01:14.000]  这个深印神学
[00:01:14.000 --> 00:01:18.000]  我们基督徒成长了这么久
[00:01:18.000 --> 00:01:20.000]  一定有些东西在影响着你
[00:01:20.000 --> 00:01:21.000]  如果你说
[00:01:21.000 --> 00:01:22.000]  没有啊
[00:01:22.000 --> 00:01:23.000]  圣经没有影响我
[00:01:23.000 --> 00:01:25.000]  那你真的要好好读圣经
[00:01:25.000 --> 00:01:28.000]  和好好求圣灵一路带领着你
[00:01:28.000 --> 00:01:30.000]  让我们所读的圣经
[00:01:30.000 --> 00:01:34.000]  能够指引我们的生活
[00:01:34.000 --> 00:01:36.000]  这个就是一个深印神学
[00:01:36.000 --> 00:01:37.000]  你未必会说到
