
[00:00:00.000 --> 00:00:04.500]  各位電影姐妹平安
[00:00:04.500 --> 00:00:08.200]  今日的題目我們繼續思考馬可福音
[00:00:08.200 --> 00:00:10.700]  題目是馬可不下的耶穌
[00:00:10.700 --> 00:00:14.700]  最後我改為照亮世界的光
[00:00:14.700 --> 00:00:18.800]  剛才讀那段童頌經文可能大家都很熟悉
[00:00:18.800 --> 00:00:22.000]  可能一讀的時候你會說哦~我知道了
[00:00:22.000 --> 00:00:23.600]  很簡單而已
[00:00:23.600 --> 00:00:26.500]  就是將燈點了燈
[00:00:26.500 --> 00:00:28.000]  不應該是甚麼
[00:00:28.000 --> 00:00:30.500]  蓋住它吧
[00:00:30.500 --> 00:00:31.500]  就是這樣
[00:00:31.500 --> 00:00:32.500]  很簡單而已
[00:00:32.500 --> 00:00:34.500]  那是不是真的這麼簡單呢
[00:00:34.500 --> 00:00:40.000]  如果這麼簡單耶穌就不會說完那段話的時候
[00:00:40.000 --> 00:00:41.000]  說了一句
[00:00:41.000 --> 00:00:45.000]  他有耳可聽的就應當聽
[00:00:45.000 --> 00:00:47.000]  很有趣
[00:00:47.000 --> 00:00:49.000]  你們有沒有耳啊
[00:00:49.000 --> 00:00:51.000]  睡了這麼快
[00:00:51.000 --> 00:00:52.500]  還沒有
[00:00:52.500 --> 00:00:54.500]  有耳可聽的就應當聽
[00:00:54.500 --> 00:00:56.500]  耶穌又不是經常說這句話
[00:00:56.500 --> 00:00:58.500]  他這麼煞有介紹
[00:00:58.500 --> 00:01:02.500]  要說請你們有耳的請你們聽
[00:01:02.500 --> 00:01:05.500]  那人的聆聽能力呢
[00:01:05.500 --> 00:01:06.500]  你猜有多少呢
[00:01:06.500 --> 00:01:07.500]  譬如這樣說
[00:01:07.500 --> 00:01:09.500]  上一次司武來港道
[00:01:09.500 --> 00:01:12.500]  說了大約45分鐘
[00:01:12.500 --> 00:01:15.500]  大家聽了有多少
[00:01:15.500 --> 00:01:16.500]  很多
[00:01:16.500 --> 00:01:18.500]  記得有多少
[00:01:18.500 --> 00:01:21.500]  原來很多專家說人的聆聽能力
[00:01:21.500 --> 00:01:22.500]  譬如聽完之後
[00:01:22.500 --> 00:01:25.500]  究竟我們一兩天後記得多少呢
[00:01:25.500 --> 00:01:28.500]  你猜記得多少百分比
[00:01:28.500 --> 00:01:31.500]  一半吧
[00:01:31.500 --> 00:01:34.500]  有媽媽說一半也好
[00:01:34.500 --> 00:01:36.500]  可能她在想兒子聽她說話聽了多少
[00:01:36.500 --> 00:01:38.500]  一半也好
[00:01:38.500 --> 00:01:40.500]  原來真是一半也好
[00:01:40.500 --> 00:01:42.500]  只有25%
[00:01:42.500 --> 00:01:44.500]  只有25%
[00:01:44.500 --> 00:01:46.500]  耶穌這樣說完之後
[00:01:46.500 --> 00:01:49.500]  他說請你們有耳的去聽
[00:01:49.500 --> 00:01:51.500]  難怪小時候我被我媽媽
[00:01:51.500 --> 00:01:53.500]  其中說得最多的是
[00:01:53.500 --> 00:01:55.500]  有沒有耳性啊
[00:01:55.500 --> 00:01:57.500]  你有沒有耳性啊
[00:01:57.500 --> 00:01:59.500]  你有沒有記得說話
[00:01:59.500 --> 00:02:00.500]  不記得帶功課
[00:02:00.500 --> 00:02:01.500]  不記得做功課
[00:02:01.500 --> 00:02:04.500]  不記得帶雨傘上學
[00:02:04.500 --> 00:02:06.500]  好像經常都不記得
[00:02:06.500 --> 00:02:09.500]  耶穌肯定覺得這件事很重要
[00:02:09.500 --> 00:02:12.500]  所以他說有耳可聽的
[00:02:12.500 --> 00:02:13.500]  就應當聽
[00:02:13.500 --> 00:02:18.500]  關我們每一個人的事
[00:02:18.500 --> 00:02:20.500]  當他說完之後
[00:02:20.500 --> 00:02:22.500]  他又要再說下面的東西的時候
[00:02:22.500 --> 00:02:24.500]  他又再說多一次
[00:02:24.500 --> 00:02:29.500]  又說你們所聽的要留心
[00:02:29.500 --> 00:02:32.500]  什麼叫留心呢
[00:02:32.500 --> 00:02:36.500]  留心是不是好像這幅圖畫
[00:02:36.500 --> 00:02:39.500]  找整容師整大兩隻耳朵
[00:02:39.500 --> 00:02:42.500]  是不是會聽得清楚一點呢
[00:02:42.500 --> 00:02:46.500]  是不是這樣就是留心呢
[00:02:46.500 --> 00:02:48.500]  英文聖經說
[00:02:48.500 --> 00:02:50.500]  Consider carefully what you hear
[00:02:50.500 --> 00:02:52.500]  他用Consider這個字
[00:02:52.500 --> 00:02:54.500]  Consider可以說是
[00:02:54.500 --> 00:02:58.500]  很留心那件事之餘
[00:02:58.500 --> 00:02:59.500]  你留意
[00:02:59.500 --> 00:03:01.500]  他說如果英文就是
[00:03:01.500 --> 00:03:04.500]  Making a decision
[00:03:04.500 --> 00:03:06.500]  原來他說當你留心
[00:03:06.500 --> 00:03:08.500]  你聽完一件事的時候
[00:03:08.500 --> 00:03:10.500]  你是要做一個決定
[00:03:10.500 --> 00:03:12.500]  那你可能真的會留心了
[00:03:12.500 --> 00:03:13.500]  如果中文他就說
[00:03:13.500 --> 00:03:15.500]  要認真考慮
[00:03:15.500 --> 00:03:17.500]  要斟酌
[00:03:17.500 --> 00:03:21.500]  原來這樣就叫做留心
[00:03:21.500 --> 00:03:24.500]  在《馬克福音》4章23節
[00:03:24.500 --> 00:03:28.500]  耶穌當說完有耳可聽的就應當聽
[00:03:28.500 --> 00:03:30.500]  其實耶穌是想說些什麼
[00:03:30.500 --> 00:03:33.500]  或者說了些什麼呢
[00:03:33.500 --> 00:03:35.500]  原來之前耶穌說
[00:03:35.500 --> 00:03:37.500]  耶穌又對他們說
[00:03:37.500 --> 00:03:39.500]  人拿燈來
[00:03:39.500 --> 00:03:42.500]  喜事要放在斗底下
[00:03:42.500 --> 00:03:44.500]  床底下
[00:03:44.500 --> 00:03:48.500]  不放在燈台上嗎?
[00:03:48.500 --> 00:03:50.500]  這句可能大家很熟悉
[00:03:50.500 --> 00:03:51.500]  有牧師就說
[00:03:51.500 --> 00:03:52.500]  看了好幾本書
[00:03:52.500 --> 00:03:53.500]  他都說
[00:03:53.500 --> 00:03:55.500]  原來譯得最準確呢
[00:03:55.500 --> 00:03:56.500]  你留意一下
[00:03:56.500 --> 00:03:58.500]  現在和合本這個版本
[00:03:58.500 --> 00:04:00.500]  就叫做人拿燈來
[00:04:00.500 --> 00:04:02.500]  原來另一個呂鎮忠譯本
[00:04:02.500 --> 00:04:04.500]  有好幾位牧者都說
[00:04:04.500 --> 00:04:06.500]  最準確的譯法譯原文
[00:04:06.500 --> 00:04:07.500]  原來是這樣的
[00:04:07.500 --> 00:04:09.500]  耶穌對他們說
[00:04:09.500 --> 00:04:11.500]  燈來了
