
[00:00:00.000 --> 00:00:05.400]  各位電影姐妹 各位朋友 你們好
[00:00:05.400 --> 00:00:10.000]  歡迎大家參觀我們三藩市播道會網上的五堂崇拜
[00:00:10.000 --> 00:00:13.000]  今天我們繼續思想希伯來書的信息
[00:00:13.000 --> 00:00:18.000]  我們來到希伯來書第五章11至第六章3節
[00:00:18.000 --> 00:00:22.000]  題目是「沒有成長的一群」
[00:00:22.000 --> 00:00:27.000]  在未思想這段聖經之前 請我們同心低頭 同禱告
[00:00:27.000 --> 00:00:30.000]  慈悲人 我的天父 我們滿心感謝你
[00:00:30.000 --> 00:00:35.000]  藉著你的話語去提醒 勸勉 教導 督責我們
[00:00:35.000 --> 00:00:41.000]  我們在你面前承認很多時候我們不去成長
[00:00:41.000 --> 00:00:47.000]  原地踏步 寧性停滯 求你赦免我們
[00:00:47.000 --> 00:00:51.000]  求你藉著你的話語再一次提醒我們
[00:00:51.000 --> 00:00:54.000]  要心以更生而變化
[00:00:54.000 --> 00:00:58.000]  叫我們能夠察驗 什麼是你的旨意
[00:00:58.000 --> 00:01:02.000]  求你藉著你的話語再一次督責我們
[00:01:02.000 --> 00:01:06.000]  我們這樣禱告 拉系奉耶穌基督名求 阿們
[00:01:06.000 --> 00:01:12.000]  我曾經聽過兩個非常有趣的寓意
[00:01:12.000 --> 00:01:18.000]  從內容上來說 這個寓言是有些荒謬
[00:01:18.000 --> 00:01:22.000]  但是它的寓意就非常有意思
[00:01:22.000 --> 00:01:26.000]  值得我們詳細去思想
[00:01:26.000 --> 00:01:28.000]  第一個寓言是這樣的
[00:01:28.000 --> 00:01:30.000]  有一位仁兄最近添丁
[00:01:30.000 --> 00:01:33.000]  他們很想有新婚就已經很久了
[00:01:33.000 --> 00:01:38.000]  現在果然言言語常 應該是非常高興
[00:01:38.000 --> 00:01:42.000]  誰知還未到滿月 這位仁兄就來找你
[00:01:42.000 --> 00:01:47.000]  看他臉色蒼白 好像發生一些很嚴重的事情
[00:01:47.000 --> 00:01:50.000]  於是你馬上問他 發生什麼事
[00:01:50.000 --> 00:01:53.000]  仁兄愁眉苦臉地告訴你
[00:01:53.000 --> 00:01:56.000]  我的寶寶真的非常不妥
[00:01:56.000 --> 00:01:59.000]  你就問他 有什麼不妥
[00:01:59.000 --> 00:02:03.000]  有沒有帶他去看醫生 醫生怎麼說
[00:02:03.000 --> 00:02:07.000]  他告訴你 醫生說他一切正常
[00:02:07.000 --> 00:02:10.000]  但是我看來他一點都不正常
[00:02:10.000 --> 00:02:18.000]  差不多滿月了 不懂說話 不懂做事
[00:02:18.000 --> 00:02:24.000]  不懂煮飯 不懂上班 他是乖嬰
[00:02:24.000 --> 00:02:28.000]  自己姓甚名誰都不知道
[00:02:28.000 --> 00:02:33.000]  又不懂得賺錢 整天睡覺 哭 吃
[00:02:33.000 --> 00:02:37.000]  簡直就不是人 我真的很想放棄他
[00:02:37.000 --> 00:02:41.000]  遇到一個這樣的人兄 你會怎麼回答呢
[00:02:41.000 --> 00:02:45.000]  我想我會說 不正常的不是你的寶寶
[00:02:45.000 --> 00:02:48.000]  是你的問題 你才不正常
[00:02:48.000 --> 00:02:54.000]  如果寶寶一出生 他就能夠說出他的名字叫什麼
[00:02:54.000 --> 00:02:59.000]  然後又炒幾道菜 煮一個豆腐牛肉飯給你吃
[00:02:59.000 --> 00:03:03.000]  又懂得賺錢 你以為他是天才嗎
[00:03:03.000 --> 00:03:09.000]  大錯特錯 他是乖嬰 真的把你嚇破膽
[00:03:09.000 --> 00:03:13.000]  既然是寶寶 自然他就不懂了
[00:03:13.000 --> 00:03:17.000]  他不是正常的 他需要時間去成長
[00:03:17.000 --> 00:03:21.000]  一旦成長的時候 他就會正常
[00:03:21.000 --> 00:03:25.000]  同樣一個屬靈的寶寶都是一樣
[00:03:25.000 --> 00:03:30.000]  如果一個人一信了耶穌 他只不過是一個屬靈的寶寶
[00:03:30.000 --> 00:03:33.000]  他什麼都懂 好像一個屬靈的大人
[00:03:33.000 --> 00:03:36.000]  這不是一件好事 這是一個乖嬰
[00:03:36.000 --> 00:03:40.000]  一個初生的屬靈寶寶是需要時間去成長
[00:03:40.000 --> 00:03:45.000]  只要他成長 他就是一個正常的基督徒
[00:03:45.000 --> 00:03:48.000]  我們再看第二個寓言
[00:03:48.000 --> 00:03:51.000]  有一天你去公園散步
[00:03:51.000 --> 00:03:55.000]  看到一個媽媽推著一個嬰兒車
[00:03:55.000 --> 00:04:00.000]  嬰兒車上有一個幾個月大的嬰兒
[00:04:00.000 --> 00:04:05.000]  你看這個嬰兒也很趣致 逗他玩玩
[00:04:05.000 --> 00:04:09.000]  然後你問這位媽媽 你的嬰兒幾個月大
[00:04:09.000 --> 00:04:15.000]  你看到這個媽媽臉色一沉 很憂心的對話
[00:04:15.000 --> 00:04:19.000]  不怕跟你說 她不是幾個月大
[00:04:19.000 --> 00:04:22.000]  她已經是26歲了
[00:04:22.000 --> 00:04:25.000]  當你聽到你媽媽這樣說的時候
[00:04:25.000 --> 00:04:27.000]  你都不會說 哇 這麼有趣啊
[00:04:27.000 --> 00:04:31.000]  60歲的嬰兒真是有趣啊 你不會的
[00:04:31.000 --> 00:04:33.000]  相反你會嚇了一跳
[00:04:33.000 --> 00:04:38.000]  一個26歲的人好像一個嬰兒一樣
[00:04:38.000 --> 00:04:41.000]  真是令你驚訝
[00:04:41.000 --> 00:04:46.000]  因為他是一個不成長的畸形的人
[00:04:46.000 --> 00:04:50.000]  從肉身來說 我們每個人都知道
[00:04:50.000 --> 00:04:54.000]  一個26歲的人是一個畸形的嬰兒
[00:04:54.000 --> 00:04:57.000]  從屬靈上來說
[00:04:57.000 --> 00:05:00.000]  有多少人信了耶穌二十多年
[00:05:00.000 --> 00:05:03.000]  都是好像一個嬰兒一樣
[00:05:03.000 --> 00:05:06.000]  這些屬靈的嬰兒 怪嬰
[00:05:06.000 --> 00:05:11.000]  二十多歲的屬靈的嬰兒 比比皆是
[00:05:11.000 --> 00:05:14.000]  不少人信了耶穌很多年
[00:05:14.000 --> 00:05:18.000]  他們仍然是吃奶的 不吃乾糧的
[00:05:18.000 --> 00:05:22.000]  不懂得自己去吃的 是要人餵的
[00:05:22.000 --> 00:05:25.000]  這些我們似乎已經習以為常
[00:05:25.000 --> 00:05:28.000]  不覺得有何不妥
[00:05:28.000 --> 00:05:31.000]  事實上 我想我們看一看
[00:05:31.000 --> 00:05:34.000]  不少的基督徒一信了主的時候
[00:05:34.000 --> 00:05:37.000]  得不到適當的照顧
[00:05:37.000 --> 00:05:40.000]  我們很多時候照顧這些屬靈的嬰兒
[00:05:40.000 --> 00:05:42.000]  怎樣照顧呢?
[00:05:42.000 --> 00:05:45.000]  我們給一本聖經 你自己去看吧
[00:05:45.000 --> 00:05:48.000]  這本《屬靈書籍》《成長路》 你去看吧
[00:05:48.000 --> 00:05:51.000]  這樣就好像你生了一個嬰兒
[00:05:51.000 --> 00:05:55.000]  給一本《方體》《潘任大全》 你自己去煮吧
[00:05:55.000 --> 00:05:57.000]  那他怎麼煮呢?
[00:05:57.000 --> 00:06:02.000]  但很可惜 教會很多時候都是這樣照顧嬰兒的
[00:06:02.000 --> 00:06:05.000]  你說這些嬰兒怎麼會成長呢?
[00:06:05.000 --> 00:06:10.000]  希伯來書的作者非常不滿當時的弟兄姊妹
[00:06:10.000 --> 00:06:13.000]  用嚴詞責備他們
[00:06:13.000 --> 00:06:15.000]  按信主的年日來計算
[00:06:15.000 --> 00:06:18.000]  他們應該做人的師父 做人的老師
[00:06:18.000 --> 00:06:20.000]  但他們不成長
[00:06:20.000 --> 00:06:24.000]  好像嬰兒一樣吃奶 不懂得吃乾糧
[00:06:24.000 --> 00:06:26.000]  他們心跳不通
[00:06:26.000 --> 00:06:29.000]  不能分辨好與壞 是與非 黑與白
[00:06:29.000 --> 00:06:32.000]  分不出什麼是真理 什麼是假的
[00:06:32.000 --> 00:06:36.000]  他們完全分不出來 任人被人玩弄
[00:06:36.000 --> 00:06:41.000]  尤其是在公元後69年
[00:06:41.000 --> 00:06:43.000]  希伯來書寫成的時候
[00:06:43.000 --> 00:06:46.000]  當時耶路撒冷沉淪
[00:06:46.000 --> 00:06:50.000]  基督徒遇到大的迫害
[00:06:50.000 --> 00:06:53.000]  但對希伯來書的作者說
[00:06:53.000 --> 00:06:57.000]  教會最大的問題都不是外來的壓迫
[00:06:57.000 --> 00:07:00.000]  都不是經濟的問題
[00:07:00.000 --> 00:07:04.000]  而是那些信徒不肯去成長
[00:07:04.000 --> 00:07:08.000]  或者我們詳細來看看這段聖經
[00:07:08.000 --> 00:07:13.000]  希伯來書的作者怎樣責備我們不成長
[00:07:13.000 --> 00:07:17.000]  我們來看看第五章11-14節
[00:07:17.000 --> 00:07:23.000]  「不過論道物基世德,我們有好些話,並且難以解明。
[00:07:23.000 --> 00:07:29.000]  因為你們聽不進去,看你們學習的功夫,本該作師傅。
[00:07:29.000 --> 00:07:36.000]  誰知還得有人將神聖賢小學的開端另教導你們,
[00:07:36.000 --> 00:07:40.000]  並且成了那必須吃奶不吃乾糧的人,
[00:07:40.000 --> 00:07:45.000]  凡只能吃奶的都不熟練仁義的道理。
[00:07:45.000 --> 00:07:49.000]  因為他是嬰孩,唯獨長大成人的才能吃乾糧,
[00:07:49.000 --> 00:07:56.000]  他們的心肖雜念得通達,就能分辨好大料。」
[00:07:56.000 --> 00:07:58.000]  從這段聖經看來
[00:07:58.000 --> 00:08:03.000]  我們最大限度可以見到一個不成長的基督徒
[00:08:03.000 --> 00:08:07.000]  有三個病徵,三個特色
[00:08:07.000 --> 00:08:10.000]  第一個特色就是聽不進去
[00:08:10.000 --> 00:08:15.000]  「不過論道物基世德,我們有好些話,並且難以解明。
[00:08:15.000 --> 00:08:19.000]  因為你們聽不進去,看你們學習的功夫,本該作師傅。」
[00:08:19.000 --> 00:08:24.000]  原來希臘文的「聽不進去」這個字叫Northros
[00:08:24.000 --> 00:08:28.000]  是一個非常有趣的字,是說到一個人反應遲鈍
[00:08:28.000 --> 00:08:35.000]  好像我們做父母,叫小朋友做好功課,洗澡,睡覺
[00:08:35.000 --> 00:08:38.000]  關掉電視不要再看,不要再玩遊戲機
[00:08:38.000 --> 00:08:42.000]  他們的反應通常非常遲鈍,相隔差不多一分鐘
[00:08:42.000 --> 00:08:47.000]  「啊?什麼?等等,為什麼?」
[00:08:47.000 --> 00:08:50.000]  因為他們的注意力根本不在你的說話裡面
[00:08:50.000 --> 00:08:56.000]  他們的注意力就在手機,在電視,在他們玩的東西裡面
[00:08:56.000 --> 00:09:01.000]  所以他們「聽不進」,反應遲鈍
[00:09:01.000 --> 00:09:05.000]  事實上,我太太經常笑我是一個反應遲鈍的人
[00:09:05.000 --> 00:09:08.000]  我做事上很專心
[00:09:08.000 --> 00:09:11.000]  我太太說,旁邊有人叫救命,你都聽不到
[00:09:11.000 --> 00:09:15.000]  所以我最初在香港學開車的時候,麻煩就來了
[00:09:15.000 --> 00:09:18.000]  我一開車,全副精神集中在路上
[00:09:18.000 --> 00:09:23.000]  旁邊的師傅叫我轉右,我聽不進,就轉左
[00:09:23.000 --> 00:09:25.000]  轉左,我就轉右
[00:09:25.000 --> 00:09:31.000]  結果我考牌的時候,聽不到考牌官所說的話,我就失敗了
