
[00:00:00.000 --> 00:00:05.200]  各位大英姐妹 平安
[00:00:05.200 --> 00:00:07.700]  今天很想和大家分享一個題目
[00:00:07.700 --> 00:00:11.600]  叫做「馬可不下的耶穌」
[00:00:11.600 --> 00:00:14.400]  你可以說接下來這個系列
[00:00:14.400 --> 00:00:16.500]  今天是引言
[00:00:16.500 --> 00:00:18.200]  今天想和大家分享
[00:00:18.200 --> 00:00:21.200]  福音是怎樣開始的
[00:00:21.200 --> 00:00:23.900]  究竟怎樣成為了我們今天的引言
[00:00:23.900 --> 00:00:26.300]  為甚麼會選擇馬可福音
[00:00:26.300 --> 00:00:28.100]  很想和大家一起去思考一下
[00:00:28.100 --> 00:00:31.100]  不如先問一下大家幾個問題
[00:00:31.100 --> 00:00:34.400]  第一 甚麼是福音呢?
[00:00:34.400 --> 00:00:37.700]  對你來說 甚麼是福音呢?
[00:00:37.700 --> 00:00:39.400]  你會說 即是怎樣?
[00:00:39.400 --> 00:00:43.700]  是否以前我們學過三福全方方法
[00:00:43.700 --> 00:00:45.000]  或者四律
[00:00:45.000 --> 00:00:48.100]  是否這個是福音呢?
[00:00:48.100 --> 00:00:52.700]  或者說 甚麼叫做全福音呢?
[00:00:52.700 --> 00:00:55.500]  你平時怎樣全福音的?
[00:00:55.500 --> 00:00:58.600]  你說 去街頭和別人報道
[00:00:58.600 --> 00:01:02.200]  或者和別人分享 即是打電話給別人
[00:01:02.200 --> 00:01:04.600]  那你怎樣全福音呢?
[00:01:04.600 --> 00:01:05.600]  為甚麼我這樣問呢?
[00:01:05.600 --> 00:01:07.800]  因為在上一次崇拜之後
[00:01:07.800 --> 00:01:09.800]  我已經知道很多朋友
[00:01:09.800 --> 00:01:11.200]  不單止在溫哥華
[00:01:11.200 --> 00:01:13.300]  不單止在香港 在美國
[00:01:13.300 --> 00:01:16.100]  他都說 我都有將崇拜
[00:01:16.100 --> 00:01:19.600]  去給一些未信的朋友
[00:01:19.600 --> 00:01:21.800]  我很寶貴 很珍惜
[00:01:21.800 --> 00:01:24.200]  能夠透過我們搞的平台
[00:01:24.200 --> 00:01:26.800]  能夠接觸到很多未信的朋友
[00:01:26.800 --> 00:01:29.200]  其實對於未信的朋友來說
[00:01:29.200 --> 00:01:31.000]  甚麼是福音呢?
[00:01:31.000 --> 00:01:33.600]  如果你說 福音是很好的東西
[00:01:33.600 --> 00:01:36.100]  為甚麼我們經常和別人講福音的時候
[00:01:36.100 --> 00:01:38.100]  別人都說 不用了 不用了
[00:01:38.100 --> 00:01:39.700]  我聽過了 我聽過了
[00:01:39.700 --> 00:01:42.800]  為甚麼好像全福音這麼難呢?
[00:01:42.800 --> 00:01:46.700]  你有多久沒有試過全福音呢?
[00:01:46.700 --> 00:01:51.100]  又或者說 甚麼叫做信耶穌呢?
[00:01:51.100 --> 00:01:54.000]  在你的理解 或者當有人問你
[00:01:54.000 --> 00:01:56.300]  啊 某某某某
[00:01:56.300 --> 00:01:59.400]  為甚麼你信耶穌呢?
[00:01:59.400 --> 00:02:00.900]  你會怎樣回答他?
[00:02:00.900 --> 00:02:04.400]  你說 呃 不如我先回去問一下呂傳道吧
[00:02:04.400 --> 00:02:07.700]  但人家說 我問你為甚麼你信耶穌呢?
[00:02:07.700 --> 00:02:09.300]  你的耶穌是怎樣的?
[00:02:09.300 --> 00:02:12.200]  你可不可以介紹你的耶穌給我認識?
[00:02:12.200 --> 00:02:17.000]  我們有沒有隨時做好準備全福音呢?
[00:02:17.000 --> 00:02:19.600]  或者說 當最後這條問題
[00:02:19.600 --> 00:02:23.800]  如果初信或者未信的朋友
[00:02:23.800 --> 00:02:25.400]  你認識到了
[00:02:25.400 --> 00:02:27.000]  譬如說上一次有人說
[00:02:27.000 --> 00:02:29.500]  我老公 我先生 我丈夫
[00:02:29.500 --> 00:02:31.100]  未信耶穌的
[00:02:31.100 --> 00:02:33.200]  我很想買一本聖經給他
[00:02:33.200 --> 00:02:35.400]  如果買一本聖經給他
[00:02:35.400 --> 00:02:39.700]  你第一卷 你會先介紹他看哪一卷呢?
[00:02:39.700 --> 00:02:41.200]  今天又有兩位執事
[00:02:41.200 --> 00:02:45.000]  有位影音部的弟兄姐妹在這裡
[00:02:45.000 --> 00:02:46.400]  如果未信的朋友
[00:02:46.400 --> 00:02:48.400]  想來問你 執事
[00:02:48.400 --> 00:02:53.500]  第一卷看甚麼聖經比較好呢?
[00:02:53.500 --> 00:02:54.400]  是哪一卷呢?
[00:02:54.400 --> 00:02:55.900]  你會選哪一卷呢?
[00:02:55.900 --> 00:03:00.400]  我會選從最短的那一卷開始
[00:03:00.400 --> 00:03:02.700]  最短是哪一卷呢?
[00:03:02.700 --> 00:03:04.900]  最短是哪一卷呢?
[00:03:04.900 --> 00:03:08.400]  最短是馬太福音
[00:03:08.400 --> 00:03:10.200]  馬太福音28章
[00:03:10.200 --> 00:03:12.500]  你會不會跟一個新朋友說
[00:03:12.500 --> 00:03:14.700]  我拿一本聖經給你
[00:03:14.700 --> 00:03:17.000]  這本聖經在這裡
[00:03:17.000 --> 00:03:18.800]  一給他 你自己看吧
[00:03:18.800 --> 00:03:20.100]  我們不會這樣的
[00:03:20.100 --> 00:03:22.200]  可能我們會先介紹新約
[00:03:22.200 --> 00:03:24.800]  新約好像比較容易消化
[00:03:24.800 --> 00:03:25.600]  比較容易明白
[00:03:25.600 --> 00:03:30.400]  新約當然看第一卷馬太福音
[00:03:30.400 --> 00:03:32.000]  以前是不是這樣?
[00:03:32.000 --> 00:03:33.200]  我小時候也是這樣
[00:03:33.200 --> 00:03:34.800]  我小時候聽弟兄姐妹說
[00:03:34.800 --> 00:03:35.700]  也是這樣
[00:03:35.700 --> 00:03:38.400]  有些人特意印一本
[00:03:38.400 --> 00:03:39.400]  只有新約的
[00:03:39.400 --> 00:03:40.100]  用來傳福音
[00:03:40.100 --> 00:03:40.900]  人家信了之後
[00:03:40.900 --> 00:03:41.600]  就給人
[00:03:41.600 --> 00:03:42.600]  你開始
[00:03:42.600 --> 00:03:45.500]  由馬太福音第一章第一節開始看
[00:03:45.500 --> 00:03:47.000]  好不好呢?
[00:03:47.000 --> 00:03:48.800]  我發覺原來對於新朋友
[00:03:48.800 --> 00:03:50.400]  或者未信的朋友
[00:03:50.400 --> 00:03:52.900]  有些難度的 為什麼?
[00:03:52.900 --> 00:03:54.800]  因為一開始就是
[00:03:54.800 --> 00:03:56.300]  哇
[00:03:56.300 --> 00:03:59.500]  我們放大給大家看看
[00:03:59.500 --> 00:04:00.500]  你看看
[00:04:00.500 --> 00:04:01.800]  如果有些未信的朋友
[00:04:01.800 --> 00:04:02.400]  你一看
[00:04:02.400 --> 00:04:04.700]  哦 馬太福音一章一節
[00:04:04.700 --> 00:04:07.500]  耶穌基督的家譜
[00:04:07.500 --> 00:04:08.900]  然後就是阿伯拉罕的後裔
[00:04:08.900 --> 00:04:09.600]  大衛的子孫
[00:04:09.600 --> 00:04:10.700]  耶穌基督的家譜
[00:04:10.700 --> 00:04:11.900]  阿伯拉罕生以撒
[00:04:11.900 --> 00:04:12.700]  以撒生阿哥
[00:04:12.700 --> 00:04:13.500]  阿哥生猶大
[00:04:13.500 --> 00:04:14.500]  和他的弟兄
[00:04:14.500 --> 00:04:17.300]  哇 你一看下去
[00:04:17.300 --> 00:04:19.700]  你害不害怕?
[00:04:19.700 --> 00:04:20.800]  你可能會說
[00:04:20.800 --> 00:04:23.200]  其實家譜很重要
[00:04:23.200 --> 00:04:24.100]  的確是
[00:04:24.100 --> 00:04:26.000]  我有機會和大家分享家譜
[00:04:26.000 --> 00:04:28.100]  其實每一個人物
[00:04:28.100 --> 00:04:31.100]  裡面有很多很精彩的故事
[00:04:31.100 --> 00:04:34.200]  也和我們的信仰基礎很有關
[00:04:34.200 --> 00:04:35.500]  但是
[00:04:35.500 --> 00:04:37.000]  對於一個未信的
[00:04:37.000 --> 00:04:38.100]  或者一個新朋友
[00:04:38.100 --> 00:04:39.700]  或者我們現在教推動
[00:04:39.700 --> 00:04:41.200]  鼓勵讀聖經
[00:04:41.200 --> 00:04:42.400]  但如果你一看下去
[00:04:42.400 --> 00:04:42.900]  就說
[00:04:42.900 --> 00:04:43.400]  哇
[00:04:43.400 --> 00:04:44.100]  一個家譜
[00:04:44.100 --> 00:04:44.900]  誰生誰
[00:04:44.900 --> 00:04:45.600]  誰生誰
[00:04:45.600 --> 00:04:46.200]  誰生誰
[00:04:46.200 --> 00:04:47.300]  誰生誰
[00:04:47.300 --> 00:04:48.100]  坦白說
[00:04:48.100 --> 00:04:49.100]  有時候基督徒也說
[00:04:49.100 --> 00:04:50.700]  我一看到那些
[00:04:50.700 --> 00:04:52.400]  我就會跳過了
[00:04:52.400 --> 00:04:54.600]  所以我有時候看得很快
[00:04:54.600 --> 00:04:56.200]  但如果有時候你跳過了
[00:04:56.200 --> 00:04:56.700]  哇
[00:04:56.700 --> 00:04:59.900]  你會忽略了很多精彩
[00:04:59.900 --> 00:05:01.700]  很多精彩的
[00:05:01.700 --> 00:05:04.200]  一些聖經的教導
[00:05:04.200 --> 00:05:07.000]  那最短的就是哪一卷?
[00:05:07.000 --> 00:05:08.000]  如果是《馬太福音》
[00:05:08.000 --> 00:05:10.500]  就28張
[00:05:10.500 --> 00:05:11.700]  然後就是
[00:05:11.700 --> 00:05:12.600]  《路加福音》
[00:05:12.600 --> 00:05:14.000]  24張
[00:05:14.000 --> 00:05:15.500]  也不是最短
[00:05:15.500 --> 00:05:16.700]  然後呢
[00:05:16.700 --> 00:05:18.000]  《約翰福音》
[00:05:18.000 --> 00:05:19.400]  21張
[00:05:19.400 --> 00:05:20.900]  也不是最短
[00:05:20.900 --> 00:05:22.400]  最短是哪一卷?
[00:05:22.400 --> 00:05:23.300]  最短是
[00:05:23.300 --> 00:05:25.600]  《馬可福音》
[00:05:25.600 --> 00:05:27.500]  是16張
[00:05:27.500 --> 00:05:28.100]  你說
[00:05:28.100 --> 00:05:29.100]  這不就是了
[00:05:29.100 --> 00:05:31.500]  如果你給未信的朋友
[00:05:31.500 --> 00:05:32.600]  他一接觸
[00:05:32.600 --> 00:05:34.300]  你也想他容易一點
