
[00:00:00.000 --> 00:00:04.000]  各位大英姐妹平安
[00:00:04.000 --> 00:00:06.000]  我們今天分享的題目是
[00:00:06.000 --> 00:00:10.000]  新常態下的喜樂被決常
[00:00:10.000 --> 00:00:14.000]  下星期我們很感恩請到羅利美保斯姆
[00:00:14.000 --> 00:00:17.000]  即是羅爾遜牧師的太太來跟我們分享
[00:00:17.000 --> 00:00:19.000]  很感恩的是甚麼呢
[00:00:19.000 --> 00:00:22.000]  其實我原本已經預備了這個講道
[00:00:22.000 --> 00:00:24.000]  有兩次就是一個上一個下
[00:00:24.000 --> 00:00:26.000]  有關於喜樂
[00:00:26.000 --> 00:00:30.000]  到羅利美保斯姆錄影的時候
[00:00:30.000 --> 00:00:31.000]  我一邊聽她講道
[00:00:31.000 --> 00:00:34.000]  讓我有很多的得著反省和提醒
[00:00:34.000 --> 00:00:36.000]  因為她中間有提到
[00:00:36.000 --> 00:00:40.000]  有一位曾經患抑鬱症的一位姐妹
[00:00:40.000 --> 00:00:43.000]  她後來深深明白到
[00:00:43.000 --> 00:00:47.000]  原來她一直理解錯了甚麼叫做喜樂
[00:00:47.000 --> 00:00:49.000]  原來當她明白了
[00:00:49.000 --> 00:00:51.000]  菲勒比書講的喜樂之後
[00:00:51.000 --> 00:00:56.000]  她才找到真正在上帝裏面的喜樂
[00:00:56.000 --> 00:00:59.000]  所以我立刻做了很大的改動
[00:00:59.000 --> 00:01:02.000]  關於喜樂被決下
[00:01:02.000 --> 00:01:05.000]  這是一個很感謝上帝的配合
[00:01:05.000 --> 00:01:07.000]  一個沒那麼巧合
[00:01:07.000 --> 00:01:10.000]  是上帝所安排的
[00:01:10.000 --> 00:01:12.000]  先問問大家
[00:01:12.000 --> 00:01:15.000]  現在大家是甚麼情緒呢
[00:01:15.000 --> 00:01:18.000]  現在這一刻是甚麼情緒呢
[00:01:18.000 --> 00:01:30.000]  你是憤怒 困惑 失望 厭惡 尷尬 興奮 憤怒 狂怒 快樂 無辜 煩惱 還是很孤獨呢
[00:01:30.000 --> 00:01:31.000]  為甚麼這樣問呢
[00:01:31.000 --> 00:01:34.000]  就是在疫情底下
[00:01:34.000 --> 00:01:38.000]  很多人都說是在新常態底下
[00:01:38.000 --> 00:01:42.000]  之前看到香港一個調查
[00:01:42.000 --> 00:01:46.000]  每100名高級香港行政人員
[00:01:46.000 --> 00:01:49.000]  有一個曾經產生幻覺
[00:01:49.000 --> 00:01:52.000]  在幾個條件裏面
[00:01:52.000 --> 00:01:54.000]  看他有沒有情緒波動
[00:01:54.000 --> 00:01:56.000]  看他有沒有精神
[00:01:56.000 --> 00:01:58.000]  經常都好像很累
[00:01:58.000 --> 00:02:02.000]  或者覺得生活很乏味 很無趣
[00:02:02.000 --> 00:02:05.000]  我說這個疫情的影響
[00:02:05.000 --> 00:02:07.000]  在香港裏面影響了很多人
[00:02:07.000 --> 00:02:11.000]  不單止是高級的行政人員
[00:02:11.000 --> 00:02:13.000]  而在加拿大
[00:02:13.000 --> 00:02:17.000]  在溫哥華的UBC大學醫學院
[00:02:17.000 --> 00:02:22.000]  在2020年9月14日至21日期間
[00:02:22.000 --> 00:02:23.000]  做了一個調查
[00:02:23.000 --> 00:02:29.000]  訪問了3027個18歲以上住在加拿大的人
[00:02:29.000 --> 00:02:34.000]  問他們關於對疫情有甚麼看法
[00:02:34.000 --> 00:02:36.000]  看下面那段引文
[00:02:36.000 --> 00:02:38.000]  他就說在加拿大裏面
[00:02:38.000 --> 00:02:44.000]  有71%的人都很擔心第二波病毒會來
[00:02:44.000 --> 00:02:48.000]  也有58%的人很擔心自己
[00:02:48.000 --> 00:02:52.000]  或者他的家庭成員會離開世界
[00:02:52.000 --> 00:02:59.000]  而他說只有21%的人覺得是有希望的
[00:02:59.000 --> 00:03:02.000]  不知道我們基督徒又如何呢
[00:03:02.000 --> 00:03:05.000]  如果我們基督徒一齊都是基督徒做
[00:03:05.000 --> 00:03:09.000]  有希望的比率是否應該高一點呢
[00:03:09.000 --> 00:03:11.000]  是否會高一點呢
[00:03:11.000 --> 00:03:14.000]  之前看了一個基督徒的分享
[00:03:14.000 --> 00:03:18.000]  他說在疫情底下有些人會想起這段經文
[00:03:18.000 --> 00:03:21.000]  在詩篇42篇裏這樣說
[00:03:21.000 --> 00:03:25.000]  神啊 我的心切無理如鹿 切無溪水
[00:03:25.000 --> 00:03:27.000]  這個很多人都很熟悉這段經文
[00:03:27.000 --> 00:03:29.000]  但之後說甚麼呢
[00:03:29.000 --> 00:03:32.000]  他說我的心學上神 就是永生神
[00:03:32.000 --> 00:03:35.000]  我何時得朝見神呢
[00:03:35.000 --> 00:03:38.000]  我晝夜以眼淚當飲食
[00:03:38.000 --> 00:03:40.000]  人不住地對我說
[00:03:40.000 --> 00:03:42.000]  你的神在哪裏呢
[00:03:42.000 --> 00:03:44.000]  我從前與眾人同往
[00:03:44.000 --> 00:03:47.000]  用歡呼稱讚的聲音
[00:03:47.000 --> 00:03:50.000]  令他們到神的殿裏大家守節
[00:03:50.000 --> 00:03:52.000]  我追想這些事
[00:03:52.000 --> 00:03:55.000]  我的心極其悲傷
[00:03:55.000 --> 00:03:59.000]  我的心啊 你為何憂悶
[00:03:59.000 --> 00:04:03.000]  為何在我裏面煩躁呢
[00:04:03.000 --> 00:04:08.000]  這個不知是否有部份基督徒的想法呢
[00:04:08.000 --> 00:04:10.000]  我相信都有機會
[00:04:10.000 --> 00:04:14.000]  當他們回想 有時聽到別人分享
[00:04:14.000 --> 00:04:17.000]  以前回教會有實體崇拜的時候
[00:04:17.000 --> 00:04:19.000]  很開心的
[00:04:19.000 --> 00:04:21.000]  我們一起去敬拜神
[00:04:21.000 --> 00:04:24.000]  一起舉手 一起唱歌
