
[00:00:00.000 --> 00:00:04.000]  早安
[00:00:04.000 --> 00:00:07.000]  我們繼續思想羅格福音的訊息
[00:00:07.000 --> 00:00:09.000]  請我們再一次同心 同祈禱
[00:00:09.000 --> 00:00:11.000]  天父我們再一次感謝你
[00:00:11.000 --> 00:00:14.000]  讓你寶貴的話語作為我們生命的指引
[00:00:14.000 --> 00:00:16.000]  在今天的世界裏面
[00:00:16.000 --> 00:00:19.000]  雖然有很多事情是有不公不義
[00:00:19.000 --> 00:00:20.000]  有動盪
[00:00:20.000 --> 00:00:23.000]  但我們知道在主裏面是有平安
[00:00:23.000 --> 00:00:24.000]  求祢祝福我們
[00:00:24.000 --> 00:00:28.000]  藉著你的話語去提醒 勸勉 教導 督責 安慰我們
[00:00:28.000 --> 00:00:31.000]  奉耶穌基督明教 阿門
[00:00:31.000 --> 00:00:37.000]  在中國歷史裏面有兩件很著名的所謂冤案
[00:00:37.000 --> 00:00:40.000]  而我們中國人的成語所謂一夜八法
[00:00:40.000 --> 00:00:43.000]  和吐死狗烹的成語
[00:00:43.000 --> 00:00:45.000]  就是描繪這兩件冤案
[00:00:45.000 --> 00:00:50.000]  第一件冤案是在春秋的時代
[00:00:50.000 --> 00:00:53.000]  楚國有一個昏君叫楚平王
[00:00:53.000 --> 00:00:55.000]  他真的是夢察察
[00:00:55.000 --> 00:01:00.000]  竟然之間喜歡了他將來的媳婦
[00:01:00.000 --> 00:01:01.000]  是一個秦國人
[00:01:01.000 --> 00:01:05.000]  有一個庸臣告訴他
[00:01:05.000 --> 00:01:07.000]  你未來的媳婦這麼漂亮
[00:01:07.000 --> 00:01:08.000]  不如你娶了她
[00:01:08.000 --> 00:01:13.000]  他居然之間搶了他兒子的未婚妻
[00:01:13.000 --> 00:01:15.000]  作為自己的妃嬪
[00:01:15.000 --> 00:01:19.000]  當時有一個臣子叫五車
[00:01:19.000 --> 00:01:22.000]  五車勸戒他
[00:01:22.000 --> 00:01:24.000]  他就激怒
[00:01:24.000 --> 00:01:26.000]  想殺死五車
[00:01:26.000 --> 00:01:28.000]  他想如果殺死了之後
[00:01:28.000 --> 00:01:30.000]  他兩個兒子可能會報仇
[00:01:30.000 --> 00:01:32.000]  所以連兩個兒子都殺了
[00:01:32.000 --> 00:01:35.000]  然後他還假借他父親的名義
[00:01:35.000 --> 00:01:37.000]  這個五車始的車
[00:01:37.000 --> 00:01:39.000]  假借五車的名義
[00:01:39.000 --> 00:01:41.000]  就召這兩個兒子入京
[00:01:41.000 --> 00:01:44.000]  大兒子就叫五尚
[00:01:44.000 --> 00:01:46.000]  他就說爸爸叫我入京
[00:01:46.000 --> 00:01:48.000]  我不能夠不去的
[00:01:48.000 --> 00:01:51.000]  如果我是求生不去的時候
[00:01:51.000 --> 00:01:53.000]  就為天下恥笑了
