
[00:00:00.000 --> 00:00:04.120]  各位大兄姐妹平安
[00:00:04.120 --> 00:00:08.200]  我們來到《路加福音》中的城市宣教第十講
[00:00:08.200 --> 00:00:13.560]  題目是「真浪子與假在家」的下半部
[00:00:13.560 --> 00:00:16.200]  我們一起看看有什麼問題
[00:00:16.200 --> 00:00:17.880]  我們可以嘗試回答
[00:00:17.880 --> 00:00:19.520]  首先有個問題
[00:00:19.520 --> 00:00:24.040]  就是小兒子的舉動是否真的悔改呢?
[00:00:24.040 --> 00:00:26.240]  待會我們講大兒子
[00:00:26.240 --> 00:00:27.360]  在總結的時候
[00:00:27.360 --> 00:00:29.800]  我會嘗試回答這個問題
[00:00:30.160 --> 00:00:32.400]  另一個問題有幾位大兄姐妹問
[00:00:32.400 --> 00:00:36.880]  他問是否一定要做牧師才能讀神學
[00:00:36.880 --> 00:00:40.440]  我嘗試找了一些資料
[00:00:40.440 --> 00:00:41.720]  大家可以一起分享一下
[00:00:41.720 --> 00:00:47.400]  首先看到一個巴黎神學院的網址
[00:00:47.400 --> 00:00:50.240]  其實有很多學位
[00:00:50.240 --> 00:00:53.120]  即是說關於神學有很多學位
[00:00:53.120 --> 00:00:57.760]  有博士、有石士、有學士、有文憑、有證書
[00:00:57.760 --> 00:00:59.440]  繼續看下去
[00:01:00.040 --> 00:01:01.280]  神學學士
[00:01:01.280 --> 00:01:03.480]  你看看下面的說明
[00:01:03.480 --> 00:01:04.680]  它說入學要求
[00:01:04.680 --> 00:01:07.800]  第一是清楚重新得救
[00:01:07.800 --> 00:01:10.560]  以接受水利加入教會最少兩年
[00:01:10.560 --> 00:01:12.760]  第二就是清楚蒙照
[00:01:12.760 --> 00:01:16.560]  預備投入牧師侍奉的信徒
[00:01:16.560 --> 00:01:20.440]  原來神學學士在這個神學院來看
[00:01:20.440 --> 00:01:25.520]  就是說你怎樣才能讀到這個課程或者這個學位呢?
[00:01:25.520 --> 00:01:27.200]  原來首先要有一個蒙照
[00:01:27.200 --> 00:01:29.320]  就是想全職做全道
[00:01:30.240 --> 00:01:32.960]  即是說你有想過將來做全道人
[00:01:32.960 --> 00:01:34.000]  做牧師
[00:01:34.000 --> 00:01:37.560]  特別是投身在教會來侍奉
[00:01:37.560 --> 00:01:39.200]  如果是其他
[00:01:39.200 --> 00:01:42.120]  有神學研究學士
[00:01:42.120 --> 00:01:43.560]  這裡你可以看到
[00:01:43.560 --> 00:01:49.600]  入學要求就是你完成了中五畢業或者文憑試
[00:01:49.600 --> 00:01:51.640]  然後你重新得救
[00:01:51.640 --> 00:01:52.640]  再看
[00:01:52.640 --> 00:01:55.760]  就是有文憑課程
[00:01:55.760 --> 00:01:58.960]  如果你覺得自己是完全什麼基礎都沒有
[00:01:59.200 --> 00:02:02.520]  你又很想去測試或者嘗試
[00:02:02.520 --> 00:02:04.040]  看看讀神學是怎樣
