
[00:00:00.000 --> 00:00:04.000]  大家晚安
[00:00:04.000 --> 00:00:08.000]  大家都知道 報道年 今年我們要做報道
[00:00:08.000 --> 00:00:11.000]  很多人說報道是神的愛
[00:00:11.000 --> 00:00:14.000]  這是對的 福音是說神愛我們
[00:00:14.000 --> 00:00:17.000]  但不要忘記 如果報道或神的愛
[00:00:17.000 --> 00:00:22.000]  是出現在一個情況下 有一個處境
[00:00:22.000 --> 00:00:24.000]  那個處境是黑暗的
[00:00:24.000 --> 00:00:27.000]  如果報道是一幅畫
[00:00:27.000 --> 00:00:32.000]  實在那幅畫是黑暗的 可能是大風大雪
[00:00:32.000 --> 00:00:36.000]  福音就像一間屋開了燈
[00:00:36.000 --> 00:00:39.000]  我們看到原來有一間屋 有個溫暖的家
[00:00:39.000 --> 00:00:42.000]  可以去到 是有燈光的
[00:00:42.000 --> 00:00:46.000]  所以當我們說報道 福音那一刻
[00:00:46.000 --> 00:00:49.000]  我們不可以不理會整幅畫
[00:00:49.000 --> 00:00:53.000]  實在有一個處境 那個福音出現
[00:00:53.000 --> 00:00:59.000]  不好意思 今個星期是第一個崇拜
[00:00:59.000 --> 00:01:02.000]  我們要說一下罪
[00:01:02.000 --> 00:01:07.000]  因為要說一下處境 接著才說福音
[00:01:07.000 --> 00:01:11.000]  你看看這裡 迦拉太書
[00:01:11.000 --> 00:01:14.000]  這裡有很多罪 不用讀了 你自己看就好
[00:01:14.000 --> 00:01:20.000]  如果我們問 你知道讀神學有罪的定義嗎
[00:01:20.000 --> 00:01:28.000]  多數人的定義是 要不就是不達到神的位格
[00:01:28.000 --> 00:01:33.000]  或者是違反神的位格
[00:01:33.000 --> 00:01:39.000]  這就叫做罪 抗衡神的道德標準
[00:01:39.000 --> 00:01:44.000]  對很多人來說 這樣說法很抽象
[00:01:44.000 --> 00:01:48.000]  所以保羅在這裡不用說太多
[00:01:48.000 --> 00:01:52.000]  就給你一大堆罪 你自己看就好
[00:01:52.000 --> 00:01:56.000]  你看看你也會知道罪是什麼
[00:01:56.000 --> 00:02:01.000]  這些罪 保羅也不用想就能寫下去
[00:02:01.000 --> 00:02:09.000]  今天如果我叫大家寫下去 可能大家也可以寫一大堆
[00:02:09.000 --> 00:02:14.000]  當時有很多罪 世界是充滿罪的
[00:02:14.000 --> 00:02:18.000]  當福音傳出來的時候 是黑暗的世界
[00:02:18.000 --> 00:02:21.000]  實在可以說比現在還要黑暗
[00:02:21.000 --> 00:02:25.000]  今天也是一個黑暗的世界 也是充滿罪
[00:02:25.000 --> 00:02:30.000]  不過想跟大家說 不知道大家有沒有想過
[00:02:30.000 --> 00:02:34.000]  罪是什麼呢 就是你那些屬靈的人
[00:02:34.000 --> 00:02:38.000]  你有道德標準 框在我身上
[00:02:38.000 --> 00:02:42.000]  我做的事情不適合你做 所以你覺得這是罪
[00:02:42.000 --> 00:02:45.000]  感覺上是不太願意的
[00:02:45.000 --> 00:02:49.000]  不過在聖經裡面說罪 實際上不只是這麼簡單
[00:02:49.000 --> 00:02:53.000]  不是說我喜不喜歡 你喜不喜歡 誰喜不喜歡
[00:02:53.000 --> 00:02:57.000]  是聖經喜不喜歡 罪的出現在聖經裡面
[00:02:57.000 --> 00:03:01.000]  是可以毀壞我們的生命
[00:03:01.000 --> 00:03:06.000]  破壞生命 破壞社會的罪 這樣才叫罪
[00:03:06.000 --> 00:03:09.000]  當時是這樣 今時也是這樣
[00:03:09.000 --> 00:03:12.000]  這是一個破壞性的東西
