
[00:00:00.000 --> 00:00:05.920]  弟兄姊妹平安
[00:00:05.920 --> 00:00:20.760]  诗篇是以色列人在圣殿敬拜的诗歌
[00:00:20.760 --> 00:00:29.960]  他们在耶路撒冷的圣殿里面敬拜耶和华
[00:00:29.960 --> 00:00:37.000]  所以每一篇诗篇他们都懂得唱
[00:00:37.000 --> 00:00:41.520]  每一次来到圣殿的时候
[00:00:41.520 --> 00:00:47.200]  他们向神发出祷告
[00:00:47.200 --> 00:00:59.040]  他们将心里面所有的说话来到神的面前倾心吐怡
[00:00:59.040 --> 00:01:08.840]  诗篇就代表了他们向主的祈祷
[00:01:08.840 --> 00:01:16.720]  可能不止150篇那么少
[00:01:16.720 --> 00:01:23.160]  因为我们知道希腊文的旧约圣经翻译本有第151篇
[00:01:23.160 --> 00:01:29.840]  因为我们知道希腊文的旧约圣经翻译本有第151篇
[00:01:29.840 --> 00:01:37.400]  在撒姆尔记下第23章另外还有一篇大卫的诗篇
[00:01:37.400 --> 00:01:44.920]  在撒姆尔记下第23章还有另外一篇大卫的诗章
[00:01:44.920 --> 00:01:51.840]  不过这里记载的诗篇15篇就很特别
[00:01:51.840 --> 00:01:55.640]  不过这里记载的诗篇15篇就很特别
[00:01:55.640 --> 00:02:01.080]  这里记载的这篇诗篇刚才你听牧师读了吗?
[00:02:01.080 --> 00:02:06.240]  这里记载的15篇诗篇刚才大家听了牧师念了
[00:02:06.240 --> 00:02:12.920]  这篇诗篇听起来不像是以色列人的祈祷
[00:02:12.920 --> 00:02:16.520]  这篇诗篇听起来不像是以色列人的祷告
[00:02:16.520 --> 00:02:18.640]  因为他一开始第一句怎么说呢?
[00:02:18.640 --> 00:02:20.520]  因为他一开始第一句怎么说呢?
[00:02:20.520 --> 00:02:25.520]  「谁能寄居你的帐幕?」
[00:02:25.520 --> 00:02:27.600]  「谁能寄居你的帐幕?」
[00:02:27.600 --> 00:02:31.400]  「谁能住在你的圣山?」
[00:02:31.400 --> 00:02:33.600]  「谁能住在你的圣山?」
[00:02:33.600 --> 00:02:37.880]  你说对上帝说的「耶和华啊」开始的
[00:02:37.880 --> 00:02:41.360]  你说应该没错 那是对上帝讲的
