
[00:00:00.000 --> 00:00:05.600]  各位弟兄姊妹 各位朋友 你們好
[00:00:05.600 --> 00:00:11.240]  歡迎大家參加我們三藩市報道會的五堂網上崇拜
[00:00:11.240 --> 00:00:15.280]  我們今天是繼續思想啟示錄的信息
[00:00:15.280 --> 00:00:21.080]  啟示錄十二章七節至十二節 撒旦本相
[00:00:21.080 --> 00:00:24.640]  開始的時候請我們同心低頭 同禱告
[00:00:24.640 --> 00:00:28.040]  慈悲人 我的天父 我們滿心感謝你
[00:00:28.040 --> 00:00:32.000]  我們感謝你 因為你是萬有的主宰
[00:00:32.000 --> 00:00:37.120]  你是掌管一切 我們的頭髮你都數過
[00:00:37.120 --> 00:00:41.040]  如果不是你願意的 我們一條都不會跌下
[00:00:41.040 --> 00:00:44.000]  求你讓我們有信心倚靠你
[00:00:44.000 --> 00:00:48.840]  雖然很多時候我們會在好像黑暗的日子當中
[00:00:48.840 --> 00:00:54.960]  但我們知道 一夜雖然有哭泣 早晨便必歡呼
[00:00:54.960 --> 00:00:58.920]  你已經戰勝了撒旦 統管還有
[00:00:58.920 --> 00:01:01.400]  讓我們有信心去依賴你
[00:01:01.400 --> 00:01:04.680]  也要求聖靈幫助我們明白你的話語
[00:01:04.680 --> 00:01:10.080]  在你裏面得著亮光 指引 督責和安慰
[00:01:10.080 --> 00:01:13.320]  我們這樣的祈禱 那是奉耶穌基督的名求
[00:01:13.320 --> 00:01:15.720]  阿門
[00:01:15.720 --> 00:01:19.520]  在1995年3月17日
[00:01:19.520 --> 00:01:25.240]  在三藩市東灣的Amalfi發生了一件害人的命案
[00:01:25.240 --> 00:01:29.960]  一個25歲的韓國裔女子叫做Khun A Ha
[00:01:29.960 --> 00:01:34.520]  被發現在一個公寓內被人謀殺 毒打致死
[00:01:34.520 --> 00:01:37.720]  她的屍體被打到遍體鱗傷
[00:01:37.720 --> 00:01:41.680]  有10條肋骨破碎 頭骨也都破裂
[00:01:41.680 --> 00:01:48.040]  死狀甚為恐怖 遺體被一張墊子包著
[00:01:48.040 --> 00:01:52.520]  警方很快就拘捕了5個人 5個都是女士
[00:01:52.520 --> 00:01:57.280]  是屬於叫做Jesus Amen Ministry的成員
[00:01:57.280 --> 00:02:00.320]  而且控告他們謀殺
[00:02:00.320 --> 00:02:05.160]  Ha這個女子來到美國其實只有一個月的時間
[00:02:05.160 --> 00:02:11.040]  她是南韓人 來到美國之後患上了失眠症
[00:02:11.040 --> 00:02:14.800]  後來她認識了一個叫Anna Park的韓國女人
[00:02:14.800 --> 00:02:17.400]  這個Park自稱為牧師
[00:02:17.400 --> 00:02:20.280]  能夠醫治Ha的失眠病
[00:02:20.280 --> 00:02:25.080]  於是Ha就搬到一間三房的公寓
[00:02:25.080 --> 00:02:28.160]  位於Amalfi的高尚住宅區
