
[00:00:00.000 --> 00:00:05.400]  各位大英姐妹 各位朋友 你們好
[00:00:05.400 --> 00:00:09.700]  歡迎大家參加我們三環市報道會 網上崇拜
[00:00:09.700 --> 00:00:13.400]  我們繼續思想啟示錄的訊息
[00:00:13.400 --> 00:00:17.900]  今天我們去到第十八講 天堂奇景
[00:00:17.900 --> 00:00:21.700]  啟示錄第七章 第九節至十七節
[00:00:21.700 --> 00:00:24.000]  未開始的時候請大家同心低頭
[00:00:24.000 --> 00:00:27.500]  我們同禱告 天父我們多謝你
[00:00:27.500 --> 00:00:31.500]  給你寶貴的話語作為我們生命的指引
[00:00:31.500 --> 00:00:34.000]  給我們永遠有盼望的
[00:00:34.000 --> 00:00:36.500]  求你聚聚你的話語提醒
[00:00:36.500 --> 00:00:40.000]  怨勉教導安慰督責我們
[00:00:40.000 --> 00:00:43.500]  讓我們真正的懂得敬拜你
[00:00:43.500 --> 00:00:47.000]  奉耶穌基督名求 阿們
[00:00:47.000 --> 00:00:50.500]  在2004年11月
[00:00:50.500 --> 00:00:56.000]  Kevin Malachis和他六歲大的兒子Alex
[00:00:56.000 --> 00:01:01.000]  從教會回家走到一個十字路口
[00:01:01.000 --> 00:01:03.000]  因為他要聽電話
[00:01:03.000 --> 00:01:05.000]  原故沒有看到有另外一個車
[00:01:05.000 --> 00:01:07.500]  又駛到十字路口
[00:01:07.500 --> 00:01:10.000]  幾個車被撞毀
[00:01:10.000 --> 00:01:14.500]  Kevin本身飛出車外 只是受到輕傷
[00:01:14.500 --> 00:01:19.000]  但他六歲大的兒子Alex就受到重傷
[00:01:19.000 --> 00:01:23.000]  當救護人員來到的時候 以為他已經死了
[00:01:23.000 --> 00:01:26.500]  但奇怪的事就隨著發生
[00:01:26.500 --> 00:01:28.500]  他昏迷了差不多兩個月
[00:01:28.500 --> 00:01:30.500]  居然可以醒來
[00:01:30.500 --> 00:01:36.000]  並且可以依賴人工呼吸器進行呼吸
[00:01:36.000 --> 00:01:40.000]  在2005年2月出院回家
[00:01:40.000 --> 00:01:45.000]  這段期間 Malachis的教會一直支持他們
[00:01:45.000 --> 00:01:47.500]  這是一間靈恩教會
[00:01:47.500 --> 00:01:52.500]  他們不住為家庭和Alex的康復禱告
[00:01:52.500 --> 00:01:55.500]  甚至有會友到他們家裡
[00:01:55.500 --> 00:02:00.500]  環繞他們家裡一邊走一邊為他們祈禱
[00:02:00.500 --> 00:02:02.500]  所謂的Walk Prayer
[00:02:02.500 --> 00:02:07.500]  驅逐所有邪靈離開他們和離開他們一家
[00:02:07.500 --> 00:02:12.500]  但Alex的康復其實是很緩慢
[00:02:12.500 --> 00:02:16.500]  直至四年後他重返醫院
[00:02:16.500 --> 00:02:18.500]  將來有一個特別的手術
[00:02:18.500 --> 00:02:22.500]  將人工呼吸器安在身體裡
[00:02:22.500 --> 00:02:26.500]  他的健康稍微好轉 也開始穩定
[00:02:26.500 --> 00:02:31.500]  但他依然需要人照顧和坐輪椅
[00:02:31.500 --> 00:02:34.500]  他的父親Kevin本來是非常內疚的
[00:02:34.500 --> 00:02:38.500]  但當他看到Alex奇蹟可以漸漸康復
[00:02:38.500 --> 00:02:40.500]  甚至可以說話
[00:02:40.500 --> 00:02:45.500]  他就決意將Alex在七個星期昏迷期間的經歷
[00:02:45.500 --> 00:02:47.500]  寫成一本書
[00:02:47.500 --> 00:02:52.500]  這本書叫做The Boy Who Came Back From Heaven
[00:02:52.500 --> 00:02:56.500]  從天堂回來的一個小孩子
[00:02:56.500 --> 00:03:02.500]  作者就是Kevin and Alex Malachies
[00:03:02.500 --> 00:03:06.500]  這本書是說Alex曾經上過天堂
[00:03:06.500 --> 00:03:08.500]  看到很多很奇怪的事
[00:03:08.500 --> 00:03:12.500]  這本書是由Tindale出版社出版
[00:03:12.500 --> 00:03:16.500]  並且書面寫明是一個真實的故事
[00:03:16.500 --> 00:03:20.500]  這本書一出版就非常暢銷
[00:03:20.500 --> 00:03:22.500]  售出超過100萬本
[00:03:22.500 --> 00:03:27.500]  在New York Times年月來都成為最暢銷的書籍
[00:03:27.500 --> 00:03:29.500]  這本書說甚麼呢?
[00:03:29.500 --> 00:03:32.500]  Alex在天堂看到甚麼呢?
[00:03:32.500 --> 00:03:34.500]  根據這本書所說
[00:03:34.500 --> 00:03:36.500]  當他昏迷了之後
[00:03:36.500 --> 00:03:40.500]  他曾經走過一條很乾的隧道
[00:03:40.500 --> 00:03:43.500]  有五個天使走來迎接他
[00:03:43.500 --> 00:03:46.500]  其後他又看到耶穌
[00:03:46.500 --> 00:03:48.500]  耶穌對他說
[00:03:48.500 --> 00:03:50.500]  你這次不能死
[00:03:50.500 --> 00:03:54.500]  你在天堂只是暫時逗留
[00:03:54.500 --> 00:03:57.500]  其後他又看到150個白衣天使
[00:03:57.500 --> 00:03:59.500]  全部都有翅膀
[00:03:59.500 --> 00:04:02.500]  在天堂裏面有湖有河
[00:04:02.500 --> 00:04:05.500]  有綠草餘茵的草地
