
[00:00:00.000 --> 00:00:02.000]  各位午安
[00:00:02.000 --> 00:00:06.000]  今日我們繼續思想路加普音的訊息
[00:00:06.000 --> 00:00:08.000]  請我們再一次同心,或者同祈禱
[00:00:08.000 --> 00:00:10.000]  天父我們再一次感謝你
[00:00:10.000 --> 00:00:12.000]  給你寶貴的話語作為我們生命的指引
[00:00:12.000 --> 00:00:14.000]  求你藉著你的話語去提醒
[00:00:14.000 --> 00:00:18.000]  如怨勉、教導、安慰、督責,改變我們
[00:00:18.000 --> 00:00:20.000]  祈禱奉耶穌名求,阿門
[00:00:20.000 --> 00:00:22.000]  幾步學蜥
[00:00:22.000 --> 00:00:28.000]  在我們這條U聯街一直下去
[00:00:28.000 --> 00:00:30.000]  這個Power街的時候
[00:00:30.000 --> 00:00:32.000]  有一間舊的戲院,叫金都戲院
[00:00:32.000 --> 00:00:34.000]  也是唐人飯
[00:00:34.000 --> 00:00:36.000]  以前很久以來唯一一間戲院
[00:00:36.000 --> 00:00:40.000]  這戲院差不多有一百年的歷史了
[00:00:40.000 --> 00:00:44.000]  早期是我們演大戲的
[00:00:44.000 --> 00:00:48.000]  後來就是拍這些中國來的電影
[00:00:48.000 --> 00:00:50.000]  香港來的電影
[00:00:50.000 --> 00:00:52.000]  或者中國來的電影
[00:00:52.000 --> 00:00:56.000]  但是金都戲院有一段鮮為人所知的歷史
[00:00:56.000 --> 00:01:00.000]  這個歷史和我們教會是很有關係的
[00:01:00.000 --> 00:01:06.000]  話說在2000年的時候
[00:01:06.000 --> 00:01:08.000]  2000年初的時候
[00:01:08.000 --> 00:01:10.000]  有一個從紐約來的暴發戶
[00:01:10.000 --> 00:01:14.000]  不知道他買還是租了院子
[00:01:14.000 --> 00:01:18.000]  他就想在那裡發展成為一個
[00:01:18.000 --> 00:01:20.000]  類似紐約的Broadway Show
[00:01:20.000 --> 00:01:22.000]  就是做這些Show
[00:01:22.000 --> 00:01:24.000]  他不單只是做一個這樣的戲院
[00:01:24.000 --> 00:01:26.000]  而且他還做了一個酒吧
[00:01:26.000 --> 00:01:30.000]  所以就因為要拿個酒牌
[00:01:30.000 --> 00:01:32.000]  又要重建,所以就需要公廳
[00:01:32.000 --> 00:01:36.000]  就連在街上說有沒有附近的居民反對
[00:01:36.000 --> 00:01:40.000]  有一天我回來教會的時候
[00:01:40.000 --> 00:01:42.000]  就有一些街坊就問我
[00:01:42.000 --> 00:01:44.000]  宋牧師,你有沒有看過那個故事
[00:01:44.000 --> 00:01:46.000]  就是公廳
[00:01:46.000 --> 00:01:48.000]  我看過
[00:01:48.000 --> 00:01:50.000]  我們那些街坊談了一會就想反對
