
[00:00:00.000 --> 00:00:05.000]  各位早晨 早晨
[00:00:05.000 --> 00:00:09.000]  我不會講很長的 因為我知道還有五個人在同一個時間
[00:00:09.000 --> 00:00:14.000]  有份一起講話 我想你給不給我講20分鐘
[00:00:14.000 --> 00:00:17.000]  可以嗎 那就不看稿了
[00:00:17.000 --> 00:00:22.000]  今天很開心一進來就看到以前理工大學的學生
[00:00:22.000 --> 00:00:25.000]  不知不覺都長大了很多
[00:00:25.000 --> 00:00:32.000]  我想他都有50歲了
[00:00:32.000 --> 00:00:37.000]  但我還是長不大 還是一個小朋友 跟他聊天
[00:00:37.000 --> 00:00:41.000]  我首先講的是這20分鐘裏面 我只是講一件事
[00:00:41.000 --> 00:00:44.000]  就是我的信念
[00:00:44.000 --> 00:00:47.000]  我第一個馬上想起的事
[00:00:47.000 --> 00:00:52.000]  如果你做一個所謂的老師或導師
[00:00:52.000 --> 00:00:59.000]  你怎樣幫助一個人呢 馬上發現自己有資料去幫助別人
[00:00:59.000 --> 00:01:01.000]  你猜這些資料是什麼呢
[00:01:01.000 --> 00:01:07.000]  很多人在街上講 甜品課 資歷 學歷 但不是
[00:01:07.000 --> 00:01:12.000]  如果你的信念覺得一個人有 一定有資格
[00:01:12.000 --> 00:01:16.000]  將來做一個成功或發展得好的人
[00:01:16.000 --> 00:01:22.000]  他的條件就是他有沒有做錯過事
[00:01:22.000 --> 00:01:25.000]  如果說沒有錯 騙你的
[00:01:25.000 --> 00:01:29.000]  他做錯了就行了 你就問他
[00:01:29.000 --> 00:01:34.000]  有什麼你做錯過 後來做回對的呢
[00:01:34.000 --> 00:01:41.000]  有什麼你做錯過 用了很長時間 後來真的做回對的呢
[00:01:41.000 --> 00:01:45.000]  那個就是你的資料 因為你有毅力
[00:01:45.000 --> 00:01:49.000]  你幫助一些一樣做錯的事的人 你很厲害的
[00:01:49.000 --> 00:01:53.000]  因為你知道所有的難在哪裡
[00:01:53.000 --> 00:01:58.000]  我記得我第一個收的學徒 也不是第一個
[00:01:58.000 --> 00:02:05.000]  近年他有個意外 做一個散工的時候
[00:02:05.000 --> 00:02:11.000]  咳了三隻手指 被機器壓了
[00:02:11.000 --> 00:02:18.000]  他告訴我 他拿了一點點賠償 但還是在官司裡面
[00:02:18.000 --> 00:02:23.000]  所以他沒有錢 但他也說我沒有能力做事了
[00:02:23.000 --> 00:02:28.000]  那做什麼呢 我就要求他 你來我那裡上班
[00:02:28.000 --> 00:02:36.000]  你就給我的小朋友 看你真的手指和沒有的手指
[00:02:36.000 --> 00:02:39.000]  因為他駁回 但其實是沒有力的
[00:02:39.000 --> 00:02:43.000]  後來他就影響了很多小朋友
[00:02:43.000 --> 00:02:48.000]  很多小朋友第一件很慚愧的事就是 我有手指也不肯寫字
[00:02:48.000 --> 00:02:53.000]  這個小朋友真的很殺戒 我有手指也不肯寫字
[00:02:53.000 --> 00:02:56.000]  但你這麼辛苦也寫字
[00:02:56.000 --> 00:03:02.000]  後來這個人今天是我們全職的訓練導師
[00:03:02.000 --> 00:03:08.000]  在一個似乎是錯失裡面 成為了他的板斧
[00:03:08.000 --> 00:03:13.000]  他有毅力幫自己克服了那種自卑感
[00:03:13.000 --> 00:03:16.000]  第二就是不敢影響別人 不敢教人
[00:03:16.000 --> 00:03:19.000]  今天他覺得自己原來可以教人
[00:03:19.000 --> 00:03:22.000]  這是一個很開心的經驗
[00:03:22.000 --> 00:03:24.000]  第二件事我想起的是什麼呢
[00:03:24.000 --> 00:03:30.000]  以前我做外展 我第一個工作是在摩星嶺
[00:03:30.000 --> 00:03:33.000]  那時候是很久很久以前的事了
[00:03:33.000 --> 00:03:38.000]  20...嘩 我不敢說了
[00:03:38.000 --> 00:03:44.000]  不是20 是1979年
[00:03:44.000 --> 00:03:46.000]  那首歌已經很大了
[00:03:46.000 --> 00:03:50.000]  我只記得有一個跟我去露營
[00:03:50.000 --> 00:03:52.000]  去山石灣露營
[00:03:52.000 --> 00:03:55.000]  在露營他問我一個問題
[00:03:55.000 --> 00:03:59.000]  為什麼你喜歡和我們這樣的
[00:03:59.000 --> 00:04:03.000]  他叫爛鬼 這個字不好聽
[00:04:03.000 --> 00:04:06.000]  為什麼你喜歡和我們一起呢 為什麼呢
[00:04:06.000 --> 00:04:08.000]  當然他幫我回答
[00:04:08.000 --> 00:04:11.000]  你是不是因為有人工
[00:04:11.000 --> 00:04:15.000]  所以你和我們去露營 有人工
[00:04:15.000 --> 00:04:18.000]  我真的不敢回答他 因為我真的有人工
[00:04:18.000 --> 00:04:22.000]  我是社工 我是外展社工
[00:04:22.000 --> 00:04:27.000]  但我跟他說 你問得很好
[00:04:27.000 --> 00:04:31.000]  如果有一天我是沒有人工的
[00:04:31.000 --> 00:04:34.000]  我願意和你一起
[00:04:34.000 --> 00:04:36.000]  我說完之後呢
[00:04:36.000 --> 00:04:38.000]  這句話也改變了我
[00:04:38.000 --> 00:04:41.000]  改變了我的心態
[00:04:41.000 --> 00:04:46.000]  後來我去教社工 在92年在理工大學的時候
[00:04:46.000 --> 00:04:49.000]  我想起一個很重要的小朋友的說話
[00:04:49.000 --> 00:04:53.000]  就是這個小朋友今天是一個MBA
[00:04:53.000 --> 00:04:56.000]  曾經沒有屋區 不讀書的小朋友
[00:04:56.000 --> 00:04:59.000]  成為了一個工商管理碩士
[00:04:59.000 --> 00:05:01.000]  原因是什麼呢
[00:05:01.000 --> 00:05:06.000]  阿sir 為什麼你肯犧牲星期六星期日
[00:05:06.000 --> 00:05:08.000]  公眾假期和我們一起
[00:05:08.000 --> 00:05:10.000]  其實你可以編一些時間
[00:05:10.000 --> 00:05:13.000]  不和我們一起 不同的
[00:05:13.000 --> 00:05:16.000]  我發現感動了一個人的
[00:05:16.000 --> 00:05:19.000]  不是你的專業 是你的愛心
[00:05:19.000 --> 00:05:21.000]  你犧牲了一些東西
[00:05:21.000 --> 00:05:23.000]  你犧牲了一些東西 他感覺到你犧牲了一些東西
[00:05:23.000 --> 00:05:25.000]  他會感動的
[00:05:25.000 --> 00:05:28.000]  如果他不覺得 或者你自己也不覺得有犧牲
[00:05:28.000 --> 00:05:30.000]  你不用幫我感動他
[00:05:30.000 --> 00:05:33.000]  有什麼看法就不同了
[00:05:33.000 --> 00:05:36.000]  後來呢
[00:05:36.000 --> 00:05:39.000]  我做社工的時候
[00:05:39.000 --> 00:05:40.000]  我也是基督徒
[00:05:40.000 --> 00:05:43.000]  我一次在教會講一個講道
[00:05:43.000 --> 00:05:46.000]  是講出埃及記十九章四節
[00:05:46.000 --> 00:05:50.000]  大約是講上帝好像一隻鷹一樣
[00:05:50.000 --> 00:05:55.000]  將一些異色人背在背後 另來歸我
[00:05:55.000 --> 00:05:57.000]  我講完之後 有個女孩子說
[00:05:57.000 --> 00:06:00.000]  想來我這裡打工
[00:06:00.000 --> 00:06:03.000]  我問她 你可以幫我做什麼
[00:06:03.000 --> 00:06:05.000]  她說 我沒有什麼事可以幫你做
