
[00:00:00.000 --> 00:00:05.520]  各位親愛的弟兄姊妹平安
[00:00:05.520 --> 00:00:10.760]  當我在教會、牧會方面退休之後
[00:00:10.760 --> 00:00:12.800]  不少弟兄姊妹都問我
[00:00:12.800 --> 00:00:15.920]  牧師有沒有去旅遊行
[00:00:15.920 --> 00:00:19.200]  有沒有享受一下退休生活
[00:00:19.200 --> 00:00:23.440]  現在應該有空去打一下球等等
[00:00:23.440 --> 00:00:24.960]  有沒有呀
[00:00:24.960 --> 00:00:27.760]  我當時就笑著跟他們說
[00:00:27.760 --> 00:00:32.080]  其實退休後我講道比以前更多
[00:00:32.080 --> 00:00:38.560]  第二退休後我教道、教聖經、教神學比以前更多
[00:00:38.560 --> 00:00:42.560]  唯一不同的是我開會開少了很多
[00:00:42.560 --> 00:00:44.280]  是因為這樣的緣故
[00:00:44.280 --> 00:00:45.760]  我就跟他們說
[00:00:45.760 --> 00:00:50.480]  其實現在的心情比以前更寬鬆
[00:00:50.480 --> 00:00:54.000]  有人問我現在是不是不用開會呢
[00:00:54.000 --> 00:00:55.600]  我就說不是
[00:00:55.600 --> 00:00:59.360]  其實兩間神樂院都要開會的
[00:00:59.360 --> 00:01:02.000]  開會次數比較少
[00:01:02.000 --> 00:01:04.080]  第二方面是比較快
[00:01:04.080 --> 00:01:05.280]  因為人少
[00:01:05.280 --> 00:01:06.880]  沒有那麼多意見
[00:01:06.880 --> 00:01:08.240]  大家都很同心
[00:01:08.240 --> 00:01:10.400]  所以去得比較快
[00:01:10.400 --> 00:01:14.880]  你鼓勵牧養的童工
[00:01:14.880 --> 00:01:17.360]  是不是都已經少了
[00:01:17.360 --> 00:01:18.960]  我跟著就跟他們說
[00:01:18.960 --> 00:01:22.560]  現在牧養童工、牧養弟兄姊妹
[00:01:22.560 --> 00:01:24.800]  跟以前很不同的地方
[00:01:24.800 --> 00:01:28.080]  以前我集中在自己的教會比較多
[00:01:28.080 --> 00:01:32.000]  但現在我發覺我越來越多
[00:01:32.000 --> 00:01:35.040]  是其他教會的問題
[00:01:35.040 --> 00:01:37.360]  都是結他的問題
[00:01:37.360 --> 00:01:39.040]  都會來到我這裡
[00:01:39.040 --> 00:01:40.320]  是因為這樣
[00:01:40.320 --> 00:01:44.080]  所以實際上我做的事情跟以前
[00:01:44.080 --> 00:01:46.800]  並不是一個很大的分別
[00:01:46.800 --> 00:01:52.960]  不過我負責一切這些牧養、教導、對象
[00:01:52.960 --> 00:01:55.840]  是跟以前稍微有一些不同
[00:01:55.840 --> 00:01:57.120]  來到我當中
[00:01:57.120 --> 00:02:00.080]  尋求來到我意見的
[00:02:00.080 --> 00:02:01.600]  是包括到有一些
[00:02:01.600 --> 00:02:04.240]  是童工與童工之間發生的問題
[00:02:04.240 --> 00:02:05.760]  第二是包括到
[00:02:05.760 --> 00:02:08.400]  執事與童工之間發生的問題
[00:02:08.400 --> 00:02:09.360]  第三呢
[00:02:09.360 --> 00:02:11.680]  也是一些結他的
[00:02:11.680 --> 00:02:13.280]  要處理的
[00:02:13.280 --> 00:02:15.120]  律法上一些的問題
[00:02:15.120 --> 00:02:16.160]  官司的問題
[00:02:16.160 --> 00:02:17.360]  還有一些呢
[00:02:17.360 --> 00:02:22.480]  是有關一些處理童工道德措手的問題
[00:02:22.480 --> 00:02:23.760]  而實際上
[00:02:23.760 --> 00:02:27.440]  這些事情在過去我都是要處理
[00:02:27.440 --> 00:02:29.440]  但現在有些不同的地方
[00:02:29.440 --> 00:02:32.800]  就是因為這些是離身一點
[00:02:32.800 --> 00:02:34.640]  是沒有那麼靠近
[00:02:34.640 --> 00:02:37.360]  以前我是非要處理不可
[00:02:37.360 --> 00:02:39.200]  另一方面處理完了
[00:02:39.200 --> 00:02:43.040]  那些事情仍然在我的腦裡不停地在轉
[00:02:43.040 --> 00:02:44.800]  但是現在比較少念
[00:02:44.800 --> 00:02:47.680]  除了其中有一兩間
[00:02:47.680 --> 00:02:51.440]  是我很熟很熟的一些教會群體
[00:02:51.440 --> 00:02:53.680]  當他們發生這些問題
[00:02:53.680 --> 00:02:56.720]  而且都是一些很嚴重的問題的時候
[00:02:56.720 --> 00:02:59.760]  其實心裡邊都是心裡有鬼的
[00:02:59.760 --> 00:03:03.120]  我今天就很想跟大家
[00:03:03.120 --> 00:03:06.480]  繼續在菲臘比書看一看
[00:03:06.480 --> 00:03:10.640]  保羅他處理一切的事情
[00:03:10.640 --> 00:03:12.960]  遇到一切的逆境的時候
[00:03:12.960 --> 00:03:15.280]  他的心態是怎麼樣的
[00:03:15.280 --> 00:03:16.880]  我可以這麼說
[00:03:16.880 --> 00:03:19.280]  菲臘比書從頭到尾
[00:03:19.280 --> 00:03:20.240]  我們看到的
[00:03:20.240 --> 00:03:23.680]  菲臘比的教會是一個相當不錯的教會
[00:03:23.680 --> 00:03:27.200]  是保羅引以為榮的教會
[00:03:27.200 --> 00:03:29.040]  我們可能會考慮
[00:03:29.040 --> 00:03:31.440]  就是因為這個教會是一個好的教會
[00:03:31.440 --> 00:03:32.800]  所以他繼續不斷地
[00:03:32.800 --> 00:03:34.160]  保羅就跟他們說
[00:03:34.160 --> 00:03:35.600]  你們要享受喜樂
[00:03:35.600 --> 00:03:36.400]  要喜樂
[00:03:36.400 --> 00:03:37.840]  要大大的喜樂
[00:03:37.840 --> 00:03:39.040]  但實際上
[00:03:39.040 --> 00:03:43.120]  這個教會是不是完全沒有問題呢?
[00:03:43.120 --> 00:03:44.560]  絕對不是
[00:03:44.560 --> 00:03:48.160]  現在我就很想跟大家分享一下
[00:03:48.160 --> 00:03:51.200]  這個教會本身發生過什麼問題
[00:03:51.200 --> 00:03:51.840]  第二
[00:03:51.840 --> 00:03:53.440]  保羅自己本身
[00:03:53.440 --> 00:03:56.000]  他自己身處的環境
[00:03:56.000 --> 00:03:57.920]  是不是一帆風順
[00:03:57.920 --> 00:03:59.600]  這個教會對他
[00:03:59.600 --> 00:04:02.160]  是不是去到一個地步
[00:04:02.160 --> 00:04:04.000]  是無可指責
[00:04:04.000 --> 00:04:05.920]  甚至滴水不漏
[00:04:05.920 --> 00:04:07.760]  處處照顧他呢?
[00:04:07.760 --> 00:04:11.200]  我希望在今天我們的聖經裡面
[00:04:11.200 --> 00:04:12.800]  大家能夠看得到
[00:04:12.800 --> 00:04:14.240]  原來這個喜樂
[00:04:14.240 --> 00:04:15.680]  仍然都是
[00:04:15.680 --> 00:04:16.720]  說一句
[00:04:16.720 --> 00:04:18.560]  是自己的選擇
[00:04:18.560 --> 00:04:20.800]  是保羅自己的選擇
[00:04:20.800 --> 00:04:22.480]  然後保羅鼓勵我們
[00:04:22.480 --> 00:04:24.640]  我們自己都要選擇
[00:04:24.640 --> 00:04:28.480]  享受這種喜樂的平安
[00:04:28.480 --> 00:04:30.400]  首先第一部分
[00:04:30.400 --> 00:04:32.400]  我們要看的
[00:04:32.400 --> 00:04:33.760]  就是
[00:04:33.760 --> 00:04:35.920]  菲律賓的教會
[00:04:35.920 --> 00:04:38.160]  去到第四章結尾
[00:04:38.160 --> 00:04:39.680]  這一章聖經的時候
[00:04:39.680 --> 00:04:41.200]  保羅透露
[00:04:41.200 --> 00:04:42.720]  其實這間教會
[00:04:42.800 --> 00:04:45.920]  都有他自己的一些問題
[00:04:45.920 --> 00:04:47.040]  而這個問題
[00:04:47.040 --> 00:04:49.440]  是一些核心的同工
[00:04:49.440 --> 00:04:51.280]  核心的教會領袖
[00:04:51.280 --> 00:04:53.360]  出現的一些問題
[00:04:53.360 --> 00:04:56.400]  菲律賓書第四章
[00:04:56.400 --> 00:04:58.480]  我們一起來看一看
[00:04:58.480 --> 00:05:01.120]  第四章一開頭
[00:05:01.120 --> 00:05:02.880]  他就跟我們說
[00:05:02.880 --> 00:05:04.240]  我所親愛
[00:05:04.240 --> 00:05:07.040]  所想念的弟兄們
[00:05:07.040 --> 00:05:08.720]  你們就是我的喜樂
[00:05:08.720 --> 00:05:09.840]  我的冠冕
[00:05:09.840 --> 00:05:11.280]  我親愛的弟兄們
[00:05:11.280 --> 00:05:15.440]  你們應當靠主站立得穩
[00:05:15.440 --> 00:05:17.440]  接著第二節
[00:05:17.440 --> 00:05:18.320]  第一節
[00:05:18.320 --> 00:05:20.240]  我相信大家都很容易
[00:05:20.240 --> 00:05:21.840]  從第一章去到第三章
[00:05:21.840 --> 00:05:23.440]  你會看得到
[00:05:23.440 --> 00:05:24.560]  我所親愛
[00:05:24.560 --> 00:05:26.160]  所想念的弟兄們
[00:05:26.160 --> 00:05:27.760]  你們就是我的喜樂
[00:05:27.760 --> 00:05:30.320]  因為這間教會實在太好了
[00:05:30.320 --> 00:05:32.160]  你們就是我的冠冕
[00:05:32.160 --> 00:05:33.760]  我親愛的弟兄
[00:05:33.760 --> 00:05:37.280]  我們應該靠主站立得穩
[00:05:37.280 --> 00:05:38.640]  然後接著突然之間
[00:05:38.640 --> 00:05:40.240]  去到第二節的時候
[00:05:40.240 --> 00:05:42.240]  保羅就開始透露
[00:05:42.240 --> 00:05:43.440]  其實這間教會
[00:05:43.440 --> 00:05:46.960]  並不是完美的教會
[00:05:46.960 --> 00:05:48.400]  他裡面提到
[00:05:48.400 --> 00:05:52.320]  我勸友阿諜和秦都基
[00:05:52.320 --> 00:05:54.160]  這兩位姐妹
[00:05:54.160 --> 00:05:56.640]  我相信是教會裡面
[00:05:56.640 --> 00:05:59.040]  核心的領袖
[00:05:59.040 --> 00:06:00.080]  他就說
[00:06:00.080 --> 00:06:02.480]  我勸你們兩個姐妹
[00:06:02.480 --> 00:06:04.800]  要在主裡面同心
[00:06:04.800 --> 00:06:07.520]  我也求你這真實同父恩
[00:06:07.520 --> 00:06:10.400]  我勸你們兩個姐妹
[00:06:10.400 --> 00:06:12.640]  要在主裡面同心
[00:06:12.640 --> 00:06:15.200]  我也求你這真實同父恩
[00:06:15.200 --> 00:06:17.280]  我勸你們兩個姐妹
[00:06:17.280 --> 00:06:19.360]  要在主裡面同心
[00:06:19.360 --> 00:06:22.240]  我也求你這真實同父恩
[00:06:22.240 --> 00:06:24.640]  我勸你們兩個姐妹
[00:06:24.640 --> 00:06:27.040]  要在主裡面同心
[00:06:27.040 --> 00:06:29.920]  我也求你這真實同父恩
[00:06:29.920 --> 00:06:32.000]  我勸你們兩個姐妹
[00:06:32.000 --> 00:06:34.400]  要在主裡面同心
[00:06:34.400 --> 00:06:36.960]  我也求你這真實同父恩
[00:06:36.960 --> 00:06:39.200]  第二還記得他們是什麼
[00:06:39.200 --> 00:06:41.440]  是因為他在福音上
[00:06:41.440 --> 00:06:44.240]  曾經與我一起勞苦
[00:06:44.240 --> 00:06:45.920]  換句話來說
[00:06:45.920 --> 00:06:47.840]  這兩個姐妹
[00:06:47.840 --> 00:06:50.400]  是教會開創的時候
[00:06:50.400 --> 00:06:55.120]  和保羅都有密切同工的關係
[00:06:55.120 --> 00:06:59.520]  是保羅一些親密的助手
[00:06:59.520 --> 00:07:00.560]  你可以這麼說
[00:07:00.560 --> 00:07:03.440]  同工方面是幫得他忙的
[00:07:03.440 --> 00:07:04.720]  為什麼呢
[00:07:04.720 --> 00:07:07.760]  因為看到當時教會裡面的存在
[00:07:07.760 --> 00:07:09.440]  是女的比較多
[00:07:09.440 --> 00:07:10.880]  男的比較少
[00:07:10.880 --> 00:07:12.560]  而保羅自己
[00:07:12.560 --> 00:07:17.520]  是不方便單獨去牧養姐妹的
[00:07:17.520 --> 00:07:21.840]  而他怎樣來跨越這個難關
[00:07:21.840 --> 00:07:25.360]  是能夠令到這個牧養不受難阻
[00:07:25.360 --> 00:07:29.200]  他就是動員了一些姐妹
[00:07:29.200 --> 00:07:30.800]  你可以這麼說
[00:07:30.880 --> 00:07:35.040]  這些姐妹本身是義工
